epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
160,hybrid,0.1,0.5,0.2,0.05,2.937299300497408e-06,2.4778543073912636e-06,1.3824139265798377e-06,1.0954403808114259e-06,3.2372826086739662e-06,6.375044774866264e-07,1.6431673482845907e-07,0.32110603840189283,0.3234553712089686,-0.0010344704676025773,-3.323127183933478e-06,0.323457986789825,-0.0010318548867461752,-3.316060408485187e-06,0.7407407407407407,0.06489796833531424
161,hybrid,0.1,0.5,0.2,0.05,2.937194621094449e-06,2.4781523653725667e-06,1.3838015028241213e-06,1.0943508625484453e-06,3.234105541349382e-06,6.370899266405751e-07,1.6427432517656946e-07,0.32022311635540845,0.3230759795895513,-0.0010406506812928318,-3.339983871764973e-06,0.3230789561908067,-0.001037674080037465,-3.331964020889997e-06,0.7407407407407407,0.06482332605416884
162,hybrid,0.1,0.5,0.2,0.05,2.9343485127525623e-06,2.475559910802376e-06,1.38240367021538e-06,1.0931562405869962e-06,3.2324990860808974e-06,6.3662923377743e-07,1.6425693173221467e-07,0.32010429449382605,0.3227028886956427,-0.0010467594542852288,-3.3566551978679517e-06,0.3227060454566059,-0.0010436026933219877,-3.348222517855835e-06,0.7407407407407407,0.06474992962998558
163,hybrid,0.1,0.5,0.2,0.05,2.9323010107722864e-06,2.4740267047384313e-06,1.382778135567591e-06,1.09124856917084e-06,3.2285968768954697e-06,6.360161139404952e-07,1.6422791112417408e-07,0.3197714366768482,0.3223241379008448,-0.0010526287679424318,-3.3727855773283614e-06,0.32232735612077634,-0.0010494105480108873,-3.364101930097667e-06,0.7407407407407407,0.06467535333375744
164,hybrid,0.1,0.5,0.2,0.05,2.9311401287766674e-06,2.4738016603375312e-06,1.3833764136468173e-06,1.0904252466907141e-06,3.221399367757427e-06,6.349445903969288e-07,1.6419227168015647e-07,0.3192393972750494,0.32195400842704097,-0.0010587697995046441,-3.389610801176311e-06,0.3219575344192226,-0.0010552438073230253,-3.3799566852866776e-06,0.7407407407407407,0.06460255564530912
165,hybrid,0.1,0.5,0.2,0.05,2.928205510063713e-06,2.471269455587371e-06,1.3831730922601043e-06,1.0880963633272663e-06,3.218132254915547e-06,6.345704862019571e-07,1.6417463488791943e-07,0.3188593605945117,0.32158586466579603,-0.001064660899057157,-3.4056693850536787e-06,0.3215894172911691,-0.0010611082736841082,-3.396060726542846e-06,0.7407407407407407,0.06453010511297064
166,hybrid,0.1,0.5,0.2,0.05,2.924389884190197e-06,2.4677710498201674e-06,1.3832709821358771e-06,1.08450006768429e-06,3.2161534769783116e-06,6.339790227698059e-07,1.6415364236474938e-07,0.31864292144460726,0.3212209477572744,-0.0010706103496780361,-3.4219691995038357e-06,0.3212244921014843,-0.0010670660054681314,-3.4124145002460845e-06,0.7407407407407407,0.06445831162139048
167,hybrid,0.1,0.5,0.2,0.05,2.923149303687713e-06,2.467102560413949e-06,1.3827366706596224e-06,1.0843658897543267e-06,3.211455878432347e-06,6.334725986936705e-07,1.6413271383590886e-07,0.3180026614793846,0.3208507129715171,-0.0010763784432273882,-3.4378076787811842e-06,0.3208541566556543,-0.001072934759090205,-3.4287110264222915e-06,0.7407407407407407,0.06438541828294891
168,hybrid,0.1,0.5,0.2,0.05,2.9200741920384847e-06,2.4644394547893032e-06,1.3818636161812405e-06,1.0825758386080621e-06,3.2084462719576142e-06,6.32924901169261e-07,1.6410259639135687e-07,0.31783294894622116,0.3204889990649395,-0.0010823082745788914,-3.4541202844698957e-06,0.3204925105477827,-0.00107879679173567,-3.4448758625069413e-06,0.7407407407407407,0.06431426146790367
169,hybrid,0.1,0.5,0.2,0.05,2.9177535014423816e-06,2.462943743739642e-06,1.3819940844354825e-06,1.0809496593041595e-06,3.2021065556934654e-06,6.319774333058312e-07,1.6407230944453745e-07,0.31740096774272664,0.3201218999857887,-0.0010880029224755172,-3.4696930810709185e-06,0.32012530627856733,-0.001084596629696899,-3.460782133937908e-06,0.7407407407407407,0.06424198058165284
170,hybrid,0.1,0.5,0.2,0.05,2.914742836271409e-06,2.460191227211644e-06,1.380848037733409e-06,1.079343189478235e-06,3.2006804816039467e-06,6.314058645262272e-07,1.6404775988250072e-07,0.31727775202506087,0.31975743084337943,-0.0010939003604406583,-3.486032064177458e-06,0.3197608414940547,-0.0010904897097653854,-3.4770139792402854e-06,0.7407407407407407,0.06417026624076402
171,hybrid,0.1,0.5,0.2,0.05,2.9128556034108543e-06,2.4589245389784265e-06,1.3821009566465501e-06,1.0768235823318764e-06,3.195658031357616e-06,6.308229492093801e-07,1.6401342909579958e-07,0.3166055488737558,0.3193914639355211,-0.001099674726260158,-3.502015534197092e-06,0.31939498305897845,-0.0010961556028027952,-3.4926098004681096e-06,0.7407407407407407,0.06409822773235625
172,hybrid,0.1,0.5,0.2,0.05,2.912234519629542e-06,2.4585024352545947e-06,1.3815467493123789e-06,1.0769556859422154e-06,3.1939128801734268e-06,6.307054225696702e-07,1.6399423687341224e-07,0.31614533548849166,0.3190338383351143,-0.0011056050544860918,-3.5183971257294255e-06,0.3190374890969529,-0.001101954292647478,-3.508689385782178e-06,0.7407407407407407,0.06402788867792009
173,hybrid,0.1,0.5,0.2,0.05,2.910390273346137e-06,2.4574700113217556e-06,1.3833444482095587e-06,1.074125563112197e-06,3.187753061213462e-06,6.297325146628695e-07,1.6396905940923082e-07,0.31593132254276346,0.31868115625433235,-0.0011114401777188587,-3.5343753583435525e-06,0.3186847108319987,-0.0011078856000525383,-3.5249453021801496e-06,0.7407407407407407,0.06395851928641023
174,hybrid,0.1,0.5,0.2,0.05,2.9113285103096637e-06,2.458687252440158e-06,1.383436487555944e-06,1.0752507648842141e-06,3.1854154049751806e-06,6.295167648598325e-07,1.6392728800042666e-07,0.31563676953966513,0.3183289414301441,-0.0011174230019019293,-3.5508626100888324e-06,0.3183328015690594,-0.001113562862986639,-3.540434727011127e-06,0.7407407407407407,0.0638892728864092
175,hybrid,0.1,0.5,0.2,0.05,2.9074368451419378e-06,2.455192686370671e-06,1.3818949876613366e-06,1.0732976987093347e-06,3.1824075427723664e-06,6.290376111399255e-07,1.6391764532089158e-07,0.31538910692132105,0.31796968517447927,-0.0011231186667128856,-3.566702982980732e-06,0.317973503071608,-0.001119300769584164,-3.556424754214756e-06,0.7407407407407407,0.06381856076823843
176,hybrid,0.1,0.5,0.2,0.05,2.9047169147730337e-06,2.452953090699345e-06,1.3827731629672582e-06,1.070179927732087e-06,3.1790170059950902e-06,6.283385213298955e-07,1.638883841640117e-07,0.3149025340138425,0.31761256803775195,-0.0011287060132288973,-3.582262813367769e-06,0.31761627290253186,-0.0011250011484489897,-3.5721850482042707e-06,0.7407407407407407,0.06374825481019616
177,hybrid,0.1,0.5,0.2,0.05,2.9026891821241396e-06,2.4514947597321053e-06,1.3820695605912046e-06,1.0694251991409009e-06,3.174528751474653e-06,6.277419906108811e-07,1.6386298244784056e-07,0.31431034999633783,0.31726574631828874,-0.0011344175459660488,-3.5980803024232956e-06,0.31726957548408075,-0.0011305883801740468,-3.5877593560040117e-06,0.7407407407407407,0.06368003277285096
178,hybrid,0.1,0.5,0.2,0.05,2.901678354504594e-06,2.4508049011812686e-06,1.3833447962515758e-06,1.0674601049296928e-06,3.1718801115177985e-06,6.274674503517908e-07,1.6383904202375036e-07,0.3142139000985018,0.3169163915508057,-0.0011401583340927557,-3.61397569576189e-06,0.3169201790523753,-0.0011363708325231592,-3.6037591116820145e-06,0.7407407407407407,0.0636113099769797
179,hybrid,0.1,0.5,0.2,0.05,2.901988068571203e-06,2.451088982211827e-06,1.3829408080821928e-06,1.0681481741296344e-06,3.172049977961838e-06,6.275182796746044e-07,1.6380865256541047e-07,0.3141095493899414,0.3165711689043191,-0.0011460954116517819,-3.6305294399774997e-06,0.3165751672213248,-0.0011420970946460773,-3.61966015858682e-06,0.7407407407407407,0.06354345286319417
180,hybrid,0.1,0.5,0.2,0.05,2.896284051098367e-06,2.4463091684715432e-06,1.381983699023608e-06,1.0643254694479352e-06,3.165711932464127e-06,6.260678911342802e-07,1.6380222307111317e-07,0.3134754721076437,0.31623447842440117,-0.0011519738777860389,-3.6468217996098607e-06,0.3162384722888074,-0.0011479800133797902,-3.636064796024561e-06,0.7407407407407407,0.06347729046043744
181,hybrid,0.1,0.5,0.2,0.05,2.89537409792981e-06,2.4460015763107787e-06,1.382602837569144e-06,1.0633987387416349e-06,3.1608860251830228e-06,6.254783775219002e-07,1.6376487192697318e-07,0.3130733756418678,0.3158883970068137,-0.0011576689442553967,-3.6626645331324943e-06,0.3158923556474282,-0.0011537103036409202,-3.651984609689214e-06,0.7444444444444445,0.06340921319021382
182,hybrid,0.1,0.5,0.2,0.05,2.892550508231042e-06,2.443578912176999e-06,1.3829191810202078e-06,1.0606597311567907e-06,3.157535598991e-06,6.251568136328882e-07,1.6373346856731602e-07,0.31236966230326,0.3155526917060285,-0.0011632905166419905,-3.6782701740755634e-06,0.3155568036583075,-0.0011591785643629837,-3.667273273577057e-06,0.7444444444444445,0.06334319644453411
183,hybrid,0.1,0.5,0.2,0.05,2.8921491839043208e-06,2.443264817308193e-06,1.3825675037679405e-06,1.0606973135402528e-06,3.1569565855542344e-06,6.250140095762425e-07,1.6371812250911164e-07,0.3123731686909702,0.31521936375391335,-0.001169015341990265,-3.6942187751223625e-06,0.3152235256546464,-0.0011648534412572187,-3.683162933155505e-06,0.7444444444444445,0.06327767581918073
184,hybrid,0.1,0.5,0.2,0.05,2.8904350223537825e-06,2.441926128806101e-06,1.382223365271113e-06,1.0597027635349874e-06,3.1543362271020597e-06,6.244544576438554e-07,1.6368758617408828e-07,0.31165027761740866,0.3148841810478757,-0.0011748085338407765,-3.7104877084092247e-06,0.31488860223949694,-0.0011703873422195255,-3.698718449696441e-06,0.7444444444444445,0.06321179791634329
185,hybrid,0.1,0.5,0.2,0.05,2.891363915553298e-06,2.4434570445918092e-06,1.3850968751320684e-06,1.0583601694597408e-06,3.149195288237046e-06,6.240231772935875e-07,1.636541335813286e-07,0.31165590194140724,0.31455511490396837,-0.0011805659361943666,-3.7264519260464014e-06,0.3145597124892251,-0.0011759683509376395,-3.714136338502647e-06,0.7444444444444445,0.06314713616803255
186,hybrid,0.1,0.5,0.2,0.05,2.8886672788194795e-06,2.4409703834545177e-06,1.3844115621197042e-06,1.0565588213348133e-06,3.1480256691535396e-06,6.235638281475282e-07,1.6363125640205562e-07,0.31116329174278073,0.31422104973913917,-0.0011862921115257108,-3.7425267590777012e-06,0.3142258709612557,-0.0011814708894091752,-3.7294630228205017e-06,0.7444444444444445,0.06308146837013297
187,hybrid,0.1,0.5,0.2,0.05,2.8856535907311133e-06,2.4384678726305465e-06,1.3826289285469343e-06,1.0558389440836123e-06,3.144518262563979e-06,6.227671150839517e-07,1.636093765475639e-07,0.3109803212283535,0.31389860857466984,-0.0011920923624081925,-3.758752378918472e-06,0.31390371985294396,-0.0011869810841340644,-3.7447836723181432e-06,0.7444444444444445,0.06301814018741561
188,hybrid,0.1,0.5,0.2,0.05,2.8820822755559184e-06,2.435057320892838e-06,1.3834770978825029e-06,1.051580223010335e-06,3.143051314964949e-06,6.226982110803665e-07,1.6360361901025363e-07,0.3104602973468715,0.3135740834476601,-0.0011976454492954036,-3.7742583161465303e-06,0.3135790011126414,-0.0011927277843140627,-3.761002637273287e-06,0.7444444444444445,0.06295434577939109
189,hybrid,0.1,0.5,0.2,0.05,2.882579591839388e-06,2.4360068252685176e-06,1.3852070381729355e-06,1.050799787095582e-06,3.1393028710154373e-06,6.223190668126116e-07,1.6357332213608615e-07,0.31011430870031476,0.31324590223440557,-0.0012029053397920597,-3.7889907290168494e-06,0.31325050887383815,-0.0011982987003594792,-3.776676151396685e-06,0.7444444444444445,0.06288976151483952
190,hybrid,0.1,0.5,0.2,0.05,2.881681177170306e-06,2.4349864569012612e-06,1.384082280429287e-06,1.0509041764719743e-06,3.1407542786448606e-06,6.222068292750189e-07,1.6355853099109978e-07,0.309887667804819,0.3129211230942407,-0.001208693455815868,-3.805441261744275e-06,0.3129258164448619,-0.0012040001051946692,-3.7929377364786035e-06,0.7444444444444445,0.0628259633100113
191,hybrid,0.1,0.5,0.2,0.05,2.8808032149214347e-06,2.4348584630047535e-06,1.3844145900209717e-06,1.0504438729837814e-06,3.1347548580718915e-06,6.214656194214832e-07,1.6352284450391127e-07,0.3095093361521609,0.3125946254001065,-0.0012143254523139801,-3.8212761937746545e-06,0.31259941227821714,-0.0012095385742033615,-3.8084412381719237e-06,0.7444444444444445,0.06276179017048411
192,hybrid,0.1,0.5,0.2,0.05,2.8802615171468427e-06,2.434982741077586e-06,1.385988973309883e-06,1.0489937677677028e-06,3.129217950021511e-06,6.209117191849597e-07,1.6349274460226014e-07,0.3093942478674427,0.31227219094943814,-0.001219797194021155,-3.836580696402485e-06,0.3122770693670597,-0.0012149187763996205,-3.823443753372935e-06,0.7444444444444445,0.06269839762869187
193,hybrid,0.1,0.5,0.2,0.05,2.8748899869802497e-06,2.4299354638985624e-06,1.3842684195237193e-06,1.045667044374843e-06,3.1276487669848245e-06,6.200785709296538e-07,1.6347864394548118e-07,0.30868637938235716,0.3119556889351067,-0.001225459828852471,-3.852567658281481e-06,0.31196060356686767,-0.001220545197091527,-3.839383512633382e-06,0.7444444444444445,0.06263622975279184
194,hybrid,0.1,0.5,0.2,0.05,2.8733773660778e-06,2.4289075552298616e-06,1.3836742039869542e-06,1.0452333512429078e-06,3.123816190742609e-06,6.195784135935022e-07,1.6345018109953997e-07,0.30850572881581806,0.3116369343756252,-0.001231057673789171,-3.86835474112631e-06,0.31164196105623915,-0.0012260309931751978,-3.854909356992777e-06,0.7444444444444445,0.06257359840988287
195,hybrid,0.1,0.5,0.2,0.05,2.872815250797174e-06,2.4283945619375905e-06,1.3848386920960328e-06,1.0435558698415585e-06,3.1232615309202367e-06,6.196147126390825e-07,1.634318647948496e-07,0.30837034041421735,0.31131606464210027,-0.0012365246792562234,-3.883871241560711e-06,0.3113210605833749,-0.001231528737981602,-3.870458985165577e-06,0.7444444444444445,0.0625105178642713
196,hybrid,0.1,0.5,0.2,0.05,2.8740961092825748e-06,2.4297323990030943e-06,1.385702941564135e-06,1.0440294574389595e-06,3.1224765912732038e-06,6.197279615419516e-07,1.634091768753766e-07,0.30798023093111804,0.3109996148501434,-0.001241963655412348,-3.899323863308809e-06,0.3110045373437388,-0.001237041161816943,-3.886115960711773e-06,0.7444444444444445,0.062448315701111146
197,hybrid,0.1,0.5,0.2,0.05,2.8705285374075753e-06,2.426915648512077e-06,1.38534992828933e-06,1.0415657202227469e-06,3.117045719204823e-06,6.186961956520872e-07,1.6338155689196996e-07,0.307503317161376,0.31068621426452353,-0.0012473278474742222,-3.914469769202423e-06,0.3106911303693326,-0.0012424117426651504,-3.901293162283785e-06,0.7444444444444445,0.062386708422399545
198,hybrid,0.1,0.5,0.2,0.05,2.87066516973156e-06,2.4270074117071274e-06,1.3854805101451217e-06,1.0415269015620057e-06,3.117203254416889e-06,6.188475755793045e-07,1.633583493376643e-07,0.30717749954454715,0.31037205804352624,-0.0012527895500676345,-3.930008544848448e-06,0.31037701808612317,-0.0012478295074707102,-3.916703679531278e-06,0.7444444444444445,0.06232496951871878
199,hybrid,0.1,0.5,0.2,0.05,2.8677882205800697e-06,2.4250418617614858e-06,1.3864210590406843e-06,1.0386208027208013e-06,3.110093917506911e-06,6.178532514636628e-07,1.6332633550320611e-07,0.3069478440335876,0.3100617320122096,-0.0012581245497642057,-3.945078542210323e-06,0.3100667132491917,-0.0012531433127820901,-3.93170850635611e-06,0.7444444444444445,0.06226397131239476
200,hybrid,0.1,0.5,0.2,0.05,2.865410377835505e-06,2.4222227816272497e-06,1.386715666004456e-06,1.0355071156227934e-06,3.114376680625595e-06,6.179175623250141e-07,1.6332831361386165e-07,0.30651917420360875,0.30976181546001624,-0.001263767281516004,-3.961117039661408e-06,0.3097668156573685,-0.0012587670841637255,-3.9478609685251196e-06,0.7444444444444445,0.062205116548306454
201,hybrid,0.1,0.5,0.2,0.05,2.8646192076993057e-06,2.4219775592911247e-06,1.3846554587155108e-06,1.0373221005756136e-06,3.1099805399060056e-06,6.173927012827704e-07,1.6330108322052677e-07,0.30639420061865763,0.3094547641378096,-0.0012694283327482903,-3.9772537198939505e-06,0.3094598028009043,-0.0012643896696535872,-3.963909112964111e-06,0.7444444444444445,0.06214483849411158
202,hybrid,0.1,0.5,0.2,0.05,2.8638048024402736e-06,2.4217989130959045e-06,1.386337635214475e-06,1.0354612778814294e-06,3.1051785684295475e-06,6.166220677065436e-07,1.6327237920211432e-07,0.3059552455391671,0.30915844044924967,-0.0012749973101678358,-3.993073533271635e-06,0.30916356682082263,-0.0012698709385948748,-3.979487239629865e-06,0.7444444444444445,0.0620866875518835
203,hybrid,0.1,0.5,0.2,0.05,2.8630467201679946e-06,2.421458686674248e-06,1.3875780605822857e-06,1.0338806260919621e-06,3.101239765671e-06,6.165110263185798e-07,1.6323703325861357e-07,0.30564202932834594,0.3088530813224411,-0.0012803243113101437,-4.008108917988838e-06,0.3088582513572306,-0.0012751542765206403,-3.9943863145453515e-06,0.7444444444444445,0.06202668112675025
204,hybrid,0.1,0.5,0.2,0.05,2.8590270855999966e-06,2.41739903994935e-06,1.3859130751356253e-06,1.0314859648137245e-06,3.102540352133246e-06,6.160626147709747e-07,1.6322974966255082e-07,0.3052759543471932,0.3085484411322537,-0.0012856963600002547,-4.023473603639242e-06,0.3085535201992601,-0.0012806172929938908,-4.01001038016378e-06,0.7444444444444445,0.06196682749845079
205,hybrid,0.1,0.5,0.2,0.05,2.859328740277463e-06,2.4177946970062978e-06,1.387240510413585e-06,1.030554186592713e-06,3.1017991307049153e-06,6.159661787881106e-07,1.6321788886102248e-07,0.3051481760741136,0.30824586668888465,-0.001291017126541727,-4.038797523078438e-06,0.3082507177416974,-0.0012861660737290004,-4.025983466960216e-06,0.7444444444444445,0.06190737676308528
206,hybrid,0.1,0.5,0.2,0.05,2.859816008610179e-06,2.418588025335332e-06,1.388798233336846e-06,1.0297897919984865e-06,3.098849193149551e-06,6.159202121514811e-07,1.6318043059190473e-07,0.3047903002123531,0.3079428507935315,-0.0012962842907123795,-4.05387830033758e-06,0.3079475691010624,-0.0012915659831814752,-4.041367381524708e-06,0.7444444444444445,0.06184782701684877
207,hybrid,0.1,0.5,0.2,0.05,2.8560977096477516e-06,2.415343499477392e-06,1.3880801204072778e-06,1.0272633790701141e-06,3.095351920570287e-06,6.153071524017618e-07,1.6315175265957463e-07,0.3043401532974046,0.3076559719017883,-0.0013016382739842736,-4.069130783335216e-06,0.307660847932501,-0.0012967622432715764,-4.056217448104556e-06,0.7407407407407407,0.061791522035154506
208,hybrid,0.1,0.5,0.2,0.05,2.8548943322245804e-06,2.414788303372884e-06,1.3874752197991354e-06,1.0273130835737486e-06,3.0907672834978954e-06,6.143637495397543e-07,1.6313101187912376e-07,0.30386428672421906,0.30736744404720945,-0.0013071156678472473,-4.0847118936230544e-06,0.30737255684011316,-0.0013020028749435308,-4.071202861492275e-06,0.7407407407407407,0.06173491194301133
209,hybrid,0.1,0.5,0.2,0.05,2.855918309230798e-06,2.4156186580879003e-06,1.389412153415144e-06,1.026206504672756e-06,3.092246305708783e-06,6.145981515976784e-07,1.631078050496784e-07,0.3038382882400481,0.30707809787296564,-0.0013125429026422664,-4.100259002555668e-06,0.3070834301683843,-0.0013072106072236078,-4.086051715058059e-06,0.7407407407407407,0.06167812815512158
210,hybrid,0.1,0.5,0.2,0.05,2.8539408717325425e-06,2.4143014029842257e-06,1.3892765762349514e-06,1.0250248267492741e-06,3.0869290395413913e-06,6.139616760147628e-07,1.6308459182449674e-07,0.30332792019068144,0.30678964661893976,-0.0013176819600050904,-4.114880427518808e-06,0.30679504004705993,-0.0013122885318849198,-4.100521165309955e-06,0.7407407407407407,0.06162146571578897
211,hybrid,0.1,0.5,0.2,0.05,2.852887997085864e-06,2.413173527625484e-06,1.387958435082625e-06,1.0252150925428597e-06,3.0877894279573926e-06,6.139114312133716e-07,1.630648084393125e-07,0.30325392002006346,0.3064961664592954,-0.00132305000599503,-4.130358001568253e-06,0.306501696348867,-0.001317520116423443,-4.11558674985222e-06,0.7407407407407407,0.061563843293058085
212,hybrid,0.1,0.5,0.2,0.05,2.85117284665793e-06,2.4114549202774093e-06,1.388281278948421e-06,1.023173641328988e-06,3.0881730643072896e-06,6.137398388774019e-07,1.6305304348622658e-07,0.3030067657857333,0.306207560902756,-0.001328371976019982,-4.145767072141911e-06,0.30621315959509,-0.0013227732836860184,-4.130784264595299e-06,0.7407407407407407,0.061507186575755206
213,hybrid,0.1,0.5,0.2,0.05,2.8476257466155656e-06,2.4086837430092173e-06,1.3889363953919441e-06,1.019747347617273e-06,3.08235837329427e-06,6.127735113773709e-07,1.6302928002893772e-07,0.3024075075329137,0.3059220736942154,-0.0013337524063108952,-4.1612481373509745e-06,0.3059277075006272,-0.0013281185998991196,-4.1461683892663e-06,0.7407407407407407,0.06145116522010527
214,hybrid,0.1,0.5,0.2,0.05,2.8471000768414142e-06,2.408714209119305e-06,1.3886500244575989e-06,1.0200641846617067e-06,3.0776908556649185e-06,6.123362505057894e-07,1.6299064108919432e-07,0.3018960322651888,0.30563474570390076,-0.0013389153514689056,-4.175984646774631e-06,0.3056405583962727,-0.0013331026590969741,-4.160418218514413e-06,0.7407407407407407,0.06139473221107393
215,hybrid,0.1,0.5,0.2,0.05,2.849717618087548e-06,2.410881754110272e-06,1.391621743990164e-06,1.019260010120108e-06,3.0807819410888104e-06,6.130439061104643e-07,1.6297777292604083e-07,0.3017602960568391,0.30535377880680215,-0.0013441491072712641,-4.191064721618758e-06,0.30535962436992115,-0.001338303544152264,-4.175437712328873e-06,0.7444444444444445,0.06133958558281468
216,hybrid,0.1,0.5,0.2,0.05,2.847015277705231e-06,2.4079925928762872e-06,1.3904331038340246e-06,1.017559489042263e-06,3.082730157286684e-06,6.130042118030889e-07,1.6297653479314516e-07,0.30149066031616495,0.3050745270443857,-0.0013495719367069836,-4.2068248692809325e-06,0.30508031045047335,-0.0013437885306193387,-4.19152642511906e-06,0.7444444444444445,0.06128481979621854
217,hybrid,0.1,0.5,0.2,0.05,2.8477115892568736e-06,2.408618227274031e-06,1.3902301370992191e-06,1.0183880901748116e-06,3.0833878478128243e-06,6.130366445698906e-07,1.6294496575163916e-07,0.30139449608114066,0.3047963855579316,-0.0013548334014419905,-4.222249316409871e-06,0.3048022011532941,-0.0013490178060794888,-4.206845238664413e-06,0.7444444444444445,0.061230243791874715
218,hybrid,0.1,0.5,0.2,0.05,2.8444360277998106e-06,2.4072224827757065e-06,1.392517529448179e-06,1.0147049533275272e-06,3.068435693242477e-06,6.111238468578169e-07,1.6290412656586861e-07,0.3007933163600457,0.3045152673733627,-0.0013598027216260022,-4.236290101387267e-06,0.30452109372160185,-0.001353976373386856,-4.220778551074179e-06,0.7444444444444445,0.06117501401899774
219,hybrid,0.1,0.5,0.2,0.05,2.8448380203950444e-06,2.406875764826415e-06,1.3925327799246049e-06,1.0143429849018095e-06,3.074478454950486e-06,6.118488438880559e-07,1.6289282591939188e-07,0.30079870328649827,0.3042324381833882,-0.0013650211973061932,-4.2515223585807985e-06,0.3042383686100945,-0.001359090770599869,-4.235646597992057e-06,0.7444444444444445,0.061119491876138875
220,hybrid,0.1,0.5,0.2,0.05,2.842389015415896e-06,2.404549467216102e-06,1.3907328414358748e-06,1.013816625780227e-06,3.0738772998390796e-06,6.115374739214682e-07,1.6288646863185637e-07,0.3006348964721292,0.3039550687799466,-0.001370271742154816,-4.266800227284992e-06,0.3039608818413722,-0.001364458680729208,-4.2513216713344635e-06,0.7444444444444445,0.061065068104420285
221,hybrid,0.1,0.5,0.2,0.05,2.8424187081346695e-06,2.4046763925889894e-06,1.3916336786691488e-06,1.0130427139198406e-06,3.0727563594941067e-06,6.116170322521963e-07,1.6286546291659858e-07,0.3000659000527162,0.30368300897012407,-0.0013755803452452642,-4.2822769105482945e-06,0.3036887204128488,-0.0013698689025205546,-4.2671904205340144e-06,0.7444444444444445,0.06101171786307387
222,hybrid,0.1,0.5,0.2,0.05,2.8398492933170037e-06,2.4029206037430726e-06,1.3926078869100874e-06,1.0103127168329848e-06,3.0667093080127166e-06,6.105832783069348e-07,1.62822062225458e-07,0.2996829246800603,0.3034167700125993,-0.0013805029332115692,-4.296429971361779e-06,0.30342257370414055,-0.0013746992416703296,-4.2810581344469856e-06,0.7444444444444445,0.06095945458916218
223,hybrid,0.1,0.5,0.2,0.05,2.8411968765102816e-06,2.404195514719281e-06,1.3942184786105964e-06,1.0099770361086845e-06,3.0671286683413526e-06,6.107410475798526e-07,1.6280570881790582e-07,0.2996404354375179,0.3031543003109313,-0.001385713857089299,-4.311473196279584e-06,0.3031603017274631,-0.0013797124405575123,-4.295503130915266e-06,0.7481481481481481,0.060908002833604126
224,hybrid,0.1,0.5,0.2,0.05,2.8392622314036565e-06,2.402563144201708e-06,1.3932686373056335e-06,1.0092945068960742e-06,3.064771831159241e-06,6.10411943360152e-07,1.627903082798818e-07,0.2991894981094226,0.3028835651059211,-0.0013907607496366214,-4.326124644452988e-06,0.30288954861396344,-0.0013847772415943038,-4.31021174383925e-06,0.7481481481481481,0.06085486517111155
225,hybrid,0.1,0.5,0.2,0.05,2.839185843567769e-06,2.4025258765958806e-06,1.3934631507644615e-06,1.0090627258314192e-06,3.0646739733615043e-06,6.102706947118536e-07,1.6276861386733878e-07,0.29898566046705755,0.30261461728414135,-0.001395898423463493,-4.34111965515085e-06,0.30262080985809925,-0.0013897058495055958,-4.3246622852861774e-06,0.7481481481481481,0.060802103141520965
226,hybrid,0.1,0.5,0.2,0.05,2.834462291961954e-06,2.3982851438246636e-06,1.3924553353871348e-06,1.005829808437529e-06,3.0615255095417736e-06,6.094339507307154e-07,1.627561407394014e-07,0.29868532080744403,0.30234578939332474,-0.0014008675905683443,-4.355716780236776e-06,0.3023518822421774,-0.0013947747417156764,-4.339515359866124e-06,0.7481481481481481,0.060749331396778614
227,hybrid,0.1,0.5,0.2,0.05,2.8354323065765123e-06,2.399997211840619e-06,1.394709927848639e-06,1.00528728399198e-06,3.05547385949578e-06,6.087569305357051e-07,1.6272645358349138e-07,0.29833200760504375,0.3020888586082498,-0.0014061376515226987,-4.370908160699163e-06,0.3020951274474683,-0.0013998688123041947,-4.354187854131481e-06,0.7481481481481481,0.060698999251954495
228,hybrid,0.1,0.5,0.2,0.05,2.8332308997981822e-06,2.397424225861029e-06,1.3932475818171706e-06,1.0041766440438588e-06,3.0586438411402758e-06,6.090333124651676e-07,1.6271254660183187e-07,0.29819837068952415,0.30182269817174573,-0.0014112223353893172,-4.385827165606063e-06,0.3018289415739189,-0.0014049789332161722,-4.369181345984289e-06,0.7518518518518519,0.060646784101427015
229,hybrid,0.1,0.5,0.2,0.05,2.833719325581232e-06,2.3981990513703036e-06,1.3946364819250013e-06,1.003562569445302e-06,3.056468513309254e-06,6.086951232873102e-07,1.6268796445081675e-07,0.2978895130007369,0.301560531857072,-0.001416316542208751,-4.400784645430442e-06,0.30156679053023033,-0.0014100578690504073,-4.3841113884939865e-06,0.7518518518518519,0.06059536967985615
