epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
236,hybrid,0.1,0.5,0.2,0.1,2.608795529178959e-06,2.1148192261552808e-06,1.4178150806367205e-06,6.970041455185602e-07,3.6791428073281258e-06,6.411908786073466e-07,2.90088238190608e-07,1.2606202229086554e-07,0.3143161749006627,0.32078126553533803,-0.0011613713567985573,-3.318191635367498e-06,0.3207914302189199,-0.0011512066732166648,-3.2903682078608797e-06,0.725925925925926,0.06438852737842732
237,hybrid,0.1,0.5,0.2,0.1,2.608596919649052e-06,2.114295540383054e-06,1.4182214827343827e-06,6.960740576486714e-07,3.681802552989782e-06,6.414273172551776e-07,2.9007250017504954e-07,1.2612112396701966e-07,0.31401018514873025,0.3205380640557826,-0.0011663959727948314,-3.33137156723496e-06,0.3205477658446391,-0.0011566941839383227,-3.304827542528516e-06,0.725925925925926,0.0643408920057155
238,hybrid,0.1,0.5,0.2,0.1,2.608427685074339e-06,2.114168528756023e-06,1.4180205467537873e-06,6.961479820022353e-07,3.681491923538974e-06,6.4130118892247e-07,2.900242489402745e-07,1.2610996396441883e-07,0.3138374585018787,0.3203083237475575,-0.0011717081925880501,-3.3453199535784725e-06,0.3203181817467596,-0.0011618501933859937,-3.3183082468010066e-06,0.7296296296296296,0.06429600638802911
239,hybrid,0.1,0.5,0.2,0.1,2.6066768314004457e-06,2.1125527170326245e-06,1.4173275195403098e-06,6.95225197492314e-07,3.6805464157888398e-06,6.410209148419391e-07,2.8998486223648775e-07,1.2606947278893745e-07,0.3135634603253205,0.3200756998948626,-0.00117692183071344,-3.3590272415608743e-06,0.32008551228459153,-0.0011671094409845262,-3.3320468557654576e-06,0.7296296296296296,0.06425052434511522
240,hybrid,0.1,0.5,0.2,0.1,2.6080421637597754e-06,2.1137352977352917e-06,1.4189318742715883e-06,6.948034234637033e-07,3.6818538776809693e-06,6.413605935428391e-07,2.899358339938237e-07,1.2612147825638698e-07,0.3133976313274914,0.3198439135170506,-0.001182017088632581,-3.372288321295408e-06,0.31985377736509013,-0.0011721532405930546,-3.345229455474128e-06,0.7296296296296296,0.06420518612113664
241,hybrid,0.1,0.5,0.2,0.1,2.605973116560141e-06,2.1120242236361977e-06,1.417697953170512e-06,6.943262704656862e-07,3.679385381289981e-06,6.406814310358281e-07,2.898891270404729e-07,1.2601035479494512e-07,0.3131987349400717,0.3196090521903876,-0.0011871675312373764,-3.38578502113399e-06,0.3196191665526725,-0.0011770531689525021,-3.3581428691051816e-06,0.7296296296296296,0.064159243944325
242,hybrid,0.1,0.5,0.2,0.1,2.607920308819663e-06,2.1142649998239505e-06,1.4194932917794872e-06,6.947717080444635e-07,3.6767791504735453e-06,6.406737706097904e-07,2.8985387894262454e-07,1.259773939483583e-07,0.3126740053938285,0.31937228854439575,-0.0011921133239957693,-3.398799684878155e-06,0.31938249431557947,-0.001181907552812056,-3.3709668136942513e-06,0.7296296296296296,0.06411288037367831
243,hybrid,0.1,0.5,0.2,0.1,2.6057502836423697e-06,2.1122472491136782e-06,1.4187083846933727e-06,6.935388644203062e-07,3.675772373256479e-06,6.403260879294591e-07,2.8981165621197725e-07,1.2592579720304332e-07,0.3124399407410473,0.31913657731220607,-0.0011971628691708758,-3.412141044197535e-06,0.319146575839293,-0.001187164342083935,-3.3850199122777277e-06,0.7296296296296296,0.06406674803627538
244,hybrid,0.1,0.5,0.2,0.1,2.603983188953809e-06,2.111067374647572e-06,1.418278628410829e-06,6.92788746236743e-07,3.6710995537708634e-06,6.397117959758026e-07,2.897540725952777e-07,1.2580585892915025e-07,0.3121480186608319,0.3189128785452189,-0.0012024028982081103,-3.4258708676860586e-06,0.31892328961724475,-0.001191991826182237,-3.3979020240512995e-06,0.7296296296296296,0.0640230562886854
245,hybrid,0.1,0.5,0.2,0.1,2.6033754711319296e-06,2.109847080998892e-06,1.4185080859271206e-06,6.91338995071772e-07,3.6762155968884684e-06,6.39984222411166e-07,2.8972824459727255e-07,1.2590683044419007e-07,0.31201296457527683,0.3186896908658768,-0.001207712361873725,-3.4400464152241567e-06,0.3187000042507201,-0.0011973989770304172,-3.412109297208383e-06,0.7333333333333333,0.06397948064555009
246,hybrid,0.1,0.5,0.2,0.1,2.607147198719438e-06,2.113372250183004e-06,1.42104101620084e-06,6.923312339821637e-07,3.6779553206506038e-06,6.405828718402214e-07,2.896820532602945e-07,1.2597941647137372e-07,0.3117985237101712,0.3184614926249785,-0.0012128575613188919,-3.453609533176803e-06,0.31847203402773333,-0.0012023161585640874,-3.425026595886343e-06,0.7333333333333333,0.06393487003725949
247,hybrid,0.1,0.5,0.2,0.1,2.6064090601141563e-06,2.112509121023273e-06,1.420564837095638e-06,6.919442839276355e-07,3.678877136899567e-06,6.406603783353943e-07,2.896524986488549e-07,1.2601222540092602e-07,0.31163580614014197,0.31824229050993796,-0.001218004687611851,-3.466917185288368e-06,0.3182529236887384,-0.0012073715088113945,-3.4382415221282823e-06,0.7333333333333333,0.06389205903950997
248,hybrid,0.1,0.5,0.2,0.1,2.604243638545975e-06,2.1108096892264814e-06,1.4193189723448262e-06,6.914907168816555e-07,3.6753506738646954e-06,6.400661575862512e-07,2.896037976603755e-07,1.2589888193302357e-07,0.3113856052093472,0.3180153287592023,-0.0012230712382858555,-3.4803425286099006e-06,0.318025924106568,-0.0012124758909201616,-3.451809447995954e-06,0.7333333333333333,0.06384767999949763
249,hybrid,0.1,0.5,0.2,0.1,2.60594175099648e-06,2.11233255137831e-06,1.4208028595792012e-06,6.915296917991091e-07,3.676686052447679e-06,6.403095315324879e-07,2.8957760282131095e-07,1.2594059437340133e-07,0.3111953880633955,0.3177978715958488,-0.0012278341058820086,-3.492545740942034e-06,0.31780798903569946,-0.0012177166660313765,-3.46552886328305e-06,0.725925925925926,0.06380514114034617
250,hybrid,0.1,0.5,0.2,0.1,2.6054966547159417e-06,2.1121986485467255e-06,1.421112773394507e-06,6.910858751522185e-07,3.674430885704829e-06,6.398504941107368e-07,2.895098070603316e-07,1.2585491759873352e-07,0.3108192200338141,0.3175761967516923,-0.0012329998529347352,-3.5062230254499045e-06,0.3175864918289729,-0.0012227047756541154,-3.4786465892496e-06,0.725925925925926,0.0637618393209254
251,hybrid,0.1,0.5,0.2,0.1,2.6034652446995356e-06,2.110502730481772e-06,1.4203113856041101e-06,6.901913448776613e-07,3.671743901088546e-06,6.394523583251831e-07,2.894858678031491e-07,1.2578812410890905e-07,0.3107113246181526,0.3173500071889124,-0.0012378067533072024,-3.5187405892310973e-06,0.31736011031654504,-0.0012277036256745366,-3.4918651127198485e-06,0.7296296296296296,0.06371756278844391
252,hybrid,0.1,0.5,0.2,0.1,2.6042154542954916e-06,2.110666645094286e-06,1.4211108987910788e-06,6.89555746303207e-07,3.6763173980945273e-06,6.400154707022551e-07,2.894285446530167e-07,1.259170693917528e-07,0.31047374485514423,0.31713173780014564,-0.0012432732092347853,-3.5333254799095257e-06,0.31714220166393586,-0.0012328093454445632,-3.5052640747241116e-06,0.7296296296296296,0.0636750022018761
253,hybrid,0.1,0.5,0.2,0.1,2.6026857880284774e-06,2.109868542522546e-06,1.4207175554080662e-06,6.891509871144796e-07,3.6707649417749202e-06,6.391906457817695e-07,2.8939147801543325e-07,1.257407513284397e-07,0.3103374550236658,0.3169156030732354,-0.0012485047812391126,-3.5471436557009536e-06,0.316926137256038,-0.0012379705984364997,-3.5189004032540067e-06,0.7296296296296296,0.0636328215708949
254,hybrid,0.1,0.5,0.2,0.1,2.6033591228556414e-06,2.110601567981873e-06,1.4220211231574393e-06,6.88580444824434e-07,3.6700872129986463e-06,6.392823133690711e-07,2.893625847894928e-07,1.257488335739029e-07,0.3097382927507914,0.31669270926583554,-0.0012533119641355839,-3.5598136977584623e-06,0.31670305452259295,-0.001242966707378168,-3.5323077711004814e-06,0.7296296296296296,0.06358920424599424
255,hybrid,0.1,0.5,0.2,0.1,2.602474611971329e-06,2.1093255251275687e-06,1.4212118306060506e-06,6.881136945215178e-07,3.6732837717447797e-06,6.395456938300188e-07,2.893163949805719e-07,1.2582070966928242e-07,0.30971777298568226,0.3164720474001599,-0.0012582340238511125,-3.5729280341355134e-06,0.3164822723325262,-0.001248009091484814,-3.5457663323296053e-06,0.7296296296296296,0.0635460562848022
256,hybrid,0.1,0.5,0.2,0.1,2.6030050850181875e-06,2.1098282977341096e-06,1.4215846169690783e-06,6.882436807650314e-07,3.6736273187849175e-06,6.395044907620894e-07,2.892754671386114e-07,1.258140554055861e-07,0.3095086930112398,0.3162540362842716,-0.0012632674228175156,-3.5862737088036443e-06,0.31626415327567775,-0.0012531504314113873,-3.5595172593387526e-06,0.7296296296296296,0.06350346074141783
257,hybrid,0.1,0.5,0.2,0.1,2.60196107855363e-06,2.1094777439879645e-06,1.4215776410637979e-06,6.87900102924167e-07,3.6682512030740648e-06,6.387436261092768e-07,2.8922569027286466e-07,1.2565821425825845e-07,0.30918698429868385,0.31603335828127616,-0.0012683492865126489,-3.5998399584197304e-06,0.3160436149482506,-0.001258092619538187,-3.5726407590120106e-06,0.7296296296296296,0.06346034151355777
258,hybrid,0.1,0.5,0.2,0.1,2.6012075822489556e-06,2.108488950677517e-06,1.42095796103131e-06,6.875309896462073e-07,3.6701225538862935e-06,6.388302511307441e-07,2.8919409587760834e-07,1.2570637618280942e-07,0.309039411903803,0.31582417508907956,-0.0012735034906990461,-3.6134416099616734e-06,0.3158343265229538,-0.001263352056824818,-3.5866170846099487e-06,0.7296296296296296,0.06341953571595572
259,hybrid,0.1,0.5,0.2,0.1,2.6029352718458393e-06,2.1099631318994134e-06,1.4232998664639904e-06,6.866632654354228e-07,3.6720526950934934e-06,6.392492329515005e-07,2.8915236262568943e-07,1.2576687043707733e-07,0.3088200037857998,0.31560870242700695,-0.0012784613481618967,-3.626420233746085e-06,0.31561883958211373,-0.0012683241930551148,-3.599860107726758e-06,0.7296296296296296,0.06337743275503377
260,hybrid,0.1,0.5,0.2,0.1,2.602715075317303e-06,2.109967178288183e-06,1.4226952543481683e-06,6.872719239400147e-07,3.670404130415366e-06,6.389282443050072e-07,2.891066291836273e-07,1.257074839875836e-07,0.3087825087634769,0.31538114143127494,-0.001283321452567765,-3.6394790212380913e-06,0.31539116503565445,-0.0012732978481882484,-3.6131551123334263e-06,0.7296296296296296,0.06333289257676854
261,hybrid,0.1,0.5,0.2,0.1,2.6000200272413027e-06,2.1081048262023923e-06,1.4228121093467485e-06,6.852927168556443e-07,3.663946528627639e-06,6.379724684625853e-07,2.8905447897152567e-07,1.2552054817614614e-07,0.30824946613199,0.3151701395951748,-0.0012885455228909826,-3.6533797600625355e-06,0.3151802477783897,-0.0012784373396760862,-3.6268802170265e-06,0.7296296296296296,0.06329173702361315
262,hybrid,0.1,0.5,0.2,0.1,2.6014006327592375e-06,2.1094038321366904e-06,1.4235329257180941e-06,6.858709064185959e-07,3.664220031467132e-06,6.383581897545493e-07,2.890004464662647e-07,1.2557479747583411e-07,0.3081438313712668,0.3149629931606348,-0.0012937940481722587,-3.667464223818624e-06,0.314973547281175,-0.0012832399276320738,-3.6397863409456423e-06,0.7296296296296296,0.06325135744176141
263,hybrid,0.1,0.5,0.2,0.1,2.6014867092705313e-06,2.1090577257182845e-06,1.4235767339229525e-06,6.854809917953317e-07,3.667770588608922e-06,6.385893075794779e-07,2.88993359182068e-07,1.2565192469135523e-07,0.30788802241398305,0.31475055724575896,-0.0012985788383452213,-3.6801873183168283e-06,0.3147606339434424,-0.0012885021406617847,-3.653876382094662e-06,0.7296296296296296,0.06320982721682084
264,hybrid,0.1,0.5,0.2,0.1,2.6000253192630716e-06,2.1082113813443156e-06,1.423079826452609e-06,6.851315548917064e-07,3.6631214023847347e-06,6.379131809812901e-07,2.889200528127301e-07,1.2550179768028312e-07,0.3077750831843154,0.3145454200105499,-0.0013036555039577236,-3.693709629795064e-06,0.3145559359919334,-0.0012931395225742603,-3.6663548716089206e-06,0.7296296296296296,0.06316981510290152
265,hybrid,0.1,0.5,0.2,0.1,2.6000194486609804e-06,2.108010462967442e-06,1.423797669030092e-06,6.842127939373506e-07,3.6647161339537695e-06,6.380149649916972e-07,2.8889831213969216e-07,1.255373722981612e-07,0.3073671585327743,0.3143348863930457,-0.0013085957738064868,-3.706768821118878e-06,0.31434534973400446,-0.0012981324328477095,-3.6796396727128327e-06,0.7296296296296296,0.06312869643337043
266,hybrid,0.1,0.5,0.2,0.1,2.5998480095350636e-06,2.1076720537222e-06,1.4237578517974575e-06,6.839142019247425e-07,3.6661218767100504e-06,6.380571646793882e-07,2.888517671365613e-07,1.2556376814185851e-07,0.3072685413303789,0.31412649120500424,-0.0013137117042031354,-3.7205598216894648e-06,0.31413707286442494,-0.0013031300447824412,-3.692990376519961e-06,0.7296296296296296,0.06308804058184148
267,hybrid,0.1,0.5,0.2,0.1,2.5981260915811286e-06,2.106771291834556e-06,1.4238005415120265e-06,6.829707503225301e-07,3.6597794727208604e-06,6.372051606616706e-07,2.887923633964637e-07,1.2537685247448598e-07,0.30691767628985156,0.3139196277545628,-0.001318958914517221,-3.7347655048972387e-06,0.3139303114884779,-0.0013082751806021142,-3.7068870346717566e-06,0.7296296296296296,0.063047717333816
268,hybrid,0.1,0.5,0.2,0.1,2.5997561941002656e-06,2.107855129099831e-06,1.4242277430533777e-06,6.836273860464531e-07,3.6638865737020625e-06,6.378162676387467e-07,2.887726939782254e-07,1.2551240763022829e-07,0.3068519346734665,0.31371494520804055,-0.0013238329828447193,-3.7476245691942314e-06,0.3137255691902371,-0.0013132090006481856,-3.72010172540948e-06,0.7296296296296296,0.06300775563817705
269,hybrid,0.1,0.5,0.2,0.1,2.5969775733330167e-06,2.1053629471266354e-06,1.423154704435056e-06,6.822082426915793e-07,3.661884436297615e-06,6.372732252467282e-07,2.887355599754849e-07,1.2542618257661982e-07,0.30666126521814463,0.3135120761164152,-0.001328783200953143,-3.760784233274787e-06,0.31352252018324817,-0.0013183391341201611,-3.7338973666992993e-06,0.7296296296296296,0.06296817186347367
270,hybrid,0.1,0.5,0.2,0.1,2.596068210619901e-06,2.1049032465049355e-06,1.42267436491649e-06,6.822288815884454e-07,3.6583089614759393e-06,6.367883342608398e-07,2.886726030487047e-07,1.253340679673717e-07,0.30649556703397923,0.3133100695238911,-0.0013339062555629555,-3.7744877881095004e-06,0.3133209512977403,-0.001323024481713786,-3.7465345143755787e-06,0.7296296296296296,0.06292879515589081
271,hybrid,0.1,0.5,0.2,0.1,2.5961756182831645e-06,2.105558399400512e-06,1.4240687081982562e-06,6.814896912022565e-07,3.6541043950236532e-06,6.363382894039814e-07,2.886240748040505e-07,1.252067793802863e-07,0.305916002373919,0.3131020490390457,-0.0013388935046143025,-3.7880018516151187e-06,0.3131130314207571,-0.001327911122902925,-3.759749182797494e-06,0.7296296296296296,0.062888188508732
272,hybrid,0.1,0.5,0.2,0.1,2.596850617195487e-06,2.1055590701883392e-06,1.4244118401045533e-06,6.811472300837859e-07,3.6594133269428395e-06,6.369016521657835e-07,2.885959064136578e-07,1.2535021431286356e-07,0.3059401765578511,0.31289858477570465,-0.0013441381071577219,-3.802187386581636e-06,0.312909749936786,-0.0013329729460763717,-3.773343524426779e-06,0.7296296296296296,0.06284854457657248
273,hybrid,0.1,0.5,0.2,0.1,2.5963804458476576e-06,2.10491679263646e-06,1.4248500117525523e-06,6.800667808839076e-07,3.660801404243236e-06,6.370086380243704e-07,2.885696416090109e-07,1.2538351278687445e-07,0.3055323449275062,0.3126977470710823,-0.0013489986785410468,-3.815210564525888e-06,0.31270838810165363,-0.0013383576479696901,-3.787884091232727e-06,0.7296296296296296,0.06280934914992467
274,hybrid,0.1,0.5,0.2,0.1,2.5966829097398407e-06,2.105389782193273e-06,1.4246267212875276e-06,6.80763060905746e-07,3.65934443094528e-06,6.369285172638585e-07,2.885132996048471e-07,1.2535868445203935e-07,0.30565969327141473,0.31248827297277554,-0.0013539971192024214,-3.82895364110672e-06,0.31249880298908994,-0.0013434671028880185,-3.8017838345773226e-06,0.7296296296296296,0.06276845401839559
275,hybrid,0.1,0.5,0.2,0.1,2.5963784519593213e-06,2.1047423199880223e-06,1.4261267047369677e-06,6.78615615251055e-07,3.662183560976824e-06,6.370762540139957e-07,2.8849341220626904e-07,1.2541777587361615e-07,0.30496169508362525,0.3122899085004032,-0.0013589347270738794,-3.842160935355965e-06,0.312300156898145,-0.001348686329332105,-3.815641171028925e-06,0.7296296296296296,0.06272976864549543
276,hybrid,0.1,0.5,0.2,0.1,2.5948998856012158e-06,2.1043621846185697e-06,1.424548673253572e-06,6.79813511364998e-07,3.653755301414282e-06,6.359106903287343e-07,2.8842731698417923e-07,1.2516217084121767e-07,0.30499810593250304,0.3120849317363096,-0.0013637866930575337,-3.855179533201656e-06,0.3120951649196992,-0.0013535535096679263,-3.8289705541658895e-06,0.7296296296296296,0.06268974368587342
277,hybrid,0.1,0.5,0.2,0.1,2.596590948991073e-06,2.105330881122623e-06,1.4265275037806602e-06,6.788033773419628e-07,3.659281145694411e-06,6.367623856675663e-07,2.883986038848464e-07,1.253319532990085e-07,0.3046574557757438,0.31188272812822154,-0.0013686313660583038,-3.868253073868689e-06,0.3118930815457201,-0.0013582779485597496,-3.841728971376514e-06,0.7296296296296296,0.06265027189885597
278,hybrid,0.1,0.5,0.2,0.1,2.5959081980323553e-06,2.1046630589895733e-06,1.425603400580704e-06,6.790596584088696e-07,3.6591245369113383e-06,6.367346512928794e-07,2.883489639322222e-07,1.2533268535164816e-07,0.30468961436067143,0.31169195862453797,-0.001373640285068034,-3.881620492964693e-06,0.3117023937268399,-0.001363205182766114,-3.855033671057678e-06,0.7296296296296296,0.0626131197819212
279,hybrid,0.1,0.5,0.2,0.1,2.5950857394902567e-06,2.1044045756688353e-06,1.4258364335297813e-06,6.785681421390542e-07,3.6546624187682468e-06,6.361646992275386e-07,2.8830130779984e-07,1.2521492194459675e-07,0.3043223735620356,0.31150037498884403,-0.0013787854567632873,-3.895470943365213e-06,0.31151129455955195,-0.0013678658860553639,-3.867755990983961e-06,0.7296296296296296,0.06257583208912146
280,hybrid,0.1,0.5,0.2,0.1,2.5957884887252795e-06,2.104645343258373e-06,1.4265436271306447e-06,6.781017161277288e-07,3.658415699336509e-06,6.365819710794742e-07,2.8827099521342444e-07,1.2530157553325532e-07,0.3041900582605749,0.31129941480916323,-0.0013835421321664598,-3.9082795803306244e-06,0.3113100844546143,-0.0013728724867154152,-3.881305722717174e-06,0.7296296296296296,0.06253659138826594
281,hybrid,0.1,0.5,0.2,0.1,2.595671909387915e-06,2.104711499616174e-06,1.4257627899324494e-06,6.789487096837242e-07,3.656983073058642e-06,6.36332987315849e-07,2.8823510824582954e-07,1.2526210246587686e-07,0.3041398198516038,0.3111052366850198,-0.0013883335102550798,-3.921150154161611e-06,0.31111591650574805,-0.0013776536895268587,-3.894159275032996e-06,0.7296296296296296,0.062498714039054985
282,hybrid,0.1,0.5,0.2,0.1,2.5951451361840202e-06,2.1049055848627237e-06,1.4267790781474868e-06,6.781265067152372e-07,3.651312586630597e-06,6.356998234241926e-07,2.88168801304839e-07,1.2510829265823654e-07,0.30364318969121334,0.3109091859141993,-0.0013932997672867486,-3.934445781513191e-06,0.3109201323535622,-0.0013823533279238576,-3.906929361898771e-06,0.7296296296296296,0.06246049713629721
283,hybrid,0.1,0.5,0.2,0.1,2.593728304324831e-06,2.1031077690334963e-06,1.425463969964182e-06,6.776437990693142e-07,3.65459442673432e-06,6.357818570048009e-07,2.88141933185347e-07,1.2516109261790242e-07,0.303767807268506,0.3107119882925187,-0.0013983492103289974,-3.94829603870368e-06,0.31072274420926194,-0.001387593293585787,-3.921112935106408e-06,0.7296296296296296,0.06242206750056955
284,hybrid,0.1,0.5,0.2,0.1,2.592515697510471e-06,2.102398073526678e-06,1.4260704090122457e-06,6.763276645144325e-07,3.650598530775988e-06,6.352498349863286e-07,2.8809761177526364e-07,1.2505777090619414e-07,0.30340986340581233,0.31051588031384536,-0.0014033391485935298,-3.9618518617878405e-06,0.3105266030888385,-0.001392616373600386,-3.9347765078124024e-06,0.7296296296296296,0.06238384389248778
285,hybrid,0.1,0.5,0.2,0.1,2.592728284694657e-06,2.1026600573257092e-06,1.4265768497703708e-06,6.760832075553388e-07,3.6500656965175313e-06,6.353593705343464e-07,2.880475174375816e-07,1.250616577171945e-07,0.30316460523296607,0.31032699091399,-0.0014082358048880805,-3.975217961016669e-06,0.3103376134970684,-0.0013976132218097015,-3.948469106854202e-06,0.7296296296296296,0.06234704534377562
286,hybrid,0.1,0.5,0.2,0.1,2.591955732983607e-06,2.102210432745407e-06,1.4259814711020762e-06,6.762289616433307e-07,3.647852444004658e-06,6.348382937770842e-07,2.8799107858944067e-07,1.2496005583773432e-07,0.3030468606909502,0.3101236461165277,-0.001413159517564433,-3.988831599880554e-06,0.3101343696352664,-0.001402435998825724,-3.9617590170679725e-06,0.7296296296296296,0.06230736112681843
287,hybrid,0.1,0.5,0.2,0.1,2.5931559257811297e-06,2.1025095324585235e-06,1.4262734719382387e-06,6.762360605202848e-07,3.6548329524001335e-06,6.357750989336028e-07,2.8797034457351927e-07,1.2516309808259265e-07,0.3028952573059111,0.30993504653220433,-0.0014181002036004475,-4.002170792505267e-06,0.3099460573680591,-0.0014070893677456953,-3.9743918740676055e-06,0.7296296296296296,0.062270629347160954
288,hybrid,0.1,0.5,0.2,0.1,2.592626653240918e-06,2.102542982242929e-06,1.4269756088850583e-06,6.75567373357871e-07,3.650324947731918e-06,6.352265142669689e-07,2.879262151863639e-07,1.2505117622479704e-07,0.3025849934762224,0.30973770547587004,-0.0014227089916291624,-4.014713812129189e-06,0.3097485834015674,-0.00141183106593179,-3.987509468716239e-06,0.7296296296296296,0.062232082893499845
289,hybrid,0.1,0.5,0.2,0.1,2.5924521982952013e-06,2.1026950157035536e-06,1.4278833070514643e-06,6.748117086520893e-07,3.647519052746591e-06,6.350799443407784e-07,2.878970289368546e-07,1.2500527731698874e-07,0.3023491873701095,0.3095528170614333,-0.001427526162160686,-4.027596514180371e-06,0.30956338618314067,-0.0014169570404533038,-4.001587957974738e-06,0.7296296296296296,0.06219606864471879
290,hybrid,0.1,0.5,0.2,0.1,2.592474386583371e-06,2.102721174754956e-06,1.4286316496836927e-06,6.740895250712634e-07,3.647680554940827e-06,6.350226665454069e-07,2.878427891270035e-07,1.249851563343316e-07,0.3020063511002854,0.3093674377463524,-0.0014323680776764935,-4.040671550261982e-06,0.3093778473374267,-0.001421958486602204,-4.0152203262896645e-06,0.7296296296296296,0.06215996116480577
291,hybrid,0.1,0.5,0.2,0.1,2.5917662919963315e-06,2.1014165793058306e-06,1.426290765278394e-06,6.751258140274371e-07,3.6527582047220532e-06,6.351817940373375e-07,2.878192979010325e-07,1.2507389221829535e-07,0.3022345998889692,0.30917219750847813,-0.0014372019933891478,-4.0539395802436425e-06,0.30918229520294627,-0.0014271042989210114,-4.029079152577733e-06,0.7296296296296296,0.062121879900373454
292,hybrid,0.1,0.5,0.2,0.1,2.5932084068461556e-06,2.102928801501759e-06,1.4279168189648736e-06,6.750119825368852e-07,3.6518394813194363e-06,6.354225293002365e-07,2.8776760946345053e-07,1.250956572124531e-07,0.3019837388147135,0.3089860281725375,-0.00144197245032901,-4.0669441393302455e-06,0.30899614766541955,-0.0014318529574469663,-4.042124968450952e-06,0.7296296296296296,0.0620856001245733
293,hybrid,0.1,0.5,0.2,0.1,2.591519325329596e-06,2.1015608103714534e-06,1.4276927360094294e-06,6.738680743620239e-07,3.6496562040235165e-06,6.348121987730455e-07,2.87718249354837e-07,1.2499289455579078e-07,0.30149773058087515,0.30879871054234803,-0.0014469667016891452,-4.0808165456514625e-06,0.30880893676934906,-0.001436740474688114,-4.055431451681227e-06,0.7296296296296296,0.06204913544880744
294,hybrid,0.1,0.5,0.2,0.1,2.5917463179377124e-06,2.1018261967666543e-06,1.4281958876902473e-06,6.73630309076407e-07,3.6491889864692226e-06,6.34910199983798e-07,2.876748150842986e-07,1.250012225241357e-07,0.30143309394652884,0.30860986169771665,-0.001451790739855241,-4.093915699074553e-06,0.30862019551523434,-0.0014414569223375473,-4.068454013355532e-06,0.7333333333333333,0.06201233048751438
295,hybrid,0.1,0.5,0.2,0.1,2.5900272213479223e-06,2.100582482220438e-06,1.426975761370912e-06,6.73606720849526e-07,3.6456490861896056e-06,6.342166071837428e-07,2.8763183451022366e-07,1.2487983050852365e-07,0.30137268091640185,0.3084198937099952,-0.0014565953858891034,-4.107258907807567e-06,0.30843020597370435,-0.0014462831221799255,-4.081718790110078e-06,0.7333333333333333,0.06197529781917686
296,hybrid,0.1,0.5,0.2,0.1,2.588855245423418e-06,2.0997247859519566e-06,1.428037098157641e-06,6.716876877943156e-07,3.6431296164919374e-06,6.339554137713349e-07,2.8758619767438764e-07,1.2481749782226772e-07,0.3006284630997519,0.3082395002388021,-0.0014617136766865713,-4.121237345110088e-06,0.30824988335634457,-0.0014513305591440928,-4.095557629226832e-06,0.7333333333333333,0.06194024278309773
297,hybrid,0.1,0.5,0.2,0.1,2.589166525302991e-06,2.100134478877368e-06,1.428258088746759e-06,6.718763901306089e-07,3.6423867400766216e-06,6.338501736322943e-07,2.8754346311719157e-07,1.2479337241796078e-07,0.30066369529541515,0.3080589013975528,-0.0014667374606358585,-4.134875587685836e-06,0.30806928063309663,-0.001456358225092047,-4.109381985396626e-06,0.7333333333333333,0.061905127771637744
298,hybrid,0.1,0.5,0.2,0.1,2.5883252710916063e-06,2.0995922364585243e-06,1.4280314110532841e-06,6.715608254052405e-07,3.6400199610717257e-06,6.335219109591367e-07,2.8749801536868533e-07,1.2473103852590914e-07,0.3006280528428545,0.3078782712517951,-0.0014715893409171787,-4.1480274019649625e-06,0.30788900667004787,-0.001460853922664429,-4.1219808392555695e-06,0.7296296296296296,0.061869972118542456
299,hybrid,0.1,0.5,0.2,0.1,2.586987487171267e-06,2.0984548952651856e-06,1.4274243408269283e-06,6.710305544382575e-07,3.6384943162466498e-06,6.332796822928984e-07,2.87452824616685e-07,1.2468316028141603e-07,0.30053555890965133,0.3076994004746605,-0.0014765937335184387,-4.161707324106976e-06,0.3077101495645384,-0.0014658446436405237,-4.135878631598522e-06,0.7296296296296296,0.06183519884163579
300,hybrid,0.1,0.5,0.2,0.1,2.588559965474177e-06,2.099665747406568e-06,1.4289437525556306e-06,6.707219948509374e-07,3.6414863685203165e-06,6.335549459388914e-07,2.874226356488864e-07,1.2474558121557757e-07,0.2998914067789661,0.3075134028226642,-0.001481538706900598,-4.1755120630521505e-06,0.30752411223782994,-0.0014708292917348653,-4.149510689714316e-06,0.7296296296296296,0.06179898830591296
301,hybrid,0.1,0.5,0.2,0.1,2.5883531491814614e-06,2.099286329912056e-06,1.4281442371976454e-06,6.711420927144103e-07,3.642979208319897e-06,6.336362588870586e-07,2.873906663741282e-07,1.2476889843741633e-07,0.3001041751978481,0.30732596213612956,-0.0014860282506453104,-4.187630515790084e-06,0.3073364276044516,-0.0014755627823232476,-4.162533973557365e-06,0.737037037037037,0.06176239807735498
