seed,epoch,candidate_key,handoff_mode,replay_prefix_steps,direction_anchor_mode,relative_terminal_action_vector_delta_vs_baseline_replay,terminal_action_direction_cosine_similarity_vs_baseline_replay,terminal_action_direction_cosine_similarity_vs_terminal_local_field,terminal_action_norm_ratio_vs_live_raw,terminal_action_norm_delta_vs_live_raw,terminal_state_slot_displacement,terminal_next_state_displacement_vs_baseline_replay,terminal_next_state_displacement_vs_live_raw
0,48,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4650606016787835,0.024358462751319206,1.0,1.0,1.3326600074792777e-17,0.10477303297538239,7.718300108091698,0.10477303297538239
0,48,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.462128631076381,0.014899432298963369,0.9588883727756681,1.0,9.686158951635736e-18,0.08152678922324742,7.928057682363836,0.08152678922324742
0,48,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4628307726103387,0.004874443772659973,0.866025403784439,1.0,1.2226702785143674e-17,0.0614049719773066,8.008961990424137,0.0614049719773066
0,48,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13222859175288665,0.9576851601162373,0.05085791752937546,0.11487733577922994,6.633599789879506,0.11487733577922994
0,49,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.4331909868296822,-0.011550454939549554,0.3702314681156377,1.0,0.0,0.0,8.210401906465313,0.0
0,49,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4627817518192732,0.023550091885253793,1.0,1.0,1.2090609598159303e-17,0.10457887225799864,7.716184199219832,0.10457887225799864
0,49,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.459826844115735,0.013783233730969055,0.9588643159793362,1.0,1.0001300383104856e-17,0.08135818849274638,7.920683149617275,0.08135818849274638
0,49,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4592134933638772,0.0035950331131936334,0.8660254037844389,1.0,1.1616864877458019e-17,0.061144547230271386,8.002365004460353,0.061144547230271386
0,49,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13120403910254258,0.9630799373387475,0.05004840573799725,0.11463621471813043,6.635714483084522,0.11463621471813043
0,50,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.430128546970425,-0.010985053348802733,0.3744621257942765,1.0,0.0,0.0,8.208074559412529,0.0
0,50,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4624619879281497,0.022589974893215212,1.0,1.0,1.302570815759061e-17,0.10446390553299278,7.712842785914008,0.10446390553299278
0,50,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4592449443301827,0.012856857530215093,0.9589583444647275,1.0,1.065388683359137e-17,0.0811834802294007,7.912472546912308,0.0811834802294007
0,50,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.457265376675523,0.002790061248971082,0.8660254037844389,1.0,1.1781663607675815e-17,0.06078240086397063,7.995628942419927,0.06078240086397063
0,50,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13123078604457966,0.9663884842892045,0.04981933410308399,0.11451004398879035,6.636966760631749,0.11451004398879035
0,51,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.4259330259337246,-0.011011728491883713,0.3794706703642205,1.0,0.0,0.0,8.203827095933175,0.0
0,51,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4603558306448168,0.022616660865517963,1.0,1.0,1.2384686530277276e-17,0.10415559829698535,7.709073561231859,0.10415559829698535
0,51,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4569972945145484,0.012543134317823936,0.959075454974758,1.0,9.840012402778917e-18,0.08085484985427907,7.903565042255176,0.08085484985427907
0,51,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4537294615891556,0.0022448044737975077,0.8660254037844389,1.0,1.2399555588642792e-17,0.060287313413773955,7.988093090076653,0.060287313413773955
0,51,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13173980373311572,0.9706994511260586,0.04895055364246813,0.11429485844984541,6.636938542551269,0.11429485844984541
0,52,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.4197903646733425,-0.009871135975698598,0.3825307062912386,1.0,0.0,0.0,8.199977697296763,0.0
0,52,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4568619897142638,0.0219847725646677,1.0,1.0,1.3025088613492046e-17,0.10382202998523242,7.705386088243022,0.10382202998523242
0,52,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4530999479433035,0.012049525669364354,0.9591717415071482,1.0,9.921998738488772e-18,0.08052245370831582,7.894659699978034,0.08052245370831582
0,52,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4484694126715447,0.0019215718057262322,0.8660254037844389,1.0,1.171372027153339e-17,0.05983221473626103,7.980885667218172,0.05983221473626103
0,52,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13150214826986145,0.9763678450203553,0.0480916507501941,0.11415652581752314,6.637672620357369,0.11415652581752314
0,53,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.417519128249356,-0.009537822275458026,0.38686712714056026,1.0,0.0,0.0,8.197677381343757,0.0
0,53,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.45660056403006,0.0215362954732293,1.0,1.0,1.1247616594714383e-17,0.1037724734567254,7.702328124801338,0.1037724734567254
0,53,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.45276349600676,0.011355779910435411,0.9592565507351252,1.0,1.0651202142497595e-17,0.08040577109232572,7.886797124020395,0.08040577109232572
0,53,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4467925333310654,0.0012449275575152853,0.8660254037844389,1.0,1.2147401140527592e-17,0.05950702441081497,7.975249391025342,0.05950702441081497
0,53,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.1314960604264046,0.9793479548709054,0.047830829330722406,0.11407653399164124,6.638205750311473,0.11407653399164124
0,54,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.4126587610814627,-0.008994683395062894,0.3897461213469598,1.0,0.0,0.0,8.19387562188661,0.0
0,54,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4541744365059797,0.02042884275690456,1.0,1.0,1.2600081361877731e-17,0.1035981364789829,7.698814229163363,0.1035981364789829
0,54,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4499022851796666,0.010327837089704715,0.9592797255189369,1.0,1.0796175461561372e-17,0.08017654606531249,7.878091937532363,0.08017654606531249
0,54,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4425153386962708,0.0004036754219790905,0.8660254037844389,1.0,1.1730034932795553e-17,0.059137417510141,7.968754056242657,0.059137417510141
0,54,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.1305200879187874,0.9848413289967036,0.04731125158263749,0.1139224357570573,6.63773899135497,0.1139224357570573
0,55,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.4101202313229229,-0.009346085753111993,0.39286824715396346,1.0,0.0,0.0,8.19099603063788,0.0
0,55,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4539026487426585,0.019812377330148054,1.0,1.0,1.2354741898846726e-17,0.10343461075929103,7.6954674197616955,0.10343461075929103
0,55,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4493600106342135,0.00925828108681539,0.95940480476123,1.0,1.0507467911630945e-17,0.0799556141922714,7.869932712585708,0.0799556141922714
0,55,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4405693767901844,-0.0007733954627525936,0.8660254037844389,1.0,1.0851727915732534e-17,0.058751454245574854,7.963160969995295,0.058751454245574854
0,55,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.1302425363227398,0.988200503482671,0.047023788632246544,0.11388128827042647,6.638040725939012,0.11388128827042647
0,56,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.405409688617677,-0.008181089635934639,0.3973775043728742,1.0,0.0,0.0,8.18473756667122,0.0
0,56,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4505975373985749,0.020060325931473617,1.0,1.0,1.273018562257599e-17,0.10321023453318212,7.689927227602338,0.10321023453318212
0,56,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4455542271936277,0.009632992773081179,0.9594831617351443,1.0,1.1074763791215267e-17,0.07969655351419609,7.859226696828323,0.07969655351419609
0,56,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4355956573397382,-0.00013597149077026663,0.8660254037844389,1.0,1.1381644634703543e-17,0.05834479637914375,7.954771302237819,0.05834479637914375
0,56,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13112060896250405,0.9929329747567266,0.04620715792171536,0.1137718020163622,6.636092024051331,0.1137718020163622
0,57,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.401313335129681,-0.008561219982529891,0.39795454432148014,1.0,0.0,0.0,8.1801331475783,0.0
0,57,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4484756399516843,0.018753522856009897,1.0,1.0,1.0964897971070069e-17,0.10324966872263999,7.6855404565423155,0.10324966872263999
0,57,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4429872934339658,0.007945201303899014,0.9594441226468057,1.0,1.0773871874013098e-17,0.07962529629552016,7.849775281941075,0.07962529629552016
0,57,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4318526860964194,-0.0018442639062399135,0.8660254037844389,1.0,1.2462542571996712e-17,0.05816150583187708,7.948015087532438,0.05816150583187708
0,57,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.1295812308798942,0.9980983010454072,0.04579056627384359,0.11377814563219608,6.634471782511389,0.11377814563219608
0,58,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3977411617350535,-0.007527203109874783,0.4024307490917366,1.0,0.0,0.0,8.175887824181425,0.0
0,58,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.44685828522887,0.018754015111624132,1.0,1.0,1.1240801609630189e-17,0.10305577878696989,7.681040143620945,0.10305577878696989
0,58,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4407466100384454,0.008035472680324028,0.9595989922606181,1.0,9.755341375975288e-18,0.07935262003252694,7.840758778856066,0.07935262003252694
0,58,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4283561706650112,-0.0014882752760491732,0.8660254037844389,1.0,1.1096447834664976e-17,0.05771986812958511,7.941765023890033,0.05771986812958511
0,58,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13052125934605188,1.0020343210354201,0.04540847937281227,0.11376393167442464,6.633182623616396,0.11376393167442464
0,59,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3965078888549052,-0.008237319918721937,0.4059679899745171,1.0,0.0,0.0,8.173403671621562,0.0
0,59,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4460538648810979,0.018751173720290375,1.0,1.0,1.205261089344743e-17,0.10300692414635723,7.678119299170693,0.10300692414635723
0,59,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4398601591745277,0.007405326640068838,0.9596751290201821,1.0,1.0205336906231652e-17,0.07920659097953428,7.833432144235691,0.07920659097953428
0,59,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4266600663165396,-0.0023589716123086696,0.8660254037844389,1.0,1.025820466930904e-17,0.057418807209791846,7.937386616012139,0.057418807209791846
0,59,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.130064261523578,1.0050097622598,0.04530046712674163,0.11376390390558619,6.633105469487942,0.11376390390558619
0,60,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3902239566765338,-0.008089478742880308,0.4086138055313743,1.0,0.0,0.0,8.16832544682345,0.0
0,60,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4413835071925307,0.017841882892280985,1.0,1.0,1.3192365520104097e-17,0.10254749160545698,7.674486125661845,0.10254749160545698
0,60,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4341557548682196,0.006396253679250221,0.9597289087422055,1.0,9.381962799241231e-18,0.07868024868192543,7.824986747661382,0.07868024868192543
0,60,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.4201316801908743,-0.003158162371517341,0.8660254037844389,1.0,1.1568746952469614e-17,0.05687608068774965,7.931271731363839,0.05687608068774965
0,60,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,0.13003178026550133,1.0131728229272923,0.04455800823177961,0.11354365364896053,6.632479781120947,0.11354365364896053
1,1,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3571499434081116,0.08024118370650818,0.009812739142977063,1.0,0.0,0.0,1.0677676359636135,0.0
1,1,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4436183174594142,-0.060488478409202615,1.0,1.0,1.9583788955581026e-17,0.1793381120213387,0.9806791144025876,0.1793381120213387
1,1,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4272121624471776,-0.031396585590178716,0.9494666193755789,1.0,1.9905125828035777e-17,0.14897707678317879,1.007553287731029,0.14897707678317879
1,1,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.414776763316172,-0.010177589587058248,0.866025403784439,1.0,2.5414111952459265e-17,0.12730003957045918,1.0238415689689586,0.12730003957045918
1,1,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.05858614347485387,1.02267539604988,0.05740992722275769,0.17620793773849636,0.8222260660032568,0.17620793773849636
1,2,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3629856430079808,0.07685139170866054,0.021252713951175898,1.0,0.0,0.0,2.1034435090092765,0.0
1,2,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.411868827227602,-0.04772561452729544,1.0,1.0,2.1423008869515483e-17,0.1898886685920444,1.8751657168175508,0.1898886685920444
1,2,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4028114500620634,-0.020201346222076942,0.9495893912520975,1.0,1.777058989378622e-17,0.15894253279651538,1.9368644479381387,0.15894253279651538
1,2,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.395615476666467,-0.0006233279189079417,0.866025403784439,1.0,2.6943146787713108e-17,0.13631769037704483,1.9773321706417684,0.13631769037704483
1,2,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.04304132293921777,1.0214245498283445,0.05187998268379429,0.19201870796457038,1.5948772115194845,0.19201870796457038
1,3,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3715849460989529,0.06217630971395551,0.034124203457371965,1.0,0.0,0.0,3.212070183234039,0.0
1,3,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.3977772193116196,-0.04380181365757478,1.0,1.0,2.016946464342272e-17,0.20304424716624797,2.8085114193190295,0.20304424716624797
1,3,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.394484020903517,-0.020744636837762575,0.9498247122120673,1.0,2.0074467881643038e-17,0.1703364729839945,2.919174020468238,0.1703364729839945
1,3,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.3912125537000275,-0.004611417561724609,0.866025403784439,1.0,2.930278374444061e-17,0.1459811729186219,2.9915499832889796,0.1459811729186219
1,3,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.037840114576093264,1.0192186185291852,0.04553839792345872,0.2106078349891658,2.414086090896112,0.2106078349891658
1,4,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3699577457027412,0.04302965071263031,0.043577991733052664,1.0,0.0,0.0,4.242388442180893,0.0
1,4,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.3905881723936886,-0.04017346208982291,1.0,1.0,2.453064206790822e-17,0.2118336244889069,3.717733000482707,0.2118336244889069
1,4,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.3875983159048484,-0.02174016174105023,0.9500935806680637,1.0,1.9573050191205933e-17,0.17676981763346752,3.870925545252926,0.17676981763346752
1,4,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.384879832903364,-0.009325035278929866,0.8660254037844389,1.0,2.952375447292813e-17,0.1506933605819061,3.967774553691681,0.1506933605819061
1,4,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.030710192304382305,1.0201637647675015,0.03985626167967585,0.22459717480384972,3.2239798520682053,0.22459717480384972
1,5,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3587834459727552,0.027849892681598553,0.05267887118644099,1.0,0.0,0.0,5.096113536600008,0.0
1,5,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.3856793376799748,-0.037762577702873217,1.0,1.0,1.9467314665051156e-17,0.21360544583126956,4.543075993322413,0.21360544583126956
1,5,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.379164206258048,-0.022574463389254278,0.9503385951009854,1.0,2.0868723416000988e-17,0.17655157675636912,4.716365449199838,0.17655157675636912
1,5,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.3747593515193857,-0.01280054951392744,0.866025403784439,1.0,2.653796494725281e-17,0.14939000308047107,4.821383079790772,0.14939000308047107
1,5,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.02503182866411436,1.0256256186190824,0.035559987837679566,0.23101026085837956,3.961872457971874,0.23101026085837956
1,6,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.348991642093326,0.011064791886672476,0.06257023973858773,1.0,0.0,0.0,5.755969057792007,0.0
1,6,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.379051466723285,-0.03488397319018645,1.0,1.0,2.1366010812447674e-17,0.20872819721737995,5.237702253799191,0.20872819721737995
1,6,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.3706255294989729,-0.024865484177647924,0.9506166729972028,1.0,1.9480944635219544e-17,0.1708908754245526,5.411367541912365,0.1708908754245526
1,6,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.3654356873210598,-0.0184904393591949,0.8660254037844389,1.0,2.625999616169748e-17,0.14351750972286115,5.512345627047747,0.14351750972286115
1,6,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.021336487095245205,1.0373193467871142,0.034535190980564734,0.23069822459115535,4.578673877499425,0.23069822459115535
1,7,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3458568105449487,-0.0002931931203519476,0.0762696594351144,1.0,0.0,0.0,6.242949877728551,0.0
1,7,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.3796482082509012,-0.03268562950783586,1.0,1.0,2.0109575380561616e-17,0.20002775715559196,5.783107603295147,0.20002775715559196
1,7,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.3698586033420665,-0.02690616997663419,0.9509845962248953,1.0,1.9129869646033762e-17,0.16237659643994015,5.946283710139388,0.16237659643994015
1,7,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.3637827844867592,-0.02278300126636838,0.866025403784439,1.0,2.3111886082198618e-17,0.13533207592068927,6.037550734224286,0.13533207592068927
1,7,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.01706369700882894,1.0430360586555658,0.0341968984189171,0.22395994172135986,5.060711227615733,0.22395994172135986
1,8,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.351419726358383,-0.0065108475620178465,0.08957108477972756,1.0,0.0,0.0,6.596582020672743,0.0
1,8,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.3875311471095695,-0.030749859750291993,1.0,1.0,2.0209941524528844e-17,0.1898506879084705,6.196933777806278,0.1898506879084705
1,8,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.3764818606984826,-0.027633700645482807,0.9513728633455667,1.0,2.0561016513714626e-17,0.15315846478894682,6.344382622323485,0.15315846478894682
1,8,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.3696723929274555,-0.024797479103792097,0.866025403784439,1.0,2.502669037615778e-17,0.12686223908960084,6.424335317463904,0.12686223908960084
1,8,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.013928985662142382,1.040029354486336,0.033219777045580504,0.21318319421048293,5.430049276744413,0.21318319421048293
1,9,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.3652672449564407,-0.009073722678313682,0.10222111407412411,1.0,0.0,0.0,6.848097824184402,0.0
1,9,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4043868935929351,-0.031141219069177058,1.0,1.0,1.9529682104306512e-17,0.1796648993711522,6.500440861548005,0.1796648993711522
1,9,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.3918469937357356,-0.02905118670377289,0.9517115607767085,1.0,1.885603115446885e-17,0.14428861415884753,6.630766806595075,0.14428861415884753
1,9,residualized_local_field_poly_rt2,terminal_local_field_direction_angle_clip_keep_live_norm,0,local_field_direction_angle_clip_keep_live_norm,1.3842789372153828,-0.026489384411990058,0.8660254037844389,1.0,2.4395168425022415e-17,0.1189595339117097,6.700229218031431,0.1189595339117097
1,9,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,0,replay_action_vector_only,0.0,1.0,-0.012029422547618285,1.0259377496535955,0.03214606048255548,0.20034727687699733,5.71287547956238,0.20034727687699733
1,10,residualized_local_field_poly_rt2,terminal_live_raw_closed_loop,0,live_raw_closed_loop,1.384103536089868,-0.01026243281169294,0.11609317808438249,1.0,0.0,0.0,7.026399240961379,0.0
1,10,residualized_local_field_poly_rt2,terminal_local_field_direction_hard_replace_keep_live_norm,0,local_field_direction_hard_replace_keep_live_norm,1.4259120187894392,-0.03297815638770869,1.0,1.0,1.7502120784408856e-17,0.1698966766686001,6.719578775141459,0.1698966766686001
1,10,residualized_local_field_poly_rt2,terminal_local_field_direction_strong_mix_keep_live_norm,0,local_field_direction_strong_mix_keep_live_norm,1.4120574782726483,-0.030792059806639904,0.9521107577135031,1.0,1.81324036473471e-17,0.1360516963642296,6.834036775505662,0.1360516963642296
