epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
11,hybrid,0.1,0.5,0.2,0.1,4.8538889469249114e-06,3.9545030266591405e-06,2.2225526688678165e-06,1.7319503577913244e-06,6.666149856821435e-06,1.264898040350964e-06,1.7246259548150248e-07,2.3277093458362625e-07,0.0007141405062047882,6.435710749477467e-06,0.002060632042978188,0.43308465947067687,0.43243824047649665,-0.00015037108838550362,-7.957521440801675e-07,0.43243315861630516,-0.0001554529485769951,-8.216672975452075e-07,0.26296296296296295,0.08651772231297643
12,hybrid,0.1,0.5,0.2,0.1,4.81149532674458e-06,3.919839610202062e-06,2.201042294220503e-06,1.7187973159815592e-06,6.609077665256638e-06,1.2532783220693922e-06,1.7236172232236156e-07,2.3074795001685355e-07,0.0007112904430628528,6.422189830167805e-06,0.002052835970837476,0.43156867103833674,0.4308801259907749,-0.00015469835941844812,-8.163527337277791e-07,0.4308750594116993,-0.00015976493849406692,-8.420427235979102e-07,0.2777777777777778,0.08620696487003866
13,hybrid,0.1,0.5,0.2,0.1,4.7643759483889025e-06,3.881351607280946e-06,2.178347834822997e-06,1.7030037724579487e-06,6.545215675912404e-06,1.240318804395444e-06,1.7226305314765443e-07,2.285027735167162e-07,0.00070791387320882,6.4031785842595734e-06,0.0020431570119555163,0.4299780107426698,0.42938128675436205,-0.00015937879797922605,-8.38272748673901e-07,0.42937631809988525,-0.00016434745245602622,-8.63296539556184e-07,0.3111111111111111,0.08590813311046826
14,hybrid,0.1,0.5,0.2,0.1,4.7212117352557435e-06,3.847065272948623e-06,2.156639798400154e-06,1.6904254745484683e-06,6.479721056137882e-06,1.2269065445619224e-06,1.7216144060210465e-07,2.2617435669333188e-07,0.0007045124049007536,6.3815216183805085e-06,0.002033847894503141,0.4284561268713679,0.4279238237631466,-0.00016396730091861045,-8.590567412222619e-07,0.4279189414496378,-0.0001688496144273688,-8.834970495577609e-07,0.3296296296296296,0.08561755821281304
15,hybrid,0.1,0.5,0.2,0.1,4.6803181953236665e-06,3.815010588043834e-06,2.1382290554811873e-06,1.6767815325626462e-06,6.414088719264189e-06,1.214051516559586e-06,1.7205935390093262e-07,2.2389873535341375e-07,0.0007016083820495135,6.372569090978095e-06,0.002025686271270592,0.4270440023209203,0.4265106318195206,-0.00016851345267282491,-8.791112893056412e-07,0.42650580052876996,-0.00017334474342345363,-9.031294258306092e-07,0.35555555555555557,0.08533582905443868
16,hybrid,0.1,0.5,0.2,0.1,4.643302364167056e-06,3.786034825852445e-06,2.118404868886953e-06,1.667629956965491e-06,6.354663195524855e-06,1.2020493148229586e-06,1.7196151303659756e-07,2.218012187621253e-07,0.0006986765610868628,6.361269033209804e-06,0.002017643748630886,0.42560178612070976,0.4251220671292412,-0.000173198834317434,-8.993849271191024e-07,0.425117329586076,-0.0001779363774826459,-9.227761999542347e-07,0.36666666666666664,0.08505905319271173
17,hybrid,0.1,0.5,0.2,0.1,4.600049291048259e-06,3.7513934651314486e-06,2.097721824039468e-06,1.6536716410919805e-06,6.290942355096497e-06,1.1891783241142841e-06,1.718639147993592e-07,2.195615904071606e-07,0.0006953784655653005,6.343800596066863e-06,0.002008283173958024,0.42419863391509843,0.42376096254524126,-0.0001782017256803936,-9.207718671745983e-07,0.4237563757305375,-0.00018278854038417114,-9.432352314085377e-07,0.37037037037037035,0.08478783285418433
18,hybrid,0.1,0.5,0.2,0.1,4.562550187549239e-06,3.722480799836152e-06,2.078233916568661e-06,1.6442468832674905e-06,6.227549171702464e-06,1.1763623018521073e-06,1.7176872738752257e-07,2.1731447054284033e-07,0.0006922807061176556,6.330704623861469e-06,0.0020000745381647555,0.4227261343985605,0.4224188844002125,-0.00018276924985177745,-9.394628613669227e-07,0.422414345363748,-0.00018730828631630114,-9.615365290697412e-07,0.37777777777777777,0.08452033073001286
19,hybrid,0.1,0.5,0.2,0.1,4.522688356122736e-06,3.6925325047865836e-06,2.060076187097509e-06,1.6324563176890743e-06,6.154104622569547e-06,1.1618361765851356e-06,1.7166086716648301e-07,2.147453890791996e-07,0.0006889188762394888,6.311283424884829e-06,0.0019909003692067384,0.4214841711780811,0.4210976480804004,-0.00018759803659057495,-9.590258271299334e-07,0.42109321536400435,-0.0001920307529866272,-9.80413172923481e-07,0.3962962962962963,0.0842570492233982
20,hybrid,0.1,0.5,0.2,0.1,4.482433123692737e-06,3.6608261278081077e-06,2.0413424478535815e-06,1.6194836799545262e-06,6.090732749750028e-06,1.1492976838102962e-06,1.715656809601569e-07,2.1253372090962586e-07,0.0006859135023839551,6.298662285512632e-06,0.0019825957258232615,0.42015321738136924,0.419795914009278,-0.00019200907650324117,-9.760572020690351e-07,0.4197914815448266,-0.0001964415409546616,-9.972916040824106e-07,0.4148148148148148,0.08399758461715626
21,hybrid,0.1,0.5,0.2,0.1,4.445243412407652e-06,3.631665203103933e-06,2.023582423903838e-06,1.608082779200095e-06,6.031322034988404e-06,1.1373695139667684e-06,1.71472855422414e-07,2.1044600580487884e-07,0.0006829274397428533,6.283408560739318e-06,0.0019742929453894307,0.418711808922472,0.4185085582192975,-0.00019681607886390395,-9.946556320212054e-07,0.41850417384971006,-0.0002012004484513441,-1.0154927933682758e-06,0.43703703703703706,0.08374107485963228
22,hybrid,0.1,0.5,0.2,0.1,4.407733595525067e-06,3.602467608867721e-06,2.0078549681882992e-06,1.5946126406794221e-06,5.9696498435853295e-06,1.1252457687926605e-06,1.7137890612584283e-07,2.08301002298813e-07,0.0006800449518855692,6.270624994403752e-06,0.0019662876034636837,0.41747053617432145,0.4172412588039236,-0.00020136680451171562,-1.0114672480523502e-06,0.41723687721073777,-0.00020574839769754716,-1.032164412164045e-06,0.44814814814814813,0.08348852512168706
23,hybrid,0.1,0.5,0.2,0.1,4.373512878837695e-06,3.5765975510045383e-06,1.991582617845479e-06,1.585014933159059e-06,5.907633908198561e-06,1.1130794728454107e-06,1.7128474449609363e-07,2.061519370133001e-07,0.0006771231732948291,6.2572098468727e-06,0.0019579606560609208,0.4161965826486228,0.415988223433358,-0.00020638093309494066,-1.030189050937484e-06,0.4159839012833991,-0.00021070308305382035,-1.0504573009670034e-06,0.44074074074074077,0.08323892087329059
24,hybrid,0.1,0.5,0.2,0.1,4.337769422331849e-06,3.5486075945942965e-06,1.9723442339343718e-06,1.5762633606599243e-06,5.850264944161975e-06,1.1016936694500527e-06,1.7119259055236057e-07,2.0413533332135587e-07,0.0006744085451247033,6.249188724895311e-06,0.001950819802221578,0.41484326696364915,0.41475337448025323,-0.00021121872211449233,-1.0477871801592507e-06,0.4147491212647093,-0.000215471937658418,-1.0675727782741328e-06,0.44074074074074077,0.08299291864047355
25,hybrid,0.1,0.5,0.2,0.1,4.307432700848997e-06,3.525511049398252e-06,1.957967527776984e-06,1.5675435216212686e-06,5.79656762982662e-06,1.0911679970187161e-06,1.7109763188833433e-07,2.022648884680831e-07,0.0006719762329866111,6.239375112226773e-06,0.00194418543690545,0.4136094345262202,0.4135312102243773,-0.00021626503742538938,-1.0660345848012294e-06,0.41352705724220135,-0.00022041801960132057,-1.085203226706765e-06,0.44074074074074077,0.08274949505236052
26,hybrid,0.1,0.5,0.2,0.1,4.274129936179052e-06,3.4999897609768315e-06,1.943163852868591e-06,1.556825908108241e-06,5.738942583744441e-06,1.0797442981936796e-06,1.7100528098292766e-07,2.0024591682777522e-07,0.0006692198058244572,6.224432297675458e-06,0.0019366895796901513,0.41233116326533104,0.4123255827118942,-0.00022115293581015383,-1.0831475758471076e-06,0.4123214707758381,-0.00022526487186624866,-1.101990952082207e-06,0.45925925925925926,0.08250934712954087
27,hybrid,0.1,0.5,0.2,0.1,4.243009355692319e-06,3.4771434822104065e-06,1.9285180916807662e-06,1.5486253905296409e-06,5.67750477416491e-06,1.0678800891475653e-06,1.7091331406551862e-07,1.9811539606542115e-07,0.0006666603989827595,6.217775795514858e-06,0.0019299215114520069,0.411048020759225,0.41113280527261176,-0.00022587531563117436,-1.099174865465245e-06,0.4111286924342567,-0.00022998815398622696,-1.1179014507861108e-06,0.46296296296296297,0.08227173611764858
28,hybrid,0.1,0.5,0.2,0.1,4.2124919516802115e-06,3.453221201013639e-06,1.915465301809874e-06,1.5377558992037653e-06,5.628342860549058e-06,1.058464928342736e-06,1.708248838201833e-07,1.9643646461166686e-07,0.0006644493424930677,6.209327665562912e-06,0.0019234524027182994,0.40988091176683306,0.4099580385141512,-0.0002306967094144463,-1.1152154631151963e-06,0.40995388905505775,-0.0002348461685078851,-1.1340079175552761e-06,0.4703703703703704,0.08203774704471313
29,hybrid,0.1,0.5,0.2,0.1,4.185839470831004e-06,3.434360702614187e-06,1.9002353607762265e-06,1.5341253418379601e-06,5.570457690727564e-06,1.0473352678606772e-06,1.7072823700918782e-07,1.9443299914406064e-07,0.0006620745708700414,6.202365539378446e-06,0.0019171260348427824,0.40880454933896565,0.4087955717531353,-0.00023602930785560083,-1.133563690299032e-06,0.40879149603677783,-0.00024010502421306645,-1.151874233017592e-06,0.4703703703703704,0.08180632021219818
30,hybrid,0.1,0.5,0.2,0.1,4.153600081038416e-06,3.408379507577534e-06,1.8867642299327118e-06,1.5216152776448216e-06,5.5238446494625325e-06,1.0383184661765769e-06,1.7065050934603477e-07,1.9283610851462793e-07,0.0006598077771040725,6.198670405472769e-06,0.0019104917393241356,0.40754081921619384,0.40765361870307015,-0.00024133657681751908,-1.1514430918057488e-06,0.4076496091018533,-0.00024534617803434466,-1.169320243165267e-06,0.4740740740740741,0.08157899105597755
31,hybrid,0.1,0.5,0.2,0.1,4.1242344257348935e-06,3.3865578439267006e-06,1.8739633917919187e-06,1.5125944521347817e-06,5.467789809982188e-06,1.0275185793049635e-06,1.7056328591285942e-07,1.9089760080997449e-07,0.000657407031030376,6.18848677443553e-06,0.0019040377530363133,0.4063098703520616,0.4065194682585021,-0.0002465741270247235,-1.168659368693041e-06,0.4065154901735308,-0.0002505522119960468,-1.1862929796289186e-06,0.4777777777777778,0.08135320847710537
32,hybrid,0.1,0.5,0.2,0.1,4.094973621567463e-06,3.363657363209659e-06,1.8590855907284961e-06,1.5045717724811635e-06,5.420727116819104e-06,1.0182002035001957e-06,1.704737262971601e-07,1.8924354667589253e-07,0.0006551413807673637,6.177619895051775e-06,0.0018980397508286898,0.40528424615451275,0.4053996287508568,-0.0002518680697396469,-1.1860284218685084e-06,0.4053956875811849,-0.0002558092394115419,-1.2033648080878674e-06,0.4777777777777778,0.08113029936411928
33,hybrid,0.1,0.5,0.2,0.1,4.074334107125755e-06,3.3496727065724267e-06,1.8487645971076469e-06,1.50090810946478e-06,5.370986758623927e-06,1.0089921205040375e-06,1.7038735529446846e-07,1.8756272469093587e-07,0.0006533216965768381,6.178513584471252e-06,0.0018929226382576373,0.4040971048599962,0.40429053280493055,-0.0002572888805636997,-1.203687455777195e-06,0.4042866483162177,-0.0002611733692765572,-1.2206513292880488e-06,0.4777777777777778,0.08090956433709885
34,hybrid,0.1,0.5,0.2,0.1,4.044283877747723e-06,3.326512800570145e-06,1.835986294399435e-06,1.49052650617071e-06,5.319733844943993e-06,9.99172486322393e-07,1.7030155367799106e-07,1.8579769268317837e-07,0.0006511011559536365,6.170213979336652e-06,0.0018868423580622254,0.4030551741731697,0.4031950651119705,-0.0002626829165155442,-1.2209997061665007e-06,0.4031912326119462,-0.00026651541653982536,-1.2376188501069712e-06,0.48148148148148145,0.0806915496056972
35,hybrid,0.1,0.5,0.2,0.1,4.01369403109258e-06,3.3016510893351345e-06,1.8208010532814454e-06,1.4808500360536887e-06,5.277399769783939e-06,9.907012183001983e-07,1.702205849212019e-07,1.843029647790519e-07,0.0006489206262848067,6.157215792829056e-06,0.0018810549545815226,0.40181147961580777,0.40211063889630094,-0.00026791017764254965,-1.2374230196125454e-06,0.4021067956662833,-0.0002717534076601691,-1.2539588173303515e-06,0.4925925925925926,0.0804757098147887
36,hybrid,0.1,0.5,0.2,0.1,3.99010348864235e-06,3.2836175332693016e-06,1.8096635564217595e-06,1.4739539768475421e-06,5.2358935995185835e-06,9.829089873232488e-07,1.7014282532579123e-07,1.8289659542118955e-07,0.000647138892946864,6.155038277454563e-06,0.0018759148642256396,0.4006445769861385,0.40104205102763146,-0.00027325140573003504,-1.2540615618911492e-06,0.401038233873436,-0.0002770685599254863,-1.2703840279117585e-06,0.5037037037037037,0.0802630604866723
37,hybrid,0.1,0.5,0.2,0.1,3.968653242790102e-06,3.2686298093270207e-06,1.7986877598578068e-06,1.4699420494692142e-06,5.187589531151794e-06,9.740237333227174e-07,1.7005530989299325e-07,1.8126448034790176e-07,0.000645449756339452,6.1541907870035415e-06,0.0018712572492198681,0.39962420072926486,0.3999864389632999,-0.00027884910048453504,-1.271676077368414e-06,0.3999826899388598,-0.00028259812492459346,-1.2875947523587072e-06,0.5111111111111111,0.08005305761275688
38,hybrid,0.1,0.5,0.2,0.1,3.9438761091861364e-06,3.249964551483212e-06,1.788932695798296e-06,1.4610318556849165e-06,5.142031090052809e-06,9.654727034344937e-07,1.6997440095015064e-07,1.7970844869764338e-07,0.0006436599930463094,6.150763144587974e-06,0.0018664268463469292,0.3985051414532911,0.3989424590694938,-0.00028398354183789554,-1.2869353556293497e-06,0.39893866017590385,-0.00028778243542787463,-1.3030130705599856e-06,0.5185185185185185,0.07984528852226634
39,hybrid,0.1,0.5,0.2,0.1,3.922396234249943e-06,3.234413589008639e-06,1.7781765964361085e-06,1.4562369925725306e-06,5.09782139366144e-06,9.572012683183701e-07,1.6989054352459885e-07,1.7820050587515984e-07,0.0006419609534777104,6.147409476645384e-06,0.0018618256849814337,0.3974833941177642,0.39790724691052093,-0.0002895136642930285,-1.3037960836372682e-06,0.39790349390217034,-0.0002932666726436217,-1.3196029767478833e-06,0.5222222222222223,0.0796393521149628
40,hybrid,0.1,0.5,0.2,0.1,3.899435454777887e-06,3.2161112253234382e-06,1.7655573432101506e-06,1.4505538821132872e-06,5.0631589884372765e-06,9.504641902192652e-07,1.6981698753538578e-07,1.7700833061072094e-07,0.0006401504601683352,6.1409986722379676e-06,0.0018565639756905495,0.3965436783611261,0.3968904010624744,-0.00029541085586193283,-1.3222441237259258e-06,0.39688678201088434,-0.00029902990745200864,-1.3373691515072047e-06,0.5370370370370371,0.07943716238366727
41,hybrid,0.1,0.5,0.2,0.1,3.878180201694682e-06,3.2003298573351026e-06,1.756265661308729e-06,1.4440641960263739e-06,5.022313503650005e-06,9.429262850864109e-07,1.6973441892900224e-07,1.7561899399457868e-07,0.0006387525741712635,6.142545877451988e-06,0.0018529421434469832,0.3955154167749749,0.3958789763789005,-0.00030114832126360014,-1.339768919145283e-06,0.3958754386846592,-0.00030468601550492913,-1.3544539379653291e-06,0.5481481481481482,0.07923602494003282
42,hybrid,0.1,0.5,0.2,0.1,3.856943849731065e-06,3.1845027026169475e-06,1.7461967073380876e-06,1.4383059952788594e-06,4.9817847263686094e-06,9.354878987389965e-07,1.6965986152230672e-07,1.742626744772568e-07,0.0006371116679320634,6.140951672288921e-06,0.001848078615890245,0.3944259122060953,0.3948843843915482,-0.0003070920291288193,-1.358031467129598e-06,0.3948809930910096,-0.00031048332966743253,-1.3720097653140454e-06,0.5481481481481482,0.0790382952841354
43,hybrid,0.1,0.5,0.2,0.1,3.833605567888631e-06,3.166787638392846e-06,1.737822066293953e-06,1.4289655720988935e-06,4.939735717668234e-06,9.277743789468253e-07,1.6957865814542477e-07,1.7284435772896074e-07,0.0006356212096962847,6.139169200685145e-06,0.0018439501876020784,0.3934457566653694,0.39390411283166593,-0.00031275444454192947,-1.3747973642507481e-06,0.3939007440517844,-0.0003161232244234813,-1.3886124570604438e-06,0.562962962962963,0.07884337345524157
44,hybrid,0.1,0.5,0.2,0.1,3.8129366711614276e-06,3.151736186934947e-06,1.7267458125874234e-06,1.4249903743475234e-06,4.897955849700449e-06,9.198692801817199e-07,1.6949805546029426e-07,1.7140489925643538e-07,0.0006339200202751064,6.133711048316213e-06,0.0018395715362512905,0.3922670201516974,0.3929277819695079,-0.00031870915952175727,-1.3928400338182655e-06,0.3929245625984285,-0.00032192853060114546,-1.4059260945753526e-06,0.5777777777777777,0.07864929822580594
45,hybrid,0.1,0.5,0.2,0.1,3.789527725965364e-06,3.132966885008103e-06,1.716769389519342e-06,1.4161974954887613e-06,4.863268920455766e-06,9.134651603551368e-07,1.6943035877780497e-07,1.7023394891168442e-07,0.0006325827480400454,6.134120528165184e-06,0.0018358288493155908,0.39141417167644266,0.391966500484059,-0.0003241086249247127,-1.4082746270834955e-06,0.39196321080491825,-0.00032739830406547377,-1.421592752226113e-06,0.5814814814814815,0.07845812182179675
46,hybrid,0.1,0.5,0.2,0.1,3.7727015325534928e-06,3.1205373561330846e-06,1.7085264724509162e-06,1.412010883682168e-06,4.8302812697387956e-06,9.07464851085684e-07,1.6935433277846966e-07,1.691360494465284e-07,0.000631295477112766,6.133408910986726e-06,0.0018319026216744284,0.3904380217195398,0.39101458896006513,-0.00033012215141853263,-1.4261865910550624e-06,0.3910114036799659,-0.00033330743151777087,-1.4389916980647407e-06,0.5962962962962963,0.07826894222229673
47,hybrid,0.1,0.5,0.2,0.1,3.7540087315696335e-06,3.1072314223411547e-06,1.699865174508132e-06,1.407366247833023e-06,4.790151253268589e-06,8.999844347243198e-07,1.692771274973446e-07,1.6776218390162008e-07,0.0006297740465198849,6.1312187619786056e-06,0.001827998784991187,0.3894650557627764,0.3900748948278075,-0.00033599954343643823,-1.443472255225302e-06,0.39007177722165287,-0.00033911714959106165,-1.4558992385494058e-06,0.6111111111111112,0.07808217887424879
48,hybrid,0.1,0.5,0.2,0.1,3.7322753323503978e-06,3.090775928009758e-06,1.6902681820035805e-06,1.4005077460061765e-06,4.7504953305428874e-06,8.930221128836948e-07,1.6920323985620693e-07,1.6644987128635182e-07,0.0006287054348911115,6.136459504922795e-06,0.0018251007836135164,0.38842587807791706,0.3891440779825023,-0.0003415261014899085,-1.4590817649765583e-06,0.38914093281085255,-0.00034467127313964063,-1.4715736372157041e-06,0.6111111111111112,0.07789712081679843
49,hybrid,0.1,0.5,0.2,0.1,3.7154564928030567e-06,3.0780394390568978e-06,1.681801469340474e-06,1.396237969716423e-06,4.7199836468399804e-06,8.873302756974049e-07,1.6913058424956114e-07,1.654186890621614e-07,0.0006273683597746492,6.134909703359588e-06,0.0018211958495217002,0.38761339302764414,0.3882214723530277,-0.0003475333578697448,-1.4767190031719259e-06,0.3882184394925807,-0.00035056621831669466,-1.488654408508919e-06,0.6148148148148148,0.07771380114217949
50,hybrid,0.1,0.5,0.2,0.1,3.69692769983916e-06,3.0638033439159392e-06,1.673072105917918e-06,1.3907312379980214e-06,4.687939897078389e-06,8.813932895341359e-07,1.6906136758137958e-07,1.6433036621538186e-07,0.0006261093816299692,6.131829950726647e-06,0.0018177773014156652,0.38666973134286653,0.3873050141315,-0.00035343200730308943,-1.4936939946780573e-06,0.3873020519887284,-0.000356394150074657,-1.5053064888999128e-06,0.6148148148148148,0.0775316892277606
51,hybrid,0.1,0.5,0.2,0.1,3.6772801913248877e-06,3.0482711295480493e-06,1.6645035520201446e-06,1.3837675775279046e-06,4.657035597066567e-06,8.758137562858123e-07,1.6899519572436556e-07,1.6330550207018193e-07,0.0006249131773615319,6.130274767707279e-06,0.0018141790987002706,0.3856931799596937,0.3864065612377952,-0.0003593296858444561,-1.510431625215635e-06,0.3864036504240507,-0.00036224049958893945,-1.5218270076478436e-06,0.6222222222222222,0.07735317818472794
52,hybrid,0.1,0.5,0.2,0.1,3.663262254513492e-06,3.0382985040216975e-06,1.6572947756652707e-06,1.3810037283564268e-06,4.62678091262014e-06,8.703465571335112e-07,1.6892328978604946e-07,1.6228565922978102e-07,0.0006239399479860547,6.136210246587152e-06,0.0018116475214916025,0.38485021946124626,0.3855163968889942,-0.000365053090325862,-1.5264728710030003e-06,0.3855134567932186,-0.00036799318610147846,-1.5379429224588858e-06,0.6333333333333333,0.07717628999586401
53,hybrid,0.1,0.5,0.2,0.1,3.646337109411367e-06,3.025704205410736e-06,1.650407833132093e-06,1.3752963722786429e-06,4.594280796659795e-06,8.646065019268894e-07,1.688571722299474e-07,1.6120482433465111e-07,0.000623017090497572,6.13919947502484e-06,0.0018092055469231378,0.38369658962821507,0.38463237727797767,-0.0003706073770006757,-1.541682320046144e-06,0.38462933175302116,-0.0003736529019571777,-1.5535709475155064e-06,0.6333333333333333,0.07700059693099567
54,hybrid,0.1,0.5,0.2,0.1,3.6277629279533895e-06,3.0116712273756344e-06,1.6422822995911106e-06,1.3693889277845242e-06,4.560255434144571e-06,8.58419744669716e-07,1.6878017497535598e-07,1.6006615716329799e-07,0.0006217123951409803,6.136383544920238e-06,0.0018054099660516551,0.3830159061720789,0.3837596701356839,-0.00037661055691456946,-1.5586825703041256e-06,0.3837566755679506,-0.0003796051246478527,-1.5703131656073788e-06,0.6370370370370371,0.07682725613851969
55,hybrid,0.1,0.5,0.2,0.1,3.614193363363968e-06,3.0019339783675185e-06,1.6359467414676506e-06,1.365987236899868e-06,4.531392037063699e-06,8.533545124889325e-07,1.687178214642583e-07,1.5912018129007962e-07,0.0006207685438465747,6.140942867745517e-06,0.0018025162828600478,0.3821260067378998,0.3828940684782057,-0.0003825429358414456,-1.575201750392025e-06,0.38289109160765566,-0.00038551980639145444,-1.5867662521357791e-06,0.6370370370370371,0.07665532228280943
56,hybrid,0.1,0.5,0.2,0.1,3.596916446872785e-06,2.989090354508093e-06,1.6281082177581214e-06,1.3609821367499716e-06,4.498267400125389e-06,8.473347707823055e-07,1.686475745697293e-07,1.579993523521525e-07,0.0006196365419434167,6.140955212084426e-06,0.0017996607165229495,0.3812187340470865,0.38204092642325976,-0.0003884679629306831,-1.5917586814850459e-06,0.38203796647148824,-0.0003914279147022026,-1.6031988283980053e-06,0.6370370370370371,0.07648587887723808
