epoch,stage,lambda_id,train_total_loss,train_boot_loss,train_identity_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
444,hybrid,0.1,2.4785664000197985e-06,2.0926303099065415e-06,3.859360901132573e-06,0.2740098269881139,0.2836259434952982,-0.0022085449891590114,-6.286765020964858e-06,0.2836345933146709,-0.0021998951697863034,-6.269322630002836e-06,0.774074074074074,0.05716689769689144
445,hybrid,0.1,2.4771681660203242e-06,2.091312639752982e-06,3.858555262673427e-06,0.273999595354484,0.283490134439086,-0.0022133790659391583,-6.302183375096054e-06,0.283499362485572,-0.002204151019453149,-6.2830030164575746e-06,0.774074074074074,0.057140702701005026
446,hybrid,0.1,2.4768005063730194e-06,2.090911995175163e-06,3.858885111978564e-06,0.2737246466251847,0.2833614558638859,-0.0022180279878566966,-6.317003878804871e-06,0.2833710050661964,-0.0022084787855461974,-6.296788431071443e-06,0.774074074074074,0.057115896770348513
447,hybrid,0.1,2.476205420631887e-06,2.090129313779231e-06,3.860761068526554e-06,0.2735177157902056,0.28323684382759695,-0.0022221210031369565,-6.330032279469816e-06,0.28324583193569186,-0.002213132895042047,-6.311460265997788e-06,0.774074074074074,0.05709179296614678
448,hybrid,0.1,2.4747024968977956e-06,2.0894350862791163e-06,3.852674106186791e-06,0.27345686004411474,0.28310458606685224,-0.0022265155083308064,-6.344106766318584e-06,0.28311344740584166,-0.0022176541693413876,-6.325975219204278e-06,0.774074074074074,0.057066220315036616
449,hybrid,0.1,2.475711887008735e-06,2.0899680237260784e-06,3.857438632826569e-06,0.273460542270675,0.28297610097846804,-0.0022308868659486336,-6.3577179246969255e-06,0.282984978056702,-0.002222009787714696,-6.339902829110146e-06,0.774074074074074,0.05704139756888333
450,hybrid,0.1,2.4754566897399745e-06,2.089542963720921e-06,3.8591372601905325e-06,0.2729201336856403,0.28284140255723034,-0.002235347013079092,-6.372164588389507e-06,0.2828503568713137,-0.002226392698995716,-6.3539463973554065e-06,0.774074074074074,0.05701534991406188
451,hybrid,0.1,2.474928013159751e-06,2.0889566197292607e-06,3.859713934304897e-06,0.2732028668475038,0.28270613429905406,-0.002239581977067362,-6.385907663547649e-06,0.28271486603001816,-0.0022308502461032553,-6.368230686251979e-06,0.774074074074074,0.056989143255224285
452,hybrid,0.1,2.4746118618239675e-06,2.0890743500853775e-06,3.855375117385902e-06,0.2727644172814075,0.2825785545060787,-0.0022437829656373753,-6.399340705178619e-06,0.28258693402804186,-0.002235403443674233,-6.382706130559387e-06,0.774074074074074,0.056964467494343224
453,hybrid,0.1,2.474363731557778e-06,2.088675474245143e-06,3.856882573126344e-06,0.27259985196578695,0.28245368593319764,-0.0022484318328941932,-6.4140130462084785e-06,0.28246243001299154,-0.0022396877531002946,-6.396461112523366e-06,0.774074074074074,0.056940423553218364
454,hybrid,0.1,2.475818270568258e-06,2.0899297956493955e-06,3.858884749188623e-06,0.2728483671282015,0.2823220175334992,-0.002252661407355916,-6.427495535003803e-06,0.28233064794396756,-0.0022440309968875805,-6.410405749567071e-06,0.774074074074074,0.056914935788171035
455,hybrid,0.1,2.4750296971427217e-06,2.0894602862701046e-06,3.855694108726172e-06,0.27226358159535813,0.2822028800754922,-0.0022575161753967676,-6.442830451068647e-06,0.28221195701763535,-0.0022484392332536296,-6.424413190202747e-06,0.774074074074074,0.05689207925017779
456,hybrid,0.1,2.473135010080763e-06,2.0878332701699986e-06,3.853017399107644e-06,0.2722485585534772,0.2820815679058045,-0.002261924316509123,-6.456790918989218e-06,0.28209045400365534,-0.0022530382186582987,-6.439057380438627e-06,0.774074074074074,0.056868698444462726
457,hybrid,0.1,2.471543881038831e-06,2.0861295624611774e-06,3.854143185776534e-06,0.27203497561585804,0.2819542253738918,-0.0022664144130626895,-6.471179140512943e-06,0.2819632672060425,-0.0022573725809120204,-6.453031772649196e-06,0.774074074074074,0.056844127957390904
458,hybrid,0.1,2.4717436423647156e-06,2.0864586687655635e-06,3.852849735991516e-06,0.27172486852108485,0.2818231396153057,-0.0022710503044753305,-6.4860272167505464e-06,0.2818326347928962,-0.0022615551268848066,-6.4666977855792115e-06,0.774074074074074,0.05681883798395621
459,hybrid,0.1,2.4697355269606507e-06,2.084509931126055e-06,3.852255958345957e-06,0.27175857752981847,0.28169853986305743,-0.0022758231567243103,-6.501409934540317e-06,0.28170843445269994,-0.0022659285670817986,-6.480635251802989e-06,0.774074074074074,0.05679487260395635
460,hybrid,0.1,2.473112858713217e-06,2.0875838926408195e-06,3.85528966072397e-06,0.2717948916065755,0.28156995692584796,-0.002279838761083619,-6.51437363121299e-06,0.2815795122984839,-0.0022702833884477025,-6.494671788883971e-06,0.774074074074074,0.05676995913738631
461,hybrid,0.1,2.4713189512130082e-06,2.0854493164100378e-06,3.858696348029706e-06,0.27147209002866585,0.281441114405244,-0.002283834821064812,-6.527119839726671e-06,0.2814501527703224,-0.002274796455986383,-6.509215841391555e-06,0.774074074074074,0.056744989845261766
462,hybrid,0.1,2.469934009963405e-06,2.085019046063582e-06,3.849149638998235e-06,0.27139893997348336,0.2813103615487264,-0.002287864875819723,-6.5401031800046625e-06,0.28131902325332026,-0.0022792031712258742,-6.523642115235906e-06,0.774074074074074,0.05671964528490923
463,hybrid,0.1,2.4692937572963293e-06,2.084289125795051e-06,3.850046315012781e-06,0.2714351585719682,0.2811811815787993,-0.002291969370077418,-6.553666757321409e-06,0.28118945973879567,-0.0022836912100810403,-6.5381780010012516e-06,0.774074074074074,0.056694630189775344
464,hybrid,0.1,2.470874004789762e-06,2.085428325674823e-06,3.854456791149393e-06,0.2714390546588618,0.28105508401494983,-0.0022961380531814624,-6.567378058986752e-06,0.28106310997908296,-0.002288112089048333,-6.5524272973782e-06,0.774074074074074,0.05667024441362626
465,hybrid,0.1,2.468878459914377e-06,2.0841761290606717e-06,3.847023308537053e-06,0.2708395984576467,0.28093321888502926,-0.002300750614516456,-6.5820900732777065e-06,0.28094158381476547,-0.0022923856847802404,-6.566296100967914e-06,0.774074074074074,0.05664679389990915
466,hybrid,0.1,2.4689035665582593e-06,2.084156148246385e-06,3.847474183118748e-06,0.2710934817950658,0.2808085809079361,-0.002305222285110986,-6.596534819234244e-06,0.28081719773589037,-0.0022966054571567085,-6.580117690922608e-06,0.774074074074074,0.056622760638609416
467,hybrid,0.1,2.466586205716002e-06,2.0815558835726314e-06,3.8503032214337045e-06,0.27070501019234194,0.28068981847758434,-0.0023097336435756177,-6.6112755241215385e-06,0.280698434655436,-0.0023011174657239786,-6.594403901504973e-06,0.7777777777777778,0.056599910424231986
468,hybrid,0.1,2.468220018643309e-06,2.083548189086038e-06,3.846718295572715e-06,0.270602614497215,0.2805619808456646,-0.0023142450733909525,-6.625842118041002e-06,0.28057088602695096,-0.0023053398921045742,-6.608371679315975e-06,0.7777777777777778,0.056575245183811115
469,hybrid,0.1,2.4673098831305536e-06,2.082586782281219e-06,3.8472310084933484e-06,0.2706056183802907,0.2804395063289452,-0.0023185334561977577,-6.63973457502734e-06,0.2804482750835236,-0.0023097647016193656,-6.622646209190506e-06,0.7777777777777778,0.056551607957028585
470,hybrid,0.1,2.466665183283802e-06,2.0818839731633568e-06,3.8478121012044445e-06,0.27039061356678595,0.28030684197480604,-0.002322836084570956,-6.653970557777612e-06,0.2803157814323102,-0.002313896627066825,-6.636309771924985e-06,0.7777777777777778,0.056525935611875404
471,hybrid,0.1,2.466069266850036e-06,2.0819177946261275e-06,3.841514722239085e-06,0.2700923175517474,0.2801822598758406,-0.0023273444296524892,-6.668411015732013e-06,0.28019148754439166,-0.002318116761101441,-6.6501905155669444e-06,0.7777777777777778,0.05650192086109863
472,hybrid,0.1,2.4653720320965447e-06,2.0806800277751892e-06,3.846920043213556e-06,0.2701372509792396,0.28005152905282715,-0.002331372388978792,-6.681845242074926e-06,0.28006033347239223,-0.0023225679694137136,-6.664800610660425e-06,0.7777777777777778,0.05647658028836119
473,hybrid,0.1,2.466089552107555e-06,2.081322775595101e-06,3.847667765124546e-06,0.27015269591077484,0.27992225624162137,-0.0023356759605939748,-6.69623634738767e-06,0.27993105072950203,-0.002326881472713316,-6.678849646807425e-06,0.7814814814814814,0.05645158644044307
474,hybrid,0.1,2.4653954362332743e-06,2.081013486536957e-06,3.84381949696317e-06,0.2698491540948297,0.2798015773798333,-0.002340039461371679,-6.710127409587162e-06,0.2798104588862252,-0.00233115795497979,-6.692884838520579e-06,0.7814814814814814,0.056428323368241
475,hybrid,0.1,2.4648511488929317e-06,2.080229657197766e-06,3.8462149169516585e-06,0.26956041483709764,0.27967644989324286,-0.0023446636937400345,-6.725370671374739e-06,0.27968566388772537,-0.00233544969925753,-6.70684198322087e-06,0.7814814814814814,0.05640422271739658
476,hybrid,0.1,2.4615297389629483e-06,2.0775241686048404e-06,3.840055703581082e-06,0.2697061039891545,0.2795506339171463,-0.0023490534299686616,-6.740006962773003e-06,0.27955986743916184,-0.0023398199079531223,-6.7210738117527225e-06,0.7814814814814814,0.056379937469422985
477,hybrid,0.1,2.464405306775893e-06,2.08028646204343e-06,3.841188447324632e-06,0.2694329260499936,0.2794345472002536,-0.002353288027978795,-6.753558179769625e-06,0.27944369313341305,-0.002344142094819368,-6.735144664563866e-06,0.7814814814814814,0.056357567045646484
478,hybrid,0.1,2.464873291128462e-06,2.0803745087902143e-06,3.844987823382475e-06,0.2693966475841385,0.27931348456757615,-0.002357517047530455,-6.767061721227275e-06,0.27932265717753896,-0.002348344437567651,-6.749030637078282e-06,0.7814814814814814,0.056334200323021326
479,hybrid,0.1,2.4625452823041355e-06,2.078069078339729e-06,3.844762039644064e-06,0.26937794308185037,0.2791858709282257,-0.0023617410591968424,-6.781061573902744e-06,0.2791950978081285,-0.002352514179294052,-6.762842723322983e-06,0.7814814814814814,0.05630952239748451
480,hybrid,0.1,2.4625457979755966e-06,2.0781840483037837e-06,3.843617496718131e-06,0.26913473286389034,0.2790640185827044,-0.00236598635494073,-6.795161808800928e-06,0.2790731744633764,-0.002356830474268712,-6.7769128006027945e-06,0.7851851851851852,0.056286000987529027
481,hybrid,0.1,2.461772239245269e-06,2.07801463185769e-06,3.837576073875792e-06,0.2690057490597205,0.2789443194779137,-0.0023705090949006635,-6.810063208906531e-06,0.27895369069876486,-0.0023611378740495126,-6.791112114918176e-06,0.7851851851851852,0.05626296571456287
482,hybrid,0.1,2.4609286118187333e-06,2.0770010895559736e-06,3.839275222627598e-06,0.2686915922778316,0.27881645600632343,-0.002374455558278865,-6.8232766137647565e-06,0.2788254545710569,-0.0023654569935454006,-6.805423573496834e-06,0.7851851851851852,0.05623818231292046
483,hybrid,0.1,2.4646250526401607e-06,2.0800767524078393e-06,3.8454830023232174e-06,0.26882978688892195,0.27870122723317836,-0.0023789364757462184,-6.837673698502464e-06,0.2787104971260727,-0.0023696665828518704,-6.8191687797249274e-06,0.7851851851851852,0.05621603274178491
484,hybrid,0.1,2.4614091145600667e-06,2.0778498328914863e-06,3.835592816685802e-06,0.26850417244150115,0.2785802754383506,-0.002383254602976337,-6.851829652176162e-06,0.2785896104269717,-0.0023739196143552355,-6.833278892234211e-06,0.7851851851851852,0.0561927060082654
485,hybrid,0.1,2.460784516269625e-06,2.077221637623474e-06,3.8356287864615146e-06,0.2685198433319096,0.2784608786758146,-0.0023879606027711886,-6.867389742607139e-06,0.27847071762280157,-0.0023781216557842155,-6.847207544773289e-06,0.7851851851851852,0.05616976785571715
486,hybrid,0.1,2.458700141142748e-06,2.074700526745617e-06,3.8399961439713145e-06,0.2683611642640992,0.2783377404287356,-0.0023917449041200856,-6.879871780473006e-06,0.2783470712884459,-0.0023824140444098085,-6.861414785642615e-06,0.7851851851851852,0.05614589706657114
487,hybrid,0.1,2.460853046699573e-06,2.0765791575826403e-06,3.842738891169324e-06,0.26814203623920674,0.27821361444183396,-0.002395873449195063,-6.8934667679977375e-06,0.2782228291155055,-0.0023866587755235202,-6.875513775491597e-06,0.7851851851851852,0.05612189757820581
488,hybrid,0.1,2.459035335063435e-06,2.0752488641670813e-06,3.837864708963542e-06,0.2680738130189792,0.278096219067892,-0.002399908325272593,-6.906537227410877e-06,0.27810525815611364,-0.002390869237050952,-6.889453451842421e-06,0.7851851851851852,0.05609922547863292
489,hybrid,0.1,2.460098959015769e-06,2.0757977130585365e-06,3.843012459572323e-06,0.2680824754650765,0.2779859188148012,-0.0024040862035903388,-6.9202341308696345e-06,0.2779947916834642,-0.0023952133349273708,-6.903546096941916e-06,0.7888888888888889,0.05607800100367832
490,hybrid,0.1,2.4586926124409316e-06,2.074770812472745e-06,3.839217999681865e-06,0.26792439827479453,0.27786284641465936,-0.002408391536899146,-6.934555563935024e-06,0.27787189197625367,-0.002399345975304834,-6.91742192701877e-06,0.7888888888888889,0.056054247590311704
491,hybrid,0.1,2.460176852271629e-06,2.076198677599729e-06,3.839781746719006e-06,0.26757409936667187,0.27773905302310314,-0.0024121346494140883,-6.947313706466064e-06,0.27774744095174675,-0.0024037467207704832,-6.9318267906120536e-06,0.7888888888888889,0.056030237534503445
492,hybrid,0.1,2.4582072897894102e-06,2.0747837338960565e-06,3.8342355589335354e-06,0.267449210314195,0.2776167650760596,-0.0024166501382553718,-6.962173343557721e-06,0.27762571980482725,-0.002407695409487709,-6.9452384353081275e-06,0.7888888888888889,0.05600668304286299
493,hybrid,0.1,2.456562396469764e-06,2.073190110262227e-06,3.833722862075367e-06,0.267477025501012,0.2775003413879262,-0.0024209892114746556,-6.9766662968311945e-06,0.2775091937968772,-0.0024121368025236123,-6.959813641350433e-06,0.7888888888888889,0.05598426611988017
494,hybrid,0.1,2.45734547601488e-06,2.073337867779593e-06,3.840076082352863e-06,0.2672443621526047,0.27738113406387926,-0.002425200613074052,-6.990763909685846e-06,0.27738989253768054,-0.0024164421392727786,-6.973970887789072e-06,0.7888888888888889,0.05596126693539066
495,hybrid,0.1,2.4561777824898755e-06,2.0729975987112822e-06,3.831801837785937e-06,0.2670559743678115,0.277267568406818,-0.002429645803556091,-7.005215304270321e-06,0.27727656401048145,-0.0024206501998926266,-6.98807035463551e-06,0.7888888888888889,0.05593944284207481
496,hybrid,0.1,2.457235631469713e-06,2.0738972177342117e-06,3.833384137355011e-06,0.2669190889980201,0.2771372894606879,-0.0024337696091373817,-7.019303409113299e-06,0.27714633629963403,-0.0024247227701912344,-7.001883648285806e-06,0.7888888888888889,0.05591421181396505
497,hybrid,0.1,2.4572524326755083e-06,2.073736903662178e-06,3.835155290133306e-06,0.2669869262309347,0.27701831982208774,-0.002438070991349628,-7.0335463192903016e-06,0.2770276542493943,-0.002428736564043077,-7.015409065358707e-06,0.7888888888888889,0.05589127816268748
498,hybrid,0.1,2.4546872386751603e-06,2.0714064687293567e-06,3.832807699458035e-06,0.2667966158475844,0.27689936341808474,-0.002442570357094165,-7.048603794248057e-06,0.2769089429534898,-0.0024329908216891294,-7.029615571451102e-06,0.7888888888888889,0.055868386755035776
499,hybrid,0.1,2.4553412117267133e-06,2.0721522911661736e-06,3.831889205605393e-06,0.2664005212151046,0.27678783427423725,-0.002446995424307097,-7.063057314115229e-06,0.2767975366746373,-0.00243729302390705,-7.043865999784883e-06,0.7888888888888889,0.05584696593970887
500,hybrid,0.1,2.455252958922683e-06,2.0721610323042385e-06,3.830919266184444e-06,0.26660792322862936,0.2766776811794244,-0.002451253644495832,-7.07708099450513e-06,0.276687358172461,-0.0024415766514592208,-7.058032744452006e-06,0.7888888888888889,0.05582578696478404
501,hybrid,0.1,2.4546247981322283e-06,2.0718290593482223e-06,3.827957387840061e-06,0.2664549378525799,0.2765566137601393,-0.0024554998262986127,-7.091642304736176e-06,0.2765663107069587,-0.0024458028794792086,-7.0722901306680824e-06,0.7888888888888889,0.05580242271728758
502,hybrid,0.1,2.4539553765843274e-06,2.0711659616288977e-06,3.827894149554296e-06,0.26617570457297113,0.276446007591982,-0.002459958749879587,-7.106290570259256e-06,0.2764560733307754,-0.002449893011086224,-7.085942848076188e-06,0.7888888888888889,0.055781193268372324
503,hybrid,0.1,2.4531275385227667e-06,2.069950423585815e-06,3.8317711493695085e-06,0.26620222915591396,0.2763204248858009,-0.002464017793681328,-7.120122543205075e-06,0.2763303574987818,-0.002454085180700394,-7.1001055210563125e-06,0.7888888888888889,0.05575688853589645
504,hybrid,0.1,2.4541465132009615e-06,2.0713150488130914e-06,3.828314643878695e-06,0.26590819835687707,0.2762035486759333,-0.0024678422814355394,-7.133108317734869e-06,0.27621298004458344,-0.0024584109127853693,-7.114519937939938e-06,0.7888888888888889,0.05573427819147376
505,hybrid,0.1,2.452857480246756e-06,2.070076148785534e-06,3.827813314612226e-06,0.2659669894590756,0.2760936314591814,-0.0024719528661419354,-7.1465474342142545e-06,0.276103082675818,-0.0024625016495053442,-7.128224297269252e-06,0.7888888888888889,0.055713116865064666
506,hybrid,0.1,2.4534785390863555e-06,2.0707280103841685e-06,3.827505287021869e-06,0.2659011230979497,0.27597338205473726,-0.0024762723818436694,-7.161117671365593e-06,0.27598313934134805,-0.0024665150952328796,-7.141890944572355e-06,0.7888888888888889,0.055689930887316184
507,hybrid,0.1,2.452846377989065e-06,2.069797738065661e-06,3.830486399234041e-06,0.2658081730354974,0.27585934448282656,-0.0024803595103186082,-7.175118540639e-06,0.27586879856005064,-0.002470905433094528,-7.156335988405525e-06,0.7888888888888889,0.05566794079862904
508,hybrid,0.1,2.4500321561048292e-06,2.0672081084529e-06,3.828240476519291e-06,0.2654359079367328,0.2757365281110905,-0.0024845053876877965,-7.189134812228331e-06,0.2757460371527583,-0.0024749963460199975,-7.1703476956855305e-06,0.7888888888888889,0.05564420669975566
509,hybrid,0.1,2.4512752200511884e-06,2.068720133488541e-06,3.825550865626473e-06,0.26501101257194337,0.27562110094462144,-0.0024886439151600714,-7.203070712414879e-06,0.2756304056572384,-0.0024793392025431182,-7.184906621536449e-06,0.7888888888888889,0.055621948971956305
510,hybrid,0.1,2.449870263284622e-06,2.06753714386405e-06,3.8233311942057136e-06,0.2652632817886568,0.27550430967209094,-0.0024930816860754823,-7.217961001951636e-06,0.27551399526040704,-0.0024833960977593827,-7.198729014244406e-06,0.7888888888888889,0.055599478271633286
511,hybrid,0.1,2.4495144441146386e-06,2.0667656294746976e-06,3.827488146399406e-06,0.2653985583667582,0.27538645141639406,-0.002496958724394538,-7.231261419729084e-06,0.2753957003963504,-0.0024877097444381824,-7.213192120724115e-06,0.7888888888888889,0.05557668202815773
512,hybrid,0.1,2.447444445730085e-06,2.0649937859527663e-06,3.824506597773186e-06,0.26512449247046466,0.275273647787617,-0.0025010849120737366,-7.245082715936005e-06,0.27528285557288673,-0.0024918771268039874,-7.227267780981041e-06,0.7888888888888889,0.05555494653993814
513,hybrid,0.1,2.4503036146093854e-06,2.0680367759791993e-06,3.82266838630186e-06,0.26481203479088267,0.27515196328823793,-0.0025051305009500813,-7.258942664096308e-06,0.2751611907781397,-0.002495903011048295,-7.2410262047583685e-06,0.7925925925925926,0.0555314187578376
514,hybrid,0.1,2.450885788383664e-06,2.068787841798805e-06,3.820979465848591e-06,0.26455740363463376,0.27503510885091775,-0.002509137628632252,-7.272408911110167e-06,0.2750442390257249,-0.002500007453825115,-7.255022820183742e-06,0.7925925925925926,0.055508849295910004
515,hybrid,0.1,2.4502252733502705e-06,2.067506138812902e-06,3.8271913453736845e-06,0.26453464629132867,0.27491664500227403,-0.0025131257388972816,-7.285919792199757e-06,0.27492567186688455,-0.0025040988742867643,-7.268922521292049e-06,0.7925925925925926,0.055485954148234255
516,hybrid,0.1,2.4483788591757786e-06,2.066100291694591e-06,3.822785674811871e-06,0.2642745492992351,0.27480660579265687,-0.002517227482673523,-7.2997032483584174e-06,0.2748155405515613,-0.0025082927237690678,-7.283038310422507e-06,0.7925925925925926,0.055464766655066076
517,hybrid,0.1,2.4483809971708463e-06,2.065595652878814e-06,3.827853442920327e-06,0.26412077787929705,0.2746850704254956,-0.0025214492629097585,-7.314358798114935e-06,0.27469410122773746,-0.002512418460667909,-7.297086698154374e-06,0.7925925925925926,0.055441303937681076
518,hybrid,0.1,2.4479173997069324e-06,2.0655705583133644e-06,3.823468413935676e-06,0.2642613769749341,0.2745715984993349,-0.0025257772475330564,-7.329077368173104e-06,0.2745809093431247,-0.002516466403743256,-7.31077690808372e-06,0.7925925925925926,0.055419475149373586
519,hybrid,0.1,2.44775467086651e-06,2.06554461959516e-06,3.822100512713503e-06,0.26407825713523825,0.27446092685623785,-0.0025298135259456123,-7.3427845423101575e-06,0.2744701307011791,-0.002520609681004371,-7.324708292738872e-06,0.7925925925925926,0.0553981480764367
520,hybrid,0.1,2.4456295151356307e-06,2.064131913097951e-06,3.814976020376791e-06,0.2640215052463962,0.27434822727694,-0.0025338847388280406,-7.35657760716124e-06,0.2743573605627618,-0.002524751453006291,-7.338783179232583e-06,0.7925925925925926,0.05537642240315361
521,hybrid,0.1,2.4462985295635783e-06,2.0640384809957667e-06,3.8226004856781155e-06,0.2639718575740708,0.27422936855249563,-0.002537508440723091,-7.3692947271805035e-06,0.27423793905224675,-0.002528937940971976,-7.353017293196154e-06,0.7925925925925926,0.05535337539864374
522,hybrid,0.1,2.4459273823436453e-06,2.0641657417012507e-06,3.817616406423943e-06,0.2636617988157903,0.27411549296812304,-0.002541584177973122,-7.383082067354018e-06,0.27412410654081815,-0.0025329706052780177,-7.36683634666713e-06,0.7925925925925926,0.055331415429219225
523,hybrid,0.1,2.4469900527930477e-06,2.064835331265711e-06,3.821547215273365e-06,0.26370457431764294,0.27399503129049474,-0.0025453167826833822,-7.395866456898301e-06,0.2740032542026228,-0.0025370938705553403,-7.381021178918309e-06,0.7925925925925926,0.05530806961463563
524,hybrid,0.1,2.444231938219083e-06,2.062229126612849e-06,3.820028116062337e-06,0.2633828574398175,0.2738837206945466,-0.0025493574407883246,-7.4096533134124795e-06,0.2738917294550576,-0.0025413486802773333,-7.395421382954564e-06,0.7962962962962963,0.05528661562706698
525,hybrid,0.1,2.4465931180248395e-06,2.064183952322182e-06,3.824091657026576e-06,0.26373288698262176,0.27378029947011573,-0.002554029095589605,-7.425119920234581e-06,0.2737891413055513,-0.0025451872601540138,-7.408552146707242e-06,0.7925925925925926,0.055266865713141065
526,hybrid,0.1,2.4437215616051633e-06,2.0618656388470213e-06,3.818559227581417e-06,0.2633155671867812,0.27366792598364087,-0.0025579002309515375,-7.438668081636147e-06,0.27367626313143756,-0.002549563083154849,-7.423154690398186e-06,0.7925925925925926,0.055245165242918476
527,hybrid,0.1,2.4467757972897575e-06,2.0648662253554575e-06,3.819095719343001e-06,0.26316747570903876,0.27355277143528084,-0.002562403293131843,-7.454097345773532e-06,0.2735616718640559,-0.0025535028643567936,-7.4367141178485014e-06,0.7962962962962963,0.05522303494568253
528,hybrid,0.1,2.442778219306841e-06,2.0611274937484757e-06,3.816507255583654e-06,0.26317669887898854,0.2734364332769705,-0.0025667814343477424,-7.469132142431186e-06,0.27344580046191824,-0.0025574142493999807,-7.450322712793437e-06,0.7962962962962963,0.05520064294226365
529,hybrid,0.1,2.4444443260773857e-06,2.0626329982800905e-06,3.818113277972953e-06,0.2631577907293189,0.2733296278993661,-0.002570780616682089,-7.482704491769453e-06,0.2733389369487498,-0.0025614715672984123,-7.464133137922665e-06,0.7962962962962963,0.055180081703209635
530,hybrid,0.1,2.444311489610307e-06,2.0625782553454738e-06,3.817332342648331e-06,0.26292490729602447,0.27321899287584644,-0.0025745776537806075,-7.495418786220595e-06,0.27322812952431996,-0.0025654410053070897,-7.4779025758804456e-06,0.7962962962962963,0.05515871410592541
531,hybrid,0.1,2.4411675970529625e-06,2.0598055126326026e-06,3.8136208442036034e-06,0.26267930493527714,0.27310893704621003,-0.002578811482401633,-7.509875187955797e-06,0.2731181022087405,-0.002569646319871166,-7.4922458684380244e-06,0.7962962962962963,0.055137549705722336
532,hybrid,0.1,2.442032619875367e-06,2.0599075315944577e-06,3.821250882809091e-06,0.2627785531659511,0.2729998022751281,-0.002582691425529915,-7.523226299588175e-06,0.27300873916870044,-0.0025737545319575728,-7.506197022068371e-06,0.7962962962962963,0.0551164987401316
533,hybrid,0.1,2.4426858569845948e-06,2.0614653082606867e-06,3.812205487239083e-06,0.26233934858669855,0.2728784047260609,-0.002586615087110944,-7.536975421052025e-06,0.2728873890796301,-0.002577630733541725,-7.519866544257459e-06,0.7962962962962963,0.05509300396263436
534,hybrid,0.1,2.4392016149550373e-06,2.058173213346534e-06,3.810284016085033e-06,0.26201749281446013,0.2727689478265392,-0.0025910420077834284,-7.551921720906152e-06,0.27277832058112145,-0.002581669253201191,-7.533883958969279e-06,0.7962962962962963,0.05507199796686453
535,hybrid,0.1,2.4421441669979444e-06,2.0605862106070914e-06,3.815579563908528e-06,0.26244838980116686,0.27266752655468723,-0.0025951147730250423,-7.56568690614824e-06,0.2726767815573848,-0.002585859770327492,-7.5480377093555115e-06,0.8,0.05505252826554245
536,hybrid,0.1,2.440288123483518e-06,2.0591038844684723e-06,3.8118423901504554e-06,0.26208060830295815,0.2725521912938466,-0.002599005110273167,-7.579137038419854e-06,0.27256124685596556,-0.0025899495481542245,-7.562242970628663e-06,0.8,0.05503023928082396
537,hybrid,0.1,2.4424142969100394e-06,2.060907789031227e-06,3.815065078788118e-06,0.2621340350204597,0.27243194111412844,-0.002602580032688484,-7.591781144842646e-06,0.2724406979366549,-0.0025938232101620495,-7.575847624663825e-06,0.8037037037037037,0.05500690422936339
538,hybrid,0.1,2.4404450429696563e-06,2.0591588034153886e-06,3.8128623955426767e-06,0.26190582362408044,0.2723157903102111,-0.002606918186703888,-7.606956694422421e-06,0.27232513811717224,-0.0025975703797427308,-7.588943590501954e-06,0.8037037037037037,0.054984541699383
539,hybrid,0.1,2.442555027367152e-06,2.061065394017501e-06,3.81489633349651e-06,0.2619804407657651,0.27220102371456145,-0.0026106289955762363,-7.619905038048461e-06,0.27221013950627765,-0.0026015132038600397,-7.60271766420031e-06,0.8037037037037037,0.05496233054202754
540,hybrid,0.1,2.4396481943083467e-06,2.058558406361641e-06,3.8108978794670593e-06,0.26151834790339407,0.27209344503797306,-0.0026147064291384137,-7.634062413372717e-06,0.27210254058128003,-0.002605610885831444,-7.616752403577813e-06,0.8037037037037037,0.05494163029342229
541,hybrid,0.1,2.4388856944335496e-06,2.0578475922181058e-06,3.8103810221544374e-06,0.2614249451395022,0.2719916334298434,-0.002618729692812738,-7.647618130053493e-06,0.2720006417374817,-0.002609721385174457,-7.630798397731614e-06,0.8037037037037037,0.054922072624531235
542,hybrid,0.1,2.4399709277660422e-06,2.058979115070391e-06,3.8099181269565137e-06,0.2615745367798712,0.27187861042779937,-0.002622773312279003,-7.661608506702986e-06,0.2718876807788386,-0.00261370296123975,-7.644758185679614e-06,0.8037037037037037,0.054900276748015675
543,hybrid,0.1,2.4373785186449656e-06,2.0567098287721334e-06,3.8066868987283162e-06,0.2609505198783116,0.27177053809673163,-0.0026264184568690063,-7.67435834152935e-06,0.2717789359878728,-0.002618020565727852,-7.65949454663642e-06,0.8074074074074075,0.05487939131072013
544,hybrid,0.1,2.436943107324721e-06,2.0560619097702082e-06,3.8088119755451273e-06,0.2611223460201447,0.27166460772315826,-0.0026306985101547387,-7.689093826904322e-06,0.2716731765034536,-0.0026221297298594237,-7.673637356138494e-06,0.8037037037037037,0.0548590612466626
545,hybrid,0.1,2.4392424040524347e-06,2.0586330836811563e-06,3.806093203712786e-06,0.26114190989494135,0.27156289265097566,-0.002634892807136524,-7.703409270714396e-06,0.2715717638949216,-0.0026260215631905837,-7.687083538809262e-06,0.8037037037037037,0.05483955709162243
