epoch,stage,lambda_id,alpha,lambda_traj_curr,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
446,hybrid,0.1,0.5,0.2,2.521264813985751e-06,2.034051320618082e-06,1.4158465489225683e-06,6.182047716955137e-07,3.627154979129528e-06,6.224899772735825e-07,0.276595136027791,0.285727558904897,-0.00216215747016707,-6.165549243030864e-06,0.285737608368022,-0.002152108007042075,-6.1450669617889135e-06,0.7814814814814814,0.05757794327501281
447,hybrid,0.1,0.5,0.2,2.520655077025233e-06,2.0332098461147113e-06,1.4159689777990764e-06,6.172408683156351e-07,3.6291882101312547e-06,6.226320494869784e-07,0.2763890850077824,0.285614247187758,-0.002166384658093601,-6.1787449096059165e-06,0.2856236655372901,-0.0021569663085615476,-6.159964542770029e-06,0.7814814814814814,0.05755612636917032
448,hybrid,0.1,0.5,0.2,2.5193011205628746e-06,2.0328439726370557e-06,1.4161288213565839e-06,6.167151512804716e-07,3.621299439537558e-06,6.216360198603161e-07,0.27634622104682843,0.2854915028661174,-0.0021707934909641624,-6.192599193014024e-06,0.2855007402490949,-0.002161556107986684,-6.174350537381415e-06,0.7814814814814814,0.057532459271416314
449,hybrid,0.1,0.5,0.2,2.5208968489990087e-06,2.033775040164904e-06,1.4163897997118931e-06,6.173852404530108e-07,3.6264547001132287e-06,6.223816941139108e-07,0.2763594089127038,0.2853736700166494,-0.0021749151569602776,-6.205070660973504e-06,0.2853828455943051,-0.0021657395793045486,-6.187460074411782e-06,0.7814814814814814,0.05750971703472192
450,hybrid,0.1,0.5,0.2,2.520485153772435e-06,2.033330596058836e-06,1.4174070176730087e-06,6.159235783858275e-07,3.626949908689132e-06,6.222978342234272e-07,0.27585345154489893,0.2852491677980406,-0.002179283450324865,-6.218977524224327e-06,0.28525844331563255,-0.0021700079327329203,-6.200839885078953e-06,0.7814814814814814,0.0574856902496731
451,hybrid,0.1,0.5,0.2,2.5203540587476112e-06,2.0331194418707903e-06,1.4161391474253928e-06,6.169802944453972e-07,3.627642181574191e-06,6.223519935970105e-07,0.2761363030096705,0.28512434576167267,-0.0021834431675750166,-6.232250128436305e-06,0.28513342032039307,-0.0021743686088546155,-6.214501721093862e-06,0.7814814814814814,0.057461557785849535
452,hybrid,0.1,0.5,0.2,2.5195207129520747e-06,2.0328136197338086e-06,1.4165333039497127e-06,6.162803157840955e-07,3.6233397266224553e-06,6.218656027801039e-07,0.2757090035870243,0.2850079744314953,-0.002187591086293128,-6.245214254871866e-06,0.2850166511134322,-0.0021789144043561914,-6.228615618848808e-06,0.7814814814814814,0.05743911310355768
453,hybrid,0.1,0.5,0.2,2.5191362397099873e-06,2.032252274107465e-06,1.4168270972583854e-06,6.154251768490795e-07,3.6248279572396206e-06,6.220058493928032e-07,0.2755444370536523,0.284894610989926,-0.002192152434535688,-6.2593135714741205e-06,0.2849037141797014,-0.0021830492447603156,-6.241695455972145e-06,0.7814814814814814,0.05741735268489234
454,hybrid,0.1,0.5,0.2,2.52115406690036e-06,2.0339667006472207e-06,1.4169427184584535e-06,6.170239821887671e-07,3.6268985288747908e-06,6.224875668283037e-07,0.2758225695432941,0.2847735333949544,-0.0021961747905268614,-6.2717853443677385e-06,0.2847824985292853,-0.0021872096561960097,-6.2548058415312245e-06,0.7814814814814814,0.057393941637096255
455,hybrid,0.1,0.5,0.2,2.519338346255188e-06,2.0326244050918524e-06,1.418007643895821e-06,6.146167611960315e-07,3.623315157089497e-06,6.219121272719272e-07,0.2752189541850779,0.2846673597747193,-0.0022009998077838766,-6.2867014238132245e-06,0.28467675909940177,-0.002191600483101408,-6.268410223124921e-06,0.7814814814814814,0.05737367191650063
456,hybrid,0.1,0.5,0.2,2.5181623403617077e-06,2.0317361169293795e-06,1.416816771297879e-06,6.149193456315006e-07,3.6211803615083273e-06,6.215409364074779e-07,0.27525435401238446,0.2845576435139246,-0.002205533428715656,-6.3007286509382966e-06,0.28456675268087506,-0.0021964242617651952,-6.283328115764533e-06,0.7814814814814814,0.05735263538852805
457,hybrid,0.1,0.5,0.2,2.5165296831383664e-06,2.0301355008762063e-06,1.4159574841686237e-06,6.141780167075827e-07,3.621373115837708e-06,6.212843533919446e-07,0.2750308927444179,0.28444070629315327,-0.0022099231635692718,-6.314542577423414e-06,0.2844500200816709,-0.002200609375051621,-6.296600779428412e-06,0.7814814814814814,0.0573301258913445
458,hybrid,0.1,0.5,0.2,2.5171387936538154e-06,2.030869722335744e-06,1.4168376181734188e-06,6.140321041623251e-07,3.620248552003994e-06,6.21221080588363e-07,0.27470253021442337,0.2843191918611558,-0.002214320428942873,-6.328398514956384e-06,0.2843289962589626,-0.0022045160311360834,-6.309211726116914e-06,0.7814814814814814,0.057306702458019734
459,hybrid,0.1,0.5,0.2,2.5151310480423858e-06,2.0290399260709684e-06,1.4148036489335257e-06,6.142362771374423e-07,3.6192714910987046e-06,6.208198643077363e-07,0.2747744087968071,0.28420616321011544,-0.002219098192572322,-6.34360269074661e-06,0.2842164785641661,-0.0022087828385216612,-6.322541630259535e-06,0.7851851851851852,0.057285052280537554
460,hybrid,0.1,0.5,0.2,2.5179675250287827e-06,2.0313613325999065e-06,1.4164509371057772e-06,6.149103954941294e-07,3.622711720354364e-06,6.216751019671996e-07,0.2747989167395111,0.2840871146848863,-0.002222976715651803,-6.355928880467975e-06,0.28409702365936407,-0.002213067741174024,-6.336130372750263e-06,0.7851851851851852,0.05726201828010762
461,hybrid,0.1,0.5,0.2,2.5170362261552727e-06,2.030106480896263e-06,1.4165437618438118e-06,6.135627190524507e-07,3.6257388440793625e-06,6.217793042553679e-07,0.27448987039754036,0.2839685706449104,-0.0022269647196651587,-6.36823966549641e-06,0.2839778406490057,-0.002217694715569818,-6.350522944754684e-06,0.7851851851851852,0.05723910707291511
462,hybrid,0.1,0.5,0.2,2.5159669886651278e-06,2.030131610288076e-06,1.4164355953455564e-06,6.136960149425195e-07,3.616842828454055e-06,6.20755477658231e-07,0.2744440362054206,0.28384733053416034,-0.0022309280770695383,-6.380672386653574e-06,0.2838561220921919,-0.002222136519037965,-6.364686972690128e-06,0.7814814814814814,0.05721565172224597
463,hybrid,0.1,0.5,0.2,2.515125903722244e-06,2.02923835959066e-06,1.4158337618645242e-06,6.134045977261363e-07,3.617474736558145e-06,6.207003523788479e-07,0.2744832538438073,0.2837279622417536,-0.0022351826142987252,-6.394492451535557e-06,0.28373637631147125,-0.0022267685445810925,-6.3792316337797986e-06,0.7814814814814814,0.057192628971210475
464,hybrid,0.1,0.5,0.2,2.516820133964535e-06,2.03046048909143e-06,1.4161491651792174e-06,6.143113239122131e-07,3.6211404742307585e-06,6.212279872501413e-07,0.27448072383456135,0.2836142365193782,-0.0022393279545755984,-6.407876107955113e-06,0.28362249804368855,-0.0022310664302652716,-6.392744546596715e-06,0.7814814814814814,0.05717071289479077
465,hybrid,0.1,0.5,0.2,2.5149206329658303e-06,2.0294229146679663e-06,1.4166582158005368e-06,6.127646988674296e-07,3.6142840519235523e-06,6.203465655275415e-07,0.2739223094955232,0.2835037637460096,-0.0022438558816419985,-6.421935268017165e-06,0.28351237075503505,-0.0022352488726165576,-6.4060442721232186e-06,0.7851851851851852,0.05714952392553032
466,hybrid,0.1,0.5,0.2,2.5144721789395746e-06,2.0289652192889565e-06,1.4153324559435298e-06,6.136327633454267e-07,3.6144093417724665e-06,6.203301273668558e-07,0.27415163033468193,0.28338953388779364,-0.002248187206366714,-6.435646442277151e-06,0.2833984498743306,-0.0022392712198297526,-6.419027766992177e-06,0.7851851851851852,0.05712754421883207
467,hybrid,0.1,0.5,0.2,2.512385858720344e-06,2.0266268539104284e-06,1.4149664421585936e-06,6.116604117518346e-07,3.6170319094360753e-06,6.20279069331542e-07,0.27379369665907805,0.2832820851454474,-0.002252926165887237,-6.450797956421284e-06,0.2832910023478098,-0.002244008963524835,-6.433505448899231e-06,0.7851851851851852,0.05710700226226693
468,hybrid,0.1,0.5,0.2,2.5140968384316784e-06,2.0286748020096075e-06,1.4163076117286549e-06,6.123671902809526e-07,3.613745244912223e-06,6.202375596542421e-07,0.2737091528133802,0.283164331495173,-0.002257265244702822,-6.464530941907706e-06,0.28317351545875064,-0.0022480812811251916,-6.446749907802751e-06,0.7851851851851852,0.05708431934797517
469,hybrid,0.1,0.5,0.2,2.5136943431439356e-06,2.0282407455016093e-06,1.4154894526464175e-06,6.127512928551912e-07,3.614210108857386e-06,6.201629337829396e-07,0.2737134432279513,0.2830525403636586,-0.002261568994518348,-6.478108303268021e-06,0.2830615036458491,-0.002252605712327882,-6.460902205332052e-06,0.7851851851851852,0.0570628218716354
470,hybrid,0.1,0.5,0.2,2.513078930197723e-06,2.027591249907409e-06,1.4154992521264483e-06,6.120919977809605e-07,3.614623055315583e-06,6.20126873793782e-07,0.27350196538634874,0.2829293044233173,-0.002265677477661876,-6.491396456436652e-06,0.28293847019892615,-0.0022565117020530434,-6.473585256103784e-06,0.7851851851851852,0.057038996380195835
471,hybrid,0.1,0.5,0.2,2.5119942488790425e-06,2.027246088301412e-06,1.4158732511241112e-06,6.11372837177301e-07,3.608591195752081e-06,6.194452050121092e-07,0.27324033595758657,0.28281563578332775,-0.0022699620347365057,-6.504666859588333e-06,0.28282508149502217,-0.0022605163230420833,-6.4864638782989375e-06,0.7851851851851852,0.057017119563612856
472,hybrid,0.1,0.5,0.2,2.512454914912886e-06,2.0270793905507044e-06,1.4155961692729107e-06,6.114832212777938e-07,3.6138588208512033e-06,6.199482113853039e-07,0.2732894973177239,0.2826947681918738,-0.002274009963961321,-6.5178215078826e-06,0.282703661051802,-0.0022651171040330986,-6.501028828726201e-06,0.7851851851851852,0.056993755631167015
473,hybrid,0.1,0.5,0.2,2.5124970072707676e-06,2.0270337744126085e-06,1.4155183076331445e-06,6.115154667794636e-07,3.6145109518452854e-06,6.20060688368154e-07,0.2733239917567886,0.28257571264962966,-0.002278241374468637,-6.531774235497053e-06,0.2825845884995026,-0.0022693655245957234,-6.5145003910312355e-06,0.7851851851851852,0.05697079080481966
474,hybrid,0.1,0.5,0.2,2.511587839198262e-06,2.0266312762783547e-06,1.4158553821852146e-06,6.107758940931405e-07,3.6104615459927698e-06,6.195520416031501e-07,0.2730282987847694,0.28246740550623706,-0.0022825489145010813,-6.5451170432878755e-06,0.28247639581737477,-0.002273558603363368,-6.527974269259656e-06,0.7851851851851852,0.05694999088414763
475,hybrid,0.1,0.5,0.2,2.5105626338059417e-06,2.0254253908990997e-06,1.415774405234304e-06,6.096509856647955e-07,3.612158740356027e-06,6.196068443561989e-07,0.2727567168460013,0.28235333533113166,-0.0022871120100803055,-6.559801327755727e-06,0.2823627530555582,-0.002277694285653775,-6.5410531132312514e-06,0.7851851851851852,0.05692808946824239
476,hybrid,0.1,0.5,0.2,2.5082646111554236e-06,2.023925560833734e-06,1.413324166955164e-06,6.106013938785697e-07,3.606125167010567e-06,6.186326681031668e-07,0.2728994486379149,0.28223776026802155,-0.002291590496458551,-6.5743955995037524e-06,0.2822472235706056,-0.0022821271938744947,-6.555039405104282e-06,0.7814814814814814,0.05690587015289602
477,hybrid,0.1,0.5,0.2,2.510442903523904e-06,2.0258294667035685e-06,1.415707458846659e-06,6.101220078569099e-07,3.6077877742597455e-06,6.191732969718048e-07,0.2726235523711373,0.2821340249583459,-0.0022958232888286023,-6.587474369214872e-06,0.2821433145149035,-0.002286533732271001,-6.568896454226371e-06,0.7814814814814814,0.056885969649434896
478,hybrid,0.1,0.5,0.2,2.511321927551055e-06,2.026227518166985e-06,1.4161433534398984e-06,6.100841647270868e-07,3.6116036202480132e-06,6.196702367963446e-07,0.27260131878376803,0.282023812578495,-0.0022999175276700035,-6.600140057435645e-06,0.28203315677582036,-0.0022905733303446585,-6.581969042138819e-06,0.7814814814814814,0.05686474602123301
479,hybrid,0.1,0.5,0.2,2.50949218351872e-06,2.0245110215185518e-06,1.4144079001731357e-06,6.101031213454158e-07,3.61109991136451e-06,6.193558543185852e-07,0.272611485412794,0.2819054257647613,-0.002303981067159233,-6.613309588101072e-06,0.28191478059495234,-0.002294626236968189,-6.5951101280890215e-06,0.7851851851851852,0.05684188136638411
480,hybrid,0.1,0.5,0.2,2.509595260661379e-06,2.0248345750615846e-06,1.4148153451865095e-06,6.100192298750757e-07,3.6093449735256194e-06,6.191309412361573e-07,0.27235271307015024,0.28179390361804585,-0.002308279222520082,-6.6272676873265586e-06,0.28180320148161964,-0.002298981358946295,-6.608902251670147e-06,0.7814814814814814,0.05682043656811319
481,hybrid,0.1,0.5,0.2,2.5077414501654386e-06,2.0236464462142812e-06,1.4144645691551687e-06,6.091818770591128e-07,3.6039083221736602e-06,6.185208586689552e-07,0.27223763294582914,0.28168590178759795,-0.002312925863222015,-6.642207543779751e-06,0.28169540148106925,-0.002303426169750711,-6.6230624047620024e-06,0.7814814814814814,0.056799765530164
482,hybrid,0.1,0.5,0.2,2.5078566571051494e-06,2.0236131904683857e-06,1.4148367513588597e-06,6.087764391095261e-07,3.605356955240438e-06,6.185388555635988e-07,0.2719489283119959,0.2815665396004968,-0.002316753583273934,-6.65468247369543e-06,0.2815755585999494,-0.0023077345838213303,-6.636908540294398e-06,0.7814814814814814,0.05677665863675416
483,hybrid,0.1,0.5,0.2,2.5102999603277753e-06,2.0253408339645885e-06,1.416261451078885e-06,6.090793828857038e-07,3.610709915829576e-06,6.194406739011446e-07,0.27207635569352506,0.281465170600454,-0.00232108663520747,-6.6681804303999346e-06,0.2814745523763182,-0.0023117048593432887,-6.649542280310673e-06,0.7814814814814814,0.05675725144713229
484,hybrid,0.1,0.5,0.2,2.5077375915694067e-06,2.023945759321776e-06,1.4154816915121606e-06,6.08464067809615e-07,3.6014888709993106e-06,6.182147257385005e-07,0.2717612518452109,0.28135389075200373,-0.0023253345617432752,-6.681697103269233e-06,0.2813632572238836,-0.002315968089863396,-6.663272283904042e-06,0.7814814814814814,0.0567358450627494
485,hybrid,0.1,0.5,0.2,2.5068234961100037e-06,2.0230903537444016e-06,1.414230162697268e-06,6.088601910471337e-07,3.601203742294266e-06,6.18063840680876e-07,0.27180037993006717,0.2812458301985128,-0.002329926323316023,-6.696533231578838e-06,0.28125579988205335,-0.0023199566397754667,-6.676189389032291e-06,0.7814814814814814,0.05671515130436576
486,hybrid,0.1,0.5,0.2,2.505980279441591e-06,2.0217578224592324e-06,1.4135241061633659e-06,6.082337162958672e-07,3.6056538767157844e-06,6.182853465538983e-07,0.2716748764938419,0.28113330823240107,-0.002333635897156794,-6.708407084472594e-06,0.2811426501577028,-0.0023242939718550737,-6.690086795719543e-06,0.7814814814814814,0.056693388825911566
487,hybrid,0.1,0.5,0.2,2.5078234907116896e-06,2.023260764405376e-06,1.4152943069940278e-06,6.079664574113483e-07,3.607970724007265e-06,6.188282695279348e-07,0.2714574153192533,0.2810191375664602,-0.0023377156552588096,-6.721409459279856e-06,0.28102840230516507,-0.0023284509165539258,-6.703486125358114e-06,0.7814814814814814,0.05667137064434379
488,hybrid,0.1,0.5,0.2,2.5060055230205313e-06,2.022059950777737e-06,1.4141401622400872e-06,6.079197885376501e-07,3.6032208207789715e-06,6.181174508244859e-07,0.2713812693207764,0.28091357447758886,-0.002341464200975696,-6.733009623083558e-06,0.28092262467036866,-0.0023324140081958933,-6.7162682666215175e-06,0.7814814814814814,0.05665100773571291
489,hybrid,0.1,0.5,0.2,2.5070237177366424e-06,2.0224389835094695e-06,1.414675475562991e-06,6.077635079464784e-07,3.6082991360013757e-06,6.18774103135177e-07,0.27138450313659407,0.2808172947803698,-0.002345865018838489,-6.74703418593076e-06,0.28082619791318897,-0.0023369618860193397,-6.730481699353404e-06,0.7814814814814814,0.05663263195984167
490,hybrid,0.1,0.5,0.2,2.5064472685722815e-06,2.022358759791319e-06,1.414586907426808e-06,6.077718523645101e-07,3.604417484735626e-06,6.182338015370034e-07,0.27124765305608595,0.28070420490051773,-0.0023501485805949573,-6.76092660784099e-06,0.28071330106300263,-0.0023410524181100567,-6.7438201119821494e-06,0.7814814814814814,0.05661087069622254
491,hybrid,0.1,0.5,0.2,2.5073748800692744e-06,2.0231735203246834e-06,1.4154126294025444e-06,6.077608909221388e-07,3.6050209141178723e-06,6.184963416640214e-07,0.2709311261854034,0.280589303947905,-0.002353828879039399,-6.773080727997269e-06,0.28059759485642755,-0.002345537970516842,-6.7579545802837725e-06,0.7814814814814814,0.05658862656538888
492,hybrid,0.1,0.5,0.2,2.5052545647131063e-06,2.0217769486601488e-06,1.4143000372883183e-06,6.074769113718306e-07,3.5994359180021407e-06,6.176701212637152e-07,0.27079145762711393,0.280476286047407,-0.002358090789930878,-6.786704126104698e-06,0.280485197303536,-0.0023491795338018706,-6.770136829594114e-06,0.7814814814814814,0.05656687536746757
493,hybrid,0.1,0.5,0.2,2.504348809171328e-06,2.0210211603025258e-06,1.4137566788494494e-06,6.072644814530765e-07,3.5985991073062846e-06,6.173386906908669e-07,0.27088476312473053,0.28037091293760014,-0.002362654581046786,-6.801607964380951e-06,0.2803796910967667,-0.00235387642188023,-6.784995413559977e-06,0.7814814814814814,0.05654671350372938
494,hybrid,0.1,0.5,0.2,2.5049174314694805e-06,2.020848651514931e-06,1.4142404526822979e-06,6.066081988326331e-07,3.6046552128841725e-06,6.180162933306616e-07,0.2706071033444483,0.28026350881011797,-0.002366992756578812,-6.8157755109730066e-06,0.280272256812623,-0.0023582447540737572,-6.798898066296376e-06,0.7814814814814814,0.056526100313339364
495,hybrid,0.1,0.5,0.2,2.503088568071614e-06,2.0200184563847734e-06,1.4140518935881469e-06,6.059665627966266e-07,3.596502185092113e-06,6.170994658881453e-07,0.2704382482826601,0.28016173904355424,-0.0023715474621221477,-6.830107570736702e-06,0.28017081078788203,-0.0023624757177943545,-6.812691131445939e-06,0.7814814814814814,0.05650665730113527
496,hybrid,0.1,0.5,0.2,2.5041490213286693e-06,2.020812723635163e-06,1.4148049043176492e-06,6.060078193175143e-07,3.5984870373974933e-06,6.174379697687815e-07,0.2703031555020967,0.2800382322905488,-0.0023754603114556905,-6.843214204162737e-06,0.28004731150138007,-0.002366381100624426,-6.825619903149879e-06,0.7814814814814814,0.056482738520400894
497,hybrid,0.1,0.5,0.2,2.5049469521433578e-06,2.02139935779477e-06,1.4151533127411768e-06,6.062460450535928e-07,3.6001181994876615e-06,6.176788719991082e-07,0.27037738876260997,0.27993165382670787,-0.002379485260997738,-6.85600295335714e-06,0.27994111601411464,-0.0023700230735909655,-6.837635632165164e-06,0.7851851851851852,0.056462227817541115
498,hybrid,0.1,0.5,0.2,2.5026861648319998e-06,2.0195751140137366e-06,1.413620499552117e-06,6.059546144616195e-07,3.597139147448778e-06,6.16985680366927e-07,0.2702314197658918,0.2798240526758513,-0.002384092651551817,-6.8710278042173525e-06,0.2798337944307771,-0.0023743508966260207,-6.851588335795764e-06,0.7851851851851852,0.05644162906548063
499,hybrid,0.1,0.5,0.2,2.5021213657419e-06,2.0190892480141436e-06,1.4146822292753353e-06,6.044070187388085e-07,3.5964151352247944e-06,6.169530210263842e-07,0.2698449699252417,0.27972578173437523,-0.0023885869325571685,-6.885263964532726e-06,0.2797356268801183,-0.002378741786814076,-6.865647175078931e-06,0.7851851851851852,0.05642287373338648
500,hybrid,0.1,0.5,0.2,2.5026781580581704e-06,2.019748475147976e-06,1.4141611349583591e-06,6.05587340189617e-07,3.595505161249808e-06,6.168958339260645e-07,0.2700282935571985,0.2796289613963462,-0.002392937964459496,-6.899090123368284e-06,0.27963874823119084,-0.0023831511296148467,-6.879610572084536e-06,0.7851851851851852,0.05640437987216113
501,hybrid,0.1,0.5,0.2,2.5019738388466104e-06,2.0194215735459745e-06,1.4142605602675949e-06,6.051610132783794e-07,3.5924526814557136e-06,6.165349857753219e-07,0.2698749740591811,0.2795155327752211,-0.00239722054724123,-6.913493497285239e-06,0.2795252957886077,-0.0023874575338546644,-6.893653177952809e-06,0.7851851851851852,0.05638255066449248
502,hybrid,0.1,0.5,0.2,2.500668637451183e-06,2.0181519759016157e-06,1.4139927295345e-06,6.041592463671158e-07,3.592383768095303e-06,6.163914237001865e-07,0.26963287717138185,0.27941728096899227,-0.002401650911040387,-6.927599435702569e-06,0.279427483904452,-0.002391447975580663,-6.906631151016749e-06,0.7851851851851852,0.056363786376006524
503,hybrid,0.1,0.5,0.2,2.5009209487631693e-06,2.0180126511596698e-06,1.412939838717201e-06,6.050728124424688e-07,3.595776478899742e-06,6.166532485676274e-07,0.2696715278615869,0.27929941544865117,-0.0024055999617012547,-6.9406978719559545e-06,0.2793094832458614,-0.00239553216449101,-6.920072248740188e-06,0.7851851851851852,0.05634100308207049
504,hybrid,0.1,0.5,0.2,2.5016910842014104e-06,2.0190530035706374e-06,1.415273977780337e-06,6.037790257903002e-07,3.59318362425144e-06,6.165985910281444e-07,0.26938024003091515,0.27919341267035674,-0.00240935645460566,-6.9528427636756426e-06,0.2792026626428399,-0.0024001064821225215,-6.9345480117392845e-06,0.7851851851851852,0.056320553824992486
505,hybrid,0.1,0.5,0.2,2.5002206877611006e-06,2.0177691188195967e-06,1.414045291453089e-06,6.037238273665077e-07,3.5919990990907756e-06,6.162582951621326e-07,0.2694483061182658,0.2790971882365019,-0.0024134029113932476,-6.9654265420583455e-06,0.27910649792950115,-0.002404093218394021,-6.947429321710005e-06,0.7851851851851852,0.056302118229579035
506,hybrid,0.1,0.5,0.2,2.5010016333043937e-06,2.018563764174684e-06,1.4142848889032266e-06,6.042788752714575e-07,3.5917664984157923e-06,6.163060964406538e-07,0.269369109903694,0.2789862696520757,-0.0024175278092475327,-6.9790157301348075e-06,0.2789959362724964,-0.0024078611888267987,-6.9600066147974425e-06,0.7851851851851852,0.05628075949226464
507,hybrid,0.1,0.5,0.2,2.500871031632944e-06,2.018147379600327e-06,1.4139606555097665e-06,6.041867240905603e-07,3.5942866421953458e-06,6.164749390654137e-07,0.26933896088301457,0.2788842580608655,-0.002421867261729105,-6.99355579961852e-06,0.27889364244244974,-0.0024124828801448395,-6.9746224142280995e-06,0.7851851851851852,0.05626122506451892
508,hybrid,0.1,0.5,0.2,2.498620683197746e-06,2.016269755875302e-06,1.4132023582035837e-06,6.030673976717186e-07,3.591697291424694e-06,6.159059908998731e-07,0.26895086824664455,0.27877094858640944,-0.0024259267161659825,-7.006746427466975e-06,0.27878050361299944,-0.00241637168957598,-6.987561276524789e-06,0.7888888888888889,0.05623937506051509
509,hybrid,0.1,0.5,0.2,2.4994878655209294e-06,2.017386543364003e-06,1.415053925131818e-06,6.02332618232185e-07,3.5893755614574178e-06,6.158188300559233e-07,0.26856027342508365,0.2786653845688013,-0.0024301712966818823,-7.020610870309141e-06,0.2786746483122076,-0.002420907553275564,-7.002186815397446e-06,0.7851851851851852,0.056219111173096636
510,hybrid,0.1,0.5,0.2,2.497734840562076e-06,2.015941692176807e-06,1.4130759834783183e-06,6.028657086984889e-07,3.587108748848432e-06,6.154113675021246e-07,0.268796929932673,0.27855902837231306,-0.0024345111032854083,-7.034793579853904e-06,0.2785686865178348,-0.002424852957763679,-7.015270320391261e-06,0.7851851851851852,0.056198707895119694
511,hybrid,0.1,0.5,0.2,2.4972531647680286e-06,2.015039017526817e-06,1.411965080263217e-06,6.030739372636e-07,3.590698673052142e-06,6.15721399679986e-07,0.26893248898735644,0.2784512056310797,-0.0024384970662333916,-7.047940927470638e-06,0.27846035136382996,-0.002429351333483154,-7.029663755811141e-06,0.7888888888888889,0.05617794053946263
512,hybrid,0.1,0.5,0.2,2.496560757172361e-06,2.0146943200192722e-06,1.4123195231301364e-06,6.023747968891358e-07,3.5882138286296847e-06,6.152252714506022e-07,0.26868845110484263,0.27835051473098305,-0.0024427508472897874,-7.061718277775195e-06,0.27835961734777714,-0.0024336482304956886,-7.043575226418778e-06,0.7888888888888889,0.056158653115654565
513,hybrid,0.1,0.5,0.2,2.498133332667868e-06,2.016465743637913e-06,1.4140586290403909e-06,6.024071145975222e-07,3.5859964740573896e-06,6.1533970812108e-07,0.2683602980310532,0.2782370216181121,-0.002446574375021604,-7.074374007979027e-06,0.27824610161236774,-0.002437494380765959,-7.056318379922979e-06,0.7925925925925926,0.05613671919862674
514,hybrid,0.1,0.5,0.2,2.4981136827860645e-06,2.0166213661237842e-06,1.4146605503759886e-06,6.019608157477954e-07,3.5844079373549257e-06,6.152576146339371e-07,0.2681209698963734,0.2781295540855705,-0.002450421463136454,-7.0867878405415094e-06,0.27813846733832787,-0.002441508210379084,-7.0695524706266026e-06,0.7925925925925926,0.056115995109741384
515,hybrid,0.1,0.5,0.2,2.4976480447848233e-06,2.015496936519638e-06,1.4137602052183612e-06,6.01736731301277e-07,3.5900287439782995e-06,6.15741169336775e-07,0.26809683871207335,0.27802125127222893,-0.0024543758938589955,-7.099675054327535e-06,0.27803011838628056,-0.0024455087798073705,-7.082735547289903e-06,0.7925925925925926,0.05609512543321758
516,hybrid,0.1,0.5,0.2,2.495264390974398e-06,2.0136610693473987e-06,1.4129605992161437e-06,6.007004701312546e-07,3.585864580573921e-06,6.15084317848037e-07,0.2678573531785927,0.2779230386906255,-0.0024585654473420204,-7.113211193105645e-06,0.27793180434105547,-0.0024497997969120666,-7.096582958159448e-06,0.7925925925925926,0.05607632082759351
517,hybrid,0.1,0.5,0.2,2.49637535016164e-06,2.014172028148344e-06,1.41321290153164e-06,6.009591266167042e-07,3.5907350038047866e-06,6.156491081640855e-07,0.2677517721342172,0.2778113272364987,-0.002462967473890576,-7.128096733533635e-06,0.2778201967560792,-0.002454097954310064,-7.110616417828298e-06,0.7925925925925926,0.05605485894207785
518,hybrid,0.1,0.5,0.2,2.496205120874266e-06,2.0145716228952604e-06,1.4131037901962462e-06,6.01467832699014e-07,3.5861791990607163e-06,6.150778903646718e-07,0.2678611932222266,0.277710634305354,-0.002467438007429268,-7.142864491639211e-06,0.27771995065555766,-0.002458121657225587,-7.123784678468733e-06,0.7925925925925926,0.05603561446255665
519,hybrid,0.1,0.5,0.2,2.4960868832907242e-06,2.0146342054892658e-06,1.413407813506595e-06,6.012263919826706e-07,3.5846722164172927e-06,6.149272807986478e-07,0.26770391667737176,0.2776111438957918,-0.0024714256645919086,-7.155974732812485e-06,0.2776203301169822,-0.002462239443401515,-7.137217307522613e-06,0.7925925925925926,0.05601651391207674
520,hybrid,0.1,0.5,0.2,2.4941596499990773e-06,2.0135582751500303e-06,1.4118571310438467e-06,6.017011441061833e-07,3.5779716407133922e-06,6.140210538885404e-07,0.2676785388738549,0.27750972664436546,-0.002475523362828136,-7.169297240763807e-06,0.27751877873297703,-0.002466471274216564,-7.1509948854174684e-06,0.7925925925925926,0.05599705000143872
521,hybrid,0.1,0.5,0.2,2.4947781180395343e-06,2.0132185886454985e-06,1.4124194782477709e-06,6.007991103977279e-07,3.585762968396667e-06,6.149161627718424e-07,0.2676588553646826,0.2774003051014787,-0.002479187110304537,-7.181670607724934e-06,0.27740863560803736,-0.0024708566037458524,-7.165179951478255e-06,0.7962962962962963,0.05597589844235665
522,hybrid,0.1,0.5,0.2,2.494436882896651e-06,2.013517907804301e-06,1.4131990102505014e-06,6.003188975537996e-07,3.580571329296699e-06,6.143092108133988e-07,0.26732867448634373,0.27729693178221,-0.002483287297590897,-7.195024929088621e-06,0.27730533294939386,-0.002474886130407028,-7.178534903075763e-06,0.7925925925925926,0.05595604381596018
