seed,epoch,candidate_key,handoff_mode,replay_prefix_steps,direction_anchor_mode,relative_terminal_action_vector_delta_vs_replay,terminal_action_direction_cosine_similarity_vs_replay,terminal_action_direction_cosine_similarity_vs_terminal_local_field,terminal_action_norm_ratio_vs_replay,terminal_action_norm_delta_vs_replay,relative_terminal_bootstrap_target_delta,relative_terminal_identity_target_delta,terminal_lambda_id_delta,terminal_post_action_state_slot_displacement,terminal_next_state_displacement_vs_baseline_replay
0,51,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8048842417093189,0.7090335836175465,0.30066409745212375,1.0779623923934232,0.04279908296662087,0.0,0.0,0.0,0.06352307999278461,0.06283251152876408
0,51,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.2924920223275662,0.23384796103331426,1.0,1.0797927128016211,0.04312622396167827,0.0,0.0,0.0,0.12299053908393398,0.10090810693605796
0,51,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3355923529034872,0.17896798361003113,0.7212281712652837,1.0811268858548913,0.04318751402920087,0.0,0.0,0.0,0.06236704183031185,0.10441319065491558
0,51,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.40761745142925887,1.0,0.0,0.0,0.0,0.0,0.11386896290783188,0.0
0,51,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,52,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4635826036323716,0.010702847638341692,0.10323408528196436,1.081153728546563,0.0430565880199974,0.0,0.0,0.0,0.0,0.11461616237021237
0,52,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.14068916900638945,1.0,0.4129625473232378,1.0746214467038748,0.04243246753423494,0.0,0.0,0.0,0.11714316642825881,0.010608116883558736
0,52,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.804093754719679,0.7093316142090415,0.3004499575312895,1.0772720092404615,0.04263456164184616,0.0,0.0,0.0,0.06364854159410674,0.06294444381903062
0,52,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.2927491203628496,0.23291101125615774,1.0,1.0791033790127917,0.0429786682784621,0.0,0.0,0.0,0.12330905808824144,0.10121633321445242
0,52,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3352368252153437,0.17878781573553632,0.721338306965115,1.0804466067603913,0.0430442234875232,0.0,0.0,0.0,0.06250708365914527,0.10467538920204596
0,52,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.4073156044345154,1.0,0.0,0.0,0.0,0.0,0.11410241983732791,0.0
0,52,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,53,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4655098425104371,0.010177070472435799,0.10559033582205606,1.0832190769352605,0.04325998402662508,0.0,0.0,0.0,0.0,0.11491453991146465
0,53,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.1407891854713461,1.0,0.41226271411284277,1.0766482628302754,0.04253638464260486,0.0,0.0,0.0,0.1175814593251993,0.010634096160651217
0,53,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8051311382197502,0.7091598239204918,0.30115605412108903,1.079313554030954,0.04278872355805357,0.0,0.0,0.0,0.06389222048200308,0.06310726103399372
0,53,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.2948660174940996,0.2319274687537507,1.0,1.081136299194352,0.043136242843736974,0.0,0.0,0.0,0.12366480310512737,0.10151260186086904
0,53,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3376347244364823,0.17755183895437845,0.7220091680389713,1.0824927863433467,0.04323290457008517,0.0,0.0,0.0,0.0626408727834051,0.10499445581853784
0,53,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.4064682377541387,1.0,0.0,0.0,0.0,0.0,0.11439603827985005,0.0
0,53,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,54,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4654533069648914,0.009846714246217875,0.10645344576615012,1.0827717296621229,0.04320943975423609,0.0,0.0,0.0,0.0,0.11515494066466944
0,54,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.1403311381949623,1.0,0.41106913727254846,1.0761444154661173,0.04250661496732009,0.0,0.0,0.0,0.11781947249972258,0.01062665374183002
0,54,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8050340671332885,0.7090327110792047,0.30043540997615,1.0788508793281288,0.042740228634982655,0.0,0.0,0.0,0.06402753348420467,0.06323477566653847
0,54,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.2958434703587085,0.23023795050865795,1.0,1.0805945921349729,0.043079215745840296,0.0,0.0,0.0,0.12388354423751387,0.10182032898157385
0,54,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3385952655126885,0.17587948167824813,0.7221807366598798,1.0820068645527605,0.04317586487981983,0.0,0.0,0.0,0.06273094655192205,0.1053016105026419
0,54,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.4050974361832081,1.0,0.0,0.0,0.0,0.0,0.11463246058686623,0.0
0,54,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,55,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4675064349313545,0.009079683494087488,0.10748865508565097,1.0846632524322746,0.043404362240413066,0.0,0.0,0.0,0.0,0.11547130084748243
0,55,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.14047152786089884,1.0,0.4099127788448305,1.0780720359966254,0.04261286288333097,0.0,0.0,0.0,0.11827778716887476,0.010653215720832743
0,55,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8061529929829048,0.7087822613023991,0.29996736595428064,1.0807545584849365,0.04288980077944443,0.0,0.0,0.0,0.06428105356393225,0.06340720018713582
0,55,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.2985684337238808,0.228512175571345,1.0,1.0826240516374326,0.04325361120923276,0.0,0.0,0.0,0.12432132737050476,0.10217172673825894
0,55,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3414522819003891,0.17405841979669323,0.7224134416071779,1.0839717326048004,0.04337365028571389,0.0,0.0,0.0,0.06291873267125928,0.10566359019950522
0,55,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.40378351083548464,1.0,0.0,0.0,0.0,0.0,0.11494929610982334,0.0
0,55,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,56,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4678484142333292,0.009219133875975605,0.11013515974861192,1.0851777054440224,0.0435636106834441,0.0,0.0,0.0,0.0,0.1157841044602124
0,56,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.1400019864126027,1.0,0.4096422458203244,1.078542115971828,0.04270342576239875,0.0,0.0,0.0,0.11866742126514988,0.010675856440599688
0,56,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8061884586240431,0.7088403912725003,0.30097721066433625,1.0812569555971074,0.043014334031938335,0.0,0.0,0.0,0.06449382331137539,0.06357013919745898
0,56,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.2994707812057995,0.22764434613479873,1.0,1.0830427378602425,0.04338873242639377,0.0,0.0,0.0,0.12465538465059493,0.10250054679606369
0,56,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3423582712291044,0.1732239462798209,0.7231973380180018,1.0844474738783,0.04352632122851637,0.0,0.0,0.0,0.06304899739711253,0.10599294118498037
0,56,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.40332647788723863,1.0,0.0,0.0,0.0,0.0,0.11525810694231813,0.0
0,56,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,57,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4680491503691058,0.00848933394568356,0.10842000721236719,1.0847212684211898,0.043453227360169565,0.0,0.0,0.0,0.0,0.11616580715598175
0,57,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.13916584644529606,1.0,0.4081021757416533,1.0780469013562461,0.0425713187969956,0.0,0.0,0.0,0.11905423946478699,0.010642829699248901
0,57,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8061616276133691,0.7085719789638292,0.2983641570525547,1.0807697561105598,0.04289166532687847,0.0,0.0,0.0,0.06471275076822834,0.06376984546020738
0,57,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.3006552735969046,0.2257792876666381,1.0,1.0826217586450497,0.0432877215545867,0.0,0.0,0.0,0.1251714196103561,0.10292172922883833
0,57,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3433562490320932,0.1715048002624857,0.7224569319689771,1.0840028303206042,0.04342284521221727,0.0,0.0,0.0,0.06330636630604354,0.10641297860765073
0,57,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.40163189723308,1.0,0.0,0.0,0.0,0.0,0.1156357310687223,0.0
0,57,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,58,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.469147516411088,0.008647540185188164,0.11196537500881683,1.08617760002486,0.043781584698040554,0.0,0.0,0.0,0.0,0.11653933990483167
0,58,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.13956331223234514,1.0,0.40697924585712597,1.0794531523488935,0.042847126230007734,0.0,0.0,0.0,0.1195474217890807,0.010711781557501934
0,58,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8067087697608033,0.7086453213125952,0.2994516103855054,1.082219217130985,0.043195766629868584,0.0,0.0,0.0,0.06498220201928127,0.06396997615377618
0,58,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.3029800831180591,0.22400380905837397,1.0,1.083995182902572,0.04358323582516355,0.0,0.0,0.0,0.12556407126079644,0.10335633954287582
0,58,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3455615115337711,0.17008455348896773,0.7235276616920822,1.0854376310446803,0.04374517214651445,0.0,0.0,0.0,0.06344871598883443,0.10683978497550825
0,58,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.400345595380326,1.0,0.0,0.0,0.0,0.0,0.11600548870015033,0.0
0,58,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,59,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.471198793534779,0.007371417132472126,0.11345467002200013,1.087655366520861,0.043932777495902804,0.0,0.0,0.0,0.0,0.11687293859643275
0,59,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.13977454912213771,1.0,0.40573629698614094,1.0809165693736071,0.04297300096602055,0.0,0.0,0.0,0.11997661416321356,0.010743250241505138
0,59,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8078483370853743,0.7082250690868318,0.29920830693615363,1.0836865529636888,0.04333704303658335,0.0,0.0,0.0,0.06522289177784923,0.06415315852333492
0,59,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.3052707089361046,0.22235843222802795,1.0,1.085452656244803,0.043715830637400394,0.0,0.0,0.0,0.12589981957762292,0.1036985005721894
0,59,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.348425896909394,0.16773079866197688,0.7239020950478514,1.0868960538402763,0.043883855215723855,0.0,0.0,0.0,0.06358239462294889,0.10722573903069313
0,59,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.3988829216030426,1.0,0.0,0.0,0.0,0.0,0.11633611483977302,0.0
0,59,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0,60,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4698142766448536,0.007137774665875771,0.11498647185361491,1.085647622141551,0.043700102325866595,0.0,0.0,0.0,0.0,0.11710151187103598
0,60,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.13830075805363715,1.0,0.40492611709296994,1.0789518680676171,0.04275620682614166,0.0,0.0,0.0,0.12014464145219846,0.010689051706535417
0,60,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.806853195400586,0.7081056718621178,0.29921774484633923,1.081701316770853,0.04310688499014153,0.0,0.0,0.0,0.06531886848324084,0.0642649224405939
0,60,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.305139221033375,0.2209602553784554,1.0,1.0834632822883221,0.04351088470623871,0.0,0.0,0.0,0.1260079145335171,0.10396759750022062
0,60,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.3480619571436256,0.16641900901854526,0.7244010463168135,1.0848992442443504,0.04366203432888388,0.0,0.0,0.0,0.0636092479870544,0.10749458239164542
0,60,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.3980087923124232,1.0,0.0,0.0,0.0,0.0,0.11656606084187726,0.0
0,60,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.3564218463013142,0.0845547563610318,0.10705128732040543,1.0041574606432182,0.04721088371639278,0.0,0.0,0.0,0.0,0.1768018689830177
1,1,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.09071703617692153,1.0,-0.05525360851989798,1.0023835934467562,0.047436022210995125,0.0,0.0,0.0,0.17588752036318978,0.011859005552748781
1,1,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.7338577190201193,0.73579386738251,0.0029777575392941355,1.0031595469266488,0.04732868468590692,0.0,0.0,0.0,0.09456234868850108,0.09562263148336078
1,1,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.5453348642737612,-0.18961848539028053,1.0,1.004314696696651,0.04730678317049939,0.0,0.0,0.0,0.18496542206542366,0.20199208699140464
1,1,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.459386715918273,-0.05830579329045358,0.7324447669130553,1.0045274855072719,0.04723840488276716,0.0,0.0,0.0,0.09526187919498302,0.19049774904001884
1,1,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,-0.05506471114165999,1.0,0.0,0.0,0.0,0.0,0.1764867721377426,0.0
1,1,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,2,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.3478240603022547,0.08542099195600411,0.20683204522599835,0.9940860724031646,0.03576877581567219,0.0,0.0,0.0,0.0,0.1921448442250514
1,2,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.06375704692568311,1.0,-0.03159602325843957,0.9912461714523157,0.03625489109088413,0.0,0.0,0.0,0.19024904210692914,0.009063722772721031
1,2,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.7252694883696825,0.7366365280469235,0.05296476999229834,0.9925378761874359,0.036028050637139944,0.0,0.0,0.0,0.10233182071822297,0.10335681777665229
1,2,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.6112737922903864,-0.30683521178813555,1.0,0.9943302223713253,0.03590059113268841,0.0,0.0,0.0,0.2019223917924673,0.23027173991777533
1,2,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.490615208878141,-0.11682496168878005,0.7587789459969971,0.9947582108155185,0.035762941961771696,0.0,0.0,0.0,0.09821810927219154,0.21277090620239228
1,2,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,-0.030105314476296142,1.0,0.0,0.0,0.0,0.0,0.19150657650927178,0.0
1,2,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,3,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.3633423181580768,0.055806318478810624,0.26419435449101886,0.9859135747686631,0.027535058874488216,0.0,0.0,0.0,0.0,0.21191203670501765
1,3,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.045529645920757096,1.0,-0.02021856258572421,0.9833651339428713,0.028257144623454328,0.0,0.0,0.0,0.20910092944036768,0.007064286155863582
1,3,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.7339860633335051,0.7267958345418882,0.07923774483179886,0.9846419797128739,0.02792780288031731,0.0,0.0,0.0,0.11280761092676062,0.11405961857269171
1,3,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.6294466095351112,-0.34861978133529725,1.0,0.9854791288129965,0.027573872150632468,0.0,0.0,0.0,0.2164068817658984,0.2537611096658334
1,3,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.5097040456324509,-0.15651936265575245,0.7760378051739809,0.9862730376016922,0.0274328413973702,0.0,0.0,0.0,0.10238930657435075,0.23490721997226555
1,3,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,-0.01625071617505674,1.0,0.0,0.0,0.0,0.0,0.2111302885513469,0.0
1,3,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,4,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.409180993191796,0.005906655795705151,0.31284520649239866,1.000429320465363,0.023788118086838134,0.0,0.0,0.0,0.0,0.2309005512840206
1,4,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.03703347405072295,1.0,-0.0041484406966368756,0.9978745905653206,0.024087886584056424,0.0,0.0,0.0,0.229598874592669,0.006021971646014106
1,4,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.7618453995337218,0.7095347238584819,0.10543899074232568,0.9992180905067428,0.023951201821786193,0.0,0.0,0.0,0.12449322861010277,0.1248068253052548
1,4,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.6493148956225814,-0.36212952642195334,1.0,0.9995012646565697,0.02374308305391788,0.0,0.0,0.0,0.22818314348296242,0.27064597192772555
1,4,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.5469769670485785,-0.19718987592790124,0.7902291574705069,1.000573345187584,0.023740875303343498,0.0,0.0,0.0,0.10598797552560194,0.25368918872163065
1,4,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,-0.0003043541585115553,1.0,0.0,0.0,0.0,0.0,0.23004037500742772,0.0
1,4,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,5,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.4708717753218983,-0.04436915924047795,0.35027515059231884,1.0365528995448758,0.031699904878252375,0.0,0.0,0.0,0.0,0.24493293427649476
1,5,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.04728451597744176,1.0,0.014044018426703058,1.0337347092740767,0.030788404839685684,0.0,0.0,0.0,0.2478452701553248,0.007697101209921421
1,5,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8000317395299616,0.6915124960712148,0.1300606582320127,1.0351834385056002,0.031229966511714658,0.0,0.0,0.0,0.13509066773414358,0.13319975627590572
1,5,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.6793749470423016,-0.36217183427198196,1.0,1.035648698108334,0.03148640641444954,0.0,0.0,0.0,0.2372202148311325,0.27994717444040595
1,5,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.597747795133524,-0.23192357713332998,0.8007423336041001,1.0367233030049097,0.03180109030604212,0.0,0.0,0.0,0.1087275321366606,0.26623553953109913
1,5,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.011421333462950423,1.0,0.0,0.0,0.0,0.0,0.24408527091181406,0.0
1,5,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,6,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5187685686450596,-0.07656061914694146,0.3690513808741766,1.070326169669881,0.047220196644555804,0.0,0.0,0.0,0.0,0.24986906696852929
1,6,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.0708459435486991,1.0,0.035317306816816975,1.0673426542799107,0.045523768028366905,0.0,0.0,0.0,0.2568029229434722,0.011380942007091725
1,6,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8305947242671715,0.6796057555559692,0.1545667871653021,1.0688534741207447,0.04635607931167372,0.0,0.0,0.0,0.14044363085821407,0.13662569667395125
1,6,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.695660841919795,-0.34313575458568074,1.0,1.0695315651306858,0.046851890924640684,0.0,0.0,0.0,0.2403370558542564,0.2791833526705207
1,6,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.6317965167955948,-0.24285602373166623,0.805642572590077,1.070540796070667,0.04737636826737319,0.0,0.0,0.0,0.10953741862858471,0.2686092987591876
1,6,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.024319743097276723,1.0,0.0,0.0,0.0,0.0,0.2491164602389909,0.0
1,6,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,7,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5500056935241868,-0.09439736602152438,0.3671322311647929,1.0948999118306002,0.05927650111392628,0.0,0.0,0.0,0.0,0.2448561020699919
1,7,residualized_local_field_poly_rt2,terminal_baseline_direction_only_keep_live_norm,3,baseline_direction_only_keep_live_norm,0.09312909861562961,1.0,0.052101631103039045,1.092044035617713,0.0575493195899302,0.0,0.0,0.0,0.2544493787259975,0.01438732989748255
1,7,residualized_local_field_poly_rt2,terminal_baseline_direction_mix_half_keep_live_norm,3,baseline_direction_mix_half_keep_live_norm,0.8511998539725976,0.6727982522359837,0.16808486300511094,1.0935171266091859,0.0584290758275842,0.0,0.0,0.0,0.13940870267057864,0.13444010347159357
1,7,residualized_local_field_poly_rt2,terminal_local_field_direction_only_keep_live_norm,3,local_field_direction_only_keep_live_norm,1.695415608768307,-0.31083521823586496,1.0,1.094133062913852,0.05884656670744255,0.0,0.0,0.0,0.23618559400957487,0.26797082954235873
1,7,residualized_local_field_poly_rt2,terminal_local_field_direction_mix_half_keep_live_norm,3,local_field_direction_mix_half_keep_live_norm,1.648704462513392,-0.23869863902201502,0.8044929601493547,1.0950910171901456,0.05940407413407929,0.0,0.0,0.0,0.1078912990786339,0.2605684169256031
1,7,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,0.03514600616162879,1.0,0.0,0.0,0.0,0.0,0.24424863862364368,0.0
