epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
415,hybrid,0.1,0.5,0.2,0.1,2.9733682323819273e-06,2.3954694742354855e-06,1.7006995346800701e-06,6.947699395554148e-07,4.477025650639976e-06,6.918179490974349e-07,3.993184771372316e-07,1.301961930824447e-07,0.000616138090766996,8.663227947931005e-06,0.001012868209236507,0.0013687542353263253,0.30336685730361446,0.30030971177938953,-0.002069754949393321,-5.839746112094087e-06,0.3003140606045344,-0.0020654061242484367,-5.837252551255047e-06,0.8037037037037037,0.06047589334575657
416,hybrid,0.1,0.5,0.2,0.1,2.9708715936096735e-06,2.3929850290622074e-06,1.6986679593167571e-06,6.9431706974545e-07,4.476990541720158e-06,6.915495166845071e-07,3.9926265670538e-07,1.3018751037545013e-07,0.0006156420249957823,8.660989675418708e-06,0.001012057185920528,0.001367665792307886,0.3033460158560214,0.3001849381338227,-0.0020751906041072687,-5.853985426946856e-06,0.30018950970725317,-0.00207061903067679,-5.851593278989164e-06,0.8037037037037037,0.060452025747586
417,hybrid,0.1,0.5,0.2,0.1,2.969472813427181e-06,2.3913613501237607e-06,1.6978329674152794e-06,6.935283827084815e-07,4.479140288093792e-06,6.916443540127802e-07,3.9920599894759077e-07,1.3019743449404125e-07,0.0006155617642950617,8.661302753089126e-06,0.001012239302672949,0.0013677633365547157,0.3031885466941186,0.3000328137143662,-0.0020799409542148206,-5.867433862924432e-06,0.3000364714883457,-0.0020762831802352832,-5.866534664858273e-06,0.8037037037037037,0.0604225509337162
418,hybrid,0.1,0.5,0.2,0.1,2.9691142393717274e-06,2.3918574022798645e-06,1.6984182120512918e-06,6.93439190228573e-07,4.471982087245159e-06,6.909186420613542e-07,3.9913036474519444e-07,1.3005862836734672e-07,0.000615835214739305,8.670675101717198e-06,0.0010124334771888497,0.0013681859612450845,0.3029772804822365,0.2998692850390886,-0.0020853443093550306,-5.882323968639264e-06,0.2998740100053876,-0.002080619343056034,-5.878645036922706e-06,0.8037037037037037,0.06039092586968873
419,hybrid,0.1,0.5,0.2,0.1,2.968469398888352e-06,2.3905867973440206e-06,1.6978945976288062e-06,6.926921997152145e-07,4.477147048212057e-06,6.914780105185013e-07,3.9909000635580035e-07,1.3016789672312582e-07,0.0006154965361596565,8.67890866020011e-06,0.0010118859274381865,0.0013673909179410556,0.3029667861817243,0.29974657715476916,-0.002090801973823775,-5.896789265556692e-06,0.2997511795968384,-0.00208619953175454,-5.892468893138147e-06,0.8037037037037037,0.06036747582571858
420,hybrid,0.1,0.5,0.2,0.1,2.96756841580276e-06,2.3895181177905165e-06,1.6975632548456213e-06,6.91954862944895e-07,4.47877690464238e-06,6.914097092554679e-07,3.9903242275924687e-07,1.301726075480058e-07,0.000615122172884444,8.677744400863298e-06,0.0010115623827287893,0.001366827225082453,0.3027494735215184,0.29960019497113516,-0.0020959467926327524,-5.910811764835719e-06,0.29960526691492134,-0.002090874848846569,-5.905184086163039e-06,0.8074074074074075,0.060339228352753585
421,hybrid,0.1,0.5,0.2,0.1,2.9702480988177008e-06,2.3926764180017464e-06,1.6995447357310336e-06,6.931316822707126e-07,4.4745969327777785e-06,6.914563320363321e-07,3.9896826212585504e-07,1.3011198753817646e-07,0.0006159013687201692,8.70954965458183e-06,0.0010125332478839106,0.0013682770109832512,0.3028271058551,0.29945305063894456,-0.0021009450840931976,-5.924893627519781e-06,0.29945813779693997,-0.0020958579260977883,-5.919552311360555e-06,0.8037037037037037,0.06031079914460755
422,hybrid,0.1,0.5,0.2,0.1,2.967721580344148e-06,2.3902601830298023e-06,1.6984009927727326e-06,6.918591902570701e-07,4.47383504571832e-06,6.910631916869101e-07,3.9892003601517894e-07,1.3007789274251315e-07,0.0006155169716372396,8.703711282623613e-06,0.0010120308741096281,0.0013675594867661655,0.3023401194239241,0.2993085648008042,-0.0021060737349041236,-5.938929182757683e-06,0.29931305744482284,-0.002101581090885485,-5.9353682794669165e-06,0.8037037037037037,0.06028292770714167
423,hybrid,0.1,0.5,0.2,0.1,2.965934693961522e-06,2.388067988218938e-06,1.696658112959991e-06,6.914098752589475e-07,4.477420564870194e-06,6.911132830820205e-07,3.9888817367106417e-07,1.3012464925556377e-07,0.0006148984072496803,8.685298616525264e-06,0.0010112384004210106,0.001366368978825422,0.30220504409325416,0.2991739664295963,-0.0021111636364049557,-5.952540844302544e-06,0.2991772693780266,-0.002107860687974694,-5.952753665601539e-06,0.8185185185185185,0.06025702601320025
424,hybrid,0.1,0.5,0.2,0.1,2.9665586262450222e-06,2.388889875405281e-06,1.698810541646405e-06,6.900793337588759e-07,4.47570533251819e-06,6.911837412324087e-07,3.988034441674315e-07,1.3009821758792186e-07,0.0006153486140882847,8.715280414661823e-06,0.0010118320100820956,0.0013672190769103054,0.30214336176124423,0.29902882688768245,-0.002116319196462435,-5.967304655243909e-06,0.29903309612226536,-0.002112049961879525,-5.963339141558475e-06,0.8111111111111111,0.060229029216828975
425,hybrid,0.1,0.5,0.2,0.1,2.9661291254999137e-06,2.3890262045869977e-06,1.6973106797878414e-06,6.917155247991564e-07,4.470892918646114e-06,6.908605764221707e-07,3.98756647345222e-07,1.30013629048305e-07,0.0006155693314900256,8.715679483924132e-06,0.0010120634833544425,0.001367640310342842,0.30199219057212756,0.29889169041771413,-0.0021218232733031805,-5.981927599991348e-06,0.2988958912063301,-0.0021176224846872205,-5.978734432607194e-06,0.8111111111111111,0.06020270273820346
426,hybrid,0.1,0.5,0.2,0.1,2.9647500552554268e-06,2.387440733066525e-06,1.6971766244259446e-06,6.902641086405804e-07,4.472692802087647e-06,6.908682012151976e-07,3.986983209108118e-07,1.3004004198013693e-07,0.0006152723386044424,8.728613047997849e-06,0.0010115626797375086,0.0013669470939722142,0.3018513750480101,0.29875989949216286,-0.002127334597532504,-5.9969138929514155e-06,0.2987647892033707,-0.0021224448863246814,-5.99155169607945e-06,0.8185185185185185,0.060177446817939066
427,hybrid,0.1,0.5,0.2,0.1,2.9623348922301244e-06,2.3848920306860373e-06,1.695665687789879e-06,6.892263428961582e-07,4.474146205003508e-06,6.906347504784546e-07,3.9864927152665516e-07,1.300282410437362e-07,0.0006148761624313072,8.719672026032847e-06,0.001011272075469299,0.0013664031958084328,0.30181644396250223,0.29860923509523185,-0.002132388035721411,-6.010886578700623e-06,0.298614862352956,-0.002126760777997283,-6.003662504825498e-06,0.8148148148148148,0.06014832462619065
428,hybrid,0.1,0.5,0.2,0.1,2.9647162959331064e-06,2.389165873664724e-06,1.6982365264030554e-06,6.909293472616685e-07,4.458083857919203e-06,6.893969602147618e-07,3.985698854036155e-07,1.297420364764622e-07,0.0006160548409704987,8.752293372435159e-06,0.0010125423067124319,0.001368511302099217,0.3013543660838202,0.29847737985445694,-0.0021376275612804974,-6.025229265576031e-06,0.2984814186635718,-0.002133588752165627,-6.023204020578609e-06,0.8111111111111111,0.06012300148314748
429,hybrid,0.1,0.5,0.2,0.1,2.9630793695176003e-06,2.385865674621223e-06,1.6968036220329576e-06,6.890620525882653e-07,4.4723170016411655e-06,6.90306408280919e-07,3.9853545689608087e-07,1.2998199473226134e-07,0.00061468139761734,8.738144684375271e-06,0.0010109124271240149,0.0013659339161101645,0.301398851207647,0.2983422930558098,-0.002142430917506155,-6.038990979875835e-06,0.2983457375516364,-0.002138986421679534,-6.037803999823827e-06,0.8037037037037037,0.06009694479466318
430,hybrid,0.1,0.5,0.2,0.1,2.9657468010416106e-06,2.3889794796728513e-06,1.6977769121565651e-06,6.912025675162862e-07,4.468207710715742e-06,6.907510594567685e-07,3.9846221977260044e-07,1.2994655029718493e-07,0.0006157031115405545,8.76621860339112e-06,0.0010121322024066056,0.0013677797164987544,0.30156889380469015,0.298215948670792,-0.0021482561940120992,-6.054013223567335e-06,0.29822008603374983,-0.0021441188310542536,-6.052903483033602e-06,0.8111111111111111,0.06007284097296082
431,hybrid,0.1,0.5,0.2,0.1,2.9617487665386173e-06,2.3842376799526727e-06,1.6962100192529852e-06,6.880276606996877e-07,4.474860503549558e-06,6.905740453903015e-07,3.9842502727419384e-07,1.3002503623098866e-07,0.0006144997084189714,8.755267884124246e-06,0.0010106529076142471,0.0013655317867878357,0.301128082330732,0.29806444197329285,-0.002153063921651932,-6.067770066463295e-06,0.29806897646331726,-0.0021485294316275216,-6.06483316882686e-06,0.8111111111111111,0.060043501178988955
432,hybrid,0.1,0.5,0.2,0.1,2.9616171109824745e-06,2.3850024267621545e-06,1.6960932505752216e-06,6.88909176186933e-07,4.467260769652404e-06,6.901364243948614e-07,3.983673789302663e-07,1.2988860725507977e-07,0.0006151491422463515,8.764519827978098e-06,0.0010115047098461284,0.0013668404755048664,0.300908824403262,0.2979371585332419,-0.0021584250656997983,-6.08247616359968e-06,0.2979409081610974,-0.0021546754378442556,-6.080752957150293e-06,0.8111111111111111,0.06001911671978834
433,hybrid,0.1,0.5,0.2,0.1,2.960150380567594e-06,2.3832055158699546e-06,1.6951782911978798e-06,6.880272246720751e-07,4.4701469547849146e-06,6.9024051462238e-07,3.983047577290623e-07,1.299301692191478e-07,0.0006147339648979362,8.764448943548816e-06,0.0010109576766930877,0.0013660158900249651,0.30093389887890065,0.2977978641910395,-0.002163790411987221,-6.0969697170767424e-06,0.2978025567546368,-0.0021590978483899126,-6.0926061715800214e-06,0.8185185185185185,0.059992330920605345
434,hybrid,0.1,0.5,0.2,0.1,2.9595874623521904e-06,2.3832501100961634e-06,1.6959667565536176e-06,6.872833535425458e-07,4.465219739001877e-06,6.895013684039224e-07,3.9823122755429867e-07,1.2981537835583904e-07,0.000614763630037349,8.775765075190135e-06,0.0010109305626919904,0.00136604699505476,0.3006637890058213,0.29766097836016187,-0.002169247887114867,-6.11179715254422e-06,0.2976673094297116,-0.0021629168175651414,-6.103868443533265e-06,0.8111111111111111,0.05996604524945534
435,hybrid,0.1,0.5,0.2,0.1,2.958231961083336e-06,2.381962934813513e-06,1.6948622962004422e-06,6.87100638613071e-07,4.464727749957209e-06,6.892236146915189e-07,3.9820587456002185e-07,1.2979625127410234e-07,0.0006144342306018224,8.767784405732311e-06,0.0010104762927545502,0.0013654066174625273,0.3003424824789977,0.2975302482437189,-0.0021740887135734965,-6.125056174981279e-06,0.2975346470105635,-0.002169689946728892,-6.1232797333683276e-06,0.8111111111111111,0.05994086739145848
436,hybrid,0.1,0.5,0.2,0.1,2.9589486319219527e-06,2.382328112363395e-06,1.695055095405955e-06,6.872730169574398e-07,4.467697782992254e-06,6.898920756886604e-07,3.981272319132019e-07,1.2985074125933259e-07,0.0006147004788854643,8.785282410213609e-06,0.0010110695181016433,0.0013661082240851662,0.30038373671847074,0.29739367327956207,-0.002179517222049565,-6.140269019446008e-06,0.2973986965683788,-0.002174493933232824,-6.135339278547742e-06,0.8148148148148148,0.059914638100322326
437,hybrid,0.1,0.5,0.2,0.1,2.9580404369450194e-06,2.3820286603014277e-06,1.6949403458635969e-06,6.870883144378308e-07,4.462456150929179e-06,6.894133323254319e-07,3.980799271660151e-07,1.297661615506734e-07,0.0006149845635867758,8.799172784149469e-06,0.0010110678904378752,0.0013663348497738267,0.300496309460902,0.29724652527163525,-0.002184670588630866,-6.154745745419812e-06,0.29725104520628487,-0.00218015065398125,-6.151120319775006e-06,0.8222222222222222,0.05988623917205323
438,hybrid,0.1,0.5,0.2,0.1,2.9565687929051797e-06,2.380906937345882e-06,1.6939538120057454e-06,6.869531253401365e-07,4.459836074600621e-06,6.888137434261457e-07,3.9804735561564264e-07,1.2967824809923574e-07,0.0006147714894848373,8.793549647146372e-06,0.0010110664397947923,0.0013662260024508352,0.29991880864847076,0.2971119707444111,-0.0021895020063351645,-6.1682176812991735e-06,0.2971137532844378,-0.0021877194663084687,-6.172700798145569e-06,0.8185185185185185,0.059860294550149254
439,hybrid,0.1,0.5,0.2,0.1,2.958332730765613e-06,2.382371466065196e-06,1.6954156104369877e-06,6.869558556282086e-07,4.462225509291546e-06,6.895348005924276e-07,3.9795158916983564e-07,1.2973871377126176e-07,0.0006151131821735804,8.819925595503207e-06,0.0010115860351293058,0.0013668959204776268,0.2998135132755236,0.29695557343471907,-0.002194799914906176,-6.183128527891446e-06,0.2969583586420757,-0.002192014707549539,-6.185278959923435e-06,0.8185185185185185,0.05983007466992504
440,hybrid,0.1,0.5,0.2,0.1,2.956759785330514e-06,2.3801947836217856e-06,1.695754594755639e-06,6.844401888661469e-07,4.467458211375967e-06,6.896368557894878e-07,3.979101183238817e-07,1.2981918057113105e-07,0.0006143386630403406,8.820464663847754e-06,0.001010557046890264,0.0013653612058165377,0.2995481712218389,0.2968175004335293,-0.002200054481091729,-6.19785997170929e-06,0.29682192554913156,-0.0021956293654894488,-6.196242250495793e-06,0.8185185185185185,0.059803510982924205
441,hybrid,0.1,0.5,0.2,0.1,2.9564604155732707e-06,2.3802547395985128e-06,1.6957342464094166e-06,6.845204931890961e-07,4.464372897435783e-06,6.892421824104834e-07,3.9787255802237953e-07,1.2976838623118014e-07,0.0006142323016520177,8.826444902270227e-06,0.001010175888879018,0.0013649540698960465,0.2994920018112772,0.29671697495354454,-0.0022052184425796484,-6.21148228917344e-06,0.29671987241328385,-0.0022023209828403445,-6.21472722594856e-06,0.8148148148148148,0.05978443867922484
442,hybrid,0.1,0.5,0.2,0.1,2.957223313446715e-06,2.381437955154285e-06,1.6954877099820929e-06,6.85950245172192e-07,4.460921030533264e-06,6.891327788797433e-07,3.9779203717462e-07,1.2969325523910326e-07,0.0006147878294398584,8.83919282295536e-06,0.0010110349012636467,0.0013661578177895787,0.2995934061674953,0.296564389473393,-0.0022103638275944304,-6.226812818132263e-06,0.2965676746192353,-0.002207078681752128,-6.226998681546116e-06,0.8222222222222222,0.05975495066019748
443,hybrid,0.1,0.5,0.2,0.1,2.9551455531391373e-06,2.3788788631302464e-06,1.6945457311896208e-06,6.843331319406257e-07,4.464960686639787e-06,6.894485976622576e-07,3.977598842746844e-07,1.2977062134491256e-07,0.0006143679273083238,8.833732040941999e-06,0.0010104401498990203,0.0013652810487614028,0.2995463243200586,0.2964404107297854,-0.002215687192411553,-6.241636226175405e-06,0.29644341865830764,-0.0022126792638892945,-6.241721153719894e-06,0.8222222222222222,0.05973121958443939
444,hybrid,0.1,0.5,0.2,0.1,2.9567725399577836e-06,2.381251959534916e-06,1.6958578310277045e-06,6.853941285072115e-07,4.4586588321658185e-06,6.890945993524206e-07,3.9766621256489417e-07,1.2965469720628536e-07,0.0006149435427957792,8.860266229880626e-06,0.0010111591511357241,0.0013663820476773857,0.29935285553412916,0.2963220644058111,-0.0022214645596473903,-6.2566884381293686e-06,0.2963265310004664,-0.0022169979649920846,-6.255269545653742e-06,0.8222222222222222,0.0597087057930917
445,hybrid,0.1,0.5,0.2,0.1,2.952701334904515e-06,2.3761637041544716e-06,1.6936730328263666e-06,6.824906713281042e-07,4.4674931505620774e-06,6.893741130116624e-07,3.9763375902181414e-07,1.2978831569383566e-07,0.0006138387236375226,8.84014763228442e-06,0.0010097758242790503,0.0013642692681791152,0.29916044387825746,0.2961732100451199,-0.0022267815293629534,-6.272299527215622e-06,0.2961795728685843,-0.002220418705898508,-6.2628727837701036e-06,0.8222222222222222,0.059679998314896565
446,hybrid,0.1,0.5,0.2,0.1,2.9545259167973924e-06,2.3792855546513325e-06,1.6946724897194496e-06,6.846130649318829e-07,4.45646717906769e-06,6.887347132860053e-07,3.975681444513418e-07,1.295936442392912e-07,0.0006148259650794926,8.869464522970658e-06,0.00101104761516529,0.001366215623924731,0.2988670553732637,0.29603416516639636,-0.0022316950595314133,-6.286203100806451e-06,0.29603861727947806,-0.0022272429464497145,-6.282380388560418e-06,0.8222222222222222,0.059653172045185554
447,hybrid,0.1,0.5,0.2,0.1,2.9525565718994944e-06,2.377256687678462e-06,1.6935676821674398e-06,6.836890055110222e-07,4.45715085925722e-06,6.884078036938156e-07,3.9753438168114546e-07,1.2958479829530992e-07,0.0006143852604241119,8.863109936681865e-06,0.0010104073014429583,0.0013653237701134343,0.2987920226064586,0.29591446837748603,-0.0022365500427886653,-6.299565595404579e-06,0.2959166303586029,-0.0022343880616718104,-6.303001597735545e-06,0.8185185185185185,0.05963020368405494
448,hybrid,0.1,0.5,0.2,0.1,2.9529888038953592e-06,2.377374385899626e-06,1.6940048820897257e-06,6.833695038099004e-07,4.459850986018561e-06,6.886977330338395e-07,3.9747431478724476e-07,1.2962931939387699e-07,0.0006141382664080294,8.868406182775425e-06,0.0010102079685542483,0.0013649450996547755,0.2986757477747266,0.2957985799521709,-0.002242008890253666,-6.314391393990562e-06,0.29580053284472296,-0.0022400559977016066,-6.3186655976767495e-06,0.8185185185185185,0.05960811776848492
449,hybrid,0.1,0.5,0.2,0.1,2.95235840151931e-06,2.3774553730022983e-06,1.6942621748972517e-06,6.831931981050464e-07,4.453947714468432e-06,6.880727298853619e-07,3.9739420438624103e-07,1.2950825707016917e-07,0.000614577194067871,8.892476233468993e-06,0.001010672181961225,0.0013657113991469762,0.29865402867311464,0.2956576547293161,-0.002246865343574489,-6.3289276198049685e-06,0.2956598178802559,-0.0022447021926346733,-6.33261484641321e-06,0.8111111111111111,0.059580904014578114
450,hybrid,0.1,0.5,0.2,0.1,2.9526958535481487e-06,2.377107677943329e-06,1.6955802362974632e-06,6.815274416458658e-07,4.459691281276325e-06,6.886688938025272e-07,3.973491415802766e-07,1.2961904747718769e-07,0.0006140976321045955,8.89217875144542e-06,0.0010100657601848835,0.001364756322917811,0.2981785520830702,0.2955266267033669,-0.0022522939716090873,-6.343869296221937e-06,0.29552972929881327,-0.002249191376162696,-6.3449402717010274e-06,0.8111111111111111,0.059555784134995196
451,hybrid,0.1,0.5,0.2,0.1,2.9508789436230604e-06,2.3758621678497588e-06,1.6932912877331496e-06,6.825708801166083e-07,4.4549896143115586e-06,6.88126375745885e-07,3.972834109668765e-07,1.2951781434214665e-07,0.0006141904550354875,8.893061310448046e-06,0.0010101690760131387,0.0013649614428274134,0.298123475734031,0.29537695112627904,-0.002257641742174188,-6.35872508335971e-06,0.29538067307950033,-0.002253919788952896,-6.358833762641755e-06,0.8222222222222222,0.05952691857369064
452,hybrid,0.1,0.5,0.2,0.1,2.9484750612985146e-06,2.373222849861618e-06,1.6920471570317071e-06,6.811756928299108e-07,4.4571321954125864e-06,6.879143380550437e-07,3.9725314535767196e-07,1.2953899189563819e-07,0.0006136016077214402,8.8846914093486e-06,0.0010093183183538883,0.0013637582040504303,0.29806651068049017,0.29524334116142603,-0.0022629604843297235,-6.374264275372599e-06,0.29524728268413325,-0.0022590189616225054,-6.3710776937687605e-06,0.825925925925926,0.05950126032915115
453,hybrid,0.1,0.5,0.2,0.1,2.9496537522042673e-06,2.37491703499177e-06,1.6926118260102724e-06,6.823052089814981e-07,4.452845147856823e-06,6.876783172564896e-07,3.9718527190386486e-07,1.2945220242681437e-07,0.0006140393794782247,8.905734799340632e-06,0.0010099977722866393,0.0013647244980838458,0.2980769039109251,0.2951244461903362,-0.0022680500656934166,-6.387813271491226e-06,0.29512724746780583,-0.0022652487882237615,-6.389992398511874e-06,0.825925925925926,0.059478499251205914
454,hybrid,0.1,0.5,0.2,0.1,2.9495870724602216e-06,2.374221421817257e-06,1.6933972522659225e-06,6.808241695513346e-07,4.458061728335566e-06,6.88336180418225e-07,3.9713328818231556e-07,1.2955947780940802e-07,0.0006138167391252238,8.909103618093449e-06,0.0010097073827595783,0.0013642286976778605,0.29757728430893815,0.2949914546184809,-0.0022733012523170615,-6.402845966282456e-06,0.2949943599072894,-0.002270395963508587,-6.403838489521833e-06,0.825925925925926,0.05945295117415959
455,hybrid,0.1,0.5,0.2,0.1,2.948035606180574e-06,2.372513487349484e-06,1.6923212250672744e-06,6.801922622822097e-07,4.459643363282304e-06,6.88291021281967e-07,3.9706695523904817e-07,1.2955778250285962e-07,0.0006135679303614674,8.907390582277326e-06,0.0010096119935761533,0.0013639604467780074,0.29770410292735505,0.2948656352220485,-0.00227872166557358,-6.4176903756620095e-06,0.29486995070284655,-0.002274406184775535,-6.4160696396419e-06,0.825925925925926,0.059428871377524416
456,hybrid,0.1,0.5,0.2,0.1,2.949061097872024e-06,2.374486964446448e-06,1.693254911225553e-06,6.812320532208945e-07,4.4515101268562726e-06,6.877304660926442e-07,3.9701330384641233e-07,1.2942312073994852e-07,0.0006142353324662961,8.930013850563211e-06,0.001010247117767353,0.0013650656192792754,0.2978121179684682,0.2947267403497856,-0.0022838382934439183,-6.4328701108605415e-06,0.29473106219150813,-0.002279516451721364,-6.429488830265941e-06,0.825925925925926,0.0594021157286459
457,hybrid,0.1,0.5,0.2,0.1,2.9479635579308005e-06,2.373420532381887e-06,1.692989132671997e-06,6.804313997098893e-07,4.451156031114063e-06,6.876845325446399e-07,3.9695748763940497e-07,1.2942742243750735e-07,0.0006140058991985202,8.935029850540109e-06,0.0010097068072896715,0.001364418344310467,0.2974286957160205,0.29461683588730453,-0.002289704453025343,-6.448462367218775e-06,0.2946219215102932,-0.0022846188300366665,-6.44360994380398e-06,0.825925925925926,0.05938130806806597
458,hybrid,0.1,0.5,0.2,0.1,2.946320151822481e-06,2.3719324843354003e-06,1.6924217953832973e-06,6.795106889521031e-07,4.450139073077238e-06,6.874308680717559e-07,3.968981883320806e-07,1.2937376017935675e-07,0.000614109218523227,8.937984902672415e-06,0.001010106690978461,0.0013648498221727383,0.2971193472140141,0.2944622161808177,-0.002294789130276087,-6.463604927705972e-06,0.29446795346160626,-0.0022890518494875223,-6.456246198333483e-06,0.825925925925926,0.05935140106221876
459,hybrid,0.1,0.5,0.2,0.1,2.9459491640334003e-06,2.3715417996962308e-06,1.6921240486429165e-06,6.794177510533145e-07,4.450272997833055e-06,6.872468085892932e-07,3.968678548524817e-07,1.2938006455386413e-07,0.0006137170539813116,8.944760522099714e-06,0.0010093512193484096,0.0013638823468139292,0.2971118417727877,0.29435940031395197,-0.0022996693085296505,-6.476752305293741e-06,0.29436282826458543,-0.0022962413578961893,-6.477336803384728e-06,0.825925925925926,0.059331813924496324
460,hybrid,0.1,0.5,0.2,0.1,2.946612036964165e-06,2.3730810740103143e-06,1.692609204930869e-06,6.804718690794456e-07,4.442994872825057e-06,6.867094043039333e-07,3.9677767889013213e-07,1.2923147567134484e-07,0.0006144090858799272,8.964465080231013e-06,0.0010103534464411183,0.0013653577312369687,0.2971129075616207,0.29423513464248974,-0.002305026858385406,-6.4924730331125495e-06,0.2942382084914024,-0.0023019530094727236,-6.492220296954484e-06,0.825925925925926,0.059308032300175034
461,hybrid,0.1,0.5,0.2,0.1,2.944157589436033e-06,2.3695605760051545e-06,1.6916603668519695e-06,6.779002091531851e-07,4.452236248300595e-06,6.870625797506058e-07,3.967398669483829e-07,1.2937338860081885e-07,0.0006132641306758152,8.951783597434789e-06,0.0010089552134360227,0.0013631867362674647,0.2967494547823642,0.294096562257402,-0.0023094884474801347,-6.50594293913581e-06,0.2940995657494685,-0.0023064849554136346,-6.506292802211169e-06,0.825925925925926,0.059281210140976426
462,hybrid,0.1,0.5,0.2,0.1,2.945503115310674e-06,2.371175654994021e-06,1.6925286311026749e-06,6.786470238913456e-07,4.449715269995127e-06,6.875808547816628e-07,3.966793885208277e-07,1.2935593331714042e-07,0.0006141178446253807,8.969117676102756e-06,0.0010101440755361795,0.0013648741554272152,0.2967638118560424,0.2939662192956677,-0.002314762618422117,-6.520513137109069e-06,0.2939685277552498,-0.002312454158840016,-6.5231669260339e-06,0.825925925925926,0.05925619638281797
463,hybrid,0.1,0.5,0.2,0.1,2.9444785954105644e-06,2.3709155091163555e-06,1.6914609622682613e-06,6.794545468480942e-07,4.443238718390947e-06,6.867794760150309e-07,3.966339753903846e-07,1.2923921445511416e-07,0.0006140896364548175,8.972803549538823e-06,0.001009778429506502,0.001364583662546284,0.29662954150260307,0.29385362130992415,-0.0023203816916835263,-6.535621604947424e-06,0.293854349182927,-0.002319653818680656,-6.543066425786334e-06,0.825925925925926,0.05923480060032154
464,hybrid,0.1,0.5,0.2,0.1,2.94369728839331e-06,2.36913471250938e-06,1.6912456190417801e-06,6.778890934675995e-07,4.451934828232733e-06,6.872430465895571e-07,3.9655754405460666e-07,1.2936909306065713e-07,0.0006132149193757665,8.98045920841158e-06,0.001008794364664794,0.0013629991427325592,0.2965686795963996,0.29372614480961456,-0.0023261036499653276,-6.551168768112047e-06,0.29373037149678577,-0.0023218769627941227,-6.551011405181743e-06,0.825925925925926,0.05921044969191598
465,hybrid,0.1,0.5,0.2,0.1,2.9435718485850855e-06,2.3694786622942536e-06,1.6921478597760458e-06,6.773308025182075e-07,4.4480926940689245e-06,6.868754606761829e-07,3.965193909785529e-07,1.2928391688393938e-07,0.0006135909446724189,8.986189179220312e-06,0.001009397726003174,0.0013638349256824423,0.2965221295414053,0.29358875087148467,-0.0023306233762374617,-6.564922217698068e-06,0.293591664434275,-0.002327709813447154,-6.567176230565914e-06,0.825925925925926,0.059183874849544425
466,hybrid,0.1,0.5,0.2,0.1,2.9420971350113e-06,2.3683829170355557e-06,1.6908525954413572e-06,6.775303215941984e-07,4.4448293032655544e-06,6.8650514383403e-07,3.9647325210012553e-07,1.2923128764918835e-07,0.000613505708510539,8.985043368861134e-06,0.001009052248270262,0.0013634866310664971,0.2963185203543809,0.2934699162946125,-0.0023359937718386847,-6.579879823757624e-06,0.29347225402226584,-0.0023336560441853393,-6.5836804824669255e-06,0.825925925925926,0.059161182013290244
467,hybrid,0.1,0.5,0.2,0.1,2.9426937236367502e-06,2.368410383402293e-06,1.6924383518313003e-06,6.759720315709922e-07,4.449663480216534e-06,6.870342578234985e-07,3.964097046955684e-07,1.293169922128042e-07,0.000613327215463156,9.00294324300305e-06,0.001008907849121924,0.001363170158846004,0.29602113443182965,0.29334362834053634,-0.0023408857001688266,-6.594563048394108e-06,0.2933455110184772,-0.002339003022227948,-6.597853513607126e-06,0.825925925925926,0.05913690280814103
468,hybrid,0.1,0.5,0.2,0.1,2.941796592204896e-06,2.368754880502838e-06,1.6915015473841775e-06,6.772533331186608e-07,4.4392046222337665e-06,6.859371464240364e-07,3.9632419091735457e-07,1.291212494786807e-07,0.0006136288815971086,9.021514511170482e-06,0.0010089553329572123,0.001363510914945477,0.2959348862149421,0.29321576258640497,-0.0023463162797587866,-6.609566271090759e-06,0.29321921274398083,-0.0023428661221829294,-6.61096500208019e-06,0.825925925925926,0.05911241577323275
469,hybrid,0.1,0.5,0.2,0.1,2.941813221832297e-06,2.3685756368301387e-06,1.6911121070439455e-06,6.774635297861928e-07,4.440896913474124e-06,6.862649359002718e-07,3.9630907469282653e-07,1.2914789365474611e-07,0.0006138289155019676,9.018716489399607e-06,0.001009423983057781,0.0013640608043860368,0.29580817294744416,0.29310104837274564,-0.0023511173383430894,-6.623650527718371e-06,0.2931009313188965,-0.0023512343921922585,-6.633711855801765e-06,0.825925925925926,0.05909043314221775
