probe_seed,probe_epoch,batch_index,step_index,t_k,r_k,candidate_key,source_family,diagnostic_only,slow_pc_steps,mse_to_local_field_average_velocity,cosine_similarity_to_local_field_average_velocity,endpoint_hidden_energy,endpoint_output_mse,endpoint_accuracy,wall_time_seconds_per_eval
1,29,0,3,0.75,0.25,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,4.044790842742815e-06,0.9999999169910423,0.3795774554308951,0.07591053935324825,0.6796875,0.003624600009061396
1,59,0,0,0.0,1.0,local_field_source,local_field,False,,0.0,1.0,0.3103393293263966,0.062066706173792986,0.7734375,0.001783600018825382
1,59,0,0,0.0,1.0,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,6.49082532109021e-08,0.9999999470421611,0.31122586338961744,0.06224498573885819,0.7734375,0.0010147999855689704
1,59,0,0,0.0,1.0,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,7.1557270401923515e-09,0.9999999902961993,0.31063305639850897,0.06212586670356738,0.7734375,0.0018155000288970768
1,59,0,0,0.0,1.0,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,6.431150414453494e-08,0.9999999730428106,0.30946250863419256,0.06188954867270169,0.7734375,0.003425000002607703
1,59,0,1,0.25,0.75,local_field_source,local_field,False,,0.0,1.0,0.31033883822763547,0.062066607182427846,0.7734375,0.0017435999470762908
1,59,0,1,0.25,0.75,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,3.914076446689285e-08,0.9999999781040152,0.3108544699968061,0.06217040137435881,0.7734375,0.001020599971525371
1,59,0,1,0.25,0.75,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,8.100286973105373e-10,0.9999999997327443,0.31026481841480275,0.06205168395892415,0.7734375,0.0018726999987848103
1,59,0,1,0.25,0.75,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,2.2865386332327908e-07,0.99999993930647,0.3091005005639077,0.06181616176918148,0.7734375,0.003424599999561906
1,59,0,2,0.5,0.5,local_field_source,local_field,False,,0.0,1.0,0.3103383476272184,0.06206650829125323,0.7734375,0.0017912000184878707
1,59,0,2,0.5,0.5,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,7.14807988758549e-09,0.9999999956757808,0.3104850535089822,0.062096068516640665,0.7734375,0.0012070999946445227
1,59,0,2,0.5,0.5,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,6.451649052072819e-08,0.9999999956607101,0.30989854039093734,0.06197775117276562,0.7734375,0.0018409999902360141
1,59,0,2,0.5,0.5,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,8.589183654062279e-07,0.9999998920246789,0.3087404190013537,0.06174302176006034,0.7734375,0.0036829999880865216
1,59,0,3,0.75,0.25,local_field_source,local_field,False,,0.0,1.0,0.31033785735989333,0.06206640946695965,0.7734375,0.0020151000353507698
1,59,0,3,0.75,0.25,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,6.461932115470107e-08,0.9999999997272023,0.31011760330956967,0.06202198619594455,0.7734375,0.0011399000068195164
1,59,0,3,0.75,0.25,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,8.63958336140246e-07,0.9999999780498673,0.3095342118021164,0.06190406738213816,0.7734375,0.001888600003439933
1,59,0,3,0.75,0.25,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,5.159546216797916e-06,0.999999831167261,0.30838225360290045,0.06167012769583753,0.7734375,0.003708800009917468
2,0,0,0,0.0,1.0,local_field_source,local_field,False,,0.0,1.0,0.5274897750764113,0.10549695072264449,0.1875,0.001992100034840405
2,0,0,0,0.0,1.0,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,5.6247471954425676e-08,0.9999999874009627,0.5282579809019236,0.1056514344497194,0.1796875,0.001088900025933981
2,0,0,0,0.0,1.0,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,6.207337943722514e-09,0.9999999976906493,0.5277445007880608,0.10554825562514747,0.1875,0.001974300015717745
2,0,0,0,0.0,1.0,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,5.579804906601378e-08,0.999999993584713,0.5267288846803445,0.1053432178040437,0.1875,0.0037340999697335064
2,0,0,1,0.25,0.75,local_field_source,local_field,False,,0.0,1.0,0.527489405371173,0.10549687620115851,0.1875,0.0019166000420227647
2,0,0,1,0.25,0.75,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,3.3932395757761716e-08,0.9999999947911548,0.52793638708376,0.10558685110639114,0.1796875,0.0010936000035144389
2,0,0,1,0.25,0.75,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,7.009543833106827e-10,0.9999999999363229,0.5274252811243721,0.10548394811624531,0.1875,0.0019385999767109752
2,0,0,1,0.25,0.75,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,1.984766264718569e-07,0.9999999855574835,0.526414360733266,0.10527945806291594,0.1875,0.003333000000566244
2,0,0,2,0.5,0.5,local_field_source,local_field,False,,0.0,1.0,0.5274890359894644,0.10549680174471691,0.1875,0.0017212999518960714
2,0,0,2,0.5,0.5,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,6.201578346593903e-09,0.9999999989712846,0.5276162802125628,0.10552244043300907,0.1875,0.0010732999653555453
2,0,0,2,0.5,0.5,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,5.5952591077468055e-08,0.9999999989681922,0.5271075374007289,0.10541981246172685,0.1875,0.0015986000071279705
2,0,0,2,0.5,0.5,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,7.458666261121352e-07,0.9999999743089808,0.526101290956854,0.10521586855808644,0.1875,0.0035510999732650816
2,0,0,3,0.75,0.25,local_field_source,local_field,False,,0.0,1.0,0.5274886668239233,0.10549672733167903,0.1875,0.001437600003555417
2,0,0,3,0.75,0.25,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,5.603008166493126e-08,0.9999999999351854,0.5272976533945944,0.10545820191897701,0.1875,0.0010177000076510012
2,0,0,3,0.75,0.25,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,7.496676165895187e-07,0.999999994780094,0.5267912627745571,0.10535584815372298,0.1875,0.001583100005518645
2,0,0,3,0.75,0.25,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,4.482181041990957e-06,0.9999999598330487,0.525789668609723,0.10515244878709104,0.1875,0.003329400031361729
2,4,0,0,0.0,1.0,local_field_source,local_field,False,,0.0,1.0,0.43393859320040074,0.08678692858862436,0.28125,0.002000999986194074
2,4,0,0,0.0,1.0,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,4.4249029451584426e-08,0.9999999869170813,0.4345429284484343,0.08690845846275483,0.28125,0.0011342999641783535
2,4,0,0,0.0,1.0,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,4.883318038716703e-09,0.9999999976019545,0.43413898501290815,0.08682728996950483,0.28125,0.0019862999906763434
2,4,0,0,0.0,1.0,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,4.389653096592195e-08,0.999999993338377,0.43333999570746917,0.08666598590961386,0.28125,0.00393380003515631
2,4,0,1,0.25,0.75,local_field_source,local_field,False,,0.0,1.0,0.4339383032293764,0.08678687013917012,0.28125,0.002078999998047948
2,4,0,1,0.25,0.75,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,2.6694320412094132e-08,0.9999999945911486,0.43428993928978143,0.08685765249515784,0.28125,0.0011427000281400979
2,4,0,1,0.25,0.75,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,5.514147021195458e-10,0.9999999999338767,0.4338878579581828,0.0867766998728419,0.28125,0.0022134999744594097
2,4,0,1,0.25,0.75,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,1.5614372213215167e-07,0.9999999850030479,0.4330925517241981,0.08661582451783915,0.2890625,0.003812100039795041
2,4,0,2,0.5,0.5,local_field_source,local_field,False,,0.0,1.0,0.4339380135114037,0.08678681174059094,0.28125,0.0023352999705821276
2,4,0,2,0.5,0.5,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,4.878800575047853e-09,0.9999999989317921,0.43403811637111606,0.08680698166001002,0.28125,0.0010469999979250133
2,4,0,2,0.5,0.5,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,4.401774602744821e-08,0.9999999989285927,0.43363788853420776,0.08672624427372397,0.28125,0.0021373999770730734
2,4,0,2,0.5,0.5,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,5.86786172519136e-07,0.9999999733229629,0.4328462483439365,0.08656579636390424,0.296875,0.0030854999786242843
2,4,0,3,0.75,0.25,local_field_source,local_field,False,,0.0,1.0,0.4339377239625076,0.08678675337596023,0.28125,0.002121000026818365
2,4,0,3,0.75,0.25,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,4.407852531216475e-08,0.999999999932699,0.43378745430042087,0.08675644555982182,0.28125,0.0011156999971717596
2,4,0,3,0.75,0.25,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,5.897674978616159e-07,0.9999999945797928,0.43338907138888383,0.08667592277677438,0.28125,0.0019768999773077667
2,4,0,3,0.75,0.25,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,3.526236485896604e-06,0.9999999582918193,0.43260108029353433,0.08651590105662019,0.296875,0.003571900015231222
2,14,0,0,0.0,1.0,local_field_source,local_field,False,,0.0,1.0,0.41623944017991127,0.08324705442728124,0.4296875,0.0018170999828726053
2,14,0,0,0.0,1.0,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,4.668613029890412e-08,0.9999999865357757,0.4168770628022042,0.08337527830872873,0.421875,0.0009389999904669821
2,14,0,0,0.0,1.0,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,5.151852133466004e-09,0.9999999975320913,0.4164508563199192,0.08328963625919059,0.4296875,0.0017336000455543399
2,14,0,0,0.0,1.0,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,4.6309733954239836e-08,0.9999999931441343,0.41560794430044834,0.0831194647527359,0.4375,0.0032050000154413283
2,14,0,1,0.25,0.75,local_field_source,local_field,False,,0.0,1.0,0.41623913054040107,0.08324699201322215,0.4296875,0.0018748999573290348
2,14,0,1,0.25,0.75,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,2.8163620459099585e-08,0.999999994433356,0.4166101236285358,0.08332167085360243,0.421875,0.0009785000002011657
2,14,0,1,0.25,0.75,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,5.818505167053522e-10,0.9999999999319547,0.41618590563753477,0.08323626134022008,0.4296875,0.0017868999857455492
2,14,0,1,0.25,0.75,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,1.647216291605862e-07,0.9999999845653162,0.4153469261367214,0.08306655155526674,0.4375,0.00339000002713874
2,14,0,2,0.5,0.5,local_field_source,local_field,False,,0.0,1.0,0.4162388211744383,0.08324692965415874,0.4296875,0.0018312999745830894
2,14,0,2,0.5,0.5,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,5.1470284299474095e-09,0.9999999989006072,0.4163444298833102,0.08326820896751777,0.4296875,0.0009970000246539712
2,14,0,2,0.5,0.5,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,4.643915634319298e-08,0.9999999988972637,0.41592219107743217,0.08318303128972263,0.4375,0.0017598000122234225
2,14,0,2,0.5,0.5,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,6.19001555402213e-07,0.9999999725435106,0.4150871256916707,0.08301378183656569,0.4375,0.0034412999521009624
2,14,0,3,0.75,0.25,local_field_source,local_field,False,,0.0,1.0,0.4162385119912515,0.08324686733179447,0.4296875,0.0018520000157877803
2,14,0,3,0.75,0.25,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,4.6504053170563714e-08,0.9999999999307263,0.4160799757378717,0.08321489221186011,0.4296875,0.0010022000060416758
2,14,0,3,0.75,0.25,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,6.221846594168104e-07,0.999999994421219,0.41565970685463977,0.08312994567147458,0.4375,0.0018677000189200044
2,14,0,3,0.75,0.25,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,3.719716620919421e-06,0.9999999570719247,0.4148285372667109,0.08296115516514731,0.4375,0.0034753000363707542
2,29,0,0,0.0,1.0,local_field_source,local_field,False,,0.0,1.0,0.37735104422202187,0.0754692541591172,0.7578125,0.0017410999862477183
2,29,0,0,0.0,1.0,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,5.345866240035614e-08,0.9999999820222591,0.37808117203057257,0.07561608061935735,0.7578125,0.0009704999974928796
2,29,0,0,0.0,1.0,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,5.897758908927431e-09,0.999999996705067,0.377593086340098,0.07551800449596831,0.7578125,0.0017523000133223832
2,29,0,0,0.0,1.0,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,5.301236305284158e-08,0.9999999908467314,0.37662818096841055,0.07532320397668787,0.765625,0.003225299995392561
2,29,0,1,0.25,0.75,local_field_source,local_field,False,,0.0,1.0,0.3773506770427379,0.0754691801466601,0.7578125,0.001718199986498803
2,29,0,1,0.25,0.75,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,3.224596789922847e-08,0.9999999925672501,0.37777545414540653,0.0755546854908149,0.7578125,0.000999299983959645
2,29,0,1,0.25,0.75,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,6.664806612282881e-10,0.9999999999091782,0.37728972675787087,0.07545689194091618,0.765625,0.0017712999833747745
2,29,0,1,0.25,0.75,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,1.885418887830042e-07,0.9999999793929164,0.3763294833515191,0.07526265221097375,0.7734375,0.003311899956315756
2,29,0,2,0.5,0.5,local_field_source,local_field,False,,0.0,1.0,0.3773503101997082,0.07546910620180569,0.7578125,0.0017297000158578157
2,29,0,2,0.5,0.5,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,5.892039451687088e-09,0.9999999985320828,0.3774712134216704,0.07549346727083481,0.7578125,0.0009722000104375184
2,29,0,2,0.5,0.5,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,5.316578381629648e-08,0.9999999985274592,0.37698783289901927,0.07539595538314144,0.765625,0.0017729999963194132
2,29,0,2,0.5,0.5,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,7.084456506256565e-07,0.999999963341952,0.37603222884788456,0.07520227463592047,0.7734375,0.003765400033444166
2,29,0,3,0.75,0.25,local_field_source,local_field,False,,0.0,1.0,0.3773499435813716,0.07546903230206689,0.7578125,0.0017408999847248197
2,29,0,3,0.75,0.25,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,5.324272226467201e-08,0.999999999907478,0.37716844269489475,0.07543242538881836,0.765625,0.0009760000393725932
2,29,0,3,0.75,0.25,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,7.122186906801099e-07,0.9999999925506362,0.37668739765475523,0.07533519425538285,0.765625,0.0017134000081568956
2,29,0,3,0.75,0.25,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,4.256812928204126e-06,0.9999999426845749,0.37573641045878214,0.07514207069087624,0.78125,0.003328800026793033
2,59,0,0,0.0,1.0,local_field_source,local_field,False,,0.0,1.0,0.3039611651805411,0.06079100662553788,0.875,0.001754899974912405
2,59,0,0,0.0,1.0,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,6.863987625879015e-08,0.9999999551257444,0.3048986694015254,0.06097953617488243,0.875,0.0009896000265143812
2,59,0,0,0.0,1.0,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,7.566652899809659e-09,0.9999999917777835,0.3042717650641622,0.06085356558044015,0.875,0.0017597000114619732
2,59,0,0,0.0,1.0,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,6.800393546417508e-08,0.9999999771598596,0.30303401225290116,0.06060367963096804,0.875,0.0034641000092960894
2,59,0,1,0.25,0.75,local_field_source,local_field,False,,0.0,1.0,0.30396064181881716,0.06079090113085979,0.875,0.0017910999595187604
2,59,0,1,0.25,0.75,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,4.138996979635678e-08,0.9999999814471207,0.3045059067283775,0.06090066035726773,0.875,0.001039199996739626
2,59,0,1,0.25,0.75,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,8.566693205591529e-10,0.9999999997735762,0.30388236517984196,0.06077511967763429,0.875,0.0017896000063046813
2,59,0,1,0.25,0.75,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,2.417753654768273e-07,0.9999999485782285,0.3026512511814115,0.06052608556375764,0.875,0.0033159999875351787
2,59,0,2,0.5,0.5,local_field_source,local_field,False,,0.0,1.0,0.30396011899155745,0.060790795743634087,0.875,0.0017368999542668462
2,59,0,2,0.5,0.5,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,7.558503542408773e-09,0.9999999963361983,0.3041152509185332,0.06082205376972516,0.875,0.0009596999734640121
2,59,0,2,0.5,0.5,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,6.822237372074137e-08,0.9999999963234238,0.30349505398583804,0.06069694133195745,0.875,0.001733599987346679
2,59,0,2,0.5,0.5,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,9.081860256229938e-07,0.9999999085234477,0.3022705429265298,0.06044875574312201,0.875,0.0032556999940425158
2,59,0,3,0.75,0.25,local_field_source,local_field,False,,0.0,1.0,0.30395959652153687,0.060790690428137895,0.875,0.001771800045389682
2,59,0,3,0.75,0.25,diagnostic_slow_pc_k4,diagnostic_detached_slow_pc,True,4,6.833195472350357e-08,0.9999999997688596,0.30372669058600393,0.060743715364413434,0.875,0.0009704999974928796
2,59,0,3,0.75,0.25,diagnostic_slow_pc_k8,diagnostic_detached_slow_pc,True,8,9.135566512566907e-07,0.9999999814032334,0.3031098201950822,0.06061902950296535,0.875,0.0017442000098526478
2,59,0,3,0.75,0.25,diagnostic_slow_pc_k16,diagnostic_detached_slow_pc,True,16,5.4553727700379035e-06,0.9999998569714733,0.3018918763964402,0.060371689143238316,0.875,0.003325300000142306
