case_name,seed,run_id,run_summary_path,intervention_step_offsets,increment_mode,run_status,failure_kind,nan_incidence_flag,selected_epoch,val_accuracy,test_accuracy,gate_passing_epoch_count,seed_gate_positive,selected_epoch_passes_gate,selector_fallback_used,val_transported_final_energy,val_report_output_mse,val_terminal_rowspace_rms,val_terminal_rowspace_fraction,runtime_proxy_seconds
trust_region_direction_30,0,trust_region_direction_30_s0,runs/trust_region_direction_30/seed_0/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,53,0.8037037037037037,0.8407407407407408,0,0.0,0.0,1.0,0.3044381803208057,0.05988247650728424,0.14283822360100487,0.509808138454983,37.727615899995726
trust_region_direction_30,1,trust_region_direction_30_s1,runs/trust_region_direction_30/seed_1/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,54,0.8777777777777778,0.8333333333333334,14,1.0,1.0,0.0,0.2877787538500636,0.05791244899159456,0.1477925114787518,0.5267273858683278,37.62817680000444
trust_region_direction_30,2,trust_region_direction_30_s2,runs/trust_region_direction_30/seed_2/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,58,0.8222222222222222,0.8296296296296296,0,0.0,0.0,1.0,0.29390084140511447,0.058780587472545866,0.15578651030650564,0.51707725181913,37.89978400000109
trust_region_direction_30,3,trust_region_direction_30_s3,runs/trust_region_direction_30/seed_3/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,50,0.8777777777777778,0.8703703703703703,0,0.0,0.0,1.0,0.29254743857547655,0.057920074064796476,0.14222100314089164,0.48735290442068724,37.678250600001775
trust_region_direction_30,4,trust_region_direction_30_s4,runs/trust_region_direction_30/seed_4/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,57,0.8777777777777778,0.8592592592592593,7,1.0,1.0,0.0,0.2846305797662097,0.057229653873502505,0.14299438428567102,0.5237824448705941,37.59058740000182
trust_region_direction_20,0,trust_region_direction_20_s0,runs/trust_region_direction_20/seed_0/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,53,0.7962962962962963,0.8185185185185185,0,0.0,0.0,1.0,0.3073473637141836,0.06102847252669225,0.144015931835603,0.5177772095786308,37.69689670000662
trust_region_direction_20,1,trust_region_direction_20_s1,runs/trust_region_direction_20/seed_1/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,54,0.8703703703703703,0.825925925925926,19,1.0,1.0,0.0,0.2888780522766599,0.05840918389847094,0.15038528457811245,0.5353943042601448,37.79271169999993
trust_region_direction_20,2,trust_region_direction_20_s2,runs/trust_region_direction_20/seed_2/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,56,0.8148148148148148,0.837037037037037,8,1.0,1.0,0.0,0.29863349519703997,0.06005627804857029,0.15901633345386634,0.5289927306447928,37.572737399998005
trust_region_direction_20,3,trust_region_direction_20_s3,runs/trust_region_direction_20/seed_3/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,57,0.8740740740740741,0.8629629629629629,6,1.0,1.0,0.0,0.28287493807461295,0.05694676482099712,0.14700664778240274,0.5102087296585402,37.61500619999424
trust_region_direction_20,4,trust_region_direction_20_s4,runs/trust_region_direction_20/seed_4/summary.json,"-2,-1",increment_direction_trust_region_keep_live_norm_30,success,,0.0,57,0.8777777777777778,0.8592592592592593,13,1.0,1.0,0.0,0.2868171639379929,0.058139166144508266,0.1444339134001559,0.5329990767331901,37.64459120000538
interaction_direction_30_cached_magnitude,0,interaction_direction_30_cached_magnitude_s0,runs/interaction_direction_30_cached_magnitude/seed_0/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,53,0.8037037037037037,0.8407407407407408,0,0.0,0.0,1.0,0.30443845558598187,0.05988511704947006,0.14282413011141823,0.5098163561892196,37.69557319999876
interaction_direction_30_cached_magnitude,1,interaction_direction_30_cached_magnitude_s1,runs/interaction_direction_30_cached_magnitude/seed_1/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,54,0.8777777777777778,0.8333333333333334,14,1.0,1.0,0.0,0.28778043667850917,0.05791436602936028,0.1477851914814853,0.5267395909227077,37.60523069999908
interaction_direction_30_cached_magnitude,2,interaction_direction_30_cached_magnitude_s2,runs/interaction_direction_30_cached_magnitude/seed_2/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,58,0.8222222222222222,0.8296296296296296,0,0.0,0.0,1.0,0.2939067794261708,0.05878521478536967,0.15577639590887493,0.5171020497492875,37.85089319999679
interaction_direction_30_cached_magnitude,3,interaction_direction_30_cached_magnitude_s3,runs/interaction_direction_30_cached_magnitude/seed_3/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,50,0.8777777777777778,0.8703703703703703,0,0.0,0.0,1.0,0.2925312731843663,0.05792176269119969,0.14221780301573875,0.48742711290063323,37.72687910000241
interaction_direction_30_cached_magnitude,4,interaction_direction_30_cached_magnitude_s4,runs/interaction_direction_30_cached_magnitude/seed_4/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,57,0.8777777777777778,0.8592592592592593,7,1.0,1.0,0.0,0.2846177279321776,0.057230552412114166,0.142969319520649,0.5237628848466246,37.64350589999958
interaction_direction_20_cached_magnitude,0,interaction_direction_20_cached_magnitude_s0,runs/interaction_direction_20_cached_magnitude/seed_0/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,53,0.7925925925925926,0.8185185185185185,0,0.0,0.0,1.0,0.3073441544209842,0.06103071239903827,0.14400658043243417,0.5178062826425316,37.819307800004026
interaction_direction_20_cached_magnitude,1,interaction_direction_20_cached_magnitude_s1,runs/interaction_direction_20_cached_magnitude/seed_1/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,54,0.8703703703703703,0.825925925925926,19,1.0,1.0,0.0,0.2888784066959643,0.05841121078616509,0.15037773164286156,0.5354104591294935,37.66344549999485
interaction_direction_20_cached_magnitude,2,interaction_direction_20_cached_magnitude_s2,runs/interaction_direction_20_cached_magnitude/seed_2/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,56,0.8148148148148148,0.837037037037037,8,1.0,1.0,0.0,0.29863981355641234,0.06006208090385643,0.1590126912365772,0.5290472849698126,37.676078899996355
interaction_direction_20_cached_magnitude,3,interaction_direction_20_cached_magnitude_s3,runs/interaction_direction_20_cached_magnitude/seed_3/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,57,0.8703703703703703,0.8629629629629629,6,1.0,1.0,0.0,0.28285062674934613,0.05694762603179521,0.14700388248857368,0.510307249050182,37.678438200004166
interaction_direction_20_cached_magnitude,4,interaction_direction_20_cached_magnitude_s4,runs/interaction_direction_20_cached_magnitude/seed_4/summary.json,"-2,-1",increment_direction_trust_region_cached_magnitude,success,,0.0,57,0.8777777777777778,0.8592592592592593,13,1.0,1.0,0.0,0.2868060548859914,0.0581412368379661,0.14441071083042814,0.5329938078222558,37.749320000002626
