theta_mode,candidate_key,seed,epoch,train_loss,val_accuracy,test_accuracy,gate_pass,val_transported_final_energy,run_summary_path
live_theta,residualized_local_field_poly_rt2,2,55,0.0020572319643859605,0.7185185185185186,0.7407407407407407,True,0.3124306627991754,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,56,0.0020522144574990965,0.7222222222222222,0.7592592592592593,True,0.31037064401418485,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,57,0.002045998886660207,0.7111111111111111,0.7296296296296296,True,0.3090328705440769,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,58,0.0020379791184498668,0.725925925925926,0.7444444444444445,True,0.3069845456732787,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,59,0.002032822733279773,0.737037037037037,0.762962962962963,True,0.3052699346462371,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
live_theta,residualized_local_field_poly_rt2,2,60,0.0020261464877558226,0.7185185185185186,0.7333333333333333,True,0.30315438493605834,runs/live_theta/residualized_local_field_poly_rt2/seed_2/summary.json
frozen_theta,baseline_plain_raw,0,1,0.00424010720688889,0.0962962962962963,0.07777777777777778,False,0.6354404567069261,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,2,0.004053726996505593,0.0962962962962963,0.07777777777777778,False,0.6298301677287637,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,3,0.0038865042775109403,0.0962962962962963,0.07777777777777778,False,0.6247336917856005,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
frozen_theta,baseline_plain_raw,0,4,0.003731878483544631,0.0962962962962963,0.07777777777777778,False,0.6201001054944305,runs/frozen_theta/baseline_plain_raw/seed_0/summary.json
