epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
374,hybrid,0.1,0.5,0.2,0.05,2.5691432626676417e-06,2.0659224704207975e-06,1.4242941391104138e-06,6.41628331310384e-07,3.6341921512191082e-06,6.277492990005014e-07,2.8503434649665485e-07,0.2870868345121206,0.29540251053410044,-0.0018354829186628674,-5.1790742643872956e-06,0.2954124736543992,-0.0018255197983640947,-5.1571217470376815e-06,0.762962962962963,0.059447598690552654
375,hybrid,0.1,0.5,0.2,0.05,2.5702953497593034e-06,2.0677560075464537e-06,1.4250223317889874e-06,6.427336757574666e-07,3.6284211801833716e-06,6.272435331590072e-07,2.8497035125421893e-07,0.2871796845747433,0.29526263913773104,-0.0018400671323274276,-5.192789407402511e-06,0.2952725101324082,-0.0018301961376502862,-5.1708852501098496e-06,0.762962962962963,0.05942054125401169
376,hybrid,0.1,0.5,0.2,0.05,2.5677417733690114e-06,2.0646976811808837e-06,1.4245190281033722e-06,6.401786530775111e-07,3.6330369322908884e-06,6.274635440457225e-07,2.849538029978838e-07,0.2866290396245371,0.29512295707630487,-0.0018445349646768472,-5.205668276637358e-06,0.29513257648013147,-0.0018349155608502477,-5.184834208764766e-06,0.762962962962963,0.05939349840819634
377,hybrid,0.1,0.5,0.2,0.05,2.5678273060159284e-06,2.065161751315315e-06,1.4238065208308575e-06,6.413552304844579e-07,3.6300696345969617e-06,6.270670494960646e-07,2.8490362683408355e-07,0.2867621003430417,0.2949882720052178,-0.0018491130153465152,-5.219004712036851e-06,0.294997900515637,-0.0018394845049273245,-5.1982425562653155e-06,0.762962962962963,0.05936747700411287
378,hybrid,0.1,0.5,0.2,0.05,2.566846958102317e-06,2.064508800194452e-06,1.42423500656289e-06,6.402737936315622e-07,3.6276962350471124e-06,6.266313025333416e-07,2.848454779297069e-07,0.28634708504862194,0.294843523298698,-0.0018538758014454704,-5.233049528865163e-06,0.2948534937834888,-0.0018439053166546815,-5.211407705210604e-06,0.762962962962963,0.0593394798200287
379,hybrid,0.1,0.5,0.2,0.05,2.567312946391272e-06,2.064286242127766e-06,1.423866371604952e-06,6.404198705228141e-07,3.6332726496285008e-06,6.27289194335044e-07,2.8483200867294065e-07,0.28640557520901205,0.2946946843185366,-0.001858314916056425,-5.246347511195584e-06,0.2947043741899177,-0.0018486250446753671,-5.225304080724662e-06,0.762962962962963,0.05931059984691861
380,hybrid,0.1,0.5,0.2,0.05,2.566297878527054e-06,2.0641578368521342e-06,1.4241890978076476e-06,6.399687390444868e-07,3.6261328964476355e-06,6.264417088425998e-07,2.8476820523272365e-07,0.2862510981373857,0.2945601778230343,-0.0018631606176121585,-5.260501390701405e-06,0.29457010155904106,-0.0018532368816053801,-5.2389565328646e-06,0.762962962962963,0.05928466768812928
381,hybrid,0.1,0.5,0.2,0.05,2.5657184248899197e-06,2.063232646357219e-06,1.4231285496040225e-06,6.401040967531959e-07,3.629244309108828e-06,6.266221039906378e-07,2.847385364738134e-07,0.2862336882642353,0.2944232793828041,-0.0018677969785965698,-5.274089130204293e-06,0.2944333987100452,-0.0018576776513554716,-5.252111265367657e-06,0.762962962962963,0.05925821527228014
382,hybrid,0.1,0.5,0.2,0.05,2.56665247516492e-06,2.0640310975577624e-06,1.4251172517387514e-06,6.38913845819011e-07,3.6298784744934943e-06,6.26993843599895e-07,2.8469522875657624e-07,0.28571921927456667,0.29428411804801724,-0.001872470437885576,-5.2878238291256645e-06,0.29429452477155077,-0.0018620637143520469,-5.265088551607844e-06,0.762962962962963,0.05923131769718056
383,hybrid,0.1,0.5,0.2,0.05,2.5673923297499e-06,2.0646754851364987e-06,1.425489312195125e-06,6.391861729413738e-07,3.6306464140123155e-06,6.27094725685911e-07,2.8466516149976383e-07,0.28576438337834553,0.29414040976154526,-0.0018769268433418418,-5.301204937237626e-06,0.2941505646080312,-0.0018667719968559204,-5.278884176409008e-06,0.762962962962963,0.05920346732097743
384,hybrid,0.1,0.5,0.2,0.05,2.5650948744077643e-06,2.063365328163796e-06,1.4243455513214255e-06,6.390197768423704e-07,3.622884480797937e-06,6.260542696843063e-07,2.846048845462575e-07,0.2856025178067783,0.29399788467459415,-0.0018815793598088715,-5.315133166039487e-06,0.2940080055389018,-0.0018714584955012437,-5.292830697114885e-06,0.762962962962963,0.0591758928068806
385,hybrid,0.1,0.5,0.2,0.05,2.5689226591029656e-06,2.06601138448269e-06,1.4251288096437185e-06,6.408825748389716e-07,3.632206156797547e-06,6.273013768187016e-07,2.84607671535602e-07,0.28593214626612784,0.29385075665194177,-0.0018853378154534695,-5.32659117520541e-06,0.29386007522926605,-0.0018760192381291896,-5.30627018692205e-06,0.762962962962963,0.059147218893479056
386,hybrid,0.1,0.5,0.2,0.05,2.564649541351038e-06,2.062670707561755e-06,1.4253625573035336e-06,6.373081502582215e-07,3.6252406128156885e-06,6.261385498858764e-07,2.8454125061077747e-07,0.28494989550727995,0.29371733541460854,-0.0018901061199180225,-5.340568387466379e-06,0.2937267577126501,-0.0018806838218764499,-5.320061962952086e-06,0.762962962962963,0.059121488306905313
387,hybrid,0.1,0.5,0.2,0.05,2.565771526635191e-06,2.063700028904482e-06,1.4251813036350013e-06,6.38518725269481e-07,3.625620220223071e-06,6.264210002575053e-07,2.8450551313801775e-07,0.28517309954257614,0.29357851078807284,-0.001894500037164737,-5.353551501487532e-06,0.29358789358419995,-0.001885117241037626,-5.333307235800872e-06,0.762962962962963,0.05909460216504751
388,hybrid,0.1,0.5,0.2,0.05,2.5648413228873307e-06,2.0632694448833646e-06,1.424817279107716e-06,6.384521657756485e-07,3.6217843907226247e-06,6.258522620799591e-07,2.844597303142419e-07,0.28501332867827145,0.2934392165859296,-0.001898839311059497,-5.366205775969102e-06,0.29344841996990945,-0.001889635927079636,-5.346929785794295e-06,0.762962962962963,0.059067611179397815
389,hybrid,0.1,0.5,0.2,0.05,2.564387244562339e-06,2.0625012469555567e-06,1.4243403359197575e-06,6.381609110357991e-07,3.6247376142891987e-06,6.259522684784299e-07,2.844356496435334e-07,0.28506580143357263,0.29330398487849124,-0.0019035253882481173,-5.380204706366149e-06,0.2933129538816149,-0.0018945563851244795,-5.361461027605582e-06,0.762962962962963,0.05904150205334787
390,hybrid,0.1,0.5,0.2,0.05,2.5640817464360384e-06,2.062437792581741e-06,1.4251091232191764e-06,6.373286693625646e-07,3.6226217000657448e-06,6.258148071262395e-07,2.843764484495055e-07,0.2846000340986656,0.29316843171624324,-0.0019081552136059332,-5.393974843439066e-06,0.29317764823088843,-0.0018989386989607393,-5.374508138775895e-06,0.762962962962963,0.05901531738596984
391,hybrid,0.1,0.5,0.2,0.05,2.563054552786366e-06,2.0621135987405983e-06,1.4248399597121564e-06,6.372736390284417e-07,3.6172853550306495e-06,6.249796889132656e-07,2.843296152009965e-07,0.2844518583214538,0.2930296774713074,-0.0019130005198943478,-5.408599048679951e-06,0.2930390907625752,-0.0019035872286265465,-5.388292143229147e-06,0.762962962962963,0.058988535598240355
392,hybrid,0.1,0.5,0.2,0.05,2.560753875626826e-06,2.059337154366619e-06,1.4236714104595919e-06,6.356657439070272e-07,3.6215264249650552e-06,6.252448753514359e-07,2.8430207386828556e-07,0.2842959441111609,0.29288976695483154,-0.0019175616027127251,-5.421964410469806e-06,0.292899200763624,-0.0019081277939202446,-5.401999633175211e-06,0.762962962962963,0.05896146571150885
393,hybrid,0.1,0.5,0.2,0.05,2.561231520256797e-06,2.0600671408067025e-06,1.423934957433009e-06,6.36132183373693e-07,3.619357874452022e-06,6.250863956952971e-07,2.842262573166593e-07,0.2844280444788444,0.2927572231458264,-0.0019226595289997261,-5.437447926428759e-06,0.2927672281959595,-0.0019126544788666267,-5.415497891990374e-06,0.762962962962963,0.058935976534965226
394,hybrid,0.1,0.5,0.2,0.05,2.5628486368220574e-06,2.061389740246959e-06,1.425508100232312e-06,6.358816400146474e-07,3.6213648150722677e-06,6.255582422797403e-07,2.8421533223847185e-07,0.2839587068940751,0.2926176034510939,-0.0019267497735115935,-5.44957748184222e-06,0.2926273662805424,-0.0019169869440630594,-5.4286611101319465e-06,0.762962962962963,0.0589088706449211
395,hybrid,0.1,0.5,0.2,0.05,2.563747827078933e-06,2.062047419937708e-06,1.4266473953566323e-06,6.354000245810762e-07,3.6232891805338995e-06,6.258054907250567e-07,2.842078188564744e-07,0.28363538707201386,0.2924899826392473,-0.0019310925818765146,-5.462101013721499e-06,0.29249936044141556,-0.0019217147797082612,-5.442598929852145e-06,0.762962962962963,0.05888421504422476
396,hybrid,0.1,0.5,0.2,0.05,2.5594961669428735e-06,2.0589655929823293e-06,1.4245321108161606e-06,6.344334821661685e-07,3.6145060991019913e-06,6.243753190091383e-07,2.840980049703428e-07,0.28339083880577787,0.292353979813567,-0.0019362797213610117,-5.4780476292305876e-06,0.292364365770679,-0.0019258937642490093,-5.455327014770753e-06,0.762962962962963,0.0588580519069856
397,hybrid,0.1,0.5,0.2,0.05,2.5608897631601106e-06,2.0593359644404876e-06,1.4240059083563426e-06,6.353300560841447e-07,3.6227520991850524e-06,6.253669135820495e-07,2.8410412169416703e-07,0.2838225998143232,0.29222771622734484,-0.0019407532649322046,-5.49134015021414e-06,0.29223810100198333,-0.0019303684902937102,-5.468585449981255e-06,0.762962962962963,0.05883369389845541
398,hybrid,0.1,0.5,0.2,0.05,2.560976530834952e-06,2.0602307670658552e-06,1.4252148456230316e-06,6.350159214428234e-07,3.6158418697891322e-06,6.247930792126173e-07,2.8405921895320867e-07,0.28337524872126413,0.2920839364212148,-0.0019447221802109116,-5.503052537476341e-06,0.2920942634623266,-0.0019343951390990988,-5.481115169900632e-06,0.762962962962963,0.05880573172028514
399,hybrid,0.1,0.5,0.2,0.05,2.560054245741057e-06,2.058902704296312e-06,1.424228534912821e-06,6.346741693834904e-07,3.6196668105420417e-06,6.249197649374872e-07,2.840181480608714e-07,0.28328199282211364,0.2919487612571987,-0.001949346053944312,-5.5171221108049964e-06,0.2919591602442623,-0.0019389470668807474,-5.49473414526594e-06,0.762962962962963,0.0587796214622286
400,hybrid,0.1,0.5,0.2,0.05,2.559197509879467e-06,2.0587138426181586e-06,1.424073933313262e-06,6.346399093048967e-07,3.6143458962523073e-06,6.242484690263064e-07,2.8398767661631407e-07,0.28317643343936794,0.29181146665907687,-0.0019536919705767097,-5.530378035227047e-06,0.29182145425689116,-0.0019437043727624226,-5.508914021861442e-06,0.762962962962963,0.058753031725930716
401,hybrid,0.1,0.5,0.2,0.05,2.5614400166497336e-06,2.060545420407827e-06,1.4259234863410735e-06,6.346219340667536e-07,3.617284699489097e-06,6.248464632341159e-07,2.8393667292346823e-07,0.2830825092980998,0.2916861991011239,-0.001958393779416645,-5.5443539375154855e-06,0.2916964603425935,-0.001948132537947067,-5.522275652321816e-06,0.762962962962963,0.05872891857610812
402,hybrid,0.1,0.5,0.2,0.05,2.5558337265212445e-06,2.055378035604888e-06,1.4226417959208424e-06,6.327362396840458e-07,3.6147045362818704e-06,6.239485427285044e-07,2.8391057484936633e-07,0.2826705766601631,0.29155646915181926,-0.001963049845546627,-5.558209336502685e-06,0.29156645828472383,-0.001953060712642063,-5.53694268871658e-06,0.762962962962963,0.05870390379947318
403,hybrid,0.1,0.5,0.2,0.05,2.558938909198409e-06,2.0579051513895364e-06,1.4243479913867044e-06,6.335571600028319e-07,3.618955732983598e-06,6.24718588523208e-07,2.838893361174244e-07,0.2827307898793778,0.2914253434026746,-0.001967292902259221,-5.570844672862568e-06,0.2914346451674422,-0.0019579911374916215,-5.551438456515142e-06,0.762962962962963,0.05867852726098677
404,hybrid,0.1,0.5,0.2,0.05,2.556868795393729e-06,2.0568630498866515e-06,1.4235749706210762e-06,6.332880792655758e-07,3.610685983114495e-06,6.237361874150778e-07,2.837981942522443e-07,0.28263158580865266,0.29129315702290765,-0.0019720587869507256,-5.585257813197123e-06,0.29130290425868516,-0.0019623115511732125,-5.564699742097818e-06,0.762962962962963,0.058653043161971674
405,hybrid,0.1,0.5,0.2,0.05,2.557717304898835e-06,2.0574546649275723e-06,1.4247107061502992e-06,6.327439587772732e-07,3.612675191514855e-06,6.240274825548416e-07,2.83792486176168e-07,0.2825501754871884,0.2911505872598961,-0.0019761128775193093,-5.597524706669587e-06,0.2911597399778239,-0.0019669601595915243,-5.578824769031723e-06,0.762962962962963,0.05862534002748309
406,hybrid,0.1,0.5,0.2,0.05,2.5579084826484373e-06,2.058251008293916e-06,1.4260435076849589e-06,6.322075006089569e-07,3.607646548228216e-06,6.235283017531102e-07,2.837431836215542e-07,0.2821532807656887,0.29102595639880324,-0.0019805115837354115,-5.6103537677936735e-06,0.2910349642381737,-0.001971503744364944,-5.592648796090647e-06,0.762962962962963,0.05860129359650773
407,hybrid,0.1,0.5,0.2,0.05,2.5553986396510735e-06,2.0553668799060843e-06,1.4243163767145508e-06,6.310505031915334e-07,3.611342383999094e-06,6.235636177390025e-07,2.8369595594558727e-07,0.2818694892097938,0.29089179826915235,-0.0019850644464664557,-5.62406263622116e-06,0.2909011710508267,-0.001975691664792112,-5.60555168919129e-06,0.762962962962963,0.05857537254312376
408,hybrid,0.1,0.5,0.2,0.05,2.558657414210385e-06,2.058589173323058e-06,1.4259438600163906e-06,6.326453133066675e-07,3.6110552538236763e-06,6.239011696179045e-07,2.8364963162757694e-07,0.2821711127996656,0.2907582626672895,-0.0019894157600646167,-5.6374816597801625e-06,0.2907676671207401,-0.0019800113066140157,-5.6186104161226906e-06,0.762962962962963,0.05854953568547082
409,hybrid,0.1,0.5,0.2,0.05,2.5569025991437295e-06,2.0569810221340044e-06,1.42457411615565e-06,6.324069059783546e-07,3.6100184029009206e-06,6.236938669354541e-07,2.8361926665083924e-07,0.2820318829593591,0.29063428842517275,-0.0019939417894794254,-5.651120527985884e-06,0.2906437148772889,-0.0019845153373632685,-5.632273403911262e-06,0.762962962962963,0.05852564604293044
410,hybrid,0.1,0.5,0.2,0.05,2.5566973968912797e-06,2.056828967064865e-06,1.425322451277048e-06,6.31506515787817e-07,3.6098617297329977e-06,6.235159264542355e-07,2.835814312453525e-07,0.2816897606874482,0.2905053978867242,-0.0019983689337340627,-5.6646243495770895e-06,0.2905143485831618,-0.001989418237296481,-5.646914670874733e-06,0.762962962962963,0.058500753364091655
411,hybrid,0.1,0.5,0.2,0.05,2.5560498153304696e-06,2.0563134247058322e-06,1.4251702816444098e-06,6.311431430614222e-07,3.608779846744355e-06,6.234095087649736e-07,2.8353008394415473e-07,0.28150201035875827,0.29037958322590113,-0.002003043006749694,-5.678738963792022e-06,0.2903885479103665,-0.0019940783222843206,-5.660994621717774e-06,0.762962962962963,0.05847652524653016
412,hybrid,0.1,0.5,0.2,0.05,2.555720151699087e-06,2.055880718271107e-06,1.4249615993212227e-06,6.309191189498848e-07,3.6099602813026194e-06,6.233445189173961e-07,2.8349003028477656e-07,0.28138702928072745,0.29024887879133404,-0.0020076656234392365,-5.692600347749336e-06,0.29025850838538214,-0.001998036029391137,-5.67320618456886e-06,0.762962962962963,0.058451308882954654
413,hybrid,0.1,0.5,0.2,0.05,2.5569999208909685e-06,2.0564603052931386e-06,1.4252223034772464e-06,6.312380018158925e-07,3.615517282132858e-06,6.24072693109697e-07,2.8346697525208407e-07,0.28151999093974667,0.2901327075233514,-0.002012329690537995,-5.706337412075021e-06,0.2901427127512221,-0.002002324462667293,-5.686084520562396e-06,0.762962962962963,0.058429007442777875
414,hybrid,0.1,0.5,0.2,0.05,2.5548942352658483e-06,2.054865007324998e-06,1.4232446928439914e-06,6.316203144810063e-07,3.6118020583116843e-06,6.233835854578938e-07,2.834461003620647e-07,0.2814657370195485,0.28999807195429944,-0.002016578989083695,-5.719783778096411e-06,0.29000742742100727,-0.002007223522375867,-5.700627564776488e-06,0.762962962962963,0.05840293018867663
415,hybrid,0.1,0.5,0.2,0.05,2.5523650252091917e-06,2.053588094204654e-06,1.423013827877906e-06,6.305742663267479e-07,3.601774232521664e-06,6.221565991924846e-07,2.8336375827749164e-07,0.28115271124771624,0.2898649774858223,-0.0020209371587684988,-5.733279216523445e-06,0.2898741736627967,-0.0020117409817940746,-5.714447839707138e-06,0.7666666666666667,0.058377182928918164
416,hybrid,0.1,0.5,0.2,0.05,2.5520667331720714e-06,2.0527209890303052e-06,1.4226687783788935e-06,6.300522106514115e-07,3.606595724111311e-06,6.226000143679752e-07,2.833233771408025e-07,0.28105856943813723,0.2897349573835917,-0.0020257621470944898,-5.748255220025533e-06,0.28974456635136453,-0.0020161531793216336,-5.7279528565370216e-06,0.7666666666666667,0.05835214390613723
417,hybrid,0.1,0.5,0.2,0.05,2.553262643583063e-06,2.0539947864945733e-06,1.42406025244891e-06,6.299345340456632e-07,3.6059679100868545e-06,6.225389782542971e-07,2.832654085788951e-07,0.2807153544432471,0.2896054076266102,-0.0020306763522592863,-5.763344167269871e-06,0.2896158826843385,-0.0020202012945309544,-5.740445068500564e-06,0.7666666666666667,0.05832721679577389
418,hybrid,0.1,0.5,0.2,0.05,2.5522482607577485e-06,2.052980254765159e-06,1.4233726018353645e-06,6.296076529297943e-07,3.6060730747108364e-06,6.224875560907817e-07,2.832637460669915e-07,0.2805323304024731,0.28947585776209267,-0.0020350510351422324,-5.776750941370048e-06,0.2894861571605697,-0.002024751636665212,-5.754234365859794e-06,0.7666666666666667,0.05830218175944697
419,hybrid,0.1,0.5,0.2,0.05,2.5531117724938834e-06,2.0551859353192752e-06,1.425041017030732e-06,6.30144918288543e-07,3.59452097154326e-06,6.215703142415172e-07,2.83193543439579e-07,0.2803496937310178,0.289341698305103,-0.0020391678541556435,-5.789452526277377e-06,0.2893520492733764,-0.0020288168858822453,-5.767034700887509e-06,0.7666666666666667,0.05827617323185172
420,hybrid,0.1,0.5,0.2,0.05,2.5514966408778096e-06,2.052479269872762e-06,1.4233904293485984e-06,6.290888405241632e-07,3.6039023480731286e-06,6.223359014408486e-07,2.831991181913128e-07,0.2804938835989564,0.28921401525332585,-0.0020433666249256577,-5.802198765874592e-06,0.28922374427328773,-0.0020336376049637783,-5.781659083819806e-06,0.7666666666666667,0.0582514763756503
421,hybrid,0.1,0.5,0.2,0.05,2.5536782028786465e-06,2.0548463092479485e-06,1.425051042418839e-06,6.297952668291096e-07,3.602011802411572e-06,6.22365370595577e-07,2.83152785408506e-07,0.28051006126840583,0.28909012704357884,-0.0020475835878303594,-5.814921914648716e-06,0.28909970583973876,-0.0020380047916704336,-5.795038963648234e-06,0.7666666666666667,0.058227542126281846
422,hybrid,0.1,0.5,0.2,0.05,2.549795373408773e-06,2.0510884368114696e-06,1.4225285059638594e-06,6.2855993084761e-07,3.601693462507818e-06,6.219130347317142e-07,2.8309966800357877e-07,0.28025585855393503,0.2889684880441815,-0.0020523761779245864,-5.8295854408550295e-06,0.28897816628337936,-0.002042697938726745,-5.809340762634972e-06,0.7666666666666667,0.05820417284442122
423,hybrid,0.1,0.5,0.2,0.05,2.550247577008884e-06,2.051285590762433e-06,1.4232677406372801e-06,6.280178501251533e-07,3.6037633905490274e-06,6.221575036935138e-07,2.830829290569026e-07,0.2801863439643822,0.28884103390325344,-0.0020564497093119583,-5.841886035159115e-06,0.28885023699541,-0.002047246617155385,-5.823193764610004e-06,0.7666666666666667,0.05817949672251309
424,hybrid,0.1,0.5,0.2,0.05,2.5475265542142986e-06,2.0493581782268824e-06,1.4223332484969803e-06,6.270249297299018e-07,3.5979773987129024e-06,6.211019477368002e-07,2.830049313753215e-07,0.27957190688348305,0.2887174961213853,-0.0020612397792899584,-5.856545075444896e-06,0.28872688558214155,-0.002051850318533721,-5.837227278197746e-06,0.7666666666666667,0.05815574718013505
425,hybrid,0.1,0.5,0.2,0.05,2.550370582063347e-06,2.0516546753948273e-06,1.4235081715743234e-06,6.281465038205039e-07,3.601905821653362e-06,6.218792661436248e-07,2.8298942548916243e-07,0.27979279561119663,0.2885945312733571,-0.0020655143234651896,-5.869548209942645e-06,0.2886037446178798,-0.0020563009789424935,-5.850849230664909e-06,0.7666666666666667,0.058132009119364454
426,hybrid,0.1,0.5,0.2,0.05,2.5507520933578494e-06,2.052403968457324e-06,1.4245247019998671e-06,6.278792664574572e-07,3.5986856400246317e-06,6.216682351326265e-07,2.8291827743073144e-07,0.2795560694130774,0.28847451406142854,-0.002070240092705955,-5.884081063580382e-06,0.2884842197322317,-0.0020605344219027932,-5.863970653542617e-06,0.7666666666666667,0.0581089508308269
427,hybrid,0.1,0.5,0.2,0.05,2.550501668831102e-06,2.051891270911099e-06,1.4244737557284022e-06,6.274175151826967e-07,3.6008507279928863e-06,6.219070235468981e-07,2.828784082266985e-07,0.27952806106871037,0.2883605884908815,-0.002075030031206626,-5.898547386028706e-06,0.2883707633814585,-0.0020648551406295956,-5.877131857366983e-06,0.7666666666666667,0.05808712370441762
428,hybrid,0.1,0.5,0.2,0.05,2.5482398409698444e-06,2.0503597374109027e-06,1.4229119452946501e-06,6.274477921162528e-07,3.5952494686721712e-06,6.21059855873929e-07,2.8286371033875727e-07,0.2795761599167558,0.28823519414109083,-0.0020794743169911256,-5.912253599331266e-06,0.2882452765403574,-0.002069391917724539,-5.891110482031349e-06,0.7666666666666667,0.0580629336916164
429,hybrid,0.1,0.5,0.2,0.05,2.547854383435894e-06,2.0499527988512045e-06,1.4232359179690008e-06,6.267168808822038e-07,3.5955813886239725e-06,6.21014685088541e-07,2.8281017409168224e-07,0.27932026920240893,0.28811091951176027,-0.0020837134854759243,-5.9248221731945765e-06,0.28812113874415995,-0.0020734942530762357,-5.9040336126575145e-06,0.7666666666666667,0.058038926599447246
430,hybrid,0.1,0.5,0.2,0.05,2.54598694195686e-06,2.048333273078008e-06,1.4226590894358252e-06,6.256741836421827e-07,3.5941892897246213e-06,6.204799936243626e-07,2.827748236303413e-07,0.2789562500309585,0.28797868574474816,-0.0020881249639492228,-5.938687924411917e-06,0.2879887062832653,-0.0020781044254321035,-5.9179953589414596e-06,0.7666666666666667,0.05801336214173948
431,hybrid,0.1,0.5,0.2,0.05,2.5479557121301698e-06,2.0498019991089263e-06,1.424309570228877e-06,6.254924288800489e-07,3.597775932519277e-06,6.211908621659755e-07,2.8275894672241933e-07,0.2787181118961508,0.28786733990975605,-0.002092506670717198,-5.9514796840049984e-06,0.28787698478023654,-0.0020828618002367016,-5.932439271038865e-06,0.762962962962963,0.05799196931609465
432,hybrid,0.1,0.5,0.2,0.05,2.5475161122818364e-06,2.0491539067136135e-06,1.4232971436065056e-06,6.25856763107108e-07,3.599823764571302e-06,6.212199991552238e-07,2.827165856009516e-07,0.2787772875847726,0.2877373893081791,-0.00209684963701795,-5.965319752072071e-06,0.28774686166465274,-0.0020873772805443114,-5.946381396943379e-06,0.7666666666666667,0.05796684778903941
433,hybrid,0.1,0.5,0.2,0.05,2.545369138231265e-06,2.0476843526778283e-06,1.4219532034019488e-06,6.257311492758794e-07,3.5943663513895795e-06,6.205803384322395e-07,2.826416545606135e-07,0.27874022009733496,0.28761406052476635,-0.002101602629376087,-5.980275424550077e-06,0.2876241402728005,-0.002091522881341956,-5.9592945312995655e-06,0.7703703703703704,0.05794313263082849
434,hybrid,0.1,0.5,0.2,0.05,2.5473687635799603e-06,2.049498062814039e-06,1.4232113032678587e-06,6.262867595461798e-07,3.59546886574565e-06,6.209632050239999e-07,2.8262346373114056e-07,0.2787399640670195,0.2874866044519808,-0.0021059098703088974,-5.993891813532346e-06,0.28749655579787164,-0.0020959585244180734,-5.973161909352833e-06,0.7703703703703704,0.057918502864457946
435,hybrid,0.1,0.5,0.2,0.05,2.5478190264859434e-06,2.049822571354253e-06,1.424335637787254e-06,6.254869335669989e-07,3.5964751561425246e-06,6.210964085882146e-07,2.825931559959062e-07,0.2784920713754581,0.2873747334755139,-0.002110278631497431,-6.007033889570009e-06,0.2873844354639573,-0.0021005766430540196,-5.987170946253947e-06,0.7703703703703704,0.05789700242140226
436,hybrid,0.1,0.5,0.2,0.05,2.5444157167285195e-06,2.0471080618496937e-06,1.4217887570782115e-06,6.253193047714821e-07,3.5915089549243894e-06,6.201492232677304e-07,2.8253829465682e-07,0.27848498631900603,0.28725438225320954,-0.0021147564810541364,-6.020787214740687e-06,0.28726413785816374,-0.0021050008760999384,-6.000746856180995e-06,0.7703703703703704,0.057873827746852735
437,hybrid,0.1,0.5,0.2,0.05,2.543872316495761e-06,2.0466381756848394e-06,1.4228339867692857e-06,6.238041889155538e-07,3.5910156222452645e-06,6.200399160505521e-07,2.824919075256985e-07,0.27784423644178374,0.28712924583153165,-0.0021194454465239265,-6.035275760256473e-06,0.28713949583181286,-0.0021091954462427176,-6.0139679006190536e-06,0.7703703703703704,0.05784973825561112
438,hybrid,0.1,0.5,0.2,0.05,2.547116546017526e-06,2.049606115411394e-06,1.424850387729139e-06,6.247557276822549e-07,3.5926456209958126e-06,6.206058135517446e-07,2.8249411592404336e-07,0.27788208119830815,0.2870044868703081,-0.002123207966645335,-6.046820813895588e-06,0.28701419624134594,-0.002113498595607499,-6.027191558189045e-06,0.7703703703703704,0.05782553896739069
439,hybrid,0.1,0.5,0.2,0.05,2.5442527641137244e-06,2.047262614117017e-06,1.4229785691985124e-06,6.24284044918505e-07,3.5890903355544037e-06,6.198045349511987e-07,2.824041890205433e-07,0.2778721433019639,0.2868871282909599,-0.002127782191336136,-6.060725486604175e-06,0.28689751112514345,-0.002117399357152605,-6.039469123175854e-06,0.7703703703703704,0.05780298209645921
440,hybrid,0.1,0.5,0.2,0.05,2.543540678429812e-06,2.0461651658329325e-06,1.4232465337149313e-06,6.229186321180014e-07,3.5924544426191464e-06,6.200536161370871e-07,2.823869021509436e-07,0.27765690952305155,0.2867752894409824,-0.0021323506019866323,-6.074947184062747e-06,0.28678553081004365,-0.0021221092329253843,-6.0537985717244855e-06,0.7703703703703704,0.05778152800859381
441,hybrid,0.1,0.5,0.2,0.05,2.5465798467082685e-06,2.0492121025467537e-06,1.4252637541589243e-06,6.239483483878292e-07,3.5916260472745367e-06,6.204388033675599e-07,2.8234757521098715e-07,0.27750955287768264,0.28664546939687524,-0.002136178533943045,-6.086879957505065e-06,0.28665543432952095,-0.002126213601297333,-6.0667870477693975e-06,0.7703703703703704,0.05775632958616366
442,hybrid,0.1,0.5,0.2,0.05,2.543645329078585e-06,2.0470446901809044e-06,1.4230954273635178e-06,6.239492628173867e-07,3.5860628301174406e-06,6.193993598022062e-07,2.8228967850991226e-07,0.2774786274282319,0.28652393475742255,-0.0021403715223203834,-6.100198920776646e-06,0.2865337315630853,-0.0021305747166576183,-6.080340856385756e-06,0.7703703703703704,0.057732861255948585
443,hybrid,0.1,0.5,0.2,0.05,2.545344528370703e-06,2.04782087212611e-06,1.4251103895737236e-06,6.227104825523864e-07,3.593173551429377e-06,6.204538608173997e-07,2.8231057876350827e-07,0.27731091783937656,0.2864043432778434,-0.0021443080312881224,-6.1122846176029895e-06,0.28641281659562495,-0.0021358347135065903,-6.096097606550044e-06,0.7666666666666667,0.05770973026182631
444,hybrid,0.1,0.5,0.2,0.05,2.5431423275737214e-06,2.0466370433051066e-06,1.4237149530655175e-06,6.229220902395892e-07,3.585193873644301e-06,6.193757627126669e-07,2.8221488723302594e-07,0.2772009171831117,0.28628333116959315,-0.0021487751904730734,-6.12599908713274e-06,0.2862920820106073,-0.0021400243494589244,-6.1093156231404894e-06,0.7703703703703704,0.05768642127201325
