seed,epoch,candidate_key,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_relative_psi_input_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_state_slot_displacement
2,6,residualized_local_field_poly_rt2,0.2083474296152304,1.8678552959432302,1.314368739680432,0.9776458385922554,-0.060918988704516376,6.348928192329329
2,7,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,7,residualized_local_field_poly_rt2,0.23930246105840833,1.867655888600325,1.3374635342915606,0.9709146529671664,-0.063671560604563,6.87688411600664
2,8,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,8,residualized_local_field_poly_rt2,0.2657183985025302,1.8654963314798745,1.3378118402733357,0.9645397731296674,-0.06550207875498806,7.164735636324158
2,9,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,9,residualized_local_field_poly_rt2,0.2875792166392254,1.8628579380706047,1.327823401765031,0.9585023011669607,-0.06685049443485977,7.294733714520238
2,10,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,10,residualized_local_field_poly_rt2,0.3053690098190599,1.860064116681698,1.3151532662312917,0.953198604376911,-0.06754405444212985,7.3458621770053485
2,11,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,11,residualized_local_field_poly_rt2,0.3229490222435562,1.8576957543824957,1.3035662220346464,0.9475122993878676,-0.06810813440076131,7.364954005341081
2,12,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,12,residualized_local_field_poly_rt2,0.34226766050422397,1.8553528732078344,1.2950004781173006,0.9408745151868121,-0.06847873920816858,7.378980066867507
2,13,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,13,residualized_local_field_poly_rt2,0.36207195923512403,1.853098166190545,1.2894217155583036,0.9337268724008944,-0.06867266613265202,7.393744898481783
2,14,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,14,residualized_local_field_poly_rt2,0.38163328934799157,1.8507045823432589,1.2864205529487207,0.9262529924019656,-0.06874489796753117,7.410489751678668
2,15,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,15,residualized_local_field_poly_rt2,0.4019874605409342,1.8481481831717759,1.2851962755021482,0.9182278721610408,-0.06872504892055462,7.432983679631073
2,16,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,16,residualized_local_field_poly_rt2,0.4227252187551261,1.8456195949428469,1.285686294492801,0.9095330740958701,-0.06878245992142498,7.454713723860398
2,17,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,17,residualized_local_field_poly_rt2,0.442929507335278,1.842884286167386,1.2877220383495331,0.9007623775063381,-0.06874126145606119,7.4814302843476455
2,18,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,18,residualized_local_field_poly_rt2,0.46329464799172826,1.8404239965264206,1.2903320547019397,0.8914662054245037,-0.06873045953642554,7.5083488898281985
2,19,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,19,residualized_local_field_poly_rt2,0.48303143828828804,1.8381026375239713,1.2934514761567768,0.8820909178217189,-0.06889854982842661,7.535838540262839
2,20,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,20,residualized_local_field_poly_rt2,0.5029228543207752,1.8359279874362575,1.296944557907508,0.8723875989021315,-0.06881127217442135,7.560240702195183
2,21,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,21,residualized_local_field_poly_rt2,0.5213081842641815,1.8335262634785123,1.3003101201140186,0.8629636190462129,-0.06869283589711835,7.583230805389784
2,22,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,22,residualized_local_field_poly_rt2,0.5401902564880814,1.8315741248909063,1.3036676019038371,0.8529427796564611,-0.06873676417714433,7.6051537725029394
2,23,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,23,residualized_local_field_poly_rt2,0.5590324510298427,1.8299167595478412,1.307002381623748,0.8427055041479813,-0.06877109835316138,7.620769257244335
2,24,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,24,residualized_local_field_poly_rt2,0.575748131729249,1.8278409417248866,1.3102277191201135,0.8332851475300999,-0.06861396075116806,7.6371360952459115
2,25,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,25,residualized_local_field_poly_rt2,0.593617682285871,1.8259322848340123,1.3133571315137575,0.8230251298543999,-0.06863805120342495,7.651545209615603
2,26,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,26,residualized_local_field_poly_rt2,0.6104441383854707,1.8241157159469963,1.3164450096898497,0.812906949329709,-0.06865996072314366,7.663828056169552
2,27,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,27,residualized_local_field_poly_rt2,0.6268995720304613,1.822292703694479,1.3194937566816956,0.8029809773130004,-0.0686156319854386,7.674944999927559
2,28,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,28,residualized_local_field_poly_rt2,0.6425313192726142,1.8205166764424607,1.3224447002992483,0.7929365775242061,-0.06853338322819442,7.683445278334913
2,29,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,29,residualized_local_field_poly_rt2,0.6583010152677798,1.8184559053325426,1.3252195631702726,0.7829164820842831,-0.06854100812431825,7.692242817794917
2,30,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,30,residualized_local_field_poly_rt2,0.6735669558734055,1.8166508951658975,1.3280926723684627,0.7729902722481142,-0.06853840159033373,7.699452670028907
2,31,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,31,residualized_local_field_poly_rt2,0.6878565145643484,1.8146973606641548,1.3307764497988361,0.7632064388437699,-0.06840188449583429,7.704814620808747
2,32,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,32,residualized_local_field_poly_rt2,0.7019666319536991,1.812791625446609,1.333589227493308,0.7536998097166281,-0.06845895021639017,7.711604110364706
2,33,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,33,residualized_local_field_poly_rt2,0.7156237688618774,1.810593464198171,1.3363505826294166,0.7440870541230199,-0.06831595360561318,7.715388275853054
2,34,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,34,residualized_local_field_poly_rt2,0.7292967329924522,1.8088702745522265,1.3391235232671423,0.7344648761482337,-0.06834046123693407,7.720731287068679
2,35,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,35,residualized_local_field_poly_rt2,0.7427041708486637,1.806856058128421,1.3418366388948626,0.7247582265750212,-0.06827620478977842,7.724042082202279
2,36,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,36,residualized_local_field_poly_rt2,0.7552754856502407,1.804740127201935,1.344602729142205,0.7156912893308807,-0.06823480204254342,7.7265914028804445
2,37,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,37,residualized_local_field_poly_rt2,0.7675197435840723,1.8027820353766058,1.347522213084551,0.7064781849089183,-0.06814100151620835,7.7324947498334495
2,38,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,38,residualized_local_field_poly_rt2,0.7793738105227356,1.8007236143472312,1.3504767311358798,0.6975428042252367,-0.06805925087361674,7.7364145493922125
2,39,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,39,residualized_local_field_poly_rt2,0.7922766236287051,1.799166487918648,1.353356258974226,0.6879609970971651,-0.06812579235120428,7.740975705175525
2,40,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,40,residualized_local_field_poly_rt2,0.8027897658667232,1.796870242327842,1.3563032261639916,0.6797316004397247,-0.06789869564777842,7.743183586278552
2,41,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,41,residualized_local_field_poly_rt2,0.8135813696710873,1.7949230719305493,1.359297252423731,0.6713750205239463,-0.06788223253462031,7.746728485421938
2,42,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,42,residualized_local_field_poly_rt2,0.825029970642029,1.7931114448622705,1.3624553854235606,0.6624151123212918,-0.06783045619252316,7.750548921232531
2,43,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,43,residualized_local_field_poly_rt2,0.8352315462316341,1.7913282379837796,1.3654482564397727,0.6544329163947642,-0.06792443596590092,7.7560752564528155
2,44,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,44,residualized_local_field_poly_rt2,0.846212491740905,1.7893271578526633,1.3686260114408895,0.6455754784127841,-0.06784186221614914,7.758891792066902
2,45,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,45,residualized_local_field_poly_rt2,0.8559860772327076,1.7874574639903344,1.3717733187820609,0.6376981766001937,-0.0676321413616412,7.76193461781038
2,46,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,46,residualized_local_field_poly_rt2,0.8657655102869157,1.7857589529545046,1.3749217127438296,0.629742015409812,-0.06778910107738337,7.765762141298536
2,47,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,47,residualized_local_field_poly_rt2,0.8748383382780549,1.7839037567005724,1.3781486542402304,0.6223601210432962,-0.06775039765588299,7.769078922187236
2,48,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,48,residualized_local_field_poly_rt2,0.8846311040735809,1.7821591126813725,1.3814683470630833,0.6145878768994808,-0.06756509365683691,7.772675357775481
2,49,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,49,residualized_local_field_poly_rt2,0.8936867508292954,1.7802699665677637,1.3848442119509718,0.6069034470719832,-0.0676284646515816,7.7769284286612415
2,50,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,50,residualized_local_field_poly_rt2,0.90236869703968,1.7784453708708157,1.3883525106683208,0.5997843370184069,-0.06749570757676773,7.782861307181429
2,51,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,51,residualized_local_field_poly_rt2,0.911142966062358,1.7765490398854884,1.3918393427855205,0.5922406053803108,-0.06756422683691343,7.787529698283484
2,52,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,52,residualized_local_field_poly_rt2,0.9197506449197306,1.774872434393283,1.3955926183600844,0.5852129130004898,-0.06740755281592321,7.795973784657472
2,53,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,53,residualized_local_field_poly_rt2,0.9276021368260088,1.7730760710383897,1.399106517561587,0.5782523205933369,-0.06747423595928895,7.8025078551130065
2,54,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,54,residualized_local_field_poly_rt2,0.9358787294053702,1.7712248759704086,1.4028817845428034,0.5712616209287819,-0.06742716008545452,7.811867123717026
2,55,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,55,residualized_local_field_poly_rt2,0.9434032969436338,1.7694549857103503,1.406606081622082,0.5647363205889843,-0.06731242329608052,7.8211707920876306
2,56,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,56,residualized_local_field_poly_rt2,0.9511603466003044,1.7678391150680437,1.4102179145280922,0.5579831061997772,-0.0672765908287695,7.833110693134922
2,57,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,57,residualized_local_field_poly_rt2,0.9590420260968706,1.7659726349824674,1.4139513521563243,0.5514087659090906,-0.06728057256742614,7.847326321803662
2,58,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,58,residualized_local_field_poly_rt2,0.9650613266829092,1.7642157194678607,1.4174392208996864,0.5455492372032078,-0.06718519675095055,7.862843188225277
2,59,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,59,residualized_local_field_poly_rt2,0.9724160783255217,1.7629932836582747,1.4204993852234533,0.5389643074931053,-0.06724350771772394,7.87981739596511
2,60,baseline_plain_raw,0.0,0.0,0.0,1.0,1.0,0.0
2,60,residualized_local_field_poly_rt2,0.9791407137773536,1.7613885951105477,1.4233067547832654,0.5326772253144455,-0.06705565289337904,7.894974612433574
