mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,34,0.0,0.0002007997851088193,1.0,0.9999999891077301,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,35,0.0,0.00020016316564969877,1.0,0.9999999890309356,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,36,0.0,0.00019927217745061465,1.0,0.9999999890325872,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,37,0.0,0.00019902699525028373,1.0,0.9999999889937587,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,38,0.0,0.0001958153190667103,1.0,0.9999999896108711,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,39,0.0,0.00019645976029026964,1.0,0.999999989221906,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,40,0.0,0.00019464460414831962,1.0,0.9999999895626308,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,41,0.0,0.00019404238578162413,1.0,0.9999999894738816,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,42,0.0,0.00019283102790955176,1.0,0.9999999897357406,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,43,0.0,0.00019255633478252633,1.0,0.9999999895530884,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,44,0.0,0.00018997116472882768,1.0,0.9999999901290864,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,45,0.0,0.0001899931579760106,1.0,0.9999999900280108,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,46,0.0,0.00018919660430618285,1.0,0.9999999899810602,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,47,0.0,0.0001897341677485269,1.0,0.9999999898774211,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,48,0.0,0.00018757939533713304,1.0,0.9999999901297553,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,49,0.0,0.00018741334648795572,1.0,0.9999999901697192,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,50,0.0,0.00018788208398700068,1.0,0.9999999899109746,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,51,0.0,0.00018478363732328163,1.0,0.9999999904813179,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,52,0.0,0.0001859183437379198,1.0,0.9999999901556642,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,53,0.0,0.00018665053846265357,1.0,0.9999999899623339,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,54,0.0,0.0001847786042065163,1.0,0.9999999902855577,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,55,0.0,0.00018318185261760595,1.0,0.9999999904597423,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,56,0.0,0.00018420117948302178,1.0,0.9999999901842423,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,57,0.0,0.00018528873320477427,1.0,0.9999999897662075,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,58,0.0,0.00018188535391743316,1.0,0.9999999905115906,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,59,0.0,0.00018329522402522137,1.0,0.9999999901583309,0.0
batch_frozen_target_state_cache,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,2,60,0.0,0.00018212755038810412,1.0,0.9999999902227055,0.0
