epoch,stage,lambda_id,alpha,lambda_traj_curr,lambda_sg,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_traj_curr_loss,train_semigroup_loss,train_main_traj_contract_loss,train_mean_midpoint_reconstruction_shift_norm,train_mean_continuation_reevaluation_shift_norm,train_mean_continuation_target_blend_shift_norm,train_mean_semigroup_endpoint_closure_residual_norm,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
143,hybrid,0.1,0.5,0.2,0.1,2.6394369469376e-06,2.15793915748128e-06,1.4029268658550377e-06,7.550122916262423e-07,3.730698530108913e-06,6.553243612085971e-07,2.9380299055290376e-07,1.0842793644542894e-07,0.0006045692418495182,6.527941572875995e-06,0.001009520734166942,0.0013444109879205681,0.3439800702914523,0.3488720711658563,-0.0006645630741155539,-2.041758405541699e-06,0.34887963148011597,-0.0006570027598558625,-2.0165670236076214e-06,0.6888888888888889,0.06990732684799436
144,hybrid,0.1,0.5,0.2,0.1,2.6394896107253885e-06,2.1579259958756483e-06,1.4038601418046533e-06,7.540658540709948e-07,3.7313399031843565e-06,6.553098232287783e-07,2.937690802015862e-07,1.0842962453130476e-07,0.000604463903440514,6.538039542331696e-06,0.0010094384477827285,0.0013442489807934746,0.3435479836837498,0.3484826886882341,-0.0006700607564357752,-2.055852345357644e-06,0.3484902898921571,-0.0006624595525128174,-2.030668349580736e-06,0.6888888888888889,0.06983054988893397
145,hybrid,0.1,0.5,0.2,0.1,2.6386535559768408e-06,2.157635779747067e-06,1.4042593757971202e-06,7.533764039499469e-07,3.7268364598675403e-06,6.547886415666221e-07,2.937215350718213e-07,1.0833413024301932e-07,0.0006046127609464081,6.554541092514807e-06,0.0010096151159791301,0.0013445590631781638,0.3431244140759809,0.34810444729120016,-0.000675551984606948,-2.0699034621066105e-06,0.3481120489263889,-0.0006679503494181893,-2.044798595995413e-06,0.6888888888888889,0.06975599985516143
146,hybrid,0.1,0.5,0.2,0.1,2.637531770087277e-06,2.156818839641488e-06,1.4044016074222341e-06,7.524172322192541e-07,3.7243866743563764e-06,6.544038638091796e-07,2.936623019767573e-07,1.082742630101511e-07,0.0006046130718658456,6.567913119459251e-06,0.0010096294489618542,0.0013445989515853587,0.3428278577277781,0.3477229147443911,-0.0006810021385101894,-2.0840565401860148e-06,0.347730663152944,-0.0006732537299573016,-2.058555620396412e-06,0.6888888888888889,0.06968078337658026
147,hybrid,0.1,0.5,0.2,0.1,2.6372112619877577e-06,2.156244212277214e-06,1.4033762397540426e-06,7.528679725231717e-07,3.7265948305681043e-06,6.545199999429528e-07,2.9363558767714414e-07,1.0830756665373298e-07,0.0006043969439633751,6.572438526011634e-06,0.0010093837063952686,0.001344192916808961,0.34234495371974516,0.34733468026864306,-0.0006864194166441018,-2.0980101914051395e-06,0.3473424900697783,-0.0006786096155088628,-2.0723956900296683e-06,0.6888888888888889,0.06960421993705744
148,hybrid,0.1,0.5,0.2,0.1,2.6379278852416945e-06,2.157425683968678e-06,1.405625551826342e-06,7.518001321423357e-07,3.722696517043999e-06,6.543075898207471e-07,2.93588528396831e-07,1.0823254956861678e-07,0.0006048321996017373,6.59312645874624e-06,0.0010099856566866887,0.0013450765695665434,0.3418674394179633,0.3469578797780245,-0.0006917960870055362,-2.1117255382447795e-06,0.34696576410959484,-0.0006839117554351959,-2.0860070416955077e-06,0.6925925925925925,0.06952993517300601
149,hybrid,0.1,0.5,0.2,0.1,2.6347115228485517e-06,2.154706564805334e-06,1.40433167586821e-06,7.503748889371239e-07,3.718670439737899e-06,6.53481822373821e-07,2.9354668497703924e-07,1.0813791406942766e-07,0.0006045023455600114,6.599044273550449e-06,0.0010093946138303275,0.0013443526316721873,0.34151088305675104,0.34658755596205826,-0.000697202244755557,-2.125498829106721e-06,0.3465954848310174,-0.0006892733757964398,-2.099777195138468e-06,0.6925925925925925,0.06945695164136276
150,hybrid,0.1,0.5,0.2,0.1,2.634247873587173e-06,2.15417637238736e-06,1.4041927654426844e-06,7.499836069446754e-07,3.7193740845878535e-06,6.533516987232625e-07,2.9350864914251674e-07,1.0813409274102801e-07,0.0006042647409430855,6.602258558423435e-06,0.0010091539909987438,0.00134395680911492,0.34127688859622285,0.34621597179098984,-0.0007026733487974224,-2.1395362300866074e-06,0.3462238556020033,-0.0006947895377839575,-2.113969480600276e-06,0.6925925925925925,0.06938372902795746
151,hybrid,0.1,0.5,0.2,0.1,2.632510150337202e-06,2.152466233314373e-06,1.4032917487112793e-06,7.491744846030937e-07,3.719109152831242e-06,6.532094626461137e-07,2.934646138793104e-07,1.0813300173970487e-07,0.0006040473967846467,6.607663834032118e-06,0.0010086582764141092,0.0013433394239791808,0.3407894564072446,0.34585099723985346,-0.0007082329083286099,-2.1538630081973124e-06,0.3458592502596196,-0.0006999798885624631,-2.1272646903021082e-06,0.6925925925925925,0.06931184602963641
152,hybrid,0.1,0.5,0.2,0.1,2.632806310118565e-06,2.1528739281346486e-06,1.4051057381161157e-06,7.477681900185331e-07,3.718190723536096e-06,6.531138200931113e-07,2.934281015611944e-07,1.0811330963030683e-07,0.0006040635906248294,6.619834188424622e-06,0.0010086608619338817,0.0013433579599864836,0.34031024117109304,0.3454831245870846,-0.0007137667517647661,-2.168141019285642e-06,0.3454913776511602,-0.0007055136876891188,-2.1415543686318836e-06,0.6925925925925925,0.06923937826776987
153,hybrid,0.1,0.5,0.2,0.1,2.631867524727329e-06,2.1527097336640575e-06,1.4047112354425314e-06,7.479984982215261e-07,3.71179532383792e-06,6.522897240413711e-07,2.9337896353223166e-07,1.0797825867947932e-07,0.0006042127885745747,6.631617489796149e-06,0.0010087683598882084,0.0013436188135730635,0.33992108554018796,0.34511798066245186,-0.0007192670511023125,-2.1823646102550067e-06,0.3451263851966197,-0.000710862516934474,-2.1552974157847582e-06,0.6925925925925925,0.06916744954271084
154,hybrid,0.1,0.5,0.2,0.1,2.6308658088134563e-06,2.1511461939557803e-06,1.40458068856162e-06,7.465655053941601e-07,3.7167249630047133e-06,6.525248832562766e-07,2.933551156605503e-07,1.0804711855720492e-07,0.0006037006593557093,6.629683487698934e-06,0.0010083117639324624,0.001342807478331775,0.33948159878078826,0.3447468957388281,-0.0007246433603005364,-2.1960666954039644e-06,0.3447551131030071,-0.0007164259961215391,-2.169672280004722e-06,0.6925925925925925,0.06909430781982573
155,hybrid,0.1,0.5,0.2,0.1,2.6310956492017885e-06,2.1514260045421648e-06,1.4051396790997487e-06,7.462863254424158e-07,3.7162583452127127e-06,6.526858750601084e-07,2.9329449142822e-07,1.0804381013835259e-07,0.0006039771094393833,6.65169609670196e-06,0.0010086805314635284,0.0013433337339496389,0.3394457345198786,0.34439191735813407,-0.0007301284954168707,-2.210134699156662e-06,0.34440037647787886,-0.0007216693756720849,-2.183085165882758e-06,0.6925925925925925,0.06902440917071019
156,hybrid,0.1,0.5,0.2,0.1,2.6293094207524726e-06,2.149805766480445e-06,1.4041981794215119e-06,7.456075870589326e-07,3.714858933618583e-06,6.522666556959966e-07,2.9326954450304246e-07,1.0801776091017001e-07,0.0006035850767855071,6.651704371081109e-06,0.0010078641637426317,0.0013423099518200252,0.3388601320620438,0.34403265489022367,-0.000735689763468661,-2.22447033605092e-06,0.34404129798154826,-0.0007270466721440716,-2.196818783873158e-06,0.6925925925925925,0.06895366893073847
157,hybrid,0.1,0.5,0.2,0.1,2.6308390572378045e-06,2.1514200584196e-06,1.4057915655186973e-06,7.45628492900903e-07,3.7141726495388944e-06,6.523804349816024e-07,2.932216569732041e-07,1.0800173386431488e-07,0.0006038945814100843,6.669137624403284e-06,0.0010083997371417319,0.0013430231879150744,0.3386136018724712,0.34367577752839923,-0.0007411252056033768,-2.238422251467896e-06,0.3436844756019691,-0.0007324271320335307,-2.2106382732925574e-06,0.6925925925925925,0.06888338054680053
158,hybrid,0.1,0.5,0.2,0.1,2.6277236832876146e-06,2.1493100213607197e-06,1.404804241071495e-06,7.445057802892247e-07,3.706005807853957e-06,6.511131334674002e-07,2.931640884791674e-07,1.0781308114149921e-07,0.0006038625358048278,6.6806379986808536e-06,0.001008343770988962,0.0013430404710354892,0.33819083142625495,0.3433164345473527,-0.0007464897466905596,-2.252221420245696e-06,0.34332531067496846,-0.0007376136190748173,-2.2240613649789054e-06,0.6925925925925925,0.06881258485880866
159,hybrid,0.1,0.5,0.2,0.1,2.6282453003486118e-06,2.1493691745578486e-06,1.404706675236584e-06,7.446624993212646e-07,3.7098713303901326e-06,6.514824379156131e-07,2.931431176016335e-07,1.0788899275174944e-07,0.0006035720617004505,6.685578097318337e-06,0.0010079230372162296,0.0013423948808408872,0.3378599941228567,0.34296352575961625,-0.0007519099913813609,-2.2660831366725764e-06,0.3429722526495054,-0.0007431831014921841,-2.238244294380733e-06,0.6925925925925925,0.06874308715019953
160,hybrid,0.1,0.5,0.2,0.1,2.6272722501613883e-06,2.148185249383267e-06,1.4057267362768355e-06,7.424585131064319e-07,3.7117346876663817e-06,6.515219532277165e-07,2.9310032251322674e-07,1.0791353201148297e-07,0.0006033265908869725,6.6905264300517276e-06,0.0010076516874253478,0.00134196188713476,0.33737137568465003,0.342617215030536,-0.0007573962378294441,-2.2800401950188206e-06,0.34262612020878047,-0.0007484910595849659,-2.251770243978993e-06,0.6925925925925925,0.06867492225367308
161,hybrid,0.1,0.5,0.2,0.1,2.6272129787610594e-06,2.1488232209786822e-06,1.4063657906878225e-06,7.424574302908597e-07,3.705976187471195e-06,6.509801366121413e-07,2.930587746085062e-07,1.0779213903525741e-07,0.0006037051916829732,6.711320232505758e-06,0.0010082147367132292,0.0013428012614394615,0.3369007490965084,0.3422612695661136,-0.0007626823966710439,-2.293543197257682e-06,0.3422698862122884,-0.0007540657504962467,-2.2661862963131827e-06,0.6925925925925925,0.06860479039255693
162,hybrid,0.1,0.5,0.2,0.1,2.625558879730382e-06,2.147251548115268e-06,1.406443320517055e-06,7.40808227598213e-07,3.7053432043251212e-06,6.506312298347621e-07,2.930197838852616e-07,1.0777301118260161e-07,0.000603325305148493,6.713520099883848e-06,0.0010075424382981822,0.0013419149047866161,0.3363654968420757,0.34191737428458396,-0.000768169383374373,-2.3074909391657887e-06,0.34192598221861753,-0.0007595614493408065,-2.2802947515018096e-06,0.6925925925925925,0.06853710873359167
163,hybrid,0.1,0.5,0.2,0.1,2.6260283250262e-06,2.147270949906406e-06,1.4057418615114945e-06,7.415290883949116e-07,3.7090303896320056e-06,6.510610597078391e-07,2.9297868823104335e-07,1.0785433615659342e-07,0.0006031334953520687,6.716131297191847e-06,0.0010071689560167466,0.001341393312115333,0.3365038727149856,0.3415785613457362,-0.0007735905674164933,-2.3212961752115333e-06,0.34158734714305544,-0.0007648047700972715,-2.293621523470385e-06,0.6925925925925925,0.06847043038263055
164,hybrid,0.1,0.5,0.2,0.1,2.6263216436270077e-06,2.147936728071284e-06,1.4077749394199512e-06,7.401617886513326e-07,3.7059503368886456e-06,6.507964338699761e-07,2.929432812303716e-07,1.0778988186685898e-07,0.0006034051771322089,6.733518171427582e-06,0.001007567410107737,0.0013419729708521652,0.33578331518622256,0.34123013239080646,-0.0007788575263782405,-2.334760352068791e-06,0.34123871488002544,-0.0007702750371592626,-2.3077845245838636e-06,0.6925925925925925,0.06840179798343694
165,hybrid,0.1,0.5,0.2,0.1,2.6253762160225273e-06,2.147238315824915e-06,1.4061930774735015e-06,7.410452383514136e-07,3.7038892573072825e-06,6.505543990621928e-07,2.928988424666333e-07,1.0774897446688364e-07,0.0006034057801859231,6.744404844340657e-06,0.0010074814569130332,0.001341912768618179,0.33589472308197355,0.34088769285344783,-0.0007839792451904692,-2.347743085192482e-06,0.34089591388453455,-0.00077575821410375,-2.3219097791443884e-06,0.6925925925925925,0.06833433441972767
166,hybrid,0.1,0.5,0.2,0.1,2.6250160476736937e-06,2.1470718126741234e-06,1.4082010891191322e-06,7.388707235549914e-07,3.7024195573544376e-06,6.501831071281412e-07,2.9285472005275004e-07,1.077022792641267e-07,0.0006032791765522026,6.753897865514078e-06,0.001007371150684986,0.0013417358031718655,0.3351361524503763,0.3405475810050863,-0.0007891434242477957,-2.3608618492842928e-06,0.3405557258965641,-0.0007809985327700275,-2.335411261988451e-06,0.6925925925925925,0.06826734488586683
167,hybrid,0.1,0.5,0.2,0.1,2.6244078801121146e-06,2.1464466676267424e-06,1.408295558987479e-06,7.381511086392636e-07,3.7026510945898127e-06,6.501414084121111e-07,2.928146196012719e-07,1.0769610302639068e-07,0.0006031464146379187,6.763436671665721e-06,0.0010072331966536321,0.0013415140839858884,0.3348132227015767,0.3402143009581867,-0.0007946242516650992,-2.3748092966675784e-06,0.3402226221211007,-0.0007863030887511058,-2.348991146759608e-06,0.6925925925925925,0.06820178504197036
168,hybrid,0.1,0.5,0.2,0.1,2.622513512436827e-06,2.1455370229998926e-06,1.4080174202211783e-06,7.375196027787138e-07,3.694571168559739e-06,6.489682320933331e-07,2.927670385089562e-07,1.0751937258096102e-07,0.0006031797703427154,6.777177968595924e-06,0.001007180703444244,0.0013415688997049358,0.3342878393429492,0.3398752949681875,-0.0008000671881708832,-2.3887915592404408e-06,0.3398834982954287,-0.0007918638609297202,-2.3633777408729956e-06,0.6925925925925925,0.06813507243127168
169,hybrid,0.1,0.5,0.2,0.1,2.6212448873918767e-06,2.1439640843618464e-06,1.406714373386155e-06,7.37249710975691e-07,3.6971492154614636e-06,6.491607710124556e-07,2.927174902219973e-07,1.0756588148388434e-07,0.0006029115654608444,6.781750743021528e-06,0.0010067880298039408,0.0013409873561133327,0.33425728536509985,0.3395508586344784,-0.0008056585933958749,-2.4031574509609578e-06,0.3395595058904033,-0.0007970113374710097,-2.3765455563147563e-06,0.6925925925925925,0.06807130344557487
170,hybrid,0.1,0.5,0.2,0.1,2.621406363114217e-06,2.1438908270134642e-06,1.4076858600027194e-06,7.362049670107442e-07,3.699094067704333e-06,6.492991517292053e-07,2.926925794038151e-07,1.0760612933031927e-07,0.0006027014250494947,6.7826038184422666e-06,0.0010064052579338357,0.0013404639012150094,0.3339799479543994,0.3392237599515947,-0.0008111345772047751,-2.4172138551564032e-06,0.3392322765328581,-0.0008026179959413904,-2.390846315538926e-06,0.6925925925925925,0.0680069789057599
171,hybrid,0.1,0.5,0.2,0.1,2.622242904884184e-06,2.1447931672232123e-06,1.4085716051568995e-06,7.362215620663132e-07,3.6986255818225486e-06,6.492380858665619e-07,2.9265353943728604e-07,1.0758717947871685e-07,0.0006027213054183207,6.797252878830213e-06,0.001006516030844186,0.0013405858095394837,0.3334326964754263,0.33889153639357417,-0.0008166182861881199,-2.431279784375739e-06,0.33889996204126893,-0.0008081926384933547,-2.405030399498865e-06,0.6925925925925925,0.06794163093595246
172,hybrid,0.1,0.5,0.2,0.1,2.6206363370162693e-06,2.1433668531418878e-06,1.4085609493161776e-06,7.348059038257103e-07,3.6971082779720207e-06,6.489674444665182e-07,2.926082015402995e-07,1.0755865607717923e-07,0.0006025702706075697,6.802873077551311e-06,0.0010061589955068363,0.0013401508244354238,0.3329225557769828,0.3385599978688687,-0.0008220426437851591,-2.4452573823649407e-06,0.3385682030032734,-0.0008138375093804662,-2.4195549990821516e-06,0.6925925925925925,0.06787640810253077
173,hybrid,0.1,0.5,0.2,0.1,2.619343986526395e-06,2.1424582915126076e-06,1.4079611657288386e-06,7.344971257837695e-07,3.6940594160303637e-06,6.484157479833049e-07,2.9255648533995347e-07,1.0747975341075059e-07,0.0006024966415653517,6.816007320596096e-06,0.0010061005991666501,0.0013400877297683167,0.3328561813762791,0.33823658142707475,-0.0008273835657138795,-2.4589104655903943e-06,0.3382449575543698,-0.0008190074384188395,-2.432854465995321e-06,0.6925925925925925,0.06781279299855772
174,hybrid,0.1,0.5,0.2,0.1,2.618094462953218e-06,2.1412165683913647e-06,1.4075439954299257e-06,7.336725729614392e-07,3.6941087422108194e-06,6.481760163778065e-07,2.925192738673205e-07,1.0746702034077132e-07,0.0006021671014649025,6.818075143199176e-06,0.0010056152510944567,0.0013394054135521228,0.3324987992483315,0.3379120956096941,-0.0008328871255046111,-2.4729862335621557e-06,0.33792072411823726,-0.0008242586169614485,-2.4462636681694613e-06,0.6962962962962963,0.06774899654703974
175,hybrid,0.1,0.5,0.2,0.1,2.6205373263102676e-06,2.1434081586193673e-06,1.4090630404821796e-06,7.343451181371877e-07,3.6959919626533404e-06,6.487563676751816e-07,2.92490558755105e-07,1.0752997142556591e-07,0.000602439596338196,6.832862044176344e-06,0.001005878728199999,0.0013397975798834793,0.3322442535690958,0.33759161184293335,-0.0008381543354218368,-2.4863483231694103e-06,0.3376001083635119,-0.0008296578148432876,-2.45999496512457e-06,0.6962962962962963,0.06768595323567103
176,hybrid,0.1,0.5,0.2,0.1,2.6184718724445687e-06,2.141641990481572e-06,1.4087537417326231e-06,7.328882487489488e-07,3.6936248339625457e-06,6.481698207408829e-07,2.924522834518252e-07,1.0746739856674177e-07,0.0006021672825679714,6.837319728327419e-06,0.0010054312594655246,0.0013392212927845295,0.33172748707225097,0.33726976558118366,-0.00084350402508232,-2.4999833883489328e-06,0.3372781850488329,-0.0008350845574330856,-2.4739429838367016e-06,0.6962962962962963,0.06762265392125319
177,hybrid,0.1,0.5,0.2,0.1,2.6178731002556915e-06,2.1410737019088675e-06,1.4083716433843868e-06,7.32702058524481e-07,3.693501855718288e-06,6.480799727005141e-07,2.923952245698708e-07,1.0744921277499466e-07,0.0006020896793661732,6.849567324796089e-06,0.0010054346043122417,0.001339167783281822,0.33144039410686954,0.3369509527924163,-0.0008490040533424281,-2.5141535755988627e-06,0.3369595292788503,-0.0008404275669084416,-2.487626577274513e-06,0.6962962962962963,0.06755999136915175
178,hybrid,0.1,0.5,0.2,0.1,2.6172238798858804e-06,2.1408288537636416e-06,1.4093995385046942e-06,7.314293152589472e-07,3.69017043879482e-06,6.47634427735773e-07,2.9236235412440814e-07,1.0737798224275727e-07,0.0006021395766246459,6.859075578938563e-06,0.001005442554043388,0.001339244422919127,0.3309105086579346,0.33663410477129385,-0.0008543448339859427,-2.527674554762035e-06,0.33664273660599864,-0.0008457129992811563,-2.5011388801052465e-06,0.7,0.06749768992105595
179,hybrid,0.1,0.5,0.2,0.1,2.617523613864877e-06,2.1406025766744207e-06,1.4096429471447027e-06,7.309596295297181e-07,3.694491121776707e-06,6.481401794815676e-07,2.923256438371678e-07,1.0747192501278545e-07,0.0006019268972725684,6.863544415146668e-06,0.0010050777745455825,0.001338702009212368,0.33081124939258877,0.33631273656726746,-0.0008595966840696523,-2.5411258743221433e-06,0.336321114672414,-0.0008512185789231186,-2.515307840158555e-06,0.7,0.06743446665026742
180,hybrid,0.1,0.5,0.2,0.1,2.6156385191729977e-06,2.1390038475718877e-06,1.4088980513854531e-06,7.301057961864346e-07,3.6923121980438625e-06,6.476500142062867e-07,2.9227066868702233e-07,1.0740345179672371e-07,0.0006017714143542195,6.8720003236527685e-06,0.0010049651730624114,0.0013385235399815596,0.3306666746488493,0.3360026874044082,-0.0008648389625449671,-2.5543763952705183e-06,0.3360113759885314,-0.0008561503784217384,-2.5279830638651733e-06,0.7,0.06737350527339064
181,hybrid,0.1,0.5,0.2,0.1,2.6179385322416267e-06,2.1412677216799225e-06,1.410377735466006e-06,7.308899862139162e-07,3.6925170569801906e-06,6.479976406560172e-07,2.9223288127038434e-07,1.0741910486368499e-07,0.0006021046540433579,6.891810483972221e-06,0.0010054058820548842,0.0013391517729295654,0.3304217953362655,0.3356951439093105,-0.0008702187466205213,-2.568176855031047e-06,0.33570399225644393,-0.0008613703994870825,-2.5412199203239238e-06,0.7,0.06731307253118621
182,hybrid,0.1,0.5,0.2,0.1,2.6139645674256584e-06,2.137790116664274e-06,1.4094658478892602e-06,7.28324268775014e-07,3.688481603685853e-06,6.469562757372483e-07,2.9219178893984086e-07,1.0732629039279857e-07,0.0006014501680984578,6.886308533275506e-06,0.0010042051836408594,0.0013376253068936278,0.32972977115490776,0.3353890221146069,-0.0008756794052292571,-2.582196097408924e-06,0.3353980942263347,-0.0008666072935014646,-2.554661114114072e-06,0.7037037037037037,0.06725294030396724
183,hybrid,0.1,0.5,0.2,0.1,2.61277364780485e-06,2.1370659772514675e-06,1.4090044554366522e-06,7.280615218148152e-07,3.6845611830797924e-06,6.464997367593517e-07,2.9215794781259434e-07,1.0725155224540329e-07,0.0006015161848786689,6.896995679169582e-06,0.0010041595972152518,0.0013376561889052437,0.3293728024600818,0.33508267582813506,-0.0008811723804962868,-2.5963297124961837e-06,0.3350916605558769,-0.0008721876527544303,-2.569053929271322e-06,0.7037037037037037,0.06719276964172627
184,hybrid,0.1,0.5,0.2,0.1,2.613697788068338e-06,2.1378339802873374e-06,1.4100168821726714e-06,7.27817098114666e-07,3.686068554689558e-06,6.465518650650078e-07,2.9209362566002987e-07,1.0725695231204478e-07,0.0006014399506864495,6.905548969950492e-06,0.0010042744590170673,0.0013377032737353993,0.32921612844083026,0.334781183209773,-0.0008867009633279355,-2.6106259613783837e-06,0.3347908263270301,-0.0008770578460708389,-2.5815334713933974e-06,0.7037037037037037,0.06713357683462019
185,hybrid,0.1,0.5,0.2,0.1,2.614319426714649e-06,2.138292895249052e-06,1.4106836079156374e-06,7.276092873334143e-07,3.6873896869041472e-06,6.467698800960792e-07,2.920826142098343e-07,1.0728756277518203e-07,0.0006014287869139896,6.919803480183206e-06,0.0010042459111157358,0.0013376457656832043,0.3289564555987264,0.334472375657643,-0.0008919146944859069,-2.623923867109976e-06,0.3344816206701104,-0.0008826696820184998,-2.5959572293017758e-06,0.7037037037037037,0.06707285807042578
186,hybrid,0.1,0.5,0.2,0.1,2.6144144634080784e-06,2.1382336047566813e-06,1.4111689138728894e-06,7.27064690883792e-07,3.6886221647435137e-06,6.469455038135228e-07,2.920422829485375e-07,1.0731864217704547e-07,0.0006013684129025116,6.928564403589861e-06,0.0010040626281909697,0.0013374126736028658,0.32861306497762505,0.334174392670289,-0.0008970777533757746,-2.6369357525562586e-06,0.33418339471806374,-0.0008880757056010102,-2.6097290808928687e-06,0.7037037037037037,0.06701429408473294
187,hybrid,0.1,0.5,0.2,0.1,2.614843837655011e-06,2.1390963484032998e-06,1.4121248216871133e-06,7.269715267161863e-07,3.685068194460202e-06,6.466312210039262e-07,2.919888372490276e-07,1.072406698056914e-07,0.0006016251769928992,6.948662228528958e-06,0.0010044708959089518,0.0013379879754670564,0.32811967645462115,0.3338697375796242,-0.0009023464165768824,-2.6503949007230534e-06,0.3338788025822565,-0.0008932814139445688,-2.6231314732139263e-06,0.7037037037037037,0.06695441679924022
188,hybrid,0.1,0.5,0.2,0.1,2.611575098609022e-06,2.1362750973911937e-06,1.410826186876773e-06,7.254489105144207e-07,3.68141643980641e-06,6.458645923808082e-07,2.9194240410047636e-07,1.0715835723718694e-07,0.0006013057310781285,6.9439831251424434e-06,0.0010038194000107962,0.0013372065757964583,0.32785282055645515,0.33357539209478304,-0.0009077745576664964,-2.664388987898682e-06,0.33358461976638204,-0.0008985468860674972,-2.63672102398827e-06,0.7037037037037037,0.0668966333304899
189,hybrid,0.1,0.5,0.2,0.1,2.6114003946563896e-06,2.1357256540792398e-06,1.4109226882011075e-06,7.248029658781324e-07,3.6845732929296927e-06,6.46012127157977e-07,2.919117488502127e-07,1.0721741128418018e-07,0.0006008315749112386,6.943826469277037e-06,0.0010030878232025792,0.0013361661161026693,0.32763319325083845,0.3332793610501975,-0.0009131610304237703,-2.678264688801466e-06,0.3332885916935051,-0.0009039303871161697,-2.6505424573666607e-06,0.7037037037037037,0.06683850441612425
190,hybrid,0.1,0.5,0.2,0.1,2.6094401376229243e-06,2.1346478637539956e-06,1.4098968768756594e-06,7.247509868783366e-07,3.6773883580501423e-06,6.450159047453154e-07,2.918482914770727e-07,1.0705343806391394e-07,0.0006009426777974738,6.960825866382903e-06,0.001003247859751305,0.0013364686419793208,0.3274210351226748,0.3329735590237198,-0.0009184020383739555,-2.6917906517327024e-06,0.33298302017577136,-0.0009089408863223736,-2.6634741936454754e-06,0.7037037037037037,0.06677839221241874
191,hybrid,0.1,0.5,0.2,0.1,2.611419898049809e-06,2.1357157928523534e-06,1.411863734618e-06,7.238520582343538e-07,3.6849517675305657e-06,6.459886475534956e-07,2.918275951121795e-07,1.0720892844439898e-07,0.0006007456980267384,6.9696941739891976e-06,0.0010030593455359134,0.0013360660992318136,0.3269858922677461,0.3326800186676655,-0.0009238076945518037,-2.7056178690141805e-06,0.33268949081842786,-0.0009143355437894463,-2.677173377349507e-06,0.7074074074074074,0.06672076527244346
192,hybrid,0.1,0.5,0.2,0.1,2.6106015502111627e-06,2.1351714304503965e-06,1.412142588298064e-06,7.230288421523326e-07,3.682683518118848e-06,6.456556700376079e-07,2.9179363678781894e-07,1.0716176794888071e-07,0.0006007295717183421,6.977128453847561e-06,0.0010029478211320262,0.0013359739766526436,0.32658703961311386,0.33238726466435115,-0.0009290834220866961,-2.7190738485965483e-06,0.33239644880292285,-0.0009198992835149911,-2.6913815066026544e-06,0.7074074074074074,0.06666326961728757
193,hybrid,0.1,0.5,0.2,0.1,2.6109077079123146e-06,2.135707490226734e-06,1.4128589444241778e-06,7.228485458025564e-07,3.680770590819148e-06,6.455160710776918e-07,2.917416300284418e-07,1.0712315860366507e-07,0.0006008453329869355,6.991175908537279e-06,0.001003094756994337,0.0013362026564806393,0.3263411988537984,0.3321021936262669,-0.0009343513631620559,-2.7323884582856938e-06,0.3321113929146515,-0.0009251520747774467,-2.7048261712273166e-06,0.7074074074074074,0.06660730899788579
194,hybrid,0.1,0.5,0.2,0.1,2.609682947643658e-06,2.1347606775999812e-06,1.412354559703245e-06,7.224061178967357e-07,3.6785299833274033e-06,6.450952588710466e-07,2.9169868801019156e-07,1.070692717109368e-07,0.0006007145044298691,6.998157792089452e-06,0.0010028330169800938,0.0013358895670860223,0.32621409343551905,0.33181792449420955,-0.0009397148565055691,-2.7461026018873037e-06,0.3318270562065916,-0.0009305831441235313,-2.7187274139298416e-06,0.7074074074074074,0.06655152787014303
195,hybrid,0.1,0.5,0.2,0.1,2.610872361060157e-06,2.1357035993673486e-06,1.4141673644987755e-06,7.21536234868573e-07,3.680607382029526e-06,6.454454341024631e-07,2.916559158161018e-07,1.0710802348985521e-07,0.0006008082549363679,7.012241948575374e-06,0.001003070427984638,0.0013361455482649464,0.3257707006177228,0.33153144467568174,-0.0009449470982267894,-2.759341729019233e-06,0.3315407150947311,-0.0009356766791774329,-2.7317780525789735e-06,0.7074074074074074,0.0664952783547817
196,hybrid,0.1,0.5,0.2,0.1,2.6083429890691654e-06,2.1335980594790412e-06,1.4124507150504032e-06,7.211473444286382e-07,3.677148792484013e-06,6.447394214304617e-07,2.9161966578300357e-07,1.0703005034172283e-07,0.0006005109731943367,7.014065265241856e-06,0.0010024754674960164,0.0013354207124581768,0.3253514493403701,0.3312436657477314,-0.0009502680924027285,-2.772929824666488e-06,0.3312528719152998,-0.000941061924834341,-2.7456017414052e-06,0.7074074074074074,0.06643878676802682
197,hybrid,0.1,0.5,0.2,0.1,2.6106115120130183e-06,2.135849214635676e-06,1.4143238658558614e-06,7.21525348779815e-07,3.677301533089269e-06,6.44960950826896e-07,2.91575262676885e-07,1.0703214406841477e-07,0.0006007965086911677,7.033852493891262e-06,0.0010029797005435153,0.0013360731562109195,0.32513344014343265,0.33095413131639323,-0.0009554063463786955,-2.786035480477724e-06,0.3309633187274676,-0.0009462189353043327,-2.7588813757843168e-06,0.7074074074074074,0.0663819075325544
