epoch,stage,lambda_id,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
817,hybrid,0.1,2.6724240390426474e-06,2.2011374039809593e-06,1.6514804369447922e-06,5.496569670361669e-07,4.712866350616886e-06,0.2507817944630164,0.2519359946118021,-0.0038980501775734977,-1.185234716378743e-05,0.2519303517948979,-0.003903692994477681,-1.1884670934308745e-05,0.8851851851851852,0.05116680895787513
818,hybrid,0.1,2.6707561234058902e-06,2.1990987849054546e-06,1.6502092352484433e-06,5.488895496570109e-07,4.7165733850043616e-06,0.25093533559470266,0.2518732233369964,-0.0039032637304763917,-1.1871234239676804e-05,0.2518695091759374,-0.003906977891535379,-1.1895942827495594e-05,0.8814814814814815,0.05115529741349456
819,hybrid,0.1,2.6700802100386832e-06,2.198427419405604e-06,1.650237059689671e-06,5.48190359715933e-07,4.716527906330792e-06,0.25043768486493234,0.2517868295875422,-0.003908127433825792,-1.1889460311322107e-05,0.2517843166400223,-0.003910640381345698,-1.1910502319579987e-05,0.8814814814814815,0.0511389914042736
820,hybrid,0.1,2.6700003936961305e-06,2.198654843050569e-06,1.6500147697043803e-06,5.486400733461891e-07,4.713455506455616e-06,0.25052041887877785,0.25169680934049893,-0.003911246509301691,-1.1902923310345439e-05,0.25169275207464303,-0.003915303775157586,-1.1929240138601211e-05,0.8888888888888888,0.05112161116996012
821,hybrid,0.1,2.670400568865026e-06,2.1990263939278542e-06,1.651006691176806e-06,5.480197027510483e-07,4.713741749371714e-06,0.2503356074446335,0.2516008855212685,-0.003916162702036041,-1.1923556386096972e-05,0.2515987442278114,-0.003918303995493144,-1.1941704079598565e-05,0.8851851851851852,0.05110340964466092
822,hybrid,0.1,2.6694953921727065e-06,2.1984921157932363e-06,1.6494569846140075e-06,5.490351311792289e-07,4.710032763794701e-06,0.25062016981694274,0.2515508396573467,-0.003919899136947291,-1.193718779451177e-05,0.2515464778487404,-0.003924260945553593,-1.1962441310969666e-05,0.8851851851851852,0.0510941477588588
823,hybrid,0.1,2.6693285615674004e-06,2.1979897032801184e-06,1.6497069773144731e-06,5.482827259656449e-07,4.713388582872823e-06,0.25014615954900143,0.25150559691702884,-0.003923367874225092,-1.1949675118185779e-05,0.2514989923763881,-0.003929972414865812,-1.1982651623664649e-05,0.8888888888888888,0.05108579295825078
824,hybrid,0.1,2.668379200109647e-06,2.1978792817784015e-06,1.6503741999844183e-06,5.475050817939834e-07,4.704999183312454e-06,0.24995041773130994,0.2514186432412878,-0.003927163340553097,-1.1965265227635385e-05,0.25141148892355153,-0.003934317658289388,-1.2000586650165587e-05,0.8888888888888888,0.05106916131636818
825,hybrid,0.1,2.6684333037715995e-06,2.196909410782119e-06,1.650384506634118e-06,5.465249041480018e-07,4.715238929894801e-06,0.2500761081166005,0.25134593289652113,-0.003931681106467799,-1.1982742051066001e-05,0.25133993420286566,-0.003937679800123273,-1.201367789118574e-05,0.8851851851851852,0.05105552280059779
826,hybrid,0.1,2.6674421384823533e-06,2.196603444867528e-06,1.6488733101126458e-06,5.477301347548821e-07,4.708386936148255e-06,0.24998891864238604,0.251240881244295,-0.003934024638432176,-1.199523570322473e-05,0.2512329226486049,-0.003941983234122259,-1.2030532254773247e-05,0.8888888888888888,0.05103498117654544
827,hybrid,0.1,2.667987859159004e-06,2.196780954150854e-06,1.6499348910747353e-06,5.468460630761187e-07,4.712069050081503e-06,0.24959841160516824,0.25119196197722393,-0.003938897963730148,-1.2012657626520994e-05,0.25118393415484325,-0.003946925786110833,-1.2049248312878485e-05,0.8888888888888888,0.051026171988190816
828,hybrid,0.1,2.6666481130959383e-06,2.1960625949211768e-06,1.6494906209281547e-06,5.465719739930225e-07,4.705855181747616e-06,0.24966055630966832,0.2511034051758811,-0.003944530001936564,-1.2032681705327858e-05,0.25109832767381685,-0.003949607504000807,-1.206195387954659e-05,0.8888888888888888,0.05100958703556353
829,hybrid,0.1,2.668823154341029e-06,2.197638952280361e-06,1.650762577603758e-06,5.46876374676603e-07,4.711842020606683e-06,0.24985625079670176,0.25103453592214453,-0.003949661770790591,-1.2050780238307334e-05,0.25103112446857456,-0.003953073224360559,-1.207595032021527e-05,0.8888888888888888,0.050996839538587024
830,hybrid,0.1,2.667283588647277e-06,2.1962958838126003e-06,1.6497277374972418e-06,5.465681463153587e-07,4.709877048346767e-06,0.2498128875363017,0.2509563290150632,-0.003952845234466096,-1.206501904719656e-05,0.2509508399167221,-0.0039583343328071785,-1.2095273678399332e-05,0.8888888888888888,0.050981834849905865
831,hybrid,0.1,2.6656061564059137e-06,2.1948683845227083e-06,1.649034563900789e-06,5.458338206219198e-07,4.707377718832048e-06,0.2493889418748117,0.25087767856467685,-0.003956665156978234,-1.2080137473649034e-05,0.2508716845469128,-0.003962659174742311,-1.211291431975532e-05,0.8888888888888888,0.05096686874433102
832,hybrid,0.1,2.6651466267612087e-06,2.1938389420250587e-06,1.6482918490648077e-06,5.455470929602517e-07,4.7130768473615e-06,0.24943917109518116,0.2508244211765159,-0.003959861729065539,-1.2093907783827513e-05,0.2508162694677584,-0.0039680134378229925,-1.2131046239690431e-05,0.8888888888888888,0.05095685658111628
833,hybrid,0.1,2.66502783386458e-06,2.1945619877186185e-06,1.6491413864825231e-06,5.454206012360954e-07,4.704658461459612e-06,0.2491847513642813,0.2507483397658274,-0.003963780741886969,-1.2109501325751476e-05,0.25074015811502226,-0.003971962392692097,-1.2147314380822703e-05,0.8888888888888888,0.050942424101542864
834,hybrid,0.1,2.6648623597679557e-06,2.1949296600972703e-06,1.6482697587963223e-06,5.466599013009474e-07,4.699326996706857e-06,0.2494244578784734,0.2507097652423688,-0.003967777595006938,-1.2122985757256357e-05,0.25069923727940047,-0.003978305557975292,-1.2169700240195714e-05,0.8888888888888888,0.050935508567475155
835,hybrid,0.1,2.665557246377049e-06,2.194722349825072e-06,1.6494410382905635e-06,5.452813115345087e-07,4.708348965519768e-06,0.24933021887261128,0.2505641662875989,-0.003974858818929006,-1.2150207460245757e-05,0.25056194553842004,-0.0039770795681078885,-1.2170113167497333e-05,0.8888888888888888,0.05090780502130559
836,hybrid,0.1,2.6645585225421985e-06,2.19412229901475e-06,1.648641313523322e-06,5.454809854914279e-07,4.704362235274485e-06,0.24911972564116933,0.25049507655506276,-0.003980553742269355,-1.2170082660585232e-05,0.2504954231550272,-0.0039802071423049035,-1.2182395004407235e-05,0.8888888888888888,0.050895126059466424
837,hybrid,0.1,2.66607866912599e-06,2.195475664637569e-06,1.6496669039655724e-06,5.45808760671997e-07,4.70603004488421e-06,0.24912056460687015,0.2504269934633582,-0.003983176577490477,-1.2181548125417664e-05,0.2504239726341347,-0.0039861974067140205,-1.2205554551579403e-05,0.8888888888888888,0.05088203400816974
838,hybrid,0.1,2.6668562683813927e-06,2.1966699147870956e-06,1.6506181860373483e-06,5.460517287497475e-07,4.701863535942972e-06,0.2491836315980632,0.25037881376919924,-0.003989086733832137,-1.220066674274226e-05,0.25037757921691195,-0.003990321286119425,-1.222200564538335e-05,0.8888888888888888,0.050873580100606275
839,hybrid,0.1,2.6646664366639763e-06,2.194162006900576e-06,1.6502321842318017e-06,5.439298226687744e-07,4.705044297633996e-06,0.24882547019117057,0.2502837672666557,-0.003991989412459596,-1.2215818864310551e-05,0.25028137666791267,-0.003994380011202614,-1.2238109555229933e-05,0.8888888888888888,0.05085515133582305
840,hybrid,0.1,2.6638952023753273e-06,2.1941975800285495e-06,1.6482917915246132e-06,5.459057885039363e-07,4.6969762234677756e-06,0.24875721624247707,0.2502581899756945,-0.0039962038167282166,-1.2229607194496608e-05,0.25025330022244496,-0.004001093569977743,-1.2261810042077641e-05,0.8888888888888888,0.05085087875848455
841,hybrid,0.1,2.6642691034187742e-06,2.193103788767526e-06,1.6496076375294527e-06,5.434961512380734e-07,4.7116531465124806e-06,0.2486668475548604,0.25014743428368014,-0.0039997656767955525,-1.2247146972922066e-05,0.25014306181621826,-0.00400413814425743,-1.2274953880305091e-05,0.8888888888888888,0.05082943999209514
842,hybrid,0.1,2.6642508549101008e-06,2.1937846338257696e-06,1.6491735384949937e-06,5.44611095330776e-07,4.704662210843311e-06,0.2486346255867288,0.2500459060512812,-0.004002169458588445,-1.2260910576681488e-05,0.25003944300181496,-0.004008632508054666,-1.2291470802090342e-05,0.8888888888888888,0.050809615101973925
843,hybrid,0.1,2.6639900757634138e-06,2.1935070686237915e-06,1.6497386866843029e-06,5.437683819394887e-07,4.704830071396223e-06,0.24867109466901516,0.24998452694443712,-0.00400711890127825,-1.2278687771136707e-05,0.24997914751552977,-0.004012498330185604,-1.2307083157645188e-05,0.8888888888888888,0.05079832916914308
844,hybrid,0.1,2.662425530983324e-06,2.192672219735011e-06,1.6489500088602299e-06,5.437222108747807e-07,4.697533112483135e-06,0.24829059533970735,0.24993024880824014,-0.004011293495839868,-1.2294112939092799e-05,0.24992438822589208,-0.004017154078187923,-1.2325180203255409e-05,0.8888888888888888,0.050788308460815994
845,hybrid,0.1,2.6605956570431934e-06,2.1903156767571735e-06,1.6473886093456479e-06,5.429270674115256e-07,4.7027998028602e-06,0.24823998725428362,0.24985106223945625,-0.004015828726018855,-1.2311554640977661e-05,0.2498464973020747,-0.004020393663400401,-1.2338244545601843e-05,0.8888888888888888,0.05077337819309502
846,hybrid,0.1,2.6618322816380964e-06,2.192225021746407e-06,1.648502924239932e-06,5.437220975064747e-07,4.696072598916894e-06,0.24840880137339877,0.24981469461464634,-0.0040205449146589745,-1.2327565321395618e-05,0.24980973397711861,-0.004025505552186698,-1.2356197934914595e-05,0.8888888888888888,0.050767047905861055
847,hybrid,0.1,2.662728181290788e-06,2.1926764292101516e-06,1.648963164355094e-06,5.437132648550574e-07,4.700517520806361e-06,0.24818489108463454,0.2497340506243534,-0.004023885503878999,-1.2341722467726726e-05,0.2497276196471062,-0.004030316481126173,-1.2373987686019761e-05,0.8888888888888888,0.050751587225646475
848,hybrid,0.1,2.6625205244419867e-06,2.191761648084133e-06,1.6483841744646462e-06,5.433774736194866e-07,4.707588763578536e-06,0.24817779958474548,0.24964888503435778,-0.004027783925001804,-1.235831443972444e-05,0.24964273157510838,-0.004033937384251202,-1.2389356528465516e-05,0.8888888888888888,0.050735333791871916
849,hybrid,0.1,2.6606368656066473e-06,2.191135848265531e-06,1.6487516483859662e-06,5.42384199879565e-07,4.695010173411159e-06,0.24786489223282437,0.24956088101208404,-0.004032332026357749,-1.237601530388818e-05,0.24955631942992,-0.004036893608521802,-1.2402927950910781e-05,0.8888888888888888,0.05071864260768835
850,hybrid,0.1,2.6611675040630763e-06,2.191342089204474e-06,1.6489093982538731e-06,5.424326909506006e-07,4.698254148586025e-06,0.24763318667241602,0.24949600186615206,-0.004037019956116605,-1.2393528415206964e-05,0.24949196188914732,-0.004041059933121344,-1.2419288841497979e-05,0.8888888888888888,0.05070660436445374
851,hybrid,0.1,2.660607184862912e-06,2.1907300984294543e-06,1.6477930474261556e-06,5.429370510032988e-07,4.698770864334574e-06,0.24792013630086213,0.24940952896483257,-0.004039038750699969,-1.2406110321295572e-05,0.24940228609928738,-0.004046281616245151,-1.2437350298242361e-05,0.8888888888888888,0.0506897135431065
852,hybrid,0.1,2.659454964977673e-06,2.189687417775363e-06,1.6475154274905395e-06,5.421719902848231e-07,4.697675472023104e-06,0.247701509605812,0.2493698828693817,-0.004044023722295481,-1.2422262877968306e-05,0.24936303749612776,-0.004050869095549414,-1.2455658586470056e-05,0.8888888888888888,0.05068278131833543
853,hybrid,0.1,2.6597055238981475e-06,2.189624364171429e-06,1.6484916009909218e-06,5.411327631805069e-07,4.700811597267195e-06,0.2474547312490288,0.24930128553054018,-0.004048268414604567,-1.2438317378241342e-05,0.2492948422194901,-0.004054711725654636,-1.2471445613219077e-05,0.8888888888888888,0.050669910789028945
854,hybrid,0.1,2.659543240403135e-06,2.1896847050236694e-06,1.6482145742732934e-06,5.414701307503758e-07,4.698585353794661e-06,0.24737745237805275,0.249245236566856,-0.004053127659379097,-1.2455102260381019e-05,0.24923905513981037,-0.004059309086424712,-1.2489867599689976e-05,0.8888888888888888,0.05065967284524702
855,hybrid,0.1,2.6603022136478435e-06,2.1900389736257744e-06,1.6478301297689882e-06,5.422088438567867e-07,4.702632400220685e-06,0.24760775298665708,0.24918011713082583,-0.004056218895488628,-1.2468444581335033e-05,0.24917159650978582,-0.004064739516528637,-1.2509298371095475e-05,0.8888888888888888,0.050647267205262886
856,hybrid,0.1,2.660211964303601e-06,2.190556489846627e-06,1.6482363684602876e-06,5.423201213863399e-07,4.696554744569737e-06,0.24759633516387142,0.2490888699421428,-0.0040611746138597415,-1.248841399182092e-05,0.24908245234472468,-0.004067592211277865,-1.2521403621285196e-05,0.8888888888888888,0.05063000891120051
857,hybrid,0.1,2.6614253165604076e-06,2.192227412095374e-06,1.6490780741907994e-06,5.431493379045748e-07,4.691979044650338e-06,0.24769279626532154,0.24900311351630225,-0.004065477495641984,-1.250641849005502e-05,0.2489974088410175,-0.004071182170926724,-1.2537286727713043e-05,0.8888888888888888,0.050613718202388844
858,hybrid,0.1,2.6567151472049963e-06,2.188034155563491e-06,1.6474974149826315e-06,5.405367405808598e-07,4.686809916415049e-06,0.24677106934983667,0.24894472292083325,-0.004069873894280873,-1.252283867247191e-05,0.24893888669024206,-0.004075710124872067,-1.2554797246492797e-05,0.8888888888888888,0.05060291936302282
859,hybrid,0.1,2.6593401518061058e-06,2.18882172822557e-06,1.648128252147614e-06,5.406934760779561e-07,4.7051842358053606e-06,0.24726758747617367,0.24887121961845465,-0.004073917512294134,-1.253815301685893e-05,0.24886580421287338,-0.004079332917875406,-1.2568931413499515e-05,0.8888888888888888,0.050589027426149756
860,hybrid,0.1,2.6573389484576e-06,2.1880024650231935e-06,1.6478027273992852e-06,5.401997376239085e-07,4.693364834344061e-06,0.24696665609347224,0.24877107299634632,-0.004077073477218751,-1.2554069616247028e-05,0.24876528337083717,-0.004082863102727902,-1.2583537585236673e-05,0.8888888888888888,0.05056962929471301
861,hybrid,0.1,2.6584268438893396e-06,2.189129263933853e-06,1.6481811988086572e-06,5.409480651251957e-07,4.692975799554866e-06,0.24712093210930303,0.24869070625832937,-0.004082593942458496,-1.2574209594298194e-05,0.2486876539793889,-0.004085646221398953,-1.2596058990339224e-05,0.8888888888888888,0.050554660040157566
862,hybrid,0.1,2.6580508463897802e-06,2.1885342999878186e-06,1.6472990188090972e-06,5.412352811787213e-07,4.695165464019614e-06,0.24718839408118826,0.24863159915938451,-0.004086728547092661,-1.2589923492717435e-05,0.24862793908873357,-0.004090388617743607,-1.2613461544996418e-05,0.8888888888888888,0.050543665541295434
863,hybrid,0.1,2.6580220277810103e-06,2.18805730540215e-06,1.647718444981028e-06,5.403388604211222e-07,4.699647223788605e-06,0.24703935907359673,0.24855826067348305,-0.004089967859926907,-1.26041239938248e-05,0.24855339838506424,-0.004094830148345718,-1.2630866933599364e-05,0.8888888888888888,0.05052964570668199
864,hybrid,0.1,2.6563679676986222e-06,2.187559859315692e-06,1.6474144661549556e-06,5.401453931607362e-07,4.688081083829302e-06,0.24674118487602353,0.2484618766143024,-0.004094334940439925,-1.2622622427194857e-05,0.24845857206640484,-0.004097639488337496,-1.2644553588313993e-05,0.8888888888888888,0.050511242310948466
865,hybrid,0.1,2.6546322036897516e-06,2.1855333449994624e-06,1.6463902626827832e-06,5.391430823166786e-07,4.6909885869028935e-06,0.24620329012965922,0.24839445991956377,-0.004098919285165981,-1.2640745473824124e-05,0.2483911436886171,-0.004102235516112662,-1.2661783211465809e-05,0.8888888888888888,0.050498675840945945
866,hybrid,0.1,2.656380771335835e-06,2.187784704297711e-06,1.6472031409217648e-06,5.405815633759462e-07,4.685960670381239e-06,0.24662306546376364,0.24836562105651977,-0.004102943720167784,-1.2653559255254685e-05,0.24836039445183414,-0.004108170324853416,-1.2683109975188231e-05,0.8888888888888888,0.050493712955337514
867,hybrid,0.1,2.6560701381901493e-06,2.186842056726037e-06,1.647935857757944e-06,5.389061989680932e-07,4.692280814641119e-06,0.24621143730695977,0.2482808578612381,-0.004106236517214423,-1.2668743893377529e-05,0.24827488692710897,-0.0041122074513435525,-1.26995537478847e-05,0.8888888888888888,0.05047741887569051
868,hybrid,0.1,2.6557348280303504e-06,2.1858871132211487e-06,1.6473649801196198e-06,5.385221331015291e-07,4.698477148092017e-06,0.2463335706883633,0.24822222195022983,-0.004110839482863365,-1.2684921875343535e-05,0.24821709981211684,-0.004115961620976355,-1.2715113346606572e-05,0.8925925925925926,0.050466612286618646
869,hybrid,0.1,2.6557802089655166e-06,2.187362132368656e-06,1.6479968234488764e-06,5.393653089197793e-07,4.684180765968608e-06,0.24644821853779572,0.24813982161311376,-0.004116123037806285,-1.2704530533640557e-05,0.24813703794171355,-0.004118906709206505,-1.2728752326238027e-05,0.8925925925925926,0.050451188930184014
870,hybrid,0.1,2.6553303166544304e-06,2.1861813867680755e-06,1.6472675369279336e-06,5.389138498401419e-07,4.6914892988635465e-06,0.24624456822439283,0.2481025208800373,-0.004119994475144384,-1.2719738618444522e-05,0.2480980436296249,-0.0041244717255568,-1.2749474319778491e-05,0.8888888888888888,0.05044450307103634
871,hybrid,0.1,2.6557955095758818e-06,2.186791222784683e-06,1.6478985162395278e-06,5.388927065451548e-07,4.690042867911988e-06,0.24611462443932583,0.24802211026462442,-0.004125092751279452,-1.2739371101645183e-05,0.2480200011877698,-0.004127201828134086,-1.2760729022174991e-05,0.8888888888888888,0.050429440603180775
872,hybrid,0.1,2.6545557583950365e-06,2.1853315658123475e-06,1.6469652627182834e-06,5.383663030940645e-07,4.692241925826889e-06,0.24605686462149792,0.24797752096046669,-0.004128237024497633,-1.275220649256956e-05,0.2479731142208473,-0.004132643764117011,-1.2780515007897869e-05,0.8888888888888888,0.05042115159699286
873,hybrid,0.1,2.6534470084790794e-06,2.184709390803149e-06,1.6467728183829996e-06,5.379365724201495e-07,4.687376176759301e-06,0.24592231557654576,0.24789177608402344,-0.0041322133591203125,-1.2769385676046153e-05,0.24788772549455224,-0.004136263948591512,-1.2794876225554245e-05,0.8888888888888888,0.05040479788862875
874,hybrid,0.1,2.6539876465979983e-06,2.185572007719369e-06,1.6475458321489888e-06,5.380261755703803e-07,4.684156388786291e-06,0.24585629965425357,0.24783274850876458,-0.004135543204137226,-1.2783716890796444e-05,0.24782681136281093,-0.004141480350090876,-1.2815162701276285e-05,0.8888888888888888,0.05039365834258036
875,hybrid,0.1,2.6554856467361954e-06,2.1868583365123705e-06,1.6474043295517753e-06,5.394540069605954e-07,4.686273102238243e-06,0.24587031520661062,0.2477498820412509,-0.004140345346718893,-1.2802941797335123e-05,0.24774485865768517,-0.004145368730284621,-1.2830934558641653e-05,0.8888888888888888,0.050378045477593954
876,hybrid,0.1,2.6525260420309055e-06,2.1839895786998896e-06,1.6464157791435767e-06,5.375737995563127e-07,4.6853646333101614e-06,0.24563379958805168,0.24768618668802167,-0.0041433288120722445,-1.2814546882084963e-05,0.24767880001354672,-0.004150715486547191,-1.2852338954035783e-05,0.8888888888888888,0.050365903100018775
877,hybrid,0.1,2.6528422186715704e-06,2.184008897322147e-06,1.6471149364280712e-06,5.368939608940761e-07,4.688333213494227e-06,0.2453081013262838,0.2476026399052446,-0.004148874390512286,-1.2834951083809778e-05,0.24759882073741377,-0.004152693558343107,-1.2861386795139291e-05,0.8925925925925926,0.050350302859151375
878,hybrid,0.1,2.652560477884641e-06,2.1831695407939707e-06,1.646716849570148e-06,5.36452691223823e-07,4.693909370906706e-06,0.24545783457450554,0.24752427814983066,-0.004152068928107627,-1.2850373026210846e-05,0.24751984000255128,-0.004156507075387006,-1.287652637269271e-05,0.8888888888888888,0.05033526941558766
879,hybrid,0.1,2.652941969647708e-06,2.184305321163593e-06,1.646938675755454e-06,5.373666454081393e-07,4.686366484841155e-06,0.24561022873756327,0.24744995068969777,-0.004156054506626816,-1.2866520911551573e-05,0.24744533740892602,-0.00416066778739857,-1.2893509779495676e-05,0.8925925925925926,0.050321201039264914
880,hybrid,0.1,2.6522018553189793e-06,2.1832720318492664e-06,1.6472538874277883e-06,5.360181444214779e-07,4.6892982346971355e-06,0.24519825466752526,0.24740079085964078,-0.004159660918211905,-1.2880177497689993e-05,0.247394893042832,-0.004165558735020697,-1.2912667797415904e-05,0.8925925925925926,0.050312090355570535
881,hybrid,0.1,2.651258329679536e-06,2.182856033671587e-06,1.6467590824860564e-06,5.360969511855308e-07,4.684022960079492e-06,0.24493587093086652,0.24727855314003103,-0.004164333472509413,-1.2902321916498523e-05,0.24727612362535425,-0.004166762987186184,-1.2921254177705624e-05,0.8888888888888888,0.050288577322508084
882,hybrid,0.1,2.6519232341921653e-06,2.184666500534014e-06,1.646672135325132e-06,5.379943652088823e-07,4.672567336581509e-06,0.24524934600034953,0.2472467758446491,-0.004169562794534287,-1.2919668249134538e-05,0.24724339865980924,-0.004172939979374152,-1.2944398744481095e-05,0.8888888888888888,0.05028326772783668
883,hybrid,0.1,2.6486043332424283e-06,2.180168782871213e-06,1.6445320964201447e-06,5.356366864510682e-07,4.684355503712148e-06,0.24472099866320027,0.2471566885506741,-0.004171927674190085,-1.2932464260377542e-05,0.24715163643024726,-0.004176979794616925,-1.2960029570181384e-05,0.8888888888888888,0.05026572324497284
884,hybrid,0.1,2.651528949177271e-06,2.1830157703922215e-06,1.6465728545425268e-06,5.36442915849695e-07,4.685131787850496e-06,0.2450851613395406,0.24707037557889214,-0.0041770965398892634,-1.2952603713110855e-05,0.2470683745182194,-0.0041790976005620095,-1.2970667289443813e-05,0.8888888888888888,0.05024949442375628
885,hybrid,0.1,2.65003952288194e-06,2.1816119367021413e-06,1.6457540603248632e-06,5.358578763772786e-07,4.684275861797982e-06,0.244852359197563,0.24702950102818722,-0.004180480538615361,-1.2965610305945086e-05,0.24702472616044832,-0.004185255406354255,-1.2992559235137989e-05,0.8925925925925926,0.050241996313360515
886,hybrid,0.1,2.65023866689462e-06,2.1827631213701263e-06,1.6462256259220387e-06,5.365374954480882e-07,4.674755455244938e-06,0.24507852089135893,0.24697234590084635,-0.0041848056493697106,-1.2982508712957425e-05,0.24696713396461722,-0.0041900175855988375,-1.3011628119686852e-05,0.8888888888888888,0.050231430310043214
887,hybrid,0.1,2.6514422977174832e-06,2.1829384607656475e-06,1.6469410071466638e-06,5.359974536189832e-07,4.685038369518359e-06,0.24492026058564118,0.24692334727110368,-0.004188165193311971,-1.2996217353710804e-05,0.24691636628808825,-0.004195146176327408,-1.3030753899001524e-05,0.8925925925925926,0.050222302492883134
888,hybrid,0.1,2.648446918504696e-06,2.180595391610083e-06,1.6455626543584559e-06,5.350327372516269e-07,4.678515268946136e-06,0.2445455013244792,0.24683417482636724,-0.004194420303042429,-1.3018230265610239e-05,0.24683191785702213,-0.004196677272387539,-1.304031479903555e-05,0.8925925925925926,0.05020571902588194
889,hybrid,0.1,2.6507799035600266e-06,2.182280533305481e-06,1.6471348924526159e-06,5.351456408528651e-07,4.684993702545451e-06,0.24472978740460052,0.2467747329637326,-0.00419862068361504,-1.303408333975728e-05,0.24677254415372998,-0.0042008094936176466,-1.3057730987773371e-05,0.8925925925925926,0.05019467072946952
890,hybrid,0.1,2.647583127637731e-06,2.180052730876561e-06,1.6449039012265315e-06,5.35148829650029e-07,4.675303967611704e-06,0.24433502540429025,0.24670724913593786,-0.004201980803984068,-1.3048415905003133e-05,0.24670354825580212,-0.004205681684119805,-1.3076018341171892e-05,0.8925925925925926,0.05018184598798439
891,hybrid,0.1,2.64832002090401e-06,2.180615065697737e-06,1.6458139436607237e-06,5.348011220370135e-07,4.677049552062726e-06,0.24442224820843683,0.2466137224622906,-0.004205550694792365,-1.30654973586453e-05,0.24661041894090127,-0.0042088542161816955,-1.3089878638319961e-05,0.8925925925925926,0.0501638546314166
892,hybrid,0.1,2.647437134524032e-06,2.1801577862331237e-06,1.6445554669453528e-06,5.356023192877711e-07,4.672793482909082e-06,0.2444027059808321,0.24656644341347772,-0.004210044491548104,-1.3081818784984873e-05,0.24656218292553655,-0.0042143049794892695,-1.3110913275085102e-05,0.8888888888888888,0.05015529758100516
893,hybrid,0.1,2.6475161653535055e-06,2.1793317823150873e-06,1.6461427185985621e-06,5.33189063716525e-07,4.681843830384182e-06,0.24413832736179097,0.2464568268209616,-0.004214090782898472,-1.3100648911427027e-05,0.2464554274816203,-0.004215490122239762,-1.3118369434462736e-05,0.8888888888888888,0.05013418352077201
894,hybrid,0.1,2.650615694062107e-06,2.1829976489911345e-06,1.6476224824934693e-06,5.35375166497665e-07,4.676180450709727e-06,0.2442988552586411,0.24640224063974436,-0.00421852338534251,-1.3117156816721599e-05,0.24640030951984543,-0.004220454505241444,-1.3137431509877614e-05,0.8925925925925926,0.05012415280501738
895,hybrid,0.1,2.6474853594576443e-06,2.1792770757907578e-06,1.6458367470375993e-06,5.334403287531584e-07,4.682082836668866e-06,0.2439579996224875,0.24633451364101153,-0.004223971498793527,-1.3136562630187412e-05,0.2463358809931943,-0.004222604146610742,-1.3147722273962564e-05,0.8925925925925926,0.05011169702796101
896,hybrid,0.1,2.645133301255504e-06,2.1770259619537923e-06,1.6448393295505601e-06,5.321866324032321e-07,4.6810733930171155e-06,0.24368748590637496,0.2462653550820708,-0.0042271100759876945,-1.3151680640286737e-05,0.24626558479923685,-0.004226880358821655,-1.3163871051304283e-05,0.8925925925925926,0.05009849303161171
897,hybrid,0.1,2.646737107133463e-06,2.1792330798297235e-06,1.6454555932571722e-06,5.337774865725513e-07,4.675040273037397e-06,0.24396383588095052,0.24620906799098327,-0.00423058280961322,-1.3167232645275133e-05,0.24620773121263784,-0.004231919587958655,-1.3183007059858285e-05,0.8925925925925926,0.0500879301601193
898,hybrid,0.1,2.649735532180843e-06,2.182457120234534e-06,1.6472191787126524e-06,5.352379415218816e-07,4.6727841194630925e-06,0.24395143544045936,0.24613080658344674,-0.004235022433500463,-1.3183423911308778e-05,0.2461294126308937,-0.004236416386053515,-1.3202924373175036e-05,0.8925925925925926,0.05007316580338945
899,hybrid,0.1,2.647516703058088e-06,2.1801288978343412e-06,1.6458590153674015e-06,5.342698824669398e-07,4.673878052237467e-06,0.243849690899147,0.24611725724904523,-0.004236967777771022,-1.3191122798646864e-05,0.24611000398625013,-0.004244221040566126,-1.3230087379502214e-05,0.8925925925925926,0.050070845005363254
900,hybrid,0.1,2.646718869873534e-06,2.1787884985345356e-06,1.6461941413219621e-06,5.325943572125737e-07,4.67930371338998e-06,0.24360421668292753,0.24603509233163015,-0.004240456321144365,-1.320741871914746e-05,0.24602790643946,-0.004247642213314529,-1.3243615380707351e-05,0.8925925925925926,0.0500551097305549
901,hybrid,0.1,2.6460195268270163e-06,2.178933406736164e-06,1.6457603682209684e-06,5.331730385151957e-07,4.670861200908522e-06,0.24353440214584238,0.2459655914290667,-0.004245108482755888,-1.322532526716266e-05,0.2459599504917448,-0.004250749420077804,-1.3256773769627374e-05,0.8925925925925926,0.050042139982364515
902,hybrid,0.1,2.6468334364518416e-06,2.1792808658801257e-06,1.6460341920975766e-06,5.33246673782549e-07,4.675525705717156e-06,0.24355756646902393,0.2458657128190285,-0.00425036097879658,-1.3245918626366001e-05,0.24586330695157496,-0.004252766846250117,-1.3267973079578903e-05,0.8925925925925926,0.05002321475956501
