epoch,stage,lambda_id,train_total_loss,train_boot_loss,train_transport_loss,train_drift_loss,train_identity_loss,train_transported_final_energy,val_one_step_transported_final_energy,val_one_step_energy_delta_vs_identity,val_one_step_fixed_point_residual_delta_vs_identity,val_configured_transported_final_energy,val_configured_energy_delta_vs_identity,val_configured_fixed_point_residual_delta_vs_identity,val_accuracy,val_output_mse
163,hybrid,0.1,2.823659387204905e-06,2.4821269671538707e-06,1.396734308729263e-06,1.0853926584246075e-06,3.415324200510344e-06,0.32053099798017454,0.3228814726436267,-0.001056309334974026,-3.3800258077151075e-06,0.32288317804176303,-0.0010546039368377058,-3.37576900586009e-06,0.737037037037037,0.06478755639572015
164,hybrid,0.1,2.822063517192972e-06,2.481401033023117e-06,1.3967771947537386e-06,1.084623838269379e-06,3.4066248416985438e-06,0.3200169782505333,0.32251221447520567,-0.0010625575070881133,-3.3971577367884016e-06,0.3225142474104972,-0.0010605245717965617,-3.391856586432314e-06,0.737037037037037,0.06471495439645876
165,hybrid,0.1,2.818518160942409e-06,2.4783083202428784e-06,1.3960875474837652e-06,1.0822207727591132e-06,3.402098406995305e-06,0.3196334863342028,0.3221450758281762,-0.001068534129230192,-3.4134321583906323e-06,0.32214712819440455,-0.0010664817630018364,-3.4082083235303473e-06,0.737037037037037,0.06464272199148127
166,hybrid,0.1,2.8143893225218165e-06,2.474465639327404e-06,1.39556818466007e-06,1.0788974546673343e-06,3.3992368319441197e-06,0.3194147449169842,0.3217815173652527,-0.0010745217097092863,-3.429800075103659e-06,0.32178355708412315,-0.001072481990838814,-3.4246305018912834e-06,0.737037037037037,0.06457120781499238
167,hybrid,0.1,2.8126629714660018e-06,2.4733735588039227e-06,1.3947937591996635e-06,1.0785797996042587e-06,3.3928941266207924e-06,0.3187825231298004,0.3214114562254036,-0.001080363226129477,-3.445851913219688e-06,0.32141337844793055,-0.0010784410036025482,-3.4412034596294845e-06,0.737037037037037,0.06449836389030662
168,hybrid,0.1,2.8092507791780076e-06,2.470373814972913e-06,1.3934028132371646e-06,1.076971001735748e-06,3.3887696420509446e-06,0.31861144099830563,0.32105089238378753,-0.0010863597396205127,-3.462312865943522e-06,0.32105289194894354,-0.0010843601744645048,-3.4574822126681834e-06,0.737037037037037,0.06442745042468162
169,hybrid,0.1,2.8063318332342485e-06,2.468254102356941e-06,1.3930738320105496e-06,1.0751802703463915e-06,3.3807773087730753e-06,0.31817825704953406,0.3206831059521523,-0.0010921058480447,-3.4780408279907376e-06,0.3206849699377665,-0.0010902418624305077,-3.4736240751227277e-06,0.737037037037037,0.0643550423600394
170,hybrid,0.1,2.8031511157621894e-06,2.465275095119158e-06,1.3913973758391386e-06,1.0738777192800189e-06,3.3787602064303177e-06,0.3180515190871886,0.32031864904300006,-0.0010980459799609932,-3.494502326666961e-06,0.32032050343612434,-0.0010961915868367145,-3.4900020364662466e-06,0.737037037037037,0.06428333900459221
171,hybrid,0.1,2.8006759561421425e-06,2.4634725583078986e-06,1.3922376077911495e-06,1.0712349505167491e-06,3.3720339783424375e-06,0.3173908807290876,0.31995134405402614,-0.0011039264531191861,-3.5108404360490136e-06,0.319953316060196,-0.001101954446949327,-3.5059177358074344e-06,0.737037037037037,0.06421105410142906
172,hybrid,0.1,2.7996044204025293e-06,2.4626747770582573e-06,1.391302645660712e-06,1.071372131397545e-06,3.3692964334427227e-06,0.3169295618739282,0.3195941021260178,-0.0011099368127530096,-3.5274273793630957e-06,0.31959621864070104,-0.0011078202980697727,-3.5221741085062017e-06,0.737037037037037,0.06414080778775416
173,hybrid,0.1,2.7973288133631485e-06,2.461143763401999e-06,1.392471180947162e-06,1.0686725824548367e-06,3.3618504996114943e-06,0.3167147771034746,0.319242058359046,-0.0011157954097547051,-3.5434385195648476e-06,0.31924405003311473,-0.001113803735685981,-3.5385291484965912e-06,0.737037037037037,0.06407157075376015
174,hybrid,0.1,2.797656444371757e-06,2.4618558922645387e-06,1.3921165550921822e-06,1.069739337172356e-06,3.358005521072188e-06,0.3164230186140213,0.31888901825610316,-0.0011218921934714743,-3.5602770329801604e-06,0.31889132804213616,-0.0011195824074384797,-3.55431341456569e-06,0.737037037037037,0.06400218208991493
175,hybrid,0.1,2.793518907485221e-06,2.458135870572013e-06,1.390305349514613e-06,1.0678305210573999e-06,3.3538303691320807e-06,0.31617859532392817,0.31852861117140585,-0.0011275607888788786,-3.5760472915186635e-06,0.31853086589094076,-0.0011253060693439676,-3.5702724927716683e-06,0.737037037037037,0.06393123439205695
176,hybrid,0.1,2.790656042917849e-06,2.4556925987759826e-06,1.39079704205e-06,1.0648955567259823e-06,3.349634441418667e-06,0.3156876307448691,0.31817067377620034,-0.0011331640026522871,-3.5916963057319316e-06,0.3181727914983317,-0.0011310462805209087,-3.5861757702233842e-06,0.737037037037037,0.06386076755577053
177,hybrid,0.1,2.7879632421497598e-06,2.4536079493528604e-06,1.389572194391098e-06,1.0640357549617623e-06,3.3435529279689926e-06,0.3151061581223935,0.3178234049151646,-0.0011390172641375096,-3.6079396153720347e-06,0.3178256576967224,-0.0011367644825797107,-3.6021648622775945e-06,0.737037037037037,0.06379248443586041
178,hybrid,0.1,2.786615372696121e-06,2.4526014847732165e-06,1.390448929236968e-06,1.0621525555362482e-06,3.3401388792290463e-06,0.31500345039847727,0.3174731343528878,-0.0011448038978733033,-3.623963887608038e-06,0.3174753251871132,-0.0011426130636479348,-3.618345843289057e-06,0.737037037037037,0.06372358765015222
179,hybrid,0.1,2.786445338181587e-06,2.4525105056695606e-06,1.3895486624001419e-06,1.0629618432694183e-06,3.339348325120266e-06,0.3149030347725713,0.3171277387267131,-0.0011507835325904603,-3.6406238821066876e-06,0.3171301641173589,-0.0011483581419446942,-3.634281782332737e-06,0.7407407407407407,0.06365570445186071
180,hybrid,0.1,2.780827812718596e-06,2.44759134527181e-06,1.3883658985022745e-06,1.0592254467695355e-06,3.332364674467857e-06,0.31427026245413786,0.31679118548930096,-0.0011567342543065684,-3.6570718829535376e-06,0.31679360299494347,-0.0011543167486640638,-3.650849263780781e-06,0.7407407407407407,0.06358958394872151
181,hybrid,0.1,2.779271644518089e-06,2.4467035866129553e-06,1.3885426177369179e-06,1.0581609688760374e-06,3.325680579051337e-06,0.3138632445295049,0.31644348325129773,-0.0011624441913256622,-3.672986502125297e-06,0.3164458359178803,-0.001160091524743112,-3.6669171542210474e-06,0.7407407407407407,0.06352118548852467
182,hybrid,0.1,2.7757839352864738e-06,2.44368784404463e-06,1.3883556271109808e-06,1.0553322169336491e-06,3.3209609124184408e-06,0.31317938088990993,0.3161068600197698,-0.0011682487669138486,-3.6891518789877644e-06,0.31610939071634453,-0.0011657180703391057,-3.6827178542592405e-06,0.7407407407407407,0.06345502175733672
183,hybrid,0.1,2.7749754456738493e-06,2.4430352147712186e-06,1.3874702826344942e-06,1.0555649321367242e-06,3.3194023090263073e-06,0.31317380174878684,0.3157732521703478,-0.0011740387241050976,-3.705283384922576e-06,0.3157758399213926,-0.0011714509730603173,-3.698768825737941e-06,0.7407407407407407,0.06338945817889058
184,hybrid,0.1,2.773125698786185e-06,2.4415173838075497e-06,1.3868324691532066e-06,1.054684914654343e-06,3.3160831497863516e-06,0.31246169807467666,0.31543626731142466,-0.0011799501380959088,-3.721912983131628e-06,0.3154391337071609,-0.0011770837423596414,-3.7146294540365134e-06,0.7444444444444445,0.0633232434899041
185,hybrid,0.1,2.7735049119669977e-06,2.4425545919085693e-06,1.3892627751925873e-06,1.053291816715982e-06,3.3095032005842782e-06,0.31246313106507645,0.315106234167741,-0.0011858005879353262,-3.7381634776454667e-06,0.3151092872946964,-0.001182747460979905,-3.7302937865417722e-06,0.7444444444444445,0.06325840695113526
186,hybrid,0.1,2.770574612544797e-06,2.4398064860084317e-06,1.388151047961069e-06,1.0516554380473622e-06,3.307681265363657e-06,0.3119781957208822,0.3147693893357612,-0.0011916457894529664,-3.7546383143918674e-06,0.3147726652045988,-0.0011883699206153842,-3.746008136292368e-06,0.7444444444444445,0.06319220702504284
187,hybrid,0.1,2.767340513797018e-06,2.4370173640170275e-06,1.3860523490563722e-06,1.0509650149606555e-06,3.3032314977999076e-06,0.31178682982758743,0.3144456994732375,-0.0011976450603032873,-3.771441782798239e-06,0.31444926961279723,-0.001194074920743582,-3.7618780565278434e-06,0.7444444444444445,0.06312866890670817
188,hybrid,0.1,2.7632860650710542e-06,2.433206776248227e-06,1.386434977481844e-06,1.0467717987663834e-06,3.300792888228275e-06,0.3112656392791659,0.31412047621700384,-0.0012032000904829143,-3.7869015618182907e-06,0.31412380580127375,-0.0011998705062130077,-3.7781967164509257e-06,0.7407407407407407,0.06306473526149735
189,hybrid,0.1,2.7631981245542954e-06,2.433650437680021e-06,1.3877201813519177e-06,1.0459302563281036e-06,3.295476868742744e-06,0.3109156543193145,0.31379050583321094,-0.0012084573207324367,-3.80164492318365e-06,0.3137934641789674,-0.0012054989749759604,-3.7940560439094742e-06,0.7407407407407407,0.06299979263078867
190,hybrid,0.1,2.7625184698457795e-06,2.4328179405275377e-06,1.386417666631582e-06,1.0464002738959558e-06,3.2970052931824166e-06,0.310696320716512,0.3134649153105377,-0.0012142647082731273,-3.81813882815833e-06,0.3134679976130214,-0.001211182405789435,-3.810259742412507e-06,0.7407407407407407,0.06293583600376217
191,hybrid,0.1,2.761045920355512e-06,2.432121208659185e-06,1.3864174933088011e-06,1.0457037153503837e-06,3.289247116963269e-06,0.3103202172610771,0.3131359997197641,-0.0012199422493942569,-3.834139532900077e-06,0.3131391614993837,-0.0012167804697746365,-3.825953028367972e-06,0.7407407407407407,0.06287118839383167
192,hybrid,0.1,2.7598391622965926e-06,2.4316196345534035e-06,1.3874831596908007e-06,1.044136474862603e-06,3.2821952774318896e-06,0.3101973342900853,0.31281057624941105,-0.0012255350891281491,-3.8498469845801245e-06,0.31281383920367795,-0.0012222721348612575,-3.841321265484355e-06,0.7407407407407407,0.06280722226770784
193,hybrid,0.1,2.7546457012713368e-06,2.4265823547187938e-06,1.3855477194802396e-06,1.0410346352385546e-06,3.280633465525428e-06,0.30949179768332324,0.3124930847348,-0.001231236239349398,-3.865923634913267e-06,0.3124963720227607,-0.0012279489513886688,-3.857394822443416e-06,0.7407407407407407,0.06274486419482987
194,hybrid,0.1,2.752674032096836e-06,2.425121454640353e-06,1.3845781121172629e-06,1.04054334252309e-06,3.2755257745648333e-06,0.30931909645366196,0.3121716468676918,-0.0012369138322358975,-3.88193993533639e-06,0.31217503780142764,-0.001233522898500039,-3.87317622640304e-06,0.7407407407407407,0.06268171213998554
195,hybrid,0.1,2.751947146679248e-06,2.4245174570728045e-06,1.3854974870443015e-06,1.0390199700285028e-06,3.274296896064439e-06,0.3091825860381305,0.31184804612172123,-0.001242424674238407,-3.897623833553927e-06,0.31185140392905875,-0.0012390668669008953,-3.888885105367377e-06,0.7407407407407407,0.06261809415919194
196,hybrid,0.1,2.752607527471349e-06,2.4253826233131623e-06,1.3858838375688106e-06,1.0394987857443515e-06,3.2722490415818647e-06,0.3087872892933432,0.3115296196373355,-0.0012478808555254628,-3.9131604443678894e-06,0.311532889044719,-0.0012446114481419746,-3.904663488225077e-06,0.7407407407407407,0.06255550009857219
197,hybrid,0.1,2.7487032379211456e-06,2.422121849965304e-06,1.3851817990753775e-06,1.0369400508899271e-06,3.2658138795584126e-06,0.3083122670676857,0.3112129287608084,-0.0012533799193036876,-3.928746394377071e-06,0.3112161780096012,-0.001250130670510885,-3.920317134732188e-06,0.7407407407407407,0.06249326173602242
198,hybrid,0.1,2.748676047112704e-06,2.422153611323679e-06,1.3851102530981664e-06,1.037043358225513e-06,3.2652243578902543e-06,0.3079887087429251,0.3108962073859006,-0.0012589002067255883,-3.944499828964325e-06,0.31089950229989716,-0.0012556052927290562,-3.935938912038824e-06,0.7407407407407407,0.06243102151852525
199,hybrid,0.1,2.745266132930068e-06,2.4195790456575116e-06,1.3856206875519776e-06,1.0339583581055343e-06,3.256870872725562e-06,0.3077599321366701,0.31058249009539474,-0.0012643347079297484,-3.9599132043907355e-06,0.3105857967951194,-0.0012610280082051006,-3.951317626637262e-06,0.7444444444444445,0.06236936496066489
200,hybrid,0.1,2.742856854798988e-06,2.4167003129107344e-06,1.3854275251743364e-06,1.0312727877363984e-06,3.2615654188825295e-06,0.30732499696577076,0.31028176715365213,-0.0012700666881632072,-3.9761432721607814e-06,0.3102851013418065,-0.0012667325000088603,-3.967647968375202e-06,0.7407407407407407,0.06231036676836307
201,hybrid,0.1,2.741872513214726e-06,2.4162912872922254e-06,1.3833321532435798e-06,1.0329591340486452e-06,3.2558122592250117e-06,0.3071927057685965,0.3099720673204292,-0.0012757316481752379,-3.992282480653206e-06,0.3099754498447447,-0.0012723491238597617,-3.983649733934019e-06,0.7407407407407407,0.06224955979372089
202,hybrid,0.1,2.740917195030273e-06,2.415894450724403e-06,1.3847493393247236e-06,1.0311451113996797e-06,3.2502274430586968e-06,0.30676383017197456,0.3096747416114451,-0.0012813521733601174,-4.008264745095427e-06,0.3096782238123454,-0.001277869972459822,-3.999355309205587e-06,0.7444444444444445,0.06219121875696104
203,hybrid,0.1,2.739321933368416e-06,2.4148621739147315e-06,1.3855137194744829e-06,1.0293484544402486e-06,3.2445975945368476e-06,0.30645458264135805,0.3093653485392014,-0.0012867604556694445,-4.023570496795826e-06,0.30936885676614745,-0.001283252228723386,-4.014566926932421e-06,0.7444444444444445,0.06213042179897417
204,hybrid,0.1,2.7353695278986314e-06,2.4107645180533424e-06,1.3836038416379967e-06,1.0271606764153457e-06,3.2460500984528875e-06,0.3060741273579069,0.3090566603683555,-0.0012921743981012535,-4.0390818721484445e-06,0.30906004440265095,-0.001288790363805803,-4.0304235645475584e-06,0.7444444444444445,0.062069766953291354
205,hybrid,0.1,2.735666522248618e-06,2.4112155497883266e-06,1.3847663111771791e-06,1.0264492386111473e-06,3.2445097246029114e-06,0.305947745751325,0.3087516958082577,-0.0012974824346060343,-4.0543997041745695e-06,0.30875482444380087,-0.0012943537990628418,-4.046462998727744e-06,0.7407407407407407,0.062009835648572736
206,hybrid,0.1,2.7354278566677516e-06,2.4113909652334233e-06,1.385907204064735e-06,1.025483761168689e-06,3.240368914343279e-06,0.30558818714461905,0.3084453892960308,-0.001302796318537136,-4.069676020913176e-06,0.3084483522366772,-0.0012998333778907467,-4.0621250436823205e-06,0.7407407407407407,0.0619496371229136
207,hybrid,0.1,2.7315002502660313e-06,2.4079061463278707e-06,1.3849145333751631e-06,1.0229916129527078e-06,3.235941039381605e-06,0.30515346183833253,0.3081559942235763,-0.0013083037566552491,-4.085375789362978e-06,0.3081591375735404,-0.0013051604066911526,-4.077365929616044e-06,0.7407407407407407,0.06189285959604631
208,hybrid,0.1,2.73006574633558e-06,2.407010459840215e-06,1.3840452860153723e-06,1.0229651738248421e-06,3.2305528649536525e-06,0.30467222099353386,0.30786387957534134,-0.0013139372752927203,-4.101415512441356e-06,0.3078672941484587,-0.001310522702175354,-4.092716350029019e-06,0.7444444444444445,0.061835563370126814
209,hybrid,0.1,2.730789535173518e-06,2.407624662155937e-06,1.385585038771664e-06,1.0220396233842734e-06,3.231648730175806e-06,0.30464163995198523,0.30757060481365894,-0.0013195227302884027,-4.117472042997018e-06,0.30757424248056187,-0.0013158850633854802,-4.1080561423705465e-06,0.7444444444444445,0.061778025508789476
210,hybrid,0.1,2.728339319029545e-06,2.405865538579144e-06,1.3850841235629506e-06,1.0207814150161932e-06,3.2247378045040076e-06,0.3041344765956654,0.3072779066345718,-0.0013247711613174618,-4.13247901867662e-06,0.307281596373833,-0.001321081422056225,-4.1229393217614985e-06,0.7444444444444445,0.06172053555917785
211,hybrid,0.1,2.7273557257185835e-06,2.404814666130676e-06,1.3838156079588076e-06,1.0209990581718683e-06,3.225410595879069e-06,0.30405244954839816,0.3069803207843686,-0.0013301935116318275,-4.1481780527766665e-06,0.30698414818285363,-0.001326366113146793,-4.138221628026688e-06,0.7444444444444445,0.06166210285920009
212,hybrid,0.1,2.7254598338333825e-06,2.4029209929722213e-06,1.3837038270110817e-06,1.0192171659611393e-06,3.225388408611614e-06,0.30381053161763827,0.30668798938044406,-0.001335592621882875,-4.1638580006363125e-06,0.30669188868143077,-0.0013316933208961657,-4.153675763920528e-06,0.7444444444444445,0.06160471640046538
213,hybrid,0.1,2.721767878429131e-06,2.399883876657192e-06,1.3841384101212934e-06,1.015745466535898e-06,3.2188400177193904e-06,0.303201344461457,0.3063997295889067,-0.0013410243693730561,-4.179503232841562e-06,0.30640365935950015,-0.0013370945987796201,-4.169235838759702e-06,0.7481481481481481,0.06154815079165595
214,hybrid,0.1,2.720402710094794e-06,2.3991576373842296e-06,1.3834651686227168e-06,1.015692468761513e-06,3.2124507271056443e-06,0.30269328336320933,0.3061064600982925,-0.0013463445192248846,-4.1947667121073305e-06,0.30611056517848156,-0.0013422394390358305,-4.1840291918270826e-06,0.7481481481481481,0.061490560923503475
215,hybrid,0.1,2.723017393512608e-06,2.4014512891514936e-06,1.3862520922127482e-06,1.0151991969387453e-06,3.215661043611153e-06,0.30255639979894694,0.30582241419273537,-0.001351628221260559,-4.210058071545879e-06,0.3058265413076423,-0.0013475011063536213,-4.199301118346381e-06,0.7481481481481481,0.06143480848279918
216,hybrid,0.1,2.720288403295247e-06,2.3985351510383563e-06,1.3847346363629101e-06,1.013800514675446e-06,3.217532522568902e-06,0.30229127722188476,0.30554092206078165,-0.0013570655358557948,-4.225848093376838e-06,0.30554499130755486,-0.0013529962890825864,-4.215423593624925e-06,0.7481481481481481,0.061379597519327485
217,hybrid,0.1,2.7206316521016176e-06,2.3988969207140342e-06,1.3842808618317238e-06,1.0146160588823104e-06,3.2173473138758343e-06,0.30218632836896414,0.30525941448133,-0.0013624020639660395,-4.241526997546502e-06,0.30526351288349285,-0.001358303661803173,-4.231003433164391e-06,0.7481481481481481,0.06132436330905921
218,hybrid,0.1,2.7166067535713333e-06,2.396628520141234e-06,1.3862257512296553e-06,1.0104027689115787e-06,3.199782334300996e-06,0.301583029571599,0.3049712363591866,-0.001367508396996453,-4.256037236055068e-06,0.3049752922086945,-0.0013634525474885417,-4.245521598072728e-06,0.7481481481481481,0.061267748951236614
219,hybrid,0.1,2.7170999538771627e-06,2.3964588832424436e-06,1.3860581558676047e-06,1.0104007273748393e-06,3.206410706347187e-06,0.30158430893755794,0.30468293474092045,-0.001372803903373132,-4.271579890791554e-06,0.3046871190819883,-0.0013686195623052733,-4.26062040761923e-06,0.7481481481481481,0.06121114772885872
220,hybrid,0.1,2.714565950492494e-06,2.3940044746000307e-06,1.3841123002408307e-06,1.0098921743592005e-06,3.205614758924631e-06,0.30140635033722457,0.3044019085295085,-0.0013781027947014635,-4.287007069802163e-06,0.3044059591397958,-0.001374052184414165,-4.276489502413102e-06,0.7481481481481481,0.06115600226484199
221,hybrid,0.1,2.714440327170918e-06,2.3940625582493665e-06,1.3848111073721539e-06,1.0092514508772128e-06,3.203777689215516e-06,0.3008488148736121,0.30412747307707283,-0.0013834005907211178,-4.3024654145733905e-06,0.30413140929089005,-0.001379464376903894,-4.292382658807018e-06,0.7481481481481481,0.06110217473355879
222,hybrid,0.1,2.711338621134149e-06,2.391707613580158e-06,1.3854227403784353e-06,1.006284873201723e-06,3.196310075539903e-06,0.3004624186196719,0.3038565409355946,-0.001388496528458183,-4.317187474491653e-06,0.3038605741877652,-0.0013844632762876063,-4.306803312304733e-06,0.7444444444444445,0.06104900749281055
223,hybrid,0.1,2.7125776523621353e-06,2.392933856767031e-06,1.386786377321436e-06,1.0061474794455952e-06,3.1964379559510403e-06,0.30042094010481063,0.30359124063487003,-0.0013938577448269762,-4.332713619329873e-06,0.3035954994757182,-0.0013895989039788281,-4.321642175269397e-06,0.7481481481481481,0.0609970196759394
224,hybrid,0.1,2.710569873341769e-06,2.391235138576819e-06,1.3858561746229688e-06,1.0053789639538508e-06,3.193347347649497e-06,0.29996574967040524,0.3033151955087692,-0.0013989396986946456,-4.3475455454268985e-06,0.30331942381897525,-0.0013947113884885676,-4.336565727625519e-06,0.7481481481481481,0.060942827041492766
225,hybrid,0.1,2.7100963104127863e-06,2.390824589678897e-06,1.3856752185697023e-06,1.0051493711091946e-06,3.192717207338894e-06,0.29975211554130204,0.30303984802668815,-0.0014042184596591567,-4.363016276371593e-06,0.3030443046436069,-0.0013997618427404324,-4.351449866731743e-06,0.7481481481481481,0.06088881329726946
226,hybrid,0.1,2.7055670361069225e-06,2.3866324971158756e-06,1.384560697545798e-06,1.0020717995700775e-06,3.1893453899104663e-06,0.299458566297496,0.3027655433604891,-0.0014092917580538211,-4.377976017221324e-06,0.3027698794468573,-0.001404955671685637,-4.366710059172381e-06,0.7481481481481481,0.06083496702370858
227,hybrid,0.1,2.706131573907732e-06,2.387915803771969e-06,1.3865253213612975e-06,1.0013904824106713e-06,3.182157701357633e-06,0.2990983861703166,0.30250405292369803,-0.0014146927730482317,-4.393564664283752e-06,0.30250857539900106,-0.0014101702977452057,-4.381726328629644e-06,0.7481481481481481,0.06078374913934925
228,hybrid,0.1,2.7037192402051886e-06,2.3852017765264917e-06,1.3848706755912776e-06,1.0003311009352139e-06,3.185174636786972e-06,0.2989600753926912,0.30223181613385836,-0.001419839692498981,-4.408703934534485e-06,0.3022362956805181,-0.0014153601458392617,-4.396978833477315e-06,0.7481481481481481,0.06073033116527146
229,hybrid,0.1,2.7040879592072937e-06,2.385833255287114e-06,1.3859564763577029e-06,9.998767789294113e-07,3.1825470392018023e-06,0.2986585046395128,0.3019649265821997,-0.0014250069555300504,-4.423926304036115e-06,0.30196941002874184,-0.0014205235089879142,-4.412211239262598e-06,0.7481481481481481,0.06067798670754595
230,hybrid,0.1,2.7031536632184193e-06,2.3852268056607994e-06,1.3863529662157205e-06,9.988738394450785e-07,3.179268575576201e-06,0.2983381450384329,0.30168993161520113,-0.001429997793701454,-4.438602095547411e-06,0.30169446564644853,-0.00142546376245406,-4.426780375386789e-06,0.7481481481481481,0.06062398588178052
231,hybrid,0.1,2.7001695008386913e-06,2.38201892346535e-06,1.3850136188753325e-06,9.970053045900179e-07,3.1815057737334056e-06,0.2981113157795667,0.3014269619376967,-0.0014353726616539442,-4.4545178141788865e-06,0.30143156827906536,-0.0014307663202852705,-4.442574563767016e-06,0.7481481481481481,0.06057246691987013
232,hybrid,0.1,2.6986249356255214e-06,2.38088061511313e-06,1.3862811498803513e-06,9.945994652327793e-07,3.1774432051239097e-06,0.2974560774339626,0.30115768818969674,-0.0014402036251168204,-4.468809087885216e-06,0.30116220321179493,-0.0014356886030186256,-4.45711216162496e-06,0.7481481481481481,0.06051957836296271
233,hybrid,0.1,2.698923240278038e-06,2.3812434680491185e-06,1.386297081724663e-06,9.949463863244555e-07,3.176797722289195e-06,0.29757996868056924,0.30088999666946825,-0.001445455412681984,-4.484431387814488e-06,0.3008946434358575,-0.0014408086462927572,-4.472332782088501e-06,0.7518518518518519,0.060467090416430044
234,hybrid,0.1,2.6991504029456316e-06,2.3818297562587577e-06,1.387365464405599e-06,9.944642918531582e-07,3.173206466868739e-06,0.29719895547189235,0.3006353904007147,-0.001450648801806509,-4.499699720305174e-06,0.3006403034075292,-0.0014457357949920202,-4.48670297881963e-06,0.7518518518518519,0.06041720784050424
235,hybrid,0.1,2.695431371109062e-06,2.3782626636206993e-06,1.3854749467920826e-06,9.92787716828617e-07,3.1716870748836256e-06,0.29680558952718067,0.30037513965356194,-0.001455736469765545,-4.51475556714992e-06,0.30038007357685775,-0.0014508025464697316,-4.501865962010503e-06,0.7518518518518519,0.0603661752246655
236,hybrid,0.1,2.696314388203813e-06,2.3793529316484703e-06,1.3862416038744368e-06,9.93111327774034e-07,3.1696145655534254e-06,0.29665961304771066,0.3001174480772538,-0.001460712958438859,-4.529465038892455e-06,0.3001223248770111,-0.001455836158681556,-4.516807625208337e-06,0.7518518518518519,0.060315632207138536
237,hybrid,0.1,2.6954493599687394e-06,2.3785034587174863e-06,1.3860236687048807e-06,9.92479790012606e-07,3.169459012512525e-06,0.2962549491504062,0.29986267067018274,-0.00146580321390255,-4.5445675781912494e-06,0.29986776119054237,-0.0014607126935429204,-4.531347034444477e-06,0.7518518518518519,0.060265694776817064
238,hybrid,0.1,2.694516680664454e-06,2.3780132885802983e-06,1.3868917269491886e-06,9.9112156163111e-07,3.1650339208415522e-06,0.29603744577223795,0.2996077965994052,-0.0014709859093033906,-4.5600193904598565e-06,0.29961295484931894,-0.0014658276593896291,-4.546549484584265e-06,0.7518518518518519,0.06021575650174171
239,hybrid,0.1,2.692009456246601e-06,2.375570613927959e-06,1.3867265517669028e-06,9.88844062161057e-07,3.1643884231864156e-06,0.29571626476430896,0.29936557357336185,-0.0014761404846365123,-4.575210872155393e-06,0.2993708696325334,-0.0014708444254649677,-4.561431693445462e-06,0.7518518518518519,0.06016834281159967
240,hybrid,0.1,2.6915328968434003e-06,2.375265271600194e-06,1.3889552225613886e-06,9.863100490388048e-07,3.1626762524320673e-06,0.2955676949638072,0.29911162460633056,-0.001481113534464007,-4.5901184427660745e-06,0.29911666428428024,-0.001476073856514326,-4.577095959122993e-06,0.7518518518518519,0.060118547628158915
241,hybrid,0.1,2.6919948973363414e-06,2.3759739105054265e-06,1.3864513346938837e-06,9.895225758115425e-07,3.1602098683091497e-06,0.2957268214768142,0.2988498939542194,-0.0014861978541618193,-4.6052680685179865e-06,0.2988550058710635,-0.0014810859373177165,-4.591953268332297e-06,0.7518518518518519,0.06006721836167624
242,hybrid,0.1,2.690740781361337e-06,2.374949555791278e-06,1.3878742383483455e-06,9.870753174429323e-07,3.157912255700591e-06,0.2950655878711861,0.29859839674541677,-0.0014911170087234527,-4.619886934909717e-06,0.29860348953254656,-0.0014860242215936625,-4.606677859765921e-06,0.7518518518518519,0.060017902750828044
243,hybrid,0.1,2.690107699206259e-06,2.374602693096757e-06,1.3896991327968052e-06,9.849035602999518e-07,3.1550500610950177e-06,0.29459412838327675,0.298350013318211,-0.0014957283325836013,-4.63356107389143e-06,0.2983549292504687,-0.0014908124003258916,-4.620787205020238e-06,0.7518518518518519,0.05996914833015892
244,hybrid,0.1,2.688125868213724e-06,2.373075703409029e-06,1.3873647408071498e-06,9.85710962601879e-07,3.150501648046954e-06,0.29454928033863725,0.29810062568610224,-0.0015007755913522547,-4.648516520201285e-06,0.2981059525416071,-0.0014954487358473934,-4.634527247911668e-06,0.7518518518518519,0.0599202802554909
245,hybrid,0.1,2.6874595924263156e-06,2.3722393375910005e-06,1.387882144684772e-06,9.843571929062283e-07,3.152202548353147e-06,0.29422905338993616,0.29785541966989626,-0.0015059527406633966,-4.6638595970775656e-06,0.2978611985420556,-0.00150017386850404,-4.648565157743087e-06,0.7518518518518519,0.05987227448211193
246,hybrid,0.1,2.68495105396962e-06,2.3697028834962697e-06,1.387924722714508e-06,9.81778160781762e-07,3.1524817047335034e-06,0.2940698463611268,0.2976048650847411,-0.0015108940986045538,-4.678701159089812e-06,0.2976102613759403,-0.0015054978074053316,-4.6646231026201005e-06,0.7518518518518519,0.05982315183666913
247,hybrid,0.1,2.686313688520947e-06,2.371346422450389e-06,1.3890821893011478e-06,9.822642331492418e-07,3.1496726607055776e-06,0.29351715499517345,0.29736939344792457,-0.0015156943514895715,-4.69292688949326e-06,0.2973747647673302,-0.0015103230320839267,-4.67891750731799e-06,0.7518518518518519,0.05977701755988283
248,hybrid,0.1,2.6833112034617442e-06,2.368369910364618e-06,1.3871198914499772e-06,9.812500189146401e-07,3.1494129309712677e-06,0.29377509362300336,0.29711803600026515,-0.0015207648842556765,-4.708229551248205e-06,0.2971234220775512,-0.001515378806969614,-4.694056531287104e-06,0.7518518518518519,0.05972776017690417
