seed,epoch,candidate_key,handoff_mode,replay_prefix_steps,action_intervention_mode,relative_terminal_action_vector_delta_vs_replay,terminal_action_direction_cosine_similarity_vs_replay,terminal_action_norm_ratio_vs_replay,terminal_action_norm_delta_vs_replay,relative_terminal_bootstrap_target_delta,relative_terminal_identity_target_delta,terminal_lambda_id_delta,terminal_state_slot_displacement_after_action,terminal_next_state_displacement_vs_baseline_replay
1,33,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4203814108876618,-0.010757258294955776,1.0,1.1426458324499612e-17,0.0,0.0,0.0,0.011865932586573038,0.10615169648055559
1,33,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5135231531060893,-0.00942998447180101,1.1231538596513981,0.04661297028796583,0.0,0.0,0.0,0.1126405092302247,0.0
1,33,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.519164496808924,-0.010667400419042034,1.1294931008980673,0.04757053560033902,0.0,0.0,0.0,0.0,0.11276718822862897
1,34,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11240564761208668,0.0
1,34,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15861463353846328,1.0,1.1241181137869876,0.04651274464482753,0.0,0.0,0.0,0.11818858117808469,0.011628186161206883
1,34,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4202732970201257,-0.010580547394845808,1.0,1.0855858209722955e-17,0.0,0.0,0.0,0.011868417391506153,0.10585943557050104
1,34,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.514236066794934,-0.009236170711739324,1.1243883615955852,0.04658916999816561,0.0,0.0,0.0,0.11240564761208668,0.0
1,34,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5185529095937411,-0.010937679379791903,1.128507319271671,0.04675938108887052,0.0,0.0,0.0,0.0,0.11235948385835723
1,35,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.111992193955912,0.0
1,35,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1564749091389578,1.0,1.1230740492120554,0.04568837788753176,0.0,0.0,0.0,0.11771630797587054,0.01142209447188294
1,35,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4204831943592928,-0.010843142616173793,1.0,1.0783371550191067e-17,0.0,0.0,0.0,0.011665177201989658,0.10552805300030751
1,35,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5135317478216994,-0.009444800000955919,1.1233408184055713,0.045764126764132176,0.0,0.0,0.0,0.111992193955912,0.0
1,35,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5201229977060746,-0.010471355373942396,1.1311600506812662,0.04713772243634163,0.0,0.0,0.0,0.0,0.11220486774434653
1,36,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11183750913412663,0.0
1,36,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15808472396623754,1.0,1.1256302843379296,0.046056559805506866,0.0,0.0,0.0,0.11766443010522391,0.011514139951376717
1,36,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4201383873799303,-0.010378415875481758,1.0,1.0795555917462808e-17,0.0,0.0,0.0,0.011759342564587614,0.10524629618793864
1,36,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5150806703890374,-0.009039415759161552,1.1259101590753275,0.04613529183066504,0.0,0.0,0.0,0.11183750913412663,0.0
1,36,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5197108054389514,-0.010271768883995698,1.1307864295607832,0.04662906393840692,0.0,0.0,0.0,0.0,0.11185498826653995
1,37,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11148097312375309,0.0
1,37,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15695192171341638,1.0,1.1251473308283049,0.04553294574139929,0.0,0.0,0.0,0.11727301687060199,0.01138323643534982
1,37,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4200199059358067,-0.010172742365681017,1.0,1.1048329909676572e-17,0.0,0.0,0.0,0.011631805051433863,0.10493987539293351
1,37,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.514565003006614,-0.008805306909123371,1.1254305387071155,0.04561459711350764,0.0,0.0,0.0,0.11148097312375309,0.0
1,37,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,38,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5201861098921112,-0.008502135162324155,1.1332894167968663,0.04673913208622715,0.0,0.0,0.0,0.0,0.11153703753599542
1,38,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11115850041164592,0.0
1,38,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15784963050069528,1.0,1.1275833370106463,0.045628127814019315,0.0,0.0,0.0,0.11705179450280348,0.011407031953504827
1,38,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4187918914365691,-0.0084005758986134,1.0,1.2086479304168882e-17,0.0,0.0,0.0,0.011659101375454053,0.10450607199400559
1,38,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5149614154393851,-0.0070038456365009,1.1278653465120703,0.045710432086844784,0.0,0.0,0.0,0.11115850041164592,0.0
1,38,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.519443049840754,-0.00833872525075954,1.1326195297624104,0.046025547650346846,0.0,0.0,0.0,0.0,0.11132613980580326
1,39,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11094919350528754,0.0
1,39,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15567098948842922,1.0,1.1268989769056954,0.04490847834949706,0.0,0.0,0.0,0.11681717714914545,0.011227119587374263
1,39,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4186755905150992,-0.008236158197999931,1.0,1.0930410016250054e-17,0.0,0.0,0.0,0.011480642366003704,0.10433733077603209
1,39,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.514229539675833,-0.006866185183908138,1.1271843206435208,0.04499152285915393,0.0,0.0,0.0,0.11094919350528754,0.0
1,39,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5209188177587314,-0.007007443692784764,1.1358912785082655,0.04633544434470599,0.0,0.0,0.0,0.0,0.11107297194897721
1,40,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11068458470308078,0.0
1,40,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15728324857913625,1.0,1.1300054734470315,0.045173270896531593,0.0,0.0,0.0,0.11668390924821899,0.0112933177241329
1,40,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4177411431250455,-0.006899091782964941,1.0,1.065388683359137e-17,0.0,0.0,0.0,0.011557492175068667,0.10393087033816921
1,40,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5155344045479127,-0.005469710862839148,1.130300573220128,0.04526082798682849,0.0,0.0,0.0,0.11068458470308078,0.0
1,40,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.520417664544178,-0.006293102852289266,1.1359778705046626,0.0461515980009813,0.0,0.0,0.0,0.0,0.11092696827607067
1,41,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11053730356031147,0.0
1,41,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15678167180374272,1.0,1.1300538740967911,0.04500080429797297,0.0,0.0,0.0,0.11653717196773108,0.011250201074493243
1,41,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4172445044957087,-0.006182709910827968,1.0,1.0131404643803115e-17,0.0,0.0,0.0,0.011511504628739478,0.10378422180018379
1,41,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5150013924011048,-0.004746817594098328,1.1303497459059302,0.045087893347496785,0.0,0.0,0.0,0.11053730356031147,0.0
1,41,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5194254370577691,-0.004656774093617587,1.1363007883770053,0.04578609373823458,0.0,0.0,0.0,0.0,0.1106206363690669
1,42,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11023171855615341,0.0
1,42,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15607570636530269,1.0,1.1303502221053519,0.04462266729035633,0.0,0.0,0.0,0.11622781229189165,0.011155666822589084
1,42,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4160919568205617,-0.00454320939760196,1.0,1.0687135700214258e-17,0.0,0.0,0.0,0.011419968944804784,0.10348599631709943
1,42,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5140136005876488,-0.003134451996586318,1.1306523302075235,0.04471308614851113,0.0,0.0,0.0,0.11023171855615341,0.0
1,42,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5203753439857066,-0.0036628644792461966,1.1386975005185636,0.04578238087603799,0.0,0.0,0.0,0.0,0.11047763255526244
1,43,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11007639613813262,0.0
1,43,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1561594157343331,1.0,1.132615477700293,0.04457613111794851,0.0,0.0,0.0,0.11619399343464694,0.011144032779487128
1,43,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4154006374801074,-0.0035430528008273563,1.0,1.072306925793092e-17,0.0,0.0,0.0,0.011418589580001576,0.10320863344817346
1,43,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.514777027618103,-0.0020358150609411404,1.132918298405233,0.04466610523726612,0.0,0.0,0.0,0.11007639613813262,0.0
1,43,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5207737339543275,-0.0031982102782795825,1.1396690110247074,0.045881918396971255,0.0,0.0,0.0,0.0,0.11043043852633769
1,44,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11002896167302305,0.0
1,44,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1566473576003798,1.0,1.1335442279848853,0.04465739082303247,0.0,0.0,0.0,0.11618451359722932,0.011164347705758115
1,44,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4150693571016242,-0.003078060215785864,1.0,1.152062902748121e-17,0.0,0.0,0.0,0.011443542030144518,0.1031166430022629
1,44,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5151655809375044,-0.001583068115777236,1.1338612288781287,0.04475063290650057,0.0,0.0,0.0,0.11002896167302305,0.0
1,44,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5186745902770618,-0.0006037304199126887,1.1396224783382598,0.045341868051130815,0.0,0.0,0.0,0.0,0.11008459002060615
1,45,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10968084513688889,0.0
1,45,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1551226086253288,1.0,1.1335078689674214,0.04410986203392054,0.0,0.0,0.0,0.11582432648961269,0.011027465508480133
1,45,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4132398960074883,-0.0004791164261762502,1.0,1.0712950037654389e-17,0.0,0.0,0.0,0.011308319110730063,0.10279198757018566
1,45,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5130231970414907,0.001067545277548237,1.1338125494701952,0.04420183224184126,0.0,0.0,0.0,0.10968084513688889,0.0
1,45,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5209394074293783,-0.000946012498916746,1.142228407936318,0.04574791115465453,0.0,0.0,0.0,0.0,0.11015270656761571
1,46,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1097422281572096,0.0
1,46,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15665139791804203,1.0,1.1359941651689156,0.04448378243076474,0.0,0.0,0.0,0.116007475705452,0.011120945607691186
1,46,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4134674292632323,-0.0008170446661671691,1.0,1.067763602403629e-17,0.0,0.0,0.0,0.011409361550912175,0.10271846573901895
1,46,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.515189193119503,0.000740271066762423,1.1363088686448213,0.04457698526027764,0.0,0.0,0.0,0.1097422281572096,0.0
1,46,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5197010741285673,0.0015629432188997226,1.1431609003989487,0.04559197229152905,0.0,0.0,0.0,0.0,0.10992331731353414
1,47,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10951312121806736,0.0
1,47,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15629511262807633,1.0,1.1369114247244492,0.04432261393477505,0.0,0.0,0.0,0.11581744809305135,0.011080653483693765
1,47,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4117011672518196,0.0016951417473273708,1.0,9.766906199148466e-18,0.0,0.0,0.0,0.011370644397474131,0.10244432009312279
1,47,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5139449642150553,0.003247058064585238,1.1372283121217581,0.044418260764411216,0.0,0.0,0.0,0.10951312121806736,0.0
1,47,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5203130903375832,0.0009319626387158813,1.1433773459155923,0.04549942458325128,0.0,0.0,0.0,0.0,0.11002631392153858
1,48,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1096120250644846,0.0
1,48,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1559657540905494,1.0,1.1370844986650894,0.04421009821342415,0.0,0.0,0.0,0.11592728936829452,0.011052524553356036
1,48,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4121452039891806,0.001065625048721019,1.0,1.0368690033552801e-17,0.0,0.0,0.0,0.011347693236485348,0.10253545479706698
1,48,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5144983033344879,0.0026544614799773646,1.137406786159983,0.044306229737690606,0.0,0.0,0.0,0.1096120250644846,0.0
1,48,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5202529758371135,0.0022577403712856136,1.1446474676815785,0.04555424554110436,0.0,0.0,0.0,0.0,0.11000595194808467
1,49,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1095868039184773,0.0
1,49,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1561439940892892,1.0,1.138317932970384,0.04424768806501104,0.0,0.0,0.0,0.11597006600492539,0.01106192201625276
1,49,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.41119915186542,0.0023955695847900443,1.0,1.1353145606169639e-17,0.0,0.0,0.0,0.01136097621554405,0.10244031077752555
1,49,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5143699824678405,0.004031448581922505,1.1386400394751814,0.044343499410666086,0.0,0.0,0.0,0.1095868039184773,0.0
1,49,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5204418180384516,0.0028443351846164384,1.1455693765595911,0.04548973568793859,0.0,0.0,0.0,0.0,0.11000022133165022
1,50,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10957538220649632,0.0
1,50,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15570308820377873,1.0,1.1391994078556662,0.044151726242693076,0.0,0.0,0.0,0.11602138201724277,0.011037931560673269
1,50,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4107752637598923,0.0029873899014141708,1.0,1.1356656356061497e-17,0.0,0.0,0.0,0.011344764280988783,0.10236905482625976
1,50,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.514478985873611,0.004673921317132101,1.1395126497101178,0.044244367428365725,0.0,0.0,0.0,0.10957538220649632,0.0
1,50,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.520604407312808,0.003209281497804544,1.1461512257269226,0.04559186577687066,0.0,0.0,0.0,0.0,0.11011113201664177
1,51,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1096876825976505,0.0
1,51,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15613725445864823,1.0,1.1397974849713584,0.04427124171282839,0.0,0.0,0.0,0.11615706612795218,0.011067810428207097
1,51,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4105114915945371,0.0033529079342810492,1.0,1.0071928410341054e-17,0.0,0.0,0.0,0.011371037838593865,0.10245053003102467
1,51,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5146616975894394,0.00504175421328869,1.1401224175336613,0.04436734985198583,0.0,0.0,0.0,0.1096876825976505,0.0
1,51,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5201228780124467,0.004957376714689073,1.1473320968206902,0.04568799254766212,0.0,0.0,0.0,0.0,0.11017354593032339
1,52,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10974686623967347,0.0
1,52,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1561282266035078,1.0,1.1409439426890384,0.04433514439736286,0.0,0.0,0.0,0.11629067784696112,0.011083786099340713
1,52,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4092519848987597,0.005104735781700696,1.0,1.1586300701928902e-17,0.0,0.0,0.0,0.011394566199939678,0.10243012637992503
1,52,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.514146295290503,0.006793394285466539,1.1412641586065475,0.044431012601588105,0.0,0.0,0.0,0.10974686623967347,0.0
1,52,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5211787801169208,0.004568292303092436,1.1482935070220914,0.04585697193623041,0.0,0.0,0.0,0.0,0.11037233749385181
1,53,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10994051353012664,0.0
1,53,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15656148562748656,1.0,1.1418381690935644,0.04450273535408332,0.0,0.0,0.0,0.11654376451010191,0.01112568383852083
1,53,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4094993300123795,0.004719963119670802,1.0,1.0920910340072084e-17,0.0,0.0,0.0,0.011436809605007692,0.10255883696376544
1,53,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5151301567868423,0.0064428051340384455,1.1421702718428366,0.04459872387768353,0.0,0.0,0.0,0.10994051353012664,0.0
1,53,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5209521176485201,0.004747215668306043,1.1483097566465066,0.04562917011646553,0.0,0.0,0.0,0.0,0.11055843748682297
1,54,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11012375308950477,0.0
1,54,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.1555863313298134,1.0,1.1419252859190319,0.04427749710365961,0.0,0.0,0.0,0.11674765481151587,0.011069374275914904
1,54,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4093857476606169,0.004902615786919714,1.0,1.2022046717918316e-17,0.0,0.0,0.0,0.011379658485334284,0.102731697122538
1,54,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5148760862993735,0.0067272827986895895,1.14225117367733,0.044370940914266896,0.0,0.0,0.0,0.11012375308950477,0.0
1,54,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,55,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5218663206701577,0.004705570938925044,1.1494513799038562,0.045963587144201665,0.0,0.0,0.0,0.0,0.11080606272254445
1,55,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11036318597921924,0.0
1,55,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15616626242888382,1.0,1.142948063264216,0.04457120059300306,0.0,0.0,0.0,0.11706729461501655,0.011142800148250765
1,55,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.409385985104635,0.0048632939295032125,1.0,1.1779391945981082e-17,0.0,0.0,0.0,0.011463139063727958,0.10288214679487687
1,55,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5156868810217872,0.006709455579181835,1.1432842456083552,0.044666806709132596,0.0,0.0,0.0,0.11036318597921924,0.0
1,55,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56,residualized_local_field_poly_rt2,terminal_live_action_raw,3,live_action_raw,1.5220888458169477,0.0054975312012060604,1.1506202835376866,0.04614382780339713,0.0,0.0,0.0,0.0,0.11108005241911093
1,56,residualized_local_field_poly_rt2,terminal_replay_action_vector_only,3,replay_action_vector_only,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11063194182454546,0.0
1,56,residualized_local_field_poly_rt2,terminal_replay_action_direction_only,3,replay_action_direction_only,0.15631282948932954,1.0,1.1441290784992826,0.04472989595988695,0.0,0.0,0.0,0.11741913691992081,0.011182473989971738
1,56,residualized_local_field_poly_rt2,terminal_replay_action_norm_only,3,replay_action_norm_only,1.4088051509764956,0.005660170860965681,1.0,1.1831020620861345e-17,0.0,0.0,0.0,0.011507611188747198,0.10306623248899068
1,56,residualized_local_field_poly_rt2,terminal_replay_post_action_state_only,3,replay_post_action_state_only,1.5158624920358554,0.007562222969636009,1.1444546772692397,0.04482046068578335,0.0,0.0,0.0,0.11063194182454546,0.0
