mode,candidate_key,psi_family,time_encoding_variant,seed,epoch,mean_relative_bootstrap_target_delta,mean_relative_identity_target_delta,mean_bootstrap_target_cosine_similarity,mean_identity_target_cosine_similarity,mean_relative_psi_input_delta
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,13,0.0,0.00033557523491143325,1.0,0.9999999609430436,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,14,0.0,0.0003188362519485462,1.0,0.9999999672566405,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,15,0.0,0.0003062855072949634,1.0,0.9999999716555132,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,16,0.0,0.0002869633682426462,1.0,0.9999999759515672,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,17,0.0,0.00027180320483125914,1.0,0.9999999795211174,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,18,0.0,0.00026054523038011553,1.0,0.9999999816868759,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,19,0.0,0.0002533067051023161,1.0,0.9999999832427096,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,20,0.0,0.000248478627384798,1.0,0.9999999843749316,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,21,0.0,0.00024519402146746833,1.0,0.999999985131749,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,22,0.0,0.0002474531160212009,1.0,0.9999999852324727,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,23,0.0,0.0002456563872282982,1.0,0.9999999859194183,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,24,0.0,0.0002475728414131119,1.0,0.9999999862211204,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,25,0.0,0.0002497778643829538,1.0,0.9999999863889592,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,26,0.0,0.0002521658303361415,1.0,0.9999999864112816,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,27,0.0,0.00025505579198956314,1.0,0.9999999863162564,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,28,0.0,0.0002614418297131343,1.0,0.9999999854864777,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,29,0.0,0.00026373082253284733,1.0,0.9999999855895844,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,30,0.0,0.0002671083636333187,1.0,0.9999999849292394,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,31,0.0,0.0002732713199130758,1.0,0.9999999843317215,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,32,0.0,0.0002753616321036037,1.0,0.9999999837274937,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,33,0.0,0.000278030432910652,1.0,0.9999999833208415,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,34,0.0,0.00027904044148051473,1.0,0.9999999828645674,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,35,0.0,0.00028003759664098295,1.0,0.9999999826423874,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,36,0.0,0.00027937988185097187,1.0,0.9999999823541522,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,37,0.0,0.00027788922812084363,1.0,0.9999999824686926,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,38,0.0,0.000274479589077454,1.0,0.9999999827930012,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,39,0.0,0.000272682321414849,1.0,0.9999999828814108,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,40,0.0,0.0002688032156062875,1.0,0.9999999832883241,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,41,0.0,0.00026562189067243935,1.0,0.9999999834329223,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,42,0.0,0.0002640106186590365,1.0,0.9999999835984761,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,43,0.0,0.0002613644739653931,1.0,0.9999999838312282,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,44,0.0,0.00025820174317096216,1.0,0.9999999841972114,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,45,0.0,0.0002574977705867516,1.0,0.9999999844088485,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,46,0.0,0.0002545227179108712,1.0,0.9999999847666043,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,47,0.0,0.0002540580472576809,1.0,0.999999984825379,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,48,0.0,0.00025352573353636706,1.0,0.9999999848672104,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,49,0.0,0.00025117506794850795,1.0,0.9999999855259455,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,50,0.0,0.0002506938136999198,1.0,0.999999985740712,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,51,0.0,0.0002497893859917804,1.0,0.9999999859686277,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,52,0.0,0.0002504342872199525,1.0,0.9999999860192345,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,53,0.0,0.0002493415082438667,1.0,0.9999999862249063,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,54,0.0,0.00024814455080780974,1.0,0.9999999863222993,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,55,0.0,0.00024933767973057714,1.0,0.9999999860764518,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,56,0.0,0.00024850264413809383,1.0,0.9999999862792649,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,57,0.0,0.0002486102815200884,1.0,0.9999999864557123,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,58,0.0,0.0002483480469554843,1.0,0.9999999863235963,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,59,0.0,0.00024892068318025913,1.0,0.9999999861769335,0.0
live_target_recompute,residualized_local_field_poly_rt2,residualized_local_field,poly_rt2,1,60,0.0,0.0002485341086859825,1.0,0.9999999861367053,0.0
