seed,epoch,candidate_key,handoff_mode,replay_prefix_steps,terminal_bundle_mode,relative_terminal_bootstrap_target_delta,relative_terminal_identity_target_delta,terminal_bootstrap_target_cosine_similarity,terminal_identity_target_cosine_similarity,terminal_lambda_id_delta,terminal_predicted_average_velocity_delta_vs_replay,terminal_state_slot_displacement
0,29,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2342970763515427,1.8675627387115064,0.971183461754665,-0.02847121198318079,0.0,0.010838729455335578,0.1180075274527225
0,29,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2342630464032179,1.867497838835959,0.9711918159201571,-0.02845657774619591,0.0,0.010838093463891604,0.11799672263937548
0,29,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.23284359117807324,1.8618917045194228,0.9715366697029442,-0.027000498535987322,0.0,0.01081011015608818,0.11751100824030473
0,29,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.23281057661457139,1.8618286186142359,0.9715447385324106,-0.026986185829105357,0.0,0.010809496455636721,0.11750057288478688
0,29,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,30,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.23533460428372194,1.866434147840096,0.970962574692584,-0.02893080532448511,0.0,0.011108710206315705,0.11760457263750304
0,30,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.23530142060110865,1.8663662862090227,0.9709707712835742,-0.02891543221937487,0.0,0.011108092849463836,0.11759385249261638
0,30,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.23386997560615913,1.8604717193702693,0.9713209143628904,-0.02738036370017572,0.0,0.011078479298643007,0.11710273728291865
0,30,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.23383784080880932,1.860405812259529,0.971328816660751,-0.02736533402195105,0.0,0.011077883708108464,0.11709239821359221
0,30,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,31,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2358467094346159,1.8658488365928434,0.9708662564813133,-0.029800694040354868,0.0,0.011382800488915327,0.11717077918734012
0,31,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.23581442610022751,1.865777900169186,0.9708742704500727,-0.029784605413094585,0.0,0.011382218959788002,0.1171601118390994
0,31,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2343739813037063,1.8595942725749932,0.9712282300645093,-0.02817122848103047,0.0,0.01135234194403931,0.11666576657436105
0,31,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.23434277623636404,1.8595254344937509,0.9712359422415091,-0.028155504804969467,0.0,0.011351781418540104,0.11665549127423
0,31,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,32,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.23645873574204268,1.8653057014047714,0.9706888049013758,-0.030365092956823277,0.0,0.011654127998903942,0.11653334835702453
0,32,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.23642732062747768,1.865231653419708,0.9706966437966138,-0.030348316025640986,0.0,0.011653603927594677,0.11652281663166635
0,32,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.23498556570102885,1.8587604675906355,0.971052979190036,-0.02865654523208968,0.0,0.011627619061342211,0.11602564700849047
0,32,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.23495525279623614,1.858688663798392,0.9710605100446159,-0.028640154675258885,0.0,0.01162711436318856,0.11601551765866716
0,32,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,33,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.23731794108673382,1.8649827564885952,0.970545796294042,-0.03169798046224488,0.0,0.011971855510061451,0.11628823503154373
0,33,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.23728724632566797,1.864905521044815,0.9705534940499616,-0.031680415386531914,0.0,0.011971348042636689,0.11627775329021475
0,33,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.23584549386619255,1.8581470917268892,0.9709116193446488,-0.029910764998583018,0.0,0.01194352018220832,0.11577824125787431
0,33,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.23581592517688615,1.8580722491030055,0.9709190025758536,-0.029893607306384674,0.0,0.011943031007794043,0.11576817043121135
0,33,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,34,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.23835275271560707,1.864466520313064,0.9702871419214347,-0.032149688912301314,0.0,0.01220346368590519,0.11585548177890195
0,34,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.23832257231107268,1.8643861436785287,0.9702947524655657,-0.03213141995796113,0.0,0.012202962584198767,0.1158450613488257
0,34,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2368778118255614,1.8573448240393753,0.970656028029169,-0.030284295743446397,0.0,0.012176208127177405,0.11534338736160359
0,34,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2368487784623865,1.8572669893791236,0.970663317969823,-0.030266455059927384,0.0,0.012175724798313277,0.11533338692551905
0,34,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,35,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2391908734850383,1.8639863396498821,0.9700864286063651,-0.03307253375725446,0.0,0.012455905556266102,0.11547113263513291
0,35,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.239161283673825,1.8639027275812439,0.9700939327397885,-0.03305346614121075,0.0,0.012455431560322295,0.1154607703952439
0,35,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.23771782026516286,1.856576867651582,0.9704569841523766,-0.03112763934947894,0.0,0.01243024804925503,0.11495652902767488
0,35,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.23768939632781633,1.8564959498066025,0.9704641618247404,-0.031109020944855452,0.0,0.012429790280432373,0.11494659500090339
0,35,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,36,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24032290180302537,1.864015470960842,0.9698363394948906,-0.03422833118585451,0.0,0.012686480637111797,0.1153269103704575
0,36,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24029372501332785,1.8639286251838278,0.9698437830446494,-0.03420850809333929,0.0,0.012686010698375803,0.1153165569592886
0,36,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2388525909323685,1.8563204745042055,0.9702086940834442,-0.032206286001378856,0.0,0.012659313738750502,0.11481137713229746
0,36,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.23882459631302008,1.8562364768255137,0.9702158058344029,-0.03218693214426686,0.0,0.01265885946642131,0.11480145886727702
0,36,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,37,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24113002911741566,1.864043386147035,0.9696429545677205,-0.03530406547052103,0.0,0.012880910840689545,0.11497151712723219
0,37,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24110131807785887,1.8639532450321579,0.9696503199922448,-0.035283469056865926,0.0,0.012880461659509446,0.11496122245508107
0,37,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.23966232280586083,1.8560619269974754,0.9700166576846015,-0.03320460125174036,0.0,0.012855351119121335,0.11445648443421101
0,37,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2396348104220666,1.8559747905976978,0.97002368625718,-0.033184493895104625,0.0,0.012854917071125044,0.11444663170164912
0,37,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,38,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2421546157657685,1.8636458967260026,0.9694059657293416,-0.03596329921607848,0.0,0.013192496423057753,0.1148025401411524
0,38,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24212625216826286,1.8635525161159314,0.9694132753206881,-0.03594192330541348,0.0,0.013192018621744253,0.11479225319698302
0,38,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.24068901972831594,1.8553822949605088,0.9697810613016218,-0.03378586716132179,0.0,0.013165473298210342,0.11428584263018904
0,38,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24066186932328013,1.855292076019505,0.9697880293780583,-0.03376500030953485,0.0,0.013165009746459178,0.11427600477977325
0,38,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,39,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24298359008750864,1.8637809799901277,0.9692099245175413,-0.03717564955768408,0.0,0.01345353240804698,0.11458461356278857
0,39,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24295565473531205,1.8636842709024122,0.9692171657481266,-0.03715347832628305,0.0,0.01345310085956707,0.11457436376674926
0,39,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2415316089573693,1.8552325747274843,0.9695837337552924,-0.03492072798238978,0.0,0.013428684898593677,0.11406856820599916
0,39,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24150489737499262,1.8551391876425865,0.9695906296394231,-0.034899085248812155,0.0,0.013428265854718518,0.1140587730235195
0,39,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,40,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24406860579656692,1.8636664888497638,0.9689277529175964,-0.03820356906688801,0.0,0.01354781995810338,0.1144575479605976
0,40,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2440408268353435,1.863566500630056,0.968934988681086,-0.03818061021289918,0.0,0.013547391194169228,0.1144472708631421
0,40,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2426209183007022,1.8548370283898212,0.9693023012365518,-0.03587094424169103,0.0,0.013524189202159174,0.11394056241184414
0,40,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24259437561192362,1.8547405229471572,0.9693091872155485,-0.035848533226214986,0.0,0.013523772857820835,0.11393074638145703
0,40,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,41,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24525176252945982,1.863509840863388,0.9686412236546472,-0.0391572130499878,0.0,0.01389602543470973,0.1143033984695089
0,41,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24522426084349278,1.8634065274606955,0.9686484411307973,-0.03913345376156509,0.0,0.013895587554303502,0.11429314436395774
0,41,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.24380713127305698,1.8543985585737386,0.9690177701017119,-0.03674707943819309,0.0,0.013871185740682407,0.11378689136828797
0,41,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24378087858884476,1.8542988911718574,0.9690246324026666,-0.03672388697385197,0.0,0.01387075872581875,0.11377710349854195
0,41,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,42,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24637793653934886,1.863788271692742,0.9683617728663363,-0.04035972972779554,0.0,0.014076762405138476,0.1142670157007369
0,42,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24635055330552974,1.8636816654237158,0.9683689911897538,-0.04033518028890643,0.0,0.014076334994947778,0.11425671969785964
0,42,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.24494026825445187,1.8543972615919735,0.9687382823523285,-0.03787368125550837,0.0,0.0140521661485687,0.11374989891438676
0,42,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24491414402515171,1.8542944657237936,0.9687451420055142,-0.03784971693505625,0.0,0.014051749143708709,0.11374007471181594
0,42,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,43,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24756354005784664,1.8638754991655417,0.9680297193890801,-0.04106690134688409,0.0,0.014315602478824557,0.11410022404687092
0,43,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24753635465479013,1.8637655743131973,0.9680369375998084,-0.04104157754757701,0.0,0.01431515129766773,0.1140899612635063
0,43,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.24613019027692604,1.8542047431271254,0.9684077033691876,-0.03850511937053997,0.0,0.014290717120428727,0.11358414283396553
0,43,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2461042755403064,1.8540987950362662,0.9684145583468267,-0.038480398708556025,0.0,0.014290276072223187,0.1135743566845135
0,43,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,44,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.24862166039001524,1.8638753379766313,0.9677946405372717,-0.042478076236916046,0.0,0.01447567569993711,0.1142876007650659
0,44,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24859450632025126,1.8637620838392575,0.9678018771671004,-0.042451926240546486,0.0,0.01447525208936266,0.11427721897323447
0,44,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.24719679674629175,1.8539265244959402,0.9681715492130605,-0.03983882722364825,0.0,0.014452247672732715,0.11376895688095659
0,44,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24717092199001495,1.8538174148259334,0.9681784190706596,-0.03981329862747804,0.0,0.014451832863181403,0.1137590575445702
0,44,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,45,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2497501955076296,1.8640369499560705,0.9674827808365658,-0.04346439892472277,0.0,0.014673996688310051,0.11413611004127051
0,45,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.24972319459477021,1.863920364720327,0.9674900231503096,-0.04343746023121191,0.0,0.014673564862469107,0.11412574747647015
0,45,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.24833047900287575,1.8538093481958362,0.9678607272959721,-0.040748772680886766,0.0,0.014650712544959806,0.1136178449474741
0,45,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24830476629882164,1.8536970773550858,0.9678675987947603,-0.04072247297777777,0.0,0.014650288923755184,0.11360796952652885
0,45,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,46,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2511523304809315,1.8644346765118123,0.967115490947182,-0.04488382384968431,0.0,0.014738770204965241,0.11418226684293667
0,46,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.25112539573706255,1.8643147636197246,0.9671227659705195,-0.04485608966665898,0.0,0.014738346929253738,0.11417187025268072
0,46,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.24973947676273264,1.8539293517889495,0.9674941051780699,-0.04209310492268845,0.0,0.014715037991508867,0.11366597854116514
0,46,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.24971384062091753,1.8538139248326568,0.967501004682001,-0.04206602664739227,0.0,0.014714623246230523,0.11365607279699394
0,46,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,47,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.25226055450761165,1.864607631977804,0.9668238167728429,-0.04593485398319896,0.0,0.014961507308146419,0.1143263592031247
0,47,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2522336334271252,1.864484382964975,0.966831126706268,-0.04590630599471488,0.0,0.014961079135812794,0.11431587037748096
0,47,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2508506500015879,1.853826821778791,0.9672035210018469,-0.043068700899366444,0.0,0.014937458760510919,0.11380768729587307
0,47,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2508250364872172,1.8537082311906783,0.9672104515220287,-0.04304082569376465,0.0,0.014937038279463863,0.11379769536442867
0,47,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,48,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2537805068053824,1.8649674788946329,0.9664026190593663,-0.04705420606593848,0.0,0.015191074309017116,0.11444564190804532
0,48,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.25375354394806526,1.8648408890970494,0.9664099921202297,-0.04702490585931713,0.0,0.015190617292323596,0.11443507708499978
0,48,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2523767444403584,1.8539117570136483,0.9667831503878684,-0.04411387964136508,0.0,0.015166545915088406,0.11392692232569186
0,48,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.25235109652441007,1.8537899995959148,0.966790139977093,-0.0440852683719636,0.0,0.015166096611533722,0.11391685872460375
0,48,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,49,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2550028582345638,1.8651962248718577,0.9660760722676537,-0.04837230605151764,0.0,0.015282693071677136,0.1145419719181775
0,49,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.25497588716431496,1.8650663236023544,0.9660834831990112,-0.048342181119084573,0.0,0.015282275577604226,0.11453136205741048
0,49,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.25360287383868657,1.8538656589935445,0.9664571278044534,-0.045355687895233074,0.0,0.01526022092570076,0.11402289051613752
0,49,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.25357722821274875,1.8537407659968632,0.9664641508219043,-0.045326268490013075,0.0,0.015259809957224332,0.11401278631603266
0,49,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,50,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2564215681457095,1.8656538232243798,0.9656839218870032,-0.04968581466366024,0.0,0.01546208708501054,0.11477781325811616
0,50,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2563945133237386,1.8655205611940737,0.9656914030803284,-0.04965488436695135,0.0,0.015461668386494315,0.11476708070870152
0,50,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2550252843232429,1.8540493910556957,0.9660661930014058,-0.04659554464590242,0.0,0.015437992953363042,0.11425785994545504
0,50,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2549995628526059,1.8539213147559486,0.9660732820977541,-0.04656533525017915,0.0,0.015437580498206779,0.11424763808387298
0,50,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,51,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2578639859716353,1.8661775884840073,0.9652640017490919,-0.05089367704710711,0.0,0.015609704567482272,0.11491138761818362
0,51,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.25783685405903395,1.8660409659606774,0.965271559569571,-0.050861957927472515,0.0,0.015609278448772723,0.11490058587382794
0,51,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.25647378871308574,1.8542994939267856,0.9656471221445987,-0.047729480180158365,0.0,0.015585591392275031,0.11438994010838507
0,51,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2564480000540762,1.8541682360989735,0.9656542831558296,-0.04769849704134233,0.0,0.015585171443790898,0.11437965378988979
0,51,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,52,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.25940199210417914,1.8666279464964173,0.964836603318543,-0.05239396303862494,0.0,0.01570355068384062,0.11515003043951537
0,52,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2593747460352916,1.8664879222949409,0.9648442512522356,-0.05236145284796252,0.0,0.01570312327190384,0.11513912558465204
0,52,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2580075702174924,1.8544764090141648,0.9652234877280664,-0.04915601927924472,0.0,0.01568038666094809,0.11462654699336872
0,52,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.25798167701625196,1.8543419305393098,0.9652307332360944,-0.04912425962440919,0.0,0.015679965357197418,0.11461616237021237
0,52,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,53,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2607849023613982,1.8672039578267896,0.9644545250159113,-0.05375973848516027,0.0,0.015869748484884937,0.11544974256731666
0,53,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2607574935547097,1.8670605780140506,0.9644622594787121,-0.05372643492703357,0.0,0.0158693144563147,0.1154387008897106
0,53,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.2593957932575922,1.854781449339768,0.9648417053198267,-0.050449291413328254,0.0,0.01584462565733955,0.11492505620210876
0,53,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.25936974632532905,1.854643796885452,0.96484903327496,-0.050416752403964996,0.0,0.015844197764723494,0.11491453991146465
0,53,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,54,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.26222338086488434,1.8677666882341335,0.9640186863023322,-0.05485387639602481,0.0,0.016054112494428688,0.11569159616439668
0,54,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.26219582677791864,1.8676199327245495,0.9640265100412803,-0.05481978336207358,0.0,0.016053684504286604,0.11568043935673808
0,54,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.26083767209930364,1.8550738274371956,0.9644071184445263,-0.05147054939350861,0.0,0.016029707458046827,0.11516556727859399
0,54,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.26081149056719244,1.854932982208641,0.9644145307559848,-0.05143723484968974,0.0,0.016029285054437695,0.11515494066466944
0,54,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,55,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.26389391116938704,1.8684974771319438,0.9635542232259983,-0.05658712586484419,0.0,0.01607620386468509,0.11601055623132057
0,55,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2638661048201737,1.8683473045103836,0.9635621735086604,-0.05655224044816272,0.0,0.01607577369553591,0.11599923670881244
0,55,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.26250523845571594,1.8555339621537772,0.9639457818325244,-0.05313231348862506,0.0,0.016051004879061394,0.11548208487310443
0,55,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2624788154260583,1.8553898850339212,0.9639533150550008,-0.053098219250495196,0.0,0.01605058102082226,0.11547130084748243
0,55,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,56,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.26527862489838466,1.8692517640759607,0.9631306562909643,-0.05779234444404656,0.0,0.01621431730893284,0.1163258793009124
0,56,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.2652506194640767,1.8690981428281876,0.9631387172064656,-0.05775669134504511,0.0,0.01621386827650549,0.11631442927990683
0,56,residualized_local_field_poly_rt2,terminal_replay_identity_only,3,replay_identity_only,0.26389135774541145,1.8560185298342424,0.9635241495971055,-0.054266099813858236,0.0,0.016188541719883355,0.11579501397302568
0,56,residualized_local_field_poly_rt2,terminal_replay_full_supervision_bundle,3,replay_full_supervision_bundle,0.2638647447275586,1.855871190320045,0.9635317886508915,-0.054231250435030944,0.0,0.016188099161707895,0.1157841044602124
0,56,residualized_local_field_poly_rt2,k4_open_loop_baseline_plan_replay,4,full_replay,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0,57,residualized_local_field_poly_rt2,terminal_live_full_bundle,3,live_full_bundle,0.2666935447493527,1.869856813731889,0.9627428128360593,-0.059463895184334405,0.0,0.016306990249555887,0.11671034940019145
0,57,residualized_local_field_poly_rt2,terminal_replay_bootstrap_only,3,replay_bootstrap_only,0.26666529632019553,1.8696997631849648,0.9627509835242363,-0.05942740268934375,0.0,0.01630656652076394,0.11669870431244418
